"gene","count"
"Bcat1_29039",9
"Laptm5_29040",4
"Skp2_29041",4
"Nme1_29042",965
"Ctsd_29043",31
"Camk1_29044",126
"Epb41l2_29045",5
"Rbfox1_29046",0
"Mup16_29047",5
"Mup13_29048",8
"Eef1a2_29049",0
"Phlda3_29050",331
"Yars2_29051",15
"Tmem109_29052",201
"Pcna_29053",0
"Abcg1_29054",0
"Tes_29055",459
"Metrn_29056",10
"Serpina9_29057",5
"Sgo1_29058",7
"Degs1_29059",187
"Snx7_29060",24
"H2-Q7_29061",0
"Cdkn2b_29062",9
"Snap25_29063",0
"Atf1_29064",266
"Lrat_29065",0
"Dmtf1_29066",43
"Psmb8_29067",1
"Procr_29068",6
"Ppox_29069",42
"Smc2_29071",1
"Cyp4a12a_29072",0
"Prss23_29074",50
"Ero1l_29075",785
"Panx1_29076",36
"Pnliprp1_29077",0
"Inmt_29078",0
"Atp6v1f_29079",0
"Scg2_29080",0
"Prkg1_29081",17
"Cyp2f2_29082",0
"Pdgfb_29083",0
"Pdhx_29085",0
"Try5_29086",20
"Ifitm3_29087",328
"Cyp11b1_29088",0
"Cdk6_29089",196
"Fgf21_29090",9
"Ghr_29091",102
"Ugt2b35_29092",0
"Nup93_29093",43
"Actn3_29094",0
"Cat_29095",762
"Cyb561_29096",2
"Wfs1_29097",8
"Gstm2_29098",46
"Fhl2_29099",57
"Nat1_29100",0
"Zmym2_29101",367
"Il6_29102",38
"Hmgcr_29103",0
"Hbb-bh1_29104",0
"Pxmp2_29105",2
"Wrb_29106",74
"Cep57_29107",16
"Slc5a5_29108",0
"Gadd45a_29109",1025
"Zfp131_29110",69
"Cavin4_29112",7
"Cct6a_29113",865
"Abl1_29114",154
"Appbp2_29115",31
"Mcm4_29116",6
"Nck1_29117",49
"Reg1_29118",0
"Eif4g1_29119",358
"Tgtp2_29120",3
"Triap1_29121",10
"Zcchc12_29122",4
"Zfp600_29123",6
"Sell_29124",0
"Fabp2_29125",11
"Cflar_29126",9
"Asah1_29127",523
"Sele_29128",5
"Kif11_29129",8
"Chp1_29131",200
"B3gnt9_29132",15
"Bcl7b_29133",24
"Cul1_29134",158
"Lmod2_29135",0
"Arl1_29136",491
"Ptpn1_29137",1
"Slc51a_29138",0
"Senp6_29139",835
"B930025B16RIK_29140",8
"Gli1_29141",3
"Ddit3_29142",2708
"Prr15l_29143",0
"Cltc_29144",5
"Arnt2_29145",0
"Slc27a1_29146",29
"Nup88_29147",365
"Ndufv3_29149",42
"Srd5a1_29150",5
"Ube3c_29151",0
"Obscn_29152",0
"Il20_29153",0
"Klhl9_29154",205
"Dlx1_29155",0
"Nrcam_29156",0
"Tab2_29157",67
"Stmn1_29158",0
"Glul_29159",10
"Iglc2_29160",6
"Ikzf1_29161",0
"Ankrd10_29162",240
"Tomm34_29163",102
"Eapp_29164",437
"Zeb2_29165",34
"Ugt1a6b_29166",0
"Cybb_29167",0
"Clk1_29168",105
"Sumo1_29169",49
"Ugt1a6a_29170",238
"Ugt1a7c_29171",69
"Slco2b1_29172",2
"Cops5_29173",484
"Csk_29174",41
"Cyp1a2_29175",0
"Thap11_29176",8
"Cd55_29177",0
"Zzz3_29178",91
"Tnnt3_29180",0
"Mest_29181",0
"Ifi35_29182",3
"Psmd9_29183",121
"B4galt1_29184",0
"Gabrg2_29185",0
"Chtf18_29186",9
"2210016H18RIK_29188",2
"Cmpk2_29189",2
"Dynll1_29190",0
"Kctd10_29191",1997
"Pebp1_29192",87
"Cfh_29193",19
"Sdc1_29194",16
"Sccpdh_29195",51
"Arhgef12_29196",51
"Ccnc_29197",0
"Zfp318_29198",0
"Ndc80_29199",54
"Plod3_29200",7
"Xpc_29201",28
"Mrps16_29202",816
"Gm43302_29203",3
"Serpina3m_29204",4
"Spdl1_29205",11
"H2bc4_29206",310
"Snurf_29207",0
"Ly86_29208",0
"Cog4_29209",3
"Zg16_29210",0
"Exosc7_29212",161
"Bid_29213",9
"Mcm2_29214",27
"Ralb_29215",235
"Cpb1_29216",6
"Tcl1_29217",0
"Lhcgr_29218",0
"Cdca8_29219",4
"Prkx_29220",5
"Slco1c1_29221",0
"Mybpc2_29222",0
"AI506816_29223",82
"Evl_29224",72
"Deptor_29225",7
"Ptger2_29226",0
"Hspa2_29227",90
"Cblb_29228",143
"Ptprk_29229",134
"Dner_29230",0
"Pik3c2a_29231",40
"Vasp_29232",109
"Nup85_29233",148
"Mex3d_29234",209
"St3gal1_29235",19
"Zfp110_29236",46
"Ramp2_29237",10
"Cyp2e1_29238",0
"Tbpl1_29239",195
"Parpbp_29241",22
"Pfkp_29242",14
"Lamp3_29243",0
"Stx16_29244",171
"Cyp11b2_29245",0
"Dera_29246",3
"Ptger4_29247",3
"Trp53bp2_29248",56
"Uchl3_29249",19
"Prl2c2_29250",79
"Pcna-ps2_29251",0
"Kctd5_29252",23
"Map3k4_29253",11
"Spib_29254",1
"Snrpg_29255",0
"Topors_29256",9
"Cdc25b_29257",17
"Gclm_29258",46
"Myot_29259",0
"Myom2_29260",4
"Nfkbie_29261",17
"Myoz1_29262",0
"Rpe65_29263",0
"Eng_29264",2
"Npdc1_29266",177
"Pbx1_29267",15
"Unc5c_29268",0
"Dhx29_29269",67
"Copb2_29270",271
"Cbln1_29271",0
"Nipsnap1_29272",2
"Tm9sf3_29274",119
"Casq1_29275",0
"Slc2a10_29276",4
"Cdh2_29277",8
"Ecd_29278",155
"Dnajc9_29279",2
"Isoc1_29280",72
"Rbm22_29281",0
"Zfp82_29282",0
"Creb1_29283",32
"Strbp_29284",162
"Fabp5_29285",240
"C9_29286",0
"S100a11_29287",289
"Psmc3ip_29288",14
"Fabp4_29289",0
"Slc16a7_29290",4
"Rnase1_29291",0
"Gdnf_29292",0
"Pin1_29293",12
"Ncor2_29294",441
"Sult1b1_29295",0
"Dipk1a_29296",0
"Glod4_29298",80
"Gulp1_29299",58
"Arpp19_29300",15
"Fbl_29301",2
"Wdhd1_29302",142
"Rpa3_29303",58
"Wars_29304",55
"Hao2_29305",0
"Fdft1_29306",132
"Chka_29307",17
"Nefm_29308",6
"Mypn_29309",4
"Cpne6_29310",0
"Klhl13_29312",0
"Casp3_29313",95
"Man2b1_29315",81
"Prl2c3_29316",81
"Lamp1_29317",1097
"Atg3_29318",112
"S100a8_29319",0
"Mmp1a_29320",0
"Klhl14_29321",0
"Slc25a13_29322",34
"Nup133_29323",25
"Grin1_29324",7
"Kat6a_29325",127
"Pcdhac1_29326",4
"Slc10a2_29328",1
"Asna1_29329",34
"Alyref2_29330",14
"Hba-a2_29332",0
"Hba-a1_29333",7
"Banf1_29334",400
"Kif1bp_29335",100
"Snrpb_29336",847
"Mrps17_29337",21
"Car4_29338",0
"Rpl22_29339",2643
"Hsd17b6_29340",0
"Dynlrb1_29341",261
"Gins2_29342",0
"Col2a1_29343",0
"Sult2a1_29344",0
"Smc1a_29345",116
"Xlr4b_29346",3
"Slc47a1_29347",0
