"gene","count"
"Bcat1_29039",0
"Laptm5_29040",0
"Skp2_29041",21
"Nme1_29042",2528
"Ctsd_29043",19
"Camk1_29044",166
"Epb41l2_29045",23
"Rbfox1_29046",1
"Mup16_29047",0
"Mup13_29048",0
"Eef1a2_29049",0
"Phlda3_29050",292
"Yars2_29051",28
"Tmem109_29052",503
"Pcna_29053",1
"Abcg1_29054",0
"Tes_29055",879
"Metrn_29056",8
"Serpina9_29057",0
"Sgo1_29058",228
"Degs1_29059",760
"Snx7_29060",122
"H2-Q7_29061",0
"Cdkn2b_29062",3
"Snap25_29063",0
"Atf1_29064",761
"Lrat_29065",0
"Dmtf1_29066",57
"Psmb8_29067",1
"Procr_29068",5
"Ppox_29069",24
"Smc2_29071",6
"Cyp4a12a_29072",0
"Prss23_29074",116
"Ero1l_29075",2032
"Panx1_29076",82
"Pnliprp1_29077",0
"Inmt_29078",0
"Atp6v1f_29079",13
"Scg2_29080",0
"Prkg1_29081",4
"Cyp2f2_29082",0
"Pdgfb_29083",2
"Pdhx_29085",7
"Try5_29086",2
"Ifitm3_29087",2384
"Cyp11b1_29088",0
"Cdk6_29089",190
"Fgf21_29090",4
"Ghr_29091",251
"Ugt2b35_29092",0
"Nup93_29093",311
"Actn3_29094",0
"Cat_29095",1069
"Cyb561_29096",0
"Wfs1_29097",23
"Gstm2_29098",523
"Fhl2_29099",139
"Nat1_29100",0
"Zmym2_29101",935
"Il6_29102",2
"Hmgcr_29103",4
"Hbb-bh1_29104",0
"Pxmp2_29105",0
"Wrb_29106",28
"Cep57_29107",37
"Slc5a5_29108",2
"Gadd45a_29109",662
"Zfp131_29110",26
"Cavin4_29112",27
"Cct6a_29113",2061
"Abl1_29114",582
"Appbp2_29115",44
"Mcm4_29116",24
"Nck1_29117",30
"Reg1_29118",0
"Eif4g1_29119",1284
"Tgtp2_29120",6
"Triap1_29121",14
"Zcchc12_29122",0
"Zfp600_29123",0
"Sell_29124",0
"Fabp2_29125",7
"Cflar_29126",13
"Asah1_29127",1255
"Sele_29128",0
"Kif11_29129",191
"Chp1_29131",290
"B3gnt9_29132",19
"Bcl7b_29133",6
"Cul1_29134",540
"Lmod2_29135",0
"Arl1_29136",644
"Ptpn1_29137",0
"Slc51a_29138",0
"Senp6_29139",919
"B930025B16RIK_29140",8
"Gli1_29141",0
"Ddit3_29142",360
"Prr15l_29143",0
"Cltc_29144",28
"Arnt2_29145",0
"Slc27a1_29146",23
"Nup88_29147",698
"Ndufv3_29149",117
"Srd5a1_29150",5
"Ube3c_29151",3
"Obscn_29152",0
"Il20_29153",0
"Klhl9_29154",468
"Dlx1_29155",1
"Nrcam_29156",0
"Tab2_29157",75
"Stmn1_29158",1
"Glul_29159",5
"Iglc2_29160",0
"Ikzf1_29161",0
"Ankrd10_29162",182
"Tomm34_29163",206
"Eapp_29164",759
"Zeb2_29165",14
"Ugt1a6b_29166",0
"Cybb_29167",0
"Clk1_29168",136
"Sumo1_29169",81
"Ugt1a6a_29170",417
"Ugt1a7c_29171",200
"Slco2b1_29172",0
"Cops5_29173",1673
"Csk_29174",75
"Cyp1a2_29175",0
"Thap11_29176",4
"Cd55_29177",1
"Zzz3_29178",139
"Tnnt3_29180",0
"Mest_29181",0
"Ifi35_29182",8
"Psmd9_29183",232
"B4galt1_29184",15
"Gabrg2_29185",0
"Chtf18_29186",36
"2210016H18RIK_29188",5
"Cmpk2_29189",12
"Dynll1_29190",1
"Kctd10_29191",761
"Pebp1_29192",177
"Cfh_29193",22
"Sdc1_29194",21
"Sccpdh_29195",48
"Arhgef12_29196",35
"Ccnc_29197",38
"Zfp318_29198",0
"Ndc80_29199",419
"Plod3_29200",5
"Xpc_29201",11
"Mrps16_29202",1187
"Gm43302_29203",0
"Serpina3m_29204",0
"Spdl1_29205",26
"H2bc4_29206",333
"Snurf_29207",0
"Ly86_29208",0
"Cog4_29209",1
"Zg16_29210",0
"Exosc7_29212",189
"Bid_29213",35
"Mcm2_29214",76
"Ralb_29215",281
"Cpb1_29216",0
"Tcl1_29217",0
"Lhcgr_29218",0
"Cdca8_29219",7
"Prkx_29220",46
"Slco1c1_29221",0
"Mybpc2_29222",0
"AI506816_29223",106
"Evl_29224",117
"Deptor_29225",1
"Ptger2_29226",0
"Hspa2_29227",71
"Cblb_29228",355
"Ptprk_29229",693
"Dner_29230",0
"Pik3c2a_29231",119
"Vasp_29232",90
"Nup85_29233",517
"Mex3d_29234",304
"St3gal1_29235",8
"Zfp110_29236",106
"Ramp2_29237",0
"Cyp2e1_29238",0
"Tbpl1_29239",503
"Parpbp_29241",278
"Pfkp_29242",53
"Lamp3_29243",0
"Stx16_29244",205
"Cyp11b2_29245",0
"Dera_29246",1
"Ptger4_29247",2
"Trp53bp2_29248",72
"Uchl3_29249",60
"Prl2c2_29250",25
"Pcna-ps2_29251",10
"Kctd5_29252",27
"Map3k4_29253",45
"Spib_29254",0
"Snrpg_29255",1
"Topors_29256",65
"Cdc25b_29257",66
"Gclm_29258",83
"Myot_29259",0
"Myom2_29260",0
"Nfkbie_29261",22
"Myoz1_29262",0
"Rpe65_29263",0
"Eng_29264",3
"Npdc1_29266",112
"Pbx1_29267",24
"Unc5c_29268",0
"Dhx29_29269",36
"Copb2_29270",560
"Cbln1_29271",0
"Nipsnap1_29272",17
"Tm9sf3_29274",320
"Casq1_29275",0
"Slc2a10_29276",0
"Cdh2_29277",12
"Ecd_29278",235
"Dnajc9_29279",17
"Isoc1_29280",161
"Rbm22_29281",1
"Zfp82_29282",0
"Creb1_29283",57
"Strbp_29284",417
"Fabp5_29285",1018
"C9_29286",3
"S100a11_29287",1475
"Psmc3ip_29288",37
"Fabp4_29289",0
"Slc16a7_29290",0
"Rnase1_29291",0
"Gdnf_29292",0
"Pin1_29293",20
"Ncor2_29294",446
"Sult1b1_29295",0
"Dipk1a_29296",40
"Glod4_29298",144
"Gulp1_29299",418
"Arpp19_29300",8
"Fbl_29301",12
"Wdhd1_29302",340
"Rpa3_29303",436
"Wars_29304",42
"Hao2_29305",0
"Fdft1_29306",261
"Chka_29307",47
"Nefm_29308",0
"Mypn_29309",0
"Cpne6_29310",0
