"gene","count"
"Bcat1_29039",0
"Laptm5_29040",0
"Skp2_29041",25
"Nme1_29042",1132
"Ctsd_29043",31
"Camk1_29044",239
"Epb41l2_29045",11
"Rbfox1_29046",0
"Mup16_29047",0
"Mup13_29048",0
"Eef1a2_29049",0
"Phlda3_29050",287
"Yars2_29051",21
"Tmem109_29052",325
"Pcna_29053",0
"Abcg1_29054",0
"Tes_29055",395
"Metrn_29056",2
"Serpina9_29057",1
"Sgo1_29058",50
"Degs1_29059",952
"Snx7_29060",74
"H2-Q7_29061",0
"Cdkn2b_29062",1
"Snap25_29063",0
"Atf1_29064",535
"Lrat_29065",0
"Dmtf1_29066",16
"Psmb8_29067",0
"Procr_29068",4
"Ppox_29069",21
"Smc2_29071",0
"Cyp4a12a_29072",0
"Prss23_29074",97
"Ero1l_29075",3373
"Panx1_29076",59
"Pnliprp1_29077",0
"Inmt_29078",0
"Atp6v1f_29079",17
"Scg2_29080",0
"Prkg1_29081",1
"Cyp2f2_29082",0
"Pdgfb_29083",0
"Pdhx_29085",6
"Try5_29086",0
"Ifitm3_29087",2383
"Cyp11b1_29088",0
"Cdk6_29089",147
"Fgf21_29090",0
"Ghr_29091",267
"Ugt2b35_29092",0
"Nup93_29093",67
"Actn3_29094",2
"Cat_29095",483
"Cyb561_29096",0
"Wfs1_29097",12
"Gstm2_29098",746
"Fhl2_29099",66
"Nat1_29100",0
"Zmym2_29101",1455
"Il6_29102",0
"Hmgcr_29103",3
"Hbb-bh1_29104",0
"Pxmp2_29105",0
"Wrb_29106",5
"Cep57_29107",35
"Slc5a5_29108",0
"Gadd45a_29109",793
"Zfp131_29110",24
"Cavin4_29112",9
"Cct6a_29113",1025
"Abl1_29114",573
"Appbp2_29115",55
"Mcm4_29116",10
"Nck1_29117",17
"Reg1_29118",0
"Eif4g1_29119",1097
"Tgtp2_29120",0
"Triap1_29121",8
"Zcchc12_29122",0
"Zfp600_29123",0
"Sell_29124",0
"Fabp2_29125",8
"Cflar_29126",12
"Asah1_29127",1613
"Sele_29128",0
"Kif11_29129",16
"Chp1_29131",195
"B3gnt9_29132",35
"Bcl7b_29133",15
"Cul1_29134",496
"Lmod2_29135",0
"Arl1_29136",482
"Ptpn1_29137",0
"Slc51a_29138",0
"Senp6_29139",839
"B930025B16RIK_29140",10
"Gli1_29141",0
"Ddit3_29142",149
"Prr15l_29143",0
"Cltc_29144",20
"Arnt2_29145",4
"Slc27a1_29146",6
"Nup88_29147",618
"Ndufv3_29149",97
"Srd5a1_29150",2
"Ube3c_29151",1
"Obscn_29152",0
"Il20_29153",0
"Klhl9_29154",717
"Dlx1_29155",0
"Nrcam_29156",0
"Tab2_29157",12
"Stmn1_29158",0
"Glul_29159",2
"Iglc2_29160",2
"Ikzf1_29161",0
"Ankrd10_29162",155
"Tomm34_29163",206
"Eapp_29164",711
"Zeb2_29165",11
"Ugt1a6b_29166",9
"Cybb_29167",1
"Clk1_29168",189
"Sumo1_29169",77
"Ugt1a6a_29170",928
"Ugt1a7c_29171",788
"Slco2b1_29172",0
"Cops5_29173",1566
"Csk_29174",48
"Cyp1a2_29175",0
"Thap11_29176",0
"Cd55_29177",9
"Zzz3_29178",127
"Tnnt3_29180",1
"Mest_29181",0
"Ifi35_29182",10
"Psmd9_29183",98
"B4galt1_29184",29
"Gabrg2_29185",0
"Chtf18_29186",5
"2210016H18RIK_29188",11
"Cmpk2_29189",29
"Dynll1_29190",0
"Kctd10_29191",518
"Pebp1_29192",121
"Cfh_29193",82
"Sdc1_29194",13
"Sccpdh_29195",52
"Arhgef12_29196",24
"Ccnc_29197",43
"Zfp318_29198",0
"Ndc80_29199",40
"Plod3_29200",5
"Xpc_29201",6
"Mrps16_29202",953
"Gm43302_29203",0
"Serpina3m_29204",3
"Spdl1_29205",8
"H2bc4_29206",838
"Snurf_29207",3
"Ly86_29208",0
"Cog4_29209",2
"Zg16_29210",0
"Exosc7_29212",136
"Bid_29213",97
"Mcm2_29214",26
"Ralb_29215",199
"Cpb1_29216",0
"Tcl1_29217",0
"Lhcgr_29218",0
"Cdca8_29219",0
"Prkx_29220",142
"Slco1c1_29221",0
"Mybpc2_29222",0
"AI506816_29223",87
"Evl_29224",48
"Deptor_29225",3
"Ptger2_29226",0
"Hspa2_29227",79
"Cblb_29228",574
"Ptprk_29229",455
"Dner_29230",0
"Pik3c2a_29231",159
"Vasp_29232",68
"Nup85_29233",99
"Mex3d_29234",160
"St3gal1_29235",10
"Zfp110_29236",98
"Ramp2_29237",0
"Cyp2e1_29238",0
"Tbpl1_29239",314
"Parpbp_29241",32
"Pfkp_29242",13
"Lamp3_29243",0
"Stx16_29244",76
"Cyp11b2_29245",0
"Dera_29246",1
"Ptger4_29247",2
"Trp53bp2_29248",31
"Uchl3_29249",23
"Prl2c2_29250",4
"Pcna-ps2_29251",3
"Kctd5_29252",21
"Map3k4_29253",13
"Spib_29254",1
"Snrpg_29255",3
"Topors_29256",77
"Cdc25b_29257",16
"Gclm_29258",6
"Myot_29259",0
"Myom2_29260",1
"Nfkbie_29261",23
"Myoz1_29262",0
"Rpe65_29263",0
"Eng_29264",7
"Npdc1_29266",68
"Pbx1_29267",12
"Unc5c_29268",0
"Dhx29_29269",7
"Copb2_29270",252
"Cbln1_29271",0
"Nipsnap1_29272",8
"Tm9sf3_29274",249
"Casq1_29275",0
"Slc2a10_29276",4
"Cdh2_29277",2
"Ecd_29278",134
"Dnajc9_29279",15
"Isoc1_29280",93
"Rbm22_29281",0
"Zfp82_29282",0
"Creb1_29283",50
"Strbp_29284",473
"Fabp5_29285",144
"C9_29286",0
"S100a11_29287",457
"Psmc3ip_29288",11
"Fabp4_29289",0
"Slc16a7_29290",0
"Rnase1_29291",2
"Gdnf_29292",0
"Pin1_29293",6
"Ncor2_29294",445
"Sult1b1_29295",0
"Dipk1a_29296",34
"Glod4_29298",110
"Gulp1_29299",977
"Arpp19_29300",4
"Fbl_29301",0
"Wdhd1_29302",45
"Rpa3_29303",132
"Wars_29304",10
"Hao2_29305",0
"Fdft1_29306",426
"Chka_29307",48
"Nefm_29308",0
"Mypn_29309",0
"Cpne6_29310",0
