"","plate_id","is_VC","endpoint","endpoint_value_norm","dose","Group"
"1","34DCA",FALSE,"ld_pearson",14.9964303764877,"Dose2","A"
"2","34DCA",FALSE,"ld_pearson",42.1038936399987,"Dose2","A"
"3","34DCA",FALSE,"ld_pearson",-1.03081585107724,"Dose2","A"
"4","34DCA",FALSE,"ld_pearson",62.9743476440256,"Dose2","B"
"5","34DCA",FALSE,"ld_pearson",0.781479988345396,"Dose2","B"
"6","34DCA",FALSE,"ld_pearson",17.2366702269412,"Dose2","B"
"7","34DCA",FALSE,"ld_pearson",-94.2832628018028,"Dose2","C"
"8","34DCA",FALSE,"ld_pearson",-5.41273710132415,"Dose2","C"
"9","34DCA",FALSE,"ld_pearson",44.0248745296672,"Dose3","C"
"10","34DCA",FALSE,"ld_pearson",32.30260858525,"Dose3","A"
"11","34DCA",FALSE,"ld_pearson",66.180133034583,"Dose3","A"
"12","34DCA",FALSE,"ld_pearson",-69.3042946268789,"Dose3","A"
"13","34DCA",FALSE,"ld_pearson",39.2361797251109,"Dose3","B"
"14","34DCA",FALSE,"ld_pearson",47.4653122944999,"Dose3","B"
"15","34DCA",FALSE,"ld_pearson",74.1260064591693,"Dose3","B"
"16","34DCA",FALSE,"ld_pearson",-14.6564338057553,"Dose3","C"
"17","34DCA",FALSE,"ld_pearson",25.3230932364957,"Dose3","C"
"18","34DCA",FALSE,"ld_pearson",-11.3769121577457,"Dose4","C"
"19","34DCA",FALSE,"ld_pearson",7.29748537850656,"Dose4","A"
"20","34DCA",FALSE,"ld_pearson",-34.5846596591673,"Dose4","A"
"21","34DCA",FALSE,"ld_pearson",-2.41016977424627,"Dose4","A"
"22","34DCA",FALSE,"ld_pearson",-47.1967191262599,"Dose4","B"
"23","34DCA",FALSE,"ld_pearson",-61.8904080935879,"Dose4","B"
"24","34DCA",FALSE,"ld_pearson",-10.4803387148438,"Dose4","B"
"25","34DCA",FALSE,"ld_pearson",69.5790665581802,"Dose4","C"
"26","34DCA",FALSE,"ld_pearson",-51.6999799134182,"Dose4","C"
"27","34DCA",FALSE,"ld_pearson",13.5539075465817,"Dose5","C"
"28","34DCA",FALSE,"ld_pearson",-32.0671406315705,"Dose5","A"
"29","34DCA",FALSE,"ld_pearson",20.2765172289044,"Dose5","A"
"30","34DCA",FALSE,"ld_pearson",-74.0991600498269,"Dose5","A"
"31","34DCA",FALSE,"ld_pearson",62.3436544107343,"Dose5","B"
"32","34DCA",FALSE,"ld_pearson",71.0589165753831,"Dose5","B"
"33","34DCA",FALSE,"ld_pearson",-5.83142094873061,"Dose5","B"
"34","34DCA",FALSE,"ld_pearson",25.4228727482816,"Dose5","C"
"35","34DCA",TRUE,"ld_pearson",-12.0651468141841,"Control","C"
"36","34DCA",TRUE,"ld_pearson",-13.703343771346,"Control","C"
"37","34DCA",TRUE,"ld_pearson",-0.707801912721379,"Control","A"
"38","34DCA",TRUE,"ld_pearson",-7.87994267990328,"Control","A"
"39","34DCA",TRUE,"ld_pearson",13.2911284185695,"Control","A"
"40","34DCA",TRUE,"ld_pearson",8.38534915001328,"Control","B"
"41","34DCA",TRUE,"ld_pearson",29.1563820886246,"Control","B"
"42","34DCA",TRUE,"ld_pearson",0,"Control","B"
"43","34DCA",TRUE,"ld_pearson",2.01148874838266,"Control","C"
"44","34DCA",FALSE,"ld_pearson",-49.8229756653951,"Dose2","C"
"45","34DCA",FALSE,"ld_pearson",-83.0848365366842,"Dose5","C"
