"","diff","lwr.ci","upr.ci","pval"
<<<<<<< HEAD
"0.0001-0",20.9557411588774,-20.2037441367553,62.1152264545102,0.547973856019039
=======
"1e-04-0",20.9557411588774,-20.2037441367553,62.1152264545102,0.547973856019039
>>>>>>> 3db3f2a83664627f969312a2095ab7b7c96786c0
"0.001-0",19.2031296476652,-21.9563556479675,60.3626149432979,0.626285688266981
"0.01-0",6.02670481168072,-35.132780483952,47.1861901073134,0.994792176296735
"0.1-0",24.5576300056015,-16.6018552900312,65.7171153012343,0.39837386240749
"1-0",26.6196611470971,-14.5398241485356,67.7791464427299,0.324096756609266
