"plate_id" "is_VC" "endpoint" "dose" "control_median" "endpoint_value_norm"
"32" "TGSH" 0 "a" "Dose3" 3.65438352871674 -3.89279919260628
"33" "TGSH" 0 "a" "Dose3" 3.65438352871674 -0.73332538482056
"34" "TGSH" 0 "a" "Dose3" 3.65438352871674 9.39208115915582
"35" "TGSH" 0 "a" "Dose3" 3.65438352871674 -1.97702479415818
"36" "TGSH" 0 "a" "Dose3" 3.65438352871674 -10.5644113244588
"37" "TGSH" 0 "a" "Dose4" 3.65438352871674 11.0494680998118
"38" "TGSH" 0 "a" "Dose4" 3.65438352871674 -4.88791623685798
"39" "TGSH" 0 "a" "Dose4" 3.65438352871674 -2.52849795148533
"40" "TGSH" 0 "a" "Dose4" 3.65438352871674 -4.19228649482735
"41" "TGSH" 0 "a" "Dose4" 3.65438352871674 2.29450578853698
"42" "TGSH" 0 "a" "Dose4" 3.65438352871674 -124.326911016584
"43" "TGSH" 0 "a" "Dose4" 3.65438352871674 -0.104074613617344
"44" "TGSH" 0 "a" "Dose4" 3.65438352871674 5.62372583787498
"45" "TGSH" 0 "a" "Dose4" 3.65438352871674 -4.96338292019707
"46" "TGSH" 0 "a" "Dose5" 3.65438352871674 -4.25752814402283
"47" "TGSH" 0 "a" "Dose5" 3.65438352871674 6.07712770866859
"48" "TGSH" 0 "a" "Dose5" 3.65438352871674 5.14075101032572
"49" "TGSH" 0 "a" "Dose5" 3.65438352871674 -10.4853053980732
"50" "TGSH" 0 "a" "Dose5" 3.65438352871674 -2.43168683651818
"51" "TGSH" 0 "a" "Dose5" 3.65438352871674 -4.891147835058
"52" "TGSH" 0 "a" "Dose5" 3.65438352871674 1.27564325950931
"53" "TGSH" 0 "a" "Dose5" 3.65438352871674 -5.58884864431577
"54" "TGSH" 0 "a" "Dose5" 3.65438352871674 1.7182686228252
"55" "TGSH" 1 "b" "Control" 3.62395702703158 0.0696278317848797
"56" "TGSH" 1 "b" "Control" 3.62395702703158 0
"57" "TGSH" 1 "b" "Control" 3.62395702703158 -2.75578828575878
"58" "TGSH" 1 "b" "Control" 3.62395702703158 -11.6114642951451
"59" "TGSH" 1 "b" "Control" 3.62395702703158 -8.0118599025687
"60" "TGSH" 1 "b" "Control" 3.62395702703158 9.78000191442479
"61" "TGSH" 1 "b" "Control" 3.62395702703158 7.49825756266387
"62" "TGSH" 1 "b" "Control" 3.62395702703158 -35.6644469200131
"63" "TGSH" 1 "b" "Control" 3.62395702703158 9.55565590638292
"64" "TGSH" 0 "b" "Dose1" 3.62395702703158 16.6113400264176
"65" "TGSH" 0 "b" "Dose1" 3.62395702703158 -68.3614892537121
"66" "TGSH" 0 "b" "Dose1" 3.62395702703158 -47.0203120576388
"67" "TGSH" 0 "b" "Dose1" 3.62395702703158 16.8648254800258
"68" "TGSH" 0 "b" "Dose1" 3.62395702703158 7.15509164756698
"69" "TGSH" 0 "b" "Dose1" 3.62395702703158 1.91599285369843
"70" "TGSH" 0 "b" "Dose1" 3.62395702703158 -11.6796312817066
"71" "TGSH" 0 "b" "Dose1" 3.62395702703158 -6.06064869195682
"72" "TGSH" 0 "b" "Dose1" 3.62395702703158 -18.3087285016378
"73" "TGSH" 0 "b" "Dose2" 3.62395702703158 -21.9054922964539
"74" "TGSH" 0 "b" "Dose2" 3.62395702703158 -5.56262075777836
"75" "TGSH" 0 "b" "Dose2" 3.62395702703158 -9.49503934220415
"76" "TGSH" 0 "b" "Dose2" 3.62395702703158 10.8689997377512
"77" "TGSH" 0 "b" "Dose2" 3.62395702703158 -4.87980590268218
"78" "TGSH" 0 "b" "Dose2" 3.62395702703158 -23.2378017478052
"79" "TGSH" 0 "b" "Dose2" 3.62395702703158 12.4106898107256
"80" "TGSH" 0 "b" "Dose2" 3.62395702703158 -1.06861862233822
"81" "TGSH" 0 "b" "Dose2" 3.62395702703158 -4.34825377254868
"82" "TGSH" 0 "b" "Dose3" 3.62395702703158 13.6872416735552
"83" "TGSH" 0 "b" "Dose3" 3.62395702703158 -15.8745249907946
"84" "TGSH" 0 "b" "Dose3" 3.62395702703158 -3.63470724752437
"85" "TGSH" 0 "b" "Dose3" 3.62395702703158 -71.1389585948198
"86" "TGSH" 0 "b" "Dose3" 3.62395702703158 4.54760838261183
"87" "TGSH" 0 "b" "Dose3" 3.62395702703158 0.456983347813322
"88" "TGSH" 0 "b" "Dose3" 3.62395702703158 -4.67410572969236
"89" "TGSH" 0 "b" "Dose3" 3.62395702703158 -32.6973909229935
"90" "TGSH" 0 "b" "Dose3" 3.62395702703158 17.674287154069
"91" "TGSH" 0 "b" "Dose4" 3.62395702703158 -2.18481803224626
"92" "TGSH" 0 "b" "Dose4" 3.62395702703158 -8.79481125041832
"93" "TGSH" 0 "b" "Dose4" 3.62395702703158 7.19272359124461
"94" "TGSH" 0 "b" "Dose4" 3.62395702703158 -1.51262385163449
"95" "TGSH" 0 "b" "Dose4" 3.62395702703158 14.1905166482374
"96" "TGSH" 0 "b" "Dose4" 3.62395702703158 -158.772748294528
"97" "TGSH" 0 "b" "Dose4" 3.62395702703158 -2.40684990313307
"98" "TGSH" 0 "b" "Dose4" 3.62395702703158 10.6049607145288
"99" "TGSH" 0 "b" "Dose4" 3.62395702703158 12.0750489859453
"100" "TGSH" 0 "b" "Dose5" 3.62395702703158 3.12582672582664
"101" "TGSH" 0 "b" "Dose5" 3.62395702703158 0.326540676017828
"102" "TGSH" 0 "b" "Dose5" 3.62395702703158 -2.16853687333183
"103" "TGSH" 0 "b" "Dose5" 3.62395702703158 -43.8259086706487
"104" "TGSH" 0 "b" "Dose5" 3.62395702703158 5.5861377280638
"105" "TGSH" 0 "b" "Dose5" 3.62395702703158 0.522823060235256
"106" "TGSH" 0 "b" "Dose5" 3.62395702703158 -16.4617321322939
"107" "TGSH" 0 "b" "Dose5" 3.62395702703158 15.9499885039487
"108" "TGSH" 0 "b" "Dose5" 3.62395702703158 5.60610362176162
"109" "TGSH" 1 "c" "Control" 3.73602579927702 -0.552614913757932
"110" "TGSH" 1 "c" "Control" 3.73602579927702 -6.46631678266245
"111" "TGSH" 1 "c" "Control" 3.73602579927702 -5.92407688578152
"112" "TGSH" 1 "c" "Control" 3.73602579927702 5.24218734345121
"113" "TGSH" 1 "c" "Control" 3.73602579927702 0
"114" "TGSH" 1 "c" "Control" 3.73602579927702 4.99052240841271
"115" "TGSH" 1 "c" "Control" 3.73602579927702 3.1667961767051
"116" "TGSH" 1 "c" "Control" 3.73602579927702 5.59944797160372
"117" "TGSH" 1 "c" "Control" 3.73602579927702 -3.29795872312202
"118" "TGSH" 0 "c" "Dose1" 3.73602579927702 15.0326719299004
"119" "TGSH" 0 "c" "Dose1" 3.73602579927702 3.27565496036524
"120" "TGSH" 0 "c" "Dose1" 3.73602579927702 -6.46261455467236
"121" "TGSH" 0 "c" "Dose1" 3.73602579927702 10.6258846173219
"122" "TGSH" 0 "c" "Dose1" 3.73602579927702 15.0588992310218
"123" "TGSH" 0 "c" "Dose1" 3.73602579927702 11.5134669233864
"124" "TGSH" 0 "c" "Dose1" 3.73602579927702 1.40890066469597
"125" "TGSH" 0 "c" "Dose1" 3.73602579927702 0.133384765277134
"126" "TGSH" 0 "c" "Dose1" 3.73602579927702 -2.55572463516769
"127" "TGSH" 0 "c" "Dose2" 3.73602579927702 -5.15754303673428
"128" "TGSH" 0 "c" "Dose2" 3.73602579927702 -7.59243270819554
"129" "TGSH" 0 "c" "Dose2" 3.73602579927702 1.54034337616968
"130" "TGSH" 0 "c" "Dose2" 3.73602579927702 1.98300079741469
"131" "TGSH" 0 "c" "Dose2" 3.73602579927702 8.42282191439256
"132" "TGSH" 0 "c" "Dose2" 3.73602579927702 -0.122596968817357
"133" "TGSH" 0 "c" "Dose2" 3.73602579927702 4.72523172040717
"134" "TGSH" 0 "c" "Dose2" 3.73602579927702 3.15938089548329
"135" "TGSH" 0 "c" "Dose2" 3.73602579927702 0.244160560219964
"136" "TGSH" 0 "c" "Dose3" 3.73602579927702 14.6683687111191
"137" "TGSH" 0 "c" "Dose3" 3.73602579927702 -1.47841774954256
"138" "TGSH" 0 "c" "Dose3" 3.73602579927702 -3.4505304285716
"139" "TGSH" 0 "c" "Dose3" 3.73602579927702 -7.20046879894705
"140" "TGSH" 0 "c" "Dose3" 3.73602579927702 1.83645875609653
"141" "TGSH" 0 "c" "Dose3" 3.73602579927702 -0.867163821928685
"142" "TGSH" 0 "c" "Dose3" 3.73602579927702 -6.13161830445215
"143" "TGSH" 0 "c" "Dose3" 3.73602579927702 -1.44336223627763
"144" "TGSH" 0 "c" "Dose3" 3.73602579927702 -11.9671085416853
"145" "TGSH" 0 "c" "Dose4" 3.73602579927702 6.20271939095303
"146" "TGSH" 0 "c" "Dose4" 3.73602579927702 -4.72279141020953
"147" "TGSH" 0 "c" "Dose4" 3.73602579927702 0.484195726865622
"148" "TGSH" 0 "c" "Dose4" 3.73602579927702 2.39780215854566
"149" "TGSH" 0 "c" "Dose4" 3.73602579927702 5.57209746439122
"150" "TGSH" 0 "c" "Dose4" 3.73602579927702 -8.47477852788767
"151" "TGSH" 0 "c" "Dose4" 3.73602579927702 -2.35486714071191
"152" "TGSH" 0 "c" "Dose4" 3.73602579927702 7.25463726215181
"153" "TGSH" 0 "c" "Dose4" 3.73602579927702 1.26737734097531
"154" "TGSH" 0 "c" "Dose5" 3.73602579927702 1.04721748314742
"155" "TGSH" 0 "c" "Dose5" 3.73602579927702 0.146502022068828
"156" "TGSH" 0 "c" "Dose5" 3.73602579927702 5.40094151429509
"157" "TGSH" 0 "c" "Dose5" 3.73602579927702 -10.213840115467
"158" "TGSH" 0 "c" "Dose5" 3.73602579927702 2.23864428173419
"159" "TGSH" 0 "c" "Dose5" 3.73602579927702 -3.39055840179059
"160" "TGSH" 0 "c" "Dose5" 3.73602579927702 -7.14214266025937
"161" "TGSH" 0 "c" "Dose5" 3.73602579927702 -29.8259386582289
"162" "TGSH" 0 "c" "Dose5" 3.73602579927702 -0.86065522174934
"163" "TGSH" 1 "d" "Control" 3.55830047796286 12.8237483068635
"164" "TGSH" 1 "d" "Control" 3.55830047796286 -6.37771685923925
"165" "TGSH" 1 "d" "Control" 3.55830047796286 -7.37799876465934
"166" "TGSH" 1 "d" "Control" 3.55830047796286 8.92340775065152
"167" "TGSH" 1 "d" "Control" 3.55830047796286 -41.7148698295985
"168" "TGSH" 1 "d" "Control" 3.55830047796286 0.845510533955052
"169" "TGSH" 1 "d" "Control" 3.55830047796286 0
"170" "TGSH" 1 "d" "Control" 3.55830047796286 2.20085256077409
"171" "TGSH" 1 "d" "Control" 3.55830047796286 -62.4155666170387
"172" "TGSH" 0 "d" "Dose1" 3.55830047796286 -32.4758667786105
"173" "TGSH" 0 "d" "Dose1" 3.55830047796286 -2.44267826757625
"174" "TGSH" 0 "d" "Dose1" 3.55830047796286 5.95696785374829
"175" "TGSH" 0 "d" "Dose1" 3.55830047796286 -33.455799625807
"176" "TGSH" 0 "d" "Dose1" 3.55830047796286 0.456907966232256
"177" "TGSH" 0 "d" "Dose1" 3.55830047796286 -13.2090236548529
"178" "TGSH" 0 "d" "Dose1" 3.55830047796286 14.1151325898772
"179" "TGSH" 0 "d" "Dose1" 3.55830047796286 -2.58964777565382
"180" "TGSH" 0 "d" "Dose1" 3.55830047796286 38.6899667656552
"181" "TGSH" 0 "d" "Dose2" 3.55830047796286 -9.84106459921898
"182" "TGSH" 0 "d" "Dose2" 3.55830047796286 1.10558722211165
"183" "TGSH" 0 "d" "Dose2" 3.55830047796286 -6.61549599185767
"184" "TGSH" 0 "d" "Dose2" 3.55830047796286 -1.0095382312123
"185" "TGSH" 0 "d" "Dose2" 3.55830047796286 -14.1077973529095
"186" "TGSH" 0 "d" "Dose2" 3.55830047796286 15.484551700867
"187" "TGSH" 0 "d" "Dose2" 3.55830047796286 -6.15991019393562
"188" "TGSH" 0 "d" "Dose2" 3.55830047796286 9.17251966853976
"189" "TGSH" 0 "d" "Dose2" 3.55830047796286 -2.58072636062856
"190" "TGSH" 0 "d" "Dose3" 3.55830047796286 20.0028433164953
"191" "TGSH" 0 "d" "Dose3" 3.55830047796286 5.94963878425481
"192" "TGSH" 0 "d" "Dose3" 3.55830047796286 -29.1375310999311
"193" "TGSH" 0 "d" "Dose3" 3.55830047796286 -4.68583169512167
"194" "TGSH" 0 "d" "Dose3" 3.55830047796286 -40.9852074439481
"195" "TGSH" 0 "d" "Dose3" 3.55830047796286 -37.7329211666549
"196" "TGSH" 0 "d" "Dose3" 3.55830047796286 8.7033351378746
"197" "TGSH" 0 "d" "Dose3" 3.55830047796286 -30.663792797307
"198" "TGSH" 0 "d" "Dose3" 3.55830047796286 2.80673738010364
"199" "TGSH" 0 "d" "Dose4" 3.55830047796286 3.87252032015915
"200" "TGSH" 0 "d" "Dose4" 3.55830047796286 9.54714327218706
"201" "TGSH" 0 "d" "Dose4" 3.55830047796286 22.7506107245902
"202" "TGSH" 0 "d" "Dose4" 3.55830047796286 -1.94189766473301
"203" "TGSH" 0 "d" "Dose4" 3.55830047796286 2.35809433953231
"204" "TGSH" 0 "d" "Dose4" 3.55830047796286 -16.0551600914906
"205" "TGSH" 0 "d" "Dose4" 3.55830047796286 -6.63787653767134
"206" "TGSH" 0 "d" "Dose4" 3.55830047796286 -3.6554545938595
"207" "TGSH" 0 "d" "Dose4" 3.55830047796286 -12.4946742257892
"208" "TGSH" 0 "d" "Dose5" 3.55830047796286 12.7924536020997
"209" "TGSH" 0 "d" "Dose5" 3.55830047796286 -10.1350210792928
"210" "TGSH" 0 "d" "Dose5" 3.55830047796286 0.408161591868961
"211" "TGSH" 0 "d" "Dose5" 3.55830047796286 -23.640185227468
"212" "TGSH" 0 "d" "Dose5" 3.55830047796286 1.1184624898346
"213" "TGSH" 0 "d" "Dose5" 3.55830047796286 -5.6461008923919
"214" "TGSH" 0 "d" "Dose5" 3.55830047796286 6.47626463329196
"215" "TGSH" 0 "d" "Dose5" 3.55830047796286 -13.6055453121083
"216" "TGSH" 0 "d" "Dose5" 3.55830047796286 -5.6823562322267
"217" "TGSH" 1 "e" "Control" 3.69043974835762 11.2074006379308
"218" "TGSH" 1 "e" "Control" 3.69043974835762 0
"219" "TGSH" 1 "e" "Control" 3.69043974835762 -2.72006829937732
"220" "TGSH" 1 "e" "Control" 3.69043974835762 12.2206267875501
"221" "TGSH" 1 "e" "Control" 3.69043974835762 -7.17694344134596
"222" "TGSH" 1 "e" "Control" 3.69043974835762 -33.2581100055825
"223" "TGSH" 1 "e" "Control" 3.69043974835762 6.68233902906268
"224" "TGSH" 1 "e" "Control" 3.69043974835762 7.70797334898639
"225" "TGSH" 1 "e" "Control" 3.69043974835762 -8.29364728811472
"226" "TGSH" 0 "e" "Dose1" 3.69043974835762 16.0977608664945
"227" "TGSH" 0 "e" "Dose1" 3.69043974835762 4.68284518322917
"228" "TGSH" 0 "e" "Dose1" 3.69043974835762 5.05029290386014
"229" "TGSH" 0 "e" "Dose1" 3.69043974835762 -1.49776221899693
"230" "TGSH" 0 "e" "Dose1" 3.69043974835762 17.1819872065815
"231" "TGSH" 0 "e" "Dose1" 3.69043974835762 14.3688359765773
"232" "TGSH" 0 "e" "Dose1" 3.69043974835762 8.18892943587799
"233" "TGSH" 0 "e" "Dose1" 3.69043974835762 6.74912263794765
"234" "TGSH" 0 "e" "Dose1" 3.69043974835762 10.5447217642578
"235" "TGSH" 0 "e" "Dose2" 3.69043974835762 2.85681838361262
"236" "TGSH" 0 "e" "Dose2" 3.69043974835762 -3.49891564949654
"237" "TGSH" 0 "e" "Dose2" 3.69043974835762 5.48263718432009
"238" "TGSH" 0 "e" "Dose2" 3.69043974835762 0.836084809377313
"239" "TGSH" 0 "e" "Dose2" 3.69043974835762 6.34036559842173
"240" "TGSH" 0 "e" "Dose2" 3.69043974835762 2.96368244105225
"241" "TGSH" 0 "e" "Dose2" 3.69043974835762 1.61201575869931
"242" "TGSH" 0 "e" "Dose2" 3.69043974835762 -54.1667480394945
"243" "TGSH" 0 "e" "Dose2" 3.69043974835762 0.749540314753494
"244" "TGSH" 0 "e" "Dose3" 3.69043974835762 19.6079176839672
"245" "TGSH" 0 "e" "Dose3" 3.69043974835762 2.35880801764172
"246" "TGSH" 0 "e" "Dose3" 3.69043974835762 -5.29500188451073
"247" "TGSH" 0 "e" "Dose3" 3.69043974835762 -4.61144250541934
"248" "TGSH" 0 "e" "Dose3" 3.69043974835762 -1.25363722268435
"249" "TGSH" 0 "e" "Dose3" 3.69043974835762 2.78376770521298
"250" "TGSH" 0 "e" "Dose3" 3.69043974835762 7.06683186074217
"251" "TGSH" 0 "e" "Dose3" 3.69043974835762 1.66831296248091
"252" "TGSH" 0 "e" "Dose3" 3.69043974835762 3.43725122879639
"253" "TGSH" 0 "e" "Dose4" 3.69043974835762 8.79213603139437
"254" "TGSH" 0 "e" "Dose4" 3.69043974835762 2.3025593164788
"255" "TGSH" 0 "e" "Dose4" 3.69043974835762 10.5301272511626
"256" "TGSH" 0 "e" "Dose4" 3.69043974835762 5.32816245753716
"257" "TGSH" 0 "e" "Dose4" 3.69043974835762 1.31396305860552
"258" "TGSH" 0 "e" "Dose4" 3.69043974835762 -10.0841967548652
"259" "TGSH" 0 "e" "Dose4" 3.69043974835762 -6.43099056854495
"260" "TGSH" 0 "e" "Dose4" 3.69043974835762 9.89964099328069
"261" "TGSH" 0 "e" "Dose4" 3.69043974835762 -1.70271386161613
"262" "TGSH" 0 "e" "Dose5" 3.69043974835762 4.30343815218861
"263" "TGSH" 0 "e" "Dose5" 3.69043974835762 3.02197395907595
"264" "TGSH" 0 "e" "Dose5" 3.69043974835762 9.35495384735772
"265" "TGSH" 0 "e" "Dose5" 3.69043974835762 0.397677664155527
"266" "TGSH" 0 "e" "Dose5" 3.69043974835762 8.25929733978183
"267" "TGSH" 0 "e" "Dose5" 3.69043974835762 4.25648110150236
"268" "TGSH" 0 "e" "Dose5" 3.69043974835762 6.55798480200636
"269" "TGSH" 0 "e" "Dose5" 3.69043974835762 -63.8111398495008
"270" "TGSH" 0 "e" "Dose5" 3.69043974835762 -2.38188222612972
"271" "TGSH" 1 "f" "Control" 3.52774586907619 12.8122182172432
"272" "TGSH" 1 "f" "Control" 3.52774586907619 17.6151378528424
"273" "TGSH" 1 "f" "Control" 3.52774586907619 -28.7533704190885
"274" "TGSH" 1 "f" "Control" 3.52774586907619 13.5342278411315
"275" "TGSH" 1 "f" "Control" 3.52774586907619 -12.4694016488054
"276" "TGSH" 1 "f" "Control" 3.52774586907619 -10.3885861902133
"277" "TGSH" 1 "f" "Control" 3.52774586907619 0
"278" "TGSH" 1 "f" "Control" 3.52774586907619 2.18274901684716
"279" "TGSH" 1 "f" "Control" 3.52774586907619 -5.00097992317907
"280" "TGSH" 0 "f" "Dose1" 3.52774586907619 9.4193393872815
"281" "TGSH" 0 "f" "Dose1" 3.52774586907619 -9.78886607046761
"282" "TGSH" 0 "f" "Dose1" 3.52774586907619 -5.81300078757967
"283" "TGSH" 0 "f" "Dose1" 3.52774586907619 -10.568978757738
"284" "TGSH" 0 "f" "Dose1" 3.52774586907619 -18.2656532741513
"285" "TGSH" 0 "f" "Dose1" 3.52774586907619 -7.34041677211406
"286" "TGSH" 0 "f" "Dose1" 3.52774586907619 13.7065279168658
"287" "TGSH" 0 "f" "Dose1" 3.52774586907619 -50.0641003196837
"288" "TGSH" 0 "f" "Dose1" 3.52774586907619 -47.7172792321041
"289" "TGSH" 0 "f" "Dose2" 3.52774586907619 -4.8055414874038
"290" "TGSH" 0 "f" "Dose2" 3.52774586907619 -7.5721634198799
"291" "TGSH" 0 "f" "Dose2" 3.52774586907619 -2.25144681740539
"292" "TGSH" 0 "f" "Dose2" 3.52774586907619 0.146625652920873
"293" "TGSH" 0 "f" "Dose2" 3.52774586907619 1.67190631078808
"294" "TGSH" 0 "f" "Dose2" 3.52774586907619 -2.21889304123666
"295" "TGSH" 0 "f" "Dose2" 3.52774586907619 -24.8672379502244
"296" "TGSH" 0 "f" "Dose2" 3.52774586907619 14.2295780471938
"297" "TGSH" 0 "f" "Dose2" 3.52774586907619 -8.14728383251011
"298" "TGSH" 0 "f" "Dose3" 3.52774586907619 -9.62212848887374
"299" "TGSH" 0 "f" "Dose3" 3.52774586907619 12.4626196005034
"300" "TGSH" 0 "f" "Dose3" 3.52774586907619 28.1301817008182
"301" "TGSH" 0 "f" "Dose3" 3.52774586907619 -0.0135299249990339
"302" "TGSH" 0 "f" "Dose3" 3.52774586907619 31.4579363913951
"303" "TGSH" 0 "f" "Dose3" 3.52774586907619 2.63190864184524
"304" "TGSH" 0 "f" "Dose3" 3.52774586907619 -1.57556179953953
"305" "TGSH" 0 "f" "Dose3" 3.52774586907619 -59.8940498182904
"306" "TGSH" 0 "f" "Dose3" 3.52774586907619 19.1025613041095
"307" "TGSH" 0 "f" "Dose4" 3.52774586907619 10.4341761199996
"308" "TGSH" 0 "f" "Dose4" 3.52774586907619 -9.34085440524539
"309" "TGSH" 0 "f" "Dose4" 3.52774586907619 22.3733395450457
"310" "TGSH" 0 "f" "Dose4" 3.52774586907619 2.8291148379548
"311" "TGSH" 0 "f" "Dose4" 3.52774586907619 8.72936288781885
"312" "TGSH" 0 "f" "Dose4" 3.52774586907619 -48.0412580354983
"313" "TGSH" 0 "f" "Dose4" 3.52774586907619 -36.7532527159397
"314" "TGSH" 0 "f" "Dose4" 3.52774586907619 16.7494952367329
"315" "TGSH" 0 "f" "Dose4" 3.52774586907619 -3.42599349002319
"316" "TGSH" 0 "f" "Dose5" 3.52774586907619 -15.0630939172832
"317" "TGSH" 0 "f" "Dose5" 3.52774586907619 8.61910433703232
"318" "TGSH" 0 "f" "Dose5" 3.52774586907619 10.0832065674089
"319" "TGSH" 0 "f" "Dose5" 3.52774586907619 2.66887735542634
"320" "TGSH" 0 "f" "Dose5" 3.52774586907619 -34.2175385433968
"321" "TGSH" 0 "f" "Dose5" 3.52774586907619 8.83513761020094
"322" "TGSH" 0 "f" "Dose5" 3.52774586907619 5.15746142188171
"323" "TGSH" 0 "f" "Dose5" 3.52774586907619 -5.23144077377449
"324" "TGSH" 0 "f" "Dose5" 3.52774586907619 -18.627177504953
