"","plate_id","is_VC","endpoint","endpoint_value_norm","dose"
"1","Glyphosate",FALSE,"ld_pearson",-32.8180396652584,"1000"
"2","Glyphosate",FALSE,"ld_pearson",5.64531913140894,"1000"
"3","Glyphosate",FALSE,"ld_pearson",18.4653404903603,"1000"
"4","Glyphosate",FALSE,"ld_pearson",-60.0271474381085,"1000"
"5","Glyphosate",FALSE,"ld_pearson",-45.2014786057699,"1000"
"6","Glyphosate",FALSE,"ld_pearson",17.1329521847335,"1000"
"7","Glyphosate",FALSE,"ld_pearson",11.6010975062947,"1000"
"8","Glyphosate",FALSE,"ld_pearson",-14.4156282566577,"1000"
"9","Glyphosate",FALSE,"ld_pearson",10.6688426935533,"1000"
"10","Glyphosate",FALSE,"ld_pearson",-3.85423668537447,"100"
"11","Glyphosate",FALSE,"ld_pearson",-19.6962166374131,"100"
"12","Glyphosate",FALSE,"ld_pearson",12.4012071220484,"100"
"13","Glyphosate",FALSE,"ld_pearson",12.0560444939259,"100"
"14","Glyphosate",FALSE,"ld_pearson",-68.8226694804003,"100"
"15","Glyphosate",FALSE,"ld_pearson",-44.7649204315082,"100"
"16","Glyphosate",FALSE,"ld_pearson",-3.33272443443498,"100"
"17","Glyphosate",FALSE,"ld_pearson",-54.1475128070155,"100"
"18","Glyphosate",FALSE,"ld_pearson",18.5271096950832,"100"
"19","Glyphosate",FALSE,"ld_pearson",-59.7749567677045,"10"
"20","Glyphosate",FALSE,"ld_pearson",14.2452134174816,"10"
"21","Glyphosate",FALSE,"ld_pearson",21.1042942957364,"10"
"22","Glyphosate",FALSE,"ld_pearson",9.29857527706174,"10"
"23","Glyphosate",FALSE,"ld_pearson",-31.9468213135895,"10"
"24","Glyphosate",FALSE,"ld_pearson",22.5868573912783,"10"
"25","Glyphosate",FALSE,"ld_pearson",11.5406107221928,"10"
"26","Glyphosate",FALSE,"ld_pearson",19.7844684013003,"10"
"27","Glyphosate",FALSE,"ld_pearson",18.0164084360452,"10"
"28","Glyphosate",FALSE,"ld_pearson",-4.08456765159075,"1"
"29","Glyphosate",FALSE,"ld_pearson",10.7561235871901,"1"
"30","Glyphosate",FALSE,"ld_pearson",7.63811001083967,"1"
"31","Glyphosate",FALSE,"ld_pearson",8.88775537002321,"1"
"32","Glyphosate",FALSE,"ld_pearson",6.95884097531629,"1"
"33","Glyphosate",FALSE,"ld_pearson",-11.9283844903226,"1"
"34","Glyphosate",FALSE,"ld_pearson",-0.209937140536326,"1"
"35","Glyphosate",FALSE,"ld_pearson",3.79472619322925,"1"
"36","Glyphosate",FALSE,"ld_pearson",-12.7540166950478,"1"
"37","Glyphosate",FALSE,"ld_pearson",-92.6945867945851,"0.1"
"38","Glyphosate",FALSE,"ld_pearson",-44.5172186506057,"0.1"
"39","Glyphosate",FALSE,"ld_pearson",-0.24416172245148,"0.1"
"40","Glyphosate",FALSE,"ld_pearson",2.04237314337246,"0.1"
"41","Glyphosate",FALSE,"ld_pearson",-56.1593089549115,"0.1"
"42","Glyphosate",FALSE,"ld_pearson",9.76719449804287,"0.1"
"43","Glyphosate",FALSE,"ld_pearson",4.7185062826542,"0.1"
"44","Glyphosate",FALSE,"ld_pearson",-9.83456263658542,"0.1"
"45","Glyphosate",FALSE,"ld_pearson",19.4794129425568,"0.1"
"46","Glyphosate",TRUE,"ld_pearson",-10.4847711063606,"0"
"47","Glyphosate",TRUE,"ld_pearson",-53.5340638532429,"0"
"48","Glyphosate",TRUE,"ld_pearson",0,"0"
"49","Glyphosate",TRUE,"ld_pearson",-8.03367526905724,"0"
"50","Glyphosate",TRUE,"ld_pearson",5.26768636028108,"0"
"51","Glyphosate",TRUE,"ld_pearson",12.2309166348012,"0"
"52","Glyphosate",TRUE,"ld_pearson",-2.23068317042086,"0"
"53","Glyphosate",TRUE,"ld_pearson",13.2339604638876,"0"
"54","Glyphosate",TRUE,"ld_pearson",0.915270206819315,"0"
