"gene","count"
"Bcat1_29039",0
"Laptm5_29040",0
"Skp2_29041",34
"Nme1_29042",2299
"Ctsd_29043",23
"Camk1_29044",224
"Epb41l2_29045",27
"Rbfox1_29046",0
"Mup16_29047",0
"Mup13_29048",1
"Eef1a2_29049",0
"Phlda3_29050",195
"Yars2_29051",29
"Tmem109_29052",475
"Pcna_29053",0
"Abcg1_29054",0
"Tes_29055",674
"Metrn_29056",1
"Serpina9_29057",2
"Sgo1_29058",421
"Degs1_29059",1583
"Snx7_29060",100
"H2-Q7_29061",0
"Cdkn2b_29062",2
"Snap25_29063",0
"Atf1_29064",919
"Lrat_29065",0
"Dmtf1_29066",32
"Psmb8_29067",6
"Procr_29068",13
"Ppox_29069",16
"Smc2_29071",10
"Cyp4a12a_29072",0
"Prss23_29074",68
"Ero1l_29075",6686
"Panx1_29076",83
"Pnliprp1_29077",0
"Inmt_29078",0
"Atp6v1f_29079",17
"Scg2_29080",0
"Prkg1_29081",3
"Cyp2f2_29082",0
"Pdgfb_29083",0
"Pdhx_29085",3
"Try5_29086",0
"Ifitm3_29087",2881
"Cyp11b1_29088",0
"Cdk6_29089",189
"Fgf21_29090",6
"Ghr_29091",216
"Ugt2b35_29092",0
"Nup93_29093",104
"Actn3_29094",0
"Cat_29095",679
"Cyb561_29096",0
"Wfs1_29097",3
"Gstm2_29098",411
"Fhl2_29099",96
"Nat1_29100",0
"Zmym2_29101",1529
"Il6_29102",15
"Hmgcr_29103",1
"Hbb-bh1_29104",0
"Pxmp2_29105",3
"Wrb_29106",9
"Cep57_29107",45
"Slc5a5_29108",6
"Gadd45a_29109",904
"Zfp131_29110",30
"Cavin4_29112",30
"Cct6a_29113",1921
"Abl1_29114",515
"Appbp2_29115",94
"Mcm4_29116",14
"Nck1_29117",21
"Reg1_29118",0
"Eif4g1_29119",1943
"Tgtp2_29120",4
"Triap1_29121",7
"Zcchc12_29122",0
"Zfp600_29123",0
"Sell_29124",0
"Fabp2_29125",11
"Cflar_29126",22
"Asah1_29127",738
"Sele_29128",0
"Kif11_29129",157
"Chp1_29131",169
"B3gnt9_29132",15
"Bcl7b_29133",31
"Cul1_29134",633
"Lmod2_29135",0
"Arl1_29136",599
"Ptpn1_29137",0
"Slc51a_29138",0
"Senp6_29139",763
"B930025B16RIK_29140",11
"Gli1_29141",2
"Ddit3_29142",284
"Prr15l_29143",1
"Cltc_29144",27
"Arnt2_29145",1
"Slc27a1_29146",8
"Nup88_29147",937
"Ndufv3_29149",118
"Srd5a1_29150",2
"Ube3c_29151",1
"Obscn_29152",0
"Il20_29153",0
"Klhl9_29154",694
"Dlx1_29155",0
"Nrcam_29156",1
"Tab2_29157",14
"Stmn1_29158",0
"Glul_29159",2
"Iglc2_29160",0
"Ikzf1_29161",0
"Ankrd10_29162",97
"Tomm34_29163",241
"Eapp_29164",902
"Zeb2_29165",16
"Ugt1a6b_29166",9
"Cybb_29167",0
"Clk1_29168",141
"Sumo1_29169",73
"Ugt1a6a_29170",311
"Ugt1a7c_29171",481
"Slco2b1_29172",0
"Cops5_29173",2242
"Csk_29174",45
"Cyp1a2_29175",0
"Thap11_29176",1
"Cd55_29177",3
"Zzz3_29178",132
"Tnnt3_29180",0
"Mest_29181",0
"Ifi35_29182",7
"Psmd9_29183",100
"B4galt1_29184",20
"Gabrg2_29185",0
"Chtf18_29186",10
"2210016H18RIK_29188",15
"Cmpk2_29189",26
"Dynll1_29190",0
"Kctd10_29191",559
"Pebp1_29192",120
"Cfh_29193",16
"Sdc1_29194",23
"Sccpdh_29195",63
"Arhgef12_29196",24
"Ccnc_29197",60
"Zfp318_29198",0
"Ndc80_29199",332
"Plod3_29200",2
"Xpc_29201",1
"Mrps16_29202",1104
"Gm43302_29203",0
"Serpina3m_29204",1
"Spdl1_29205",16
"H2bc4_29206",438
"Snurf_29207",0
"Ly86_29208",1
"Cog4_29209",0
"Zg16_29210",0
"Exosc7_29212",194
"Bid_29213",110
"Mcm2_29214",77
"Ralb_29215",277
"Cpb1_29216",0
"Tcl1_29217",0
"Lhcgr_29218",0
"Cdca8_29219",4
"Prkx_29220",233
"Slco1c1_29221",0
"Mybpc2_29222",0
"AI506816_29223",141
"Evl_29224",57
"Deptor_29225",5
"Ptger2_29226",0
"Hspa2_29227",76
"Cblb_29228",451
"Ptprk_29229",814
"Dner_29230",0
"Pik3c2a_29231",253
"Vasp_29232",24
"Nup85_29233",277
"Mex3d_29234",215
"St3gal1_29235",3
"Zfp110_29236",169
"Ramp2_29237",0
"Cyp2e1_29238",0
"Tbpl1_29239",544
"Parpbp_29241",216
"Pfkp_29242",48
"Lamp3_29243",0
"Stx16_29244",78
"Cyp11b2_29245",0
"Dera_29246",2
"Ptger4_29247",4
"Trp53bp2_29248",45
"Uchl3_29249",57
"Prl2c2_29250",31
"Pcna-ps2_29251",2
"Kctd5_29252",20
"Map3k4_29253",19
"Spib_29254",1
"Snrpg_29255",3
"Topors_29256",184
"Cdc25b_29257",27
"Gclm_29258",46
"Myot_29259",0
"Myom2_29260",2
"Nfkbie_29261",26
"Myoz1_29262",0
"Rpe65_29263",0
"Eng_29264",10
"Npdc1_29266",47
"Pbx1_29267",9
"Unc5c_29268",2
"Dhx29_29269",18
"Copb2_29270",368
"Cbln1_29271",0
"Nipsnap1_29272",12
"Tm9sf3_29274",282
"Casq1_29275",0
"Slc2a10_29276",3
"Cdh2_29277",0
"Ecd_29278",199
"Dnajc9_29279",19
"Isoc1_29280",83
"Rbm22_29281",2
"Zfp82_29282",0
"Creb1_29283",115
"Strbp_29284",509
"Fabp5_29285",604
"C9_29286",4
"S100a11_29287",747
"Psmc3ip_29288",25
"Fabp4_29289",3
"Slc16a7_29290",0
"Rnase1_29291",0
"Gdnf_29292",0
"Pin1_29293",5
"Ncor2_29294",337
"Sult1b1_29295",0
"Dipk1a_29296",33
"Glod4_29298",123
"Gulp1_29299",874
"Arpp19_29300",7
"Fbl_29301",1
"Wdhd1_29302",159
"Rpa3_29303",312
"Wars_29304",15
"Hao2_29305",0
"Fdft1_29306",290
"Chka_29307",80
"Nefm_29308",3
"Mypn_29309",0
"Cpne6_29310",0
