"","plate_id","is_VC","endpoint","endpoint_value_norm","dose","Group"
"1","1decanol",FALSE,"ld_pearson",-32.5208323948564,"Dose1","A"
"2","1decanol",FALSE,"ld_pearson",7.88148363004507,"Dose1","A"
"3","1decanol",FALSE,"ld_pearson",-18.4599378303069,"Dose1","A"
"4","1decanol",FALSE,"ld_pearson",-33.6274549411343,"Dose1","B"
"5","1decanol",FALSE,"ld_pearson",-48.8979539186011,"Dose1","B"
"6","1decanol",FALSE,"ld_pearson",13.376756260403,"Dose1","B"
"7","1decanol",FALSE,"ld_pearson",-1.13331199359514,"Dose1","C"
"8","1decanol",FALSE,"ld_pearson",23.7979210262447,"Dose1","C"
"9","1decanol",FALSE,"ld_pearson",24.3454995998595,"Dose1","C"
"10","1decanol",FALSE,"ld_pearson",50.355009731782,"Dose2","A"
"11","1decanol",FALSE,"ld_pearson",50.1352352372871,"Dose2","A"
"12","1decanol",FALSE,"ld_pearson",-81.9313050044448,"Dose2","A"
"13","1decanol",FALSE,"ld_pearson",-76.5368069588749,"Dose2","B"
"14","1decanol",FALSE,"ld_pearson",12.7412479738861,"Dose2","B"
"15","1decanol",FALSE,"ld_pearson",-77.7330783273064,"Dose2","B"
"16","1decanol",FALSE,"ld_pearson",19.7059005942182,"Dose2","C"
"17","1decanol",FALSE,"ld_pearson",-2.05757600053322,"Dose2","C"
"18","1decanol",FALSE,"ld_pearson",-28.226281666266,"Dose3","C"
"19","1decanol",FALSE,"ld_pearson",-87.6070478375576,"Dose3","A"
"20","1decanol",FALSE,"ld_pearson",39.4551632754251,"Dose3","A"
"21","1decanol",FALSE,"ld_pearson",12.9111711203598,"Dose3","A"
"22","1decanol",FALSE,"ld_pearson",-47.0857225270785,"Dose3","B"
"23","1decanol",FALSE,"ld_pearson",-81.1916114542622,"Dose3","B"
"24","1decanol",FALSE,"ld_pearson",-54.4355746711732,"Dose3","B"
"25","1decanol",FALSE,"ld_pearson",-19.8760993758681,"Dose3","C"
"26","1decanol",FALSE,"ld_pearson",36.330460690319,"Dose3","C"
"27","1decanol",FALSE,"ld_pearson",5.6895539549306,"Dose4","C"
"28","1decanol",FALSE,"ld_pearson",16.9295451789293,"Dose4","A"
"29","1decanol",FALSE,"ld_pearson",19.7648363931974,"Dose4","A"
"30","1decanol",FALSE,"ld_pearson",-21.7419489910325,"Dose4","A"
"31","1decanol",FALSE,"ld_pearson",21.9531005932207,"Dose4","B"
"32","1decanol",FALSE,"ld_pearson",-53.7755037082664,"Dose4","B"
"33","1decanol",FALSE,"ld_pearson",11.9865171518535,"Dose4","B"
"34","1decanol",FALSE,"ld_pearson",14.2965597280436,"Dose4","C"
"35","1decanol",FALSE,"ld_pearson",-32.7106334526942,"Dose4","C"
"36","1decanol",FALSE,"ld_pearson",27.0771571274014,"Dose5","C"
"37","1decanol",FALSE,"ld_pearson",-7.18573267487167,"Dose5","A"
"38","1decanol",FALSE,"ld_pearson",14.9189583775903,"Dose5","A"
"39","1decanol",FALSE,"ld_pearson",27.4626100122003,"Dose5","A"
"40","1decanol",FALSE,"ld_pearson",48.9273994746095,"Dose5","B"
"41","1decanol",FALSE,"ld_pearson",-28.247804134403,"Dose5","B"
"42","1decanol",FALSE,"ld_pearson",36.5929702591061,"Dose5","B"
"43","1decanol",FALSE,"ld_pearson",25.1980168088434,"Dose5","C"
"44","1decanol",FALSE,"ld_pearson",23.7946427777439,"Dose5","C"
"45","1decanol",TRUE,"ld_pearson",-28.8358079136463,"Control","C"
"46","1decanol",TRUE,"ld_pearson",-17.3102815419596,"Control","A"
"47","1decanol",TRUE,"ld_pearson",9.63347804745858,"Control","A"
"48","1decanol",TRUE,"ld_pearson",3.10018224201161,"Control","A"
"49","1decanol",TRUE,"ld_pearson",-25.8953139265564,"Control","B"
"50","1decanol",TRUE,"ld_pearson",0,"Control","B"
"51","1decanol",TRUE,"ld_pearson",33.711876258266,"Control","B"
"52","1decanol",TRUE,"ld_pearson",-1.51974563595211,"Control","C"
"53","1decanol",TRUE,"ld_pearson",2.55901720634633,"Control","C"
"54","1decanol",FALSE,"ld_pearson",38.4411226997312,"Dose2","C"
