	dose_0.003.dose_0.0003	dose_0.03.dose_0.0003	dose_0.3.dose_0.0003	dose_3.dose_0.0003	AveExpr	F	P.Value	adj.P.Val
ENSDARG00000093619	0.225563307155903	-0.120638272219831	-0.0333544237783814	-0.858992000740658	7.11152143326884	8.78181333027961	0.000290070068375746	0.00389518772618683
ENSDARG00000117518	-0.0452167346603396	0.217020323342902	0.54372195235988	-0.727163651315059	4.54233595570734	8.7592575364663	0.00029462616642311	0.00389518772618683
ENSDARG00000042920	0.131314480875069	-0.0536729189998209	0.091430926504418	-0.977948896745868	6.5669662082075	8.74809033417472	0.000296910861161246	0.00389518772618683
ENSDARG00000062077	0.0383525804671869	-0.303367645360047	0.00965745466610635	-1.11978234582169	5.26298789299439	8.71329972063454	0.000304154155891344	0.00389741720688675
ENSDARG00000070584	-0.194601863057239	-0.140800854469783	-0.0937162006251384	-0.97247554515438	8.73186220808553	8.56084935953549	0.000338261685432521	0.00420967763261659
ENSDARG00000038009	-0.231342872777303	0.00394344330085783	0.0302041961107626	-1.53632155180358	4.90059732325203	8.49961401574245	0.000353124797538421	0.00420967763261659
ENSDARG00000039516	0.207206631864887	-0.04170749139357	0.11473493647838	-0.884383932890796	8.28566753593491	8.48324673308628	0.000357217771343842	0.00420967763261659
ENSDARG00000079478	0.0650570428841197	0.346627052060232	0.410029337858703	-1.16478918489146	4.72963807776318	8.47585518131307	0.000359083210041705	0.00420967763261659
ENSDARG00000068493	0.375706637244554	0.32474502840284	0.0752351494784538	-0.90821776106953	5.36965177924511	8.43074368499662	0.000370702364501095	0.00424938517931496
ENSDARG00000034862	0.283521883997853	0.12338350451858	0.201962025001217	-0.69527387201793	8.12907198148466	8.36410649627186	0.000388627175080343	0.00424938517931496
ENSDARG00000012694	0.122530191226634	0.282383804539533	0.227220699462267	-1.16390647326869	11.3237700020012	8.33106948803004	0.00039786452329776	0.00424938517931496
ENSDARG00000042982	0.0589569202150404	0.0983535145124659	0.0172046112563002	-0.905695134839988	9.43888662842214	8.32768217626547	0.000398825161997603	0.00424938517931496
ENSDARG00000099821	-0.0772869496936526	-0.557966739461479	0.0550203542899013	-1.06394853144749	5.11741190689662	8.31993823214424	0.000401030906214842	0.00424938517931496
ENSDARG00000102805	0.184009223457013	0.202485757434873	0.171623405142672	-0.839955406624614	8.43781849524522	8.24285698373411	0.000423730569233084	0.00435862443098869
ENSDARG00000090850	0.0125458713096656	-0.135421892915632	-0.00444605754566574	-0.913155945021535	12.0004663836636	8.20512222602936	0.000435353744826057	0.00435862443098869
ENSDARG00000054319	0.080259816641016	-0.0732547582865699	0.121256950417802	-0.969590833170843	9.5820675723483	8.19131564764926	0.000439693477812802	0.00435862443098869
ENSDARG00000105351	-0.0942850683602137	0.0492485428416876	-0.11595814087014	-1.21854614444247	6.9133373936833	8.1423128605702	0.000455483414240399	0.00435862443098869
ENSDARG00000019986	0.121546713454636	-0.168178497834496	0.0967107168637025	-0.879020749006331	11.1127630268594	8.13676723089212	0.000457309163695531	0.00435862443098869
ENSDARG00000040427	0.0784227510008568	0.690333315253974	0.282552450756281	-0.993159023989019	4.24680148870803	8.13224909222042	0.00045880257168302	0.00435862443098869
ENSDARG00000100442	0.307745488558119	0.0985682045263818	0.262949432510679	-0.974797422763185	9.10224433241848	8.09505783632425	0.000471300778237521	0.00440146997981142
ENSDARG00000053973	0.0815174804470011	-0.0737840336103339	0.234652786490532	-0.916451796814068	14.7389217575007	8.01273244872618	0.000500315184012602	0.00445685701220806
ENSDARG00000002764	0.415397019103499	0.0521522581780074	0.443473363100152	-0.996705569912747	7.53033665624492	8.00511184325402	0.000503098416287134	0.00445685701220806
ENSDARG00000096722	0.20366685377369	-0.0183299839169955	-0.0275286558507659	-1.00950754211224	6.5806733232782	7.98141497069184	0.000511862120543828	0.00445685701220806
ENSDARG00000018478	0.189169339297136	-0.0871709923715311	0.261262778668035	-0.869957152037733	12.1463287067632	7.97956413044801	0.000512553621680612	0.00445685701220806
ENSDARG00000075931	0.0293541472516647	0.0973005757709995	-0.0671505063683675	-1.01093277418934	10.5397184675195	7.96594149164754	0.00051767486167208	0.00445685701220806
ENSDARG00000039517	0.104530585200161	0.0750621391852153	0.101834404696122	-0.766860906461414	8.15978095089312	7.90498466784187	0.000541288075049359	0.00445773193061149
ENSDARG00000055388	0.19937988952447	-0.223002823101728	-0.0102644799065281	-0.844857906147522	8.35977441206698	7.88833788700625	0.000547940126748866	0.00445773193061149
ENSDARG00000004296	0.0963980886276676	-0.0605635652270333	0.155544463313102	-0.789754399854569	10.4639840517299	7.86980749418321	0.000555450451615291	0.00445773193061149
ENSDARG00000039116	0.0328966210580326	-0.119965102341931	0.0902688247276107	-1.1371526040086	8.83736749552111	7.86025856596335	0.000559364609475662	0.00445773193061149
ENSDARG00000103277	0.345168495967167	0.0248392847105965	0.162965560919064	-1.22309739168501	10.0914743261037	7.81739460106905	0.0005773111871859	0.00445773193061149
ENSDARG00000039747	-0.271525162771995	-0.696387212685734	-0.260161203285809	-1.52999459050481	4.35812680096692	7.76697581953966	0.000599233006565649	0.00445773193061149
ENSDARG00000102456	0.119572270845532	0.101121711012031	0.191614689348665	-0.807350453428301	10.8733079025094	7.76286383962191	0.000601060711857549	0.00445773193061149
ENSDARG00000100792	-0.105621388758527	0.0216424917040445	0.0185881016619529	-1.20828423693501	9.74587006918574	7.74504294195321	0.000609052730745606	0.00445773193061149
ENSDARG00000055138	-0.00820910836859934	0.0875622353499672	0.0784873595939226	-0.941731574319913	6.32116649605872	7.73879749006233	0.000611881090742784	0.00445773193061149
ENSDARG00000021208	0.18483176769139	0.0513834087789178	0.313637111678581	-0.695200376459576	7.31348942826461	7.73792155637303	0.000612278922186936	0.00445773193061149
ENSDARG00000076448	0.0758668045787712	-0.13154349247468	0.051307935373055	-0.945397534802172	8.85214792008994	7.73419534917993	0.000613974461638626	0.00445773193061149
ENSDARG00000060671	0.0153802947030428	0.0653008519017053	0.0182211856152374	-1.29739731238645	9.39415658338934	7.73225465173395	0.000614859576636067	0.00445773193061149
ENSDARG00000033594	-0.50754069569287	-0.286611975686148	-0.449394694886344	-1.18046497827475	6.47994427829513	7.6923984945563	0.00063335004233301	0.00451709992277173
ENSDARG00000037873	0.111583105154885	0.0765271794879219	-0.12972965057987	-0.995389592481178	9.74502657176617	7.67643141828571	0.000640927913785138	0.00451709992277173
ENSDARG00000029230	0.0908077427850653	-0.0588112452289007	0.158592755345497	-0.865503914436092	10.7508966115098	7.6460490777261	0.000655623116398263	0.00451709992277173
ENSDARG00000029388	0.266102560803208	0.0100026544440714	0.2446895811456	-0.894483775562992	7.44957643108565	7.64560570770845	0.000655840279168309	0.00451709992277173
ENSDARG00000023151	0.128160596244971	0.0560186199835346	0.199310183497705	-0.935430679776465	14.1959030901458	7.58223298357433	0.00068770659494637	0.00467810288661049
ENSDARG00000089310	0.0840093757400666	0.0543711546479013	0.322178788674602	-0.950701752895771	10.1999157899527	7.5358796427921	0.000712088859622634	0.00473054360221046
ENSDARG00000053620	-0.170808079728467	-0.263842819482778	-0.104825180139612	-1.01655776066253	7.80591869543012	7.53495191655727	0.000712586422837511	0.00473054360221046
ENSDARG00000095638	-0.0320361349476599	0.23616899682071	0.183332959565011	1.23372501580439	5.10709869746493	7.46665501349259	0.000750283720194028	0.00488218586368196
ENSDARG00000088625	0.324882229453451	0.287751663465681	0.115683610025996	-1.22225352596261	6.43240236675418	7.46161625500647	0.000753150269352027	0.00488218586368196
ENSDARG00000042953	0.0113310790941998	0.00978483514516704	0.0873949580740021	-0.855832725301244	10.7165984724155	7.41302605109071	0.000781417486922457	0.00495739878484631
ENSDARG00000090286	0.119015601377734	-0.0631115298558296	0.119551753606469	-0.906279948632799	11.9884042985818	7.41078800613064	0.000782747176554681	0.00495739878484631
ENSDARG00000022767	0.105879605345532	0.175048281149465	0.233506758081099	-0.687551804436934	14.5894950498605	7.28588070197485	0.000861039349956315	0.00539128047529465
ENSDARG00000092651	0.0881227474305772	-0.441095261809793	-0.0420589559331663	0.586161635148594	5.76253915720067	7.26750253145445	0.000873266028831624	0.00540639979647444
ENSDARG00000110427	0.395161859699173	0.572675104617192	0.707708851286974	-0.445996667910237	4.57256241540604	7.23638364992018	0.000894404883568741	0.00543861066518369
ENSDARG00000046142	0.278844919420203	0.127140264632931	0.136216624569578	-0.696784833715422	7.77191628703106	7.23086806473341	0.000898209746881517	0.00543861066518369
ENSDARG00000103295	0.00739897499769882	0.0800121194792336	0.0194297968503658	-0.9781615020665	13.2553101776888	7.18792319393286	0.000928448559949444	0.00545180422257779
ENSDARG00000023176	0.218602290862435	-0.0423388288922997	0.213767008602199	-0.885228198223531	10.1741106618572	7.16326393188697	0.000946314712009278	0.00545180422257779
ENSDARG00000105052	0.063532576635394	0.484902420518639	0.779344502271669	-1.29987738684723	4.5229987983109	7.14868695634367	0.00095705292794187	0.00545180422257779
ENSDARG00000021172	0.1553405878365	-0.0781394629204666	0.231357351731534	-0.70619432175053	10.7550357469066	7.13995291986763	0.000963550809737563	0.00545180422257779
ENSDARG00000056909	-0.00518143585850606	0.00833187722430395	-0.0197610194425692	-0.949590969733152	6.93739187032077	7.13847481820521	0.000964655250287529	0.00545180422257779
ENSDARG00000023111	0.1570762434462	-0.0964596019926329	0.1704583116764	-0.799713165826969	11.0390677085185	7.12233249733046	0.00097680751119981	0.00545180422257779
ENSDARG00000041433	0.623859967812068	0.1445325626956	0.0830157770129993	1.33076052127673	11.8173110055627	7.11841883718045	0.000979778984508612	0.00545180422257779
ENSDARG00000077799	0.449500743429142	0.896299760330398	1.11837433690704	1.1214044362598	8.52332315121956	7.10845390509509	0.00098738972602956	0.00545180422257779
ENSDARG00000055036	0.230039942179843	-0.0214964990692756	0.151257982346175	-0.848977460992497	8.21191510000749	7.10578621497553	0.000989438152917929	0.00545180422257779
ENSDARG00000046091	-0.43009930951049	0.0128807806901703	-0.120034709855147	-1.13767216712444	5.66524711130442	7.06143926041618	0.00102418151716257	0.00554265681062971
ENSDARG00000093774	-0.0845898144420971	-0.193379090688538	-0.0492922452292497	-0.888725060587955	9.76701905919785	7.05910697327268	0.00102604536240332	0.00554265681062971
ENSDARG00000040466	-0.0855113096522029	0.00305304515233118	-0.014690448459703	-0.881879911291138	11.7760747475216	7.00631019060936	0.0010692477245655	0.00571995627413195
ENSDARG00000069744	-0.132456438882561	0.109620530042276	0.285914037428757	-1.04318051901697	3.94695507463411	6.94788339657511	0.00111939277714447	0.00593062904044812
ENSDARG00000022372	0.0381175279485593	-0.0846122024519129	0.152725483909615	-0.783797027507527	9.36464362132754	6.91951192074562	0.00114466703351389	0.00599956987486428
ENSDARG00000101324	0.0992189927260334	-0.0873997981296668	0.133399125505669	-0.729632606204698	16.3631392165235	6.90900801959083	0.00115418222638042	0.00599956987486428
ENSDARG00000055278	0.147845879509457	0.200752598033832	0.286185632283281	-0.995342073460762	9.79025106051158	6.89109469551761	0.00117060985463729	0.00602809373743126
ENSDARG00000055705	0.0384401892745938	-0.0444212967038986	0.111396359105262	-0.934008677693136	9.0030071570169	6.87490743475871	0.00118567498531213	0.00604913811950909
ENSDARG00000100625	-0.602918340743988	-0.344949323687656	0.0189848692480536	-1.60204123052986	6.11322950535834	6.85126799803066	0.00120805848218854	0.0060838852567865
ENSDARG00000017490	0.0257735952828728	0.15255077795662	-0.248804987023755	-1.41084394483026	8.40122256766184	6.84448239719153	0.00121456874454903	0.0060838852567865
ENSDARG00000093844	0.160551161336647	0.00628359140220169	-0.266816191298121	-1.13180938562875	9.92176372499762	6.80407701944349	0.00125413896148803	0.00614688522377956
ENSDARG00000097265	0.480522374152274	1.12820421242184	0.317566238130077	0.617910929835244	3.79408219435809	6.80397203446947	0.00125424359742436	0.00614688522377956
ENSDARG00000095688	0.87252711904606	1.01343640374397	1.2193757678774	1.64504462410271	5.52424250792835	6.79759889729652	0.00126061348509454	0.00614688522377956
ENSDARG00000100504	0.858786515436277	0.628872675443321	0.438790937094034	-0.490812221406396	5.44000299867456	6.70477152060652	0.00135752291193911	0.0065241762730362
ENSDARG00000005616	0.19102114382193	0.213597162106686	0.514535159192326	-0.763843558273915	6.28892370659604	6.69116390472792	0.00137240197510629	0.0065241762730362
ENSDARG00000099424	0.665946924215124	0.18345948433065	0.319329847349239	-0.562960487436669	5.5194800378664	6.6881323911216	0.00137574100447016	0.0065241762730362
ENSDARG00000041685	0.301480858828496	-0.0058574719925204	0.166001949814813	-0.803691830411053	8.87662000978576	6.67904550654038	0.00138580305944909	0.0065241762730362
ENSDARG00000117001	0.28375093032588	0.154690343349536	0.0879718122577646	-0.770145816014915	9.41383770748984	6.63319410403411	0.00143781939005494	0.0065241762730362
ENSDARG00000056314	0.221877103377265	-0.161370938650817	0.0487785494063768	-0.77104075929741	10.1055349188949	6.62759243624566	0.00144431937102949	0.0065241762730362
ENSDARG00000098145	1.13022904254201	0.571445349171637	0.425930078921027	0.87197335005131	4.62246304815092	6.62503256353731	0.00144730046152451	0.0065241762730362
ENSDARG00000100315	0.0836296134049679	0.104519227372432	0.0736261399403784	-1.08651255821357	10.0982755748706	6.61669438077369	0.00145705745942937	0.0065241762730362
ENSDARG00000044204	0.323454061419659	0.412453461102262	0.165462669598418	-0.938038279445061	5.84269217436927	6.61584463082113	0.00145805583767979	0.0065241762730362
ENSDARG00000102175	0.495331010144753	0.238255442820826	0.722596332979709	-0.983713307024185	8.54751240443375	6.58105488887067	0.00149958060509788	0.0065241762730362
ENSDARG00000016319	0.106040050732233	0.0189587349765326	0.188007911755731	-0.933934782373647	10.9850133821848	6.57764083330576	0.00150372483212904	0.0065241762730362
ENSDARG00000103878	0.0113807890914348	0.0430292738206006	-0.0574792074019967	-0.916476037753931	12.7142060166378	6.57697427359328	0.00150453541227658	0.0065241762730362
ENSDARG00000017882	-0.0285021852794038	-0.0487062141024026	0.0336486894148038	-0.809841965330534	9.72054789779554	6.57589782918667	0.00150584544904823	0.0065241762730362
ENSDARG00000117717	0.765270869242908	0.133489599033377	0.993474296590064	1.4748411947072	4.36357530138715	6.57315343962448	0.00150919103426068	0.0065241762730362
ENSDARG00000086569	0.144012487887869	-0.0810011074343979	0.1718697158582	-0.791627772071152	10.8099567538328	6.56791623721326	0.00151559811787411	0.0065241762730362
ENSDARG00000012640	0.127225801052076	0.160841074432905	0.249845731450806	-0.769993256681674	6.76997838118391	6.55673373868631	0.00152937844008967	0.0065324613991427
ENSDARG00000098995	-0.847625444997409	-0.212575877613796	0.246862845358874	0.89004547979889	5.79334129798336	6.53037719011934	0.00156240360821327	0.00659022580519308
ENSDARG00000087709	-0.217044161901321	-0.0318686420415268	0.0224785316095621	-0.856752657946404	5.84972463765139	6.51853666906567	0.00157749339423624	0.00659022580519308
ENSDARG00000007421	-0.0489351141683905	-0.207006851790892	0.218439037455072	-0.805390499510548	9.01292920106094	6.50885824704196	0.00158994626787456	0.00659022580519308
ENSDARG00000077231	-0.707311545664443	-0.413177550677785	-1.24098683162413	-0.87219727597966	4.53045059591197	6.50824095295718	0.00159074415987419	0.00659022580519308
ENSDARG00000052336	-0.308096648961722	-0.0966328192159596	-0.127044198546025	-0.961634763357456	6.51016285118948	6.45921891765358	0.00165552976063603	0.0068074395381377
ENSDARG00000019228	0.164690517683104	-0.000326094728606563	0.0241092955866105	-0.849138384751948	8.97359189320525	6.38847903544407	0.00175416285634507	0.00707774221071809
ENSDARG00000098791	-0.124270373963339	-0.214814758669172	-0.0715654271382213	-0.994160008627405	7.37134540027757	6.38604859964086	0.00175766398752821	0.00707774221071809
ENSDARG00000090943	0.010376093757789	-0.115391060332259	0.240349758918788	-0.836332203456602	7.60401136863714	6.38456730095163	0.00175980160230196	0.00707774221071809
ENSDARG00000061355	-0.0685096958099685	-0.0707042421600015	-0.010209873032835	-0.783784352580479	10.3628315547776	6.36491274904462	0.00178843537984845	0.00714078184272824
ENSDARG00000070394	0.120598106203598	-0.113867856884728	0.169597655696256	-0.772535604964851	9.41816809274147	6.34672131672715	0.00181539239242881	0.00719626768509552
ENSDARG00000088330	-0.393137338717843	-0.287702296197646	-0.428453544052764	0.675655947501116	7.38489259925702	6.32891721631357	0.00184220650554329	0.00724072022706487
ENSDARG00000002986	0.149745939781448	0.0770261986484861	0.193685909217294	-0.655484318061674	9.64055677596126	6.31747739067765	0.00185966414162934	0.00724072022706487
ENSDARG00000061383	0.208664536290897	-0.0257848270027168	0.165309206286699	-0.635039321144683	9.47135146860506	6.30731810540719	0.00187531945145946	0.00724072022706487
ENSDARG00000068515	0.0716418791762354	0.147237996649302	0.111225784140435	-0.756295647128814	10.6988757215434	6.30483318739026	0.00187917058524551	0.00724072022706487
ENSDARG00000036041	0.217919050743303	-0.0236015889222987	0.230998210279836	-0.619957633656632	10.3950119281027	6.2705130096996	0.00193325464771764	0.00739556348802558
ENSDARG00000020364	0.0383456307269032	-0.0870798970851627	0.0978151494362702	-0.728259160999762	11.7927010634768	6.23795893679323	0.00198613275573273	0.00739556348802558
ENSDARG00000104243	-1.08697615664129	-0.884320668248473	-0.52328691695984	-0.613780316935181	4.20814540696757	6.23317318534391	0.00199403885867799	0.00739556348802558
ENSDARG00000054534	-0.0547879282833046	0.22071539405009	0.0173123574261389	-0.920867615866641	7.65943937980711	6.23077666268978	0.00199801086731714	0.00739556348802558
ENSDARG00000006220	-0.0259324501996669	-0.0245134277406667	-0.0663633888102346	-0.791162991209168	10.9833653442633	6.21610709223641	0.00202251374163754	0.00739556348802558
ENSDARG00000001818	0.153825497906125	0.00713829477739125	0.188725279972632	-0.836553271946537	8.74709497415967	6.20814072370439	0.00203595771465417	0.00739556348802558
ENSDARG00000056765	0.12657607866997	-0.0070975528552637	-0.239738751341065	-1.1295435508687	11.8683302225074	6.20537474763379	0.00204064839119832	0.00739556348802558
ENSDARG00000090428	-0.0198967655057665	-0.0291534560847335	-0.369695345128733	-1.3437735652835	11.802142446822	6.20312833716554	0.00204446666349466	0.00739556348802558
ENSDARG00000052207	0.173166962070832	0.216561099895872	0.231324024887549	-1.04659257802689	9.43836749011283	6.1999731222642	0.0020498428547896	0.00739556348802558
ENSDARG00000045516	0.182723365417667	-0.149165546076199	0.131401237690969	-0.674493043023919	10.4924866002538	6.19422549995576	0.00205967605649974	0.00739556348802558
ENSDARG00000024160	0.0651016133517484	-0.140914872645718	0.0738993122542908	-0.773517739105975	9.24054666792638	6.18956390677404	0.00206768914885563	0.00739556348802558
ENSDARG00000102720	-0.187477797174723	-0.059535342209676	-0.25126655641903	-1.20572403111816	4.15574553622465	6.17617477677653	0.00209089479107194	0.00739556348802558
ENSDARG00000010267	0.138619644532369	-0.047248227985941	0.170221153266136	-0.66289080067112	10.1214900485731	6.17448494590041	0.00209384374615606	0.00739556348802558
ENSDARG00000070918	0.121191841464601	0.0633113163882468	0.0789807803390783	-1.083755783566	7.1701640964099	6.1424045827779	0.00215069968314785	0.0075479969771622
ENSDARG00000105411	0.280420448383605	-0.0786776268097782	0.444559692227033	-0.606528775242575	9.36318884106188	6.10522836633154	0.00221870841137618	0.00773739452321695
ENSDARG00000031848	-0.0968049466747249	-0.0939939583348588	0.163232212698631	-0.810043273454186	6.68553477576535	6.06500365214408	0.00229495398019534	0.00790639953344876
ENSDARG00000115405	-0.16670476466712	-0.121491123742253	-0.286894624990074	0.740088099411743	8.73726059017437	6.06374424418346	0.00229738698961058	0.00790639953344876
ENSDARG00000104166	0.54669047294469	-0.0478603376266964	0.104087802996436	-0.734096912209006	5.62670929985265	6.05581932968323	0.00231276175268642	0.00790639953344876
ENSDARG00000079420	0.13959079137646	0.0627853414473822	0.14655702956864	-0.751100968519244	9.44494735139589	6.04977304163486	0.00232456755792867	0.00790639953344876
ENSDARG00000041797	-0.0672641363241659	-0.0906668872655683	0.00449135762039177	-0.946007710686835	9.65477686767028	6.02606865556486	0.00237149182984573	0.00801651532665642
ENSDARG00000071592	-0.0877788097392145	-0.0159152731602425	-0.111957563713968	-0.845387367882976	9.10439068301567	6.01726233032358	0.00238918757603278	0.00802708752679308
ENSDARG00000055185	-0.0290075268319399	0.0276844787665542	-0.0903274933681733	-0.757920273679939	8.34721400433325	5.98266836962087	0.00246011285257977	0.00816043030310916
ENSDARG00000056744	0.205188145225346	0.117759146653379	-0.248972711565356	-1.14128966953728	10.3270872854103	5.9782874751917	0.00246925769319309	0.00816043030310916
ENSDARG00000098408	-0.238862717380282	-0.0579315147115631	-0.0739449218117505	-1.03833483581766	5.97161687051453	5.97491480712871	0.00247632324972915	0.00816043030310916
ENSDARG00000074457	0.405349846029775	0.0533590111409827	0.757569536519134	-0.832804523383434	4.8993230905516	5.95764089703682	0.00251285945233472	0.00816043030310916
ENSDARG00000006447	-0.10575425580182	-0.178119854769056	-0.0244621718173397	-1.06377774042515	5.011269298044	5.95689861507252	0.00251444261348327	0.00816043030310916
ENSDARG00000099276	0.161067098233621	0.124053014307052	0.0301264904220027	-0.802643647876041	7.96297336610453	5.95476710378704	0.00251899483029318	0.00816043030310916
ENSDARG00000102894	0.169205778112778	0.538410484546381	0.146057683445902	-1.02129332927573	3.91550007339219	5.93576367794212	0.00255998064098613	0.00816043030310916
