A8,Counts
ENSDARG00000001803,33
ENSDARG00000001804,3
ENSDARG00000001807,45
ENSDARG00000001817,12
ENSDARG00000001818,587
ENSDARG00000001825,11
ENSDARG00000001829,376
ENSDARG00000001835,91
ENSDARG00000001857,664
ENSDARG00000001859,18
ENSDARG00000001870,4328
ENSDARG00000001873,53
ENSDARG00000001879,225
ENSDARG00000001880,55
ENSDARG00000001881,26
ENSDARG00000001882,50
ENSDARG00000001888,142
ENSDARG00000001889,484
ENSDARG00000001890,432
ENSDARG00000001891,19
ENSDARG00000001897,133
ENSDARG00000001898,21
ENSDARG00000001906,0
ENSDARG00000001909,45
ENSDARG00000001910,464
ENSDARG00000001912,58
ENSDARG00000001913,94
ENSDARG00000001929,44
ENSDARG00000001930,34
ENSDARG00000001933,14
ENSDARG00000001937,42
ENSDARG00000001939,79
ENSDARG00000001940,114
ENSDARG00000001950,2229
ENSDARG00000001953,64
ENSDARG00000001968,293
ENSDARG00000001969,46
ENSDARG00000001971,28
ENSDARG00000001975,58
ENSDARG00000001976,29
ENSDARG00000001993,1622
ENSDARG00000001994,728
ENSDARG00000001999,58
ENSDARG00000002002,11
ENSDARG00000002006,112
ENSDARG00000002013,145
ENSDARG00000002016,23
ENSDARG00000002020,98
ENSDARG00000002021,82
ENSDARG00000002026,199
ENSDARG00000002031,0
ENSDARG00000002037,11
ENSDARG00000002060,6
ENSDARG00000002071,296
ENSDARG00000002077,36
ENSDARG00000002082,212
ENSDARG00000002084,390
ENSDARG00000002097,45
ENSDARG00000002127,149
ENSDARG00000002128,49
ENSDARG00000002131,447
ENSDARG00000002165,29
ENSDARG00000002167,235
ENSDARG00000002168,82
ENSDARG00000002172,22
ENSDARG00000002174,24
ENSDARG00000002184,55
ENSDARG00000002190,357
ENSDARG00000002192,95
ENSDARG00000002193,2619
ENSDARG00000002194,1
ENSDARG00000002196,101
ENSDARG00000002197,298
ENSDARG00000002204,47
ENSDARG00000002210,24
ENSDARG00000002213,40
ENSDARG00000002215,86
ENSDARG00000002216,77
ENSDARG00000002217,317
ENSDARG00000002219,70
ENSDARG00000002220,79
ENSDARG00000002230,155
ENSDARG00000002231,123
ENSDARG00000002235,383
ENSDARG00000002240,170
ENSDARG00000002241,10
ENSDARG00000002249,61
ENSDARG00000002255,183
ENSDARG00000002259,14
ENSDARG00000002264,45
ENSDARG00000002267,75
ENSDARG00000002271,272
ENSDARG00000002285,71
ENSDARG00000002293,0
ENSDARG00000002295,2
ENSDARG00000002298,11
ENSDARG00000002299,27
ENSDARG00000002300,1
ENSDARG00000002304,6
ENSDARG00000002305,440
ENSDARG00000002311,9
ENSDARG00000002330,17
ENSDARG00000002332,187
ENSDARG00000002333,72
ENSDARG00000002336,177
ENSDARG00000002339,25
ENSDARG00000002344,1472
ENSDARG00000002347,0
ENSDARG00000002353,13
ENSDARG00000002355,5
ENSDARG00000002362,104
ENSDARG00000002365,75
ENSDARG00000002369,275
ENSDARG00000002377,51
ENSDARG00000002385,121
ENSDARG00000002391,23
ENSDARG00000002394,58
ENSDARG00000002396,454
ENSDARG00000002401,34
ENSDARG00000002402,86
ENSDARG00000002403,86
ENSDARG00000002405,77
ENSDARG00000002406,1
ENSDARG00000002411,90
ENSDARG00000002445,23
ENSDARG00000002463,8
ENSDARG00000002467,27
ENSDARG00000002479,83
ENSDARG00000002483,15
ENSDARG00000002487,118
ENSDARG00000002494,49
ENSDARG00000002506,41
ENSDARG00000002507,89
ENSDARG00000002508,58
ENSDARG00000002509,2
ENSDARG00000002510,7
ENSDARG00000002523,327
ENSDARG00000002533,38
ENSDARG00000002536,99
ENSDARG00000002538,108
ENSDARG00000002546,63
ENSDARG00000002549,29
ENSDARG00000002552,317
ENSDARG00000002564,101
ENSDARG00000002571,159
ENSDARG00000002576,30
ENSDARG00000002582,122
ENSDARG00000002587,640
ENSDARG00000002589,1127
ENSDARG00000002591,148
ENSDARG00000002593,15
ENSDARG00000002597,0
ENSDARG00000002600,196
ENSDARG00000002601,7
ENSDARG00000002607,59
ENSDARG00000002609,40
ENSDARG00000002613,8
ENSDARG00000002632,199
ENSDARG00000002634,53
ENSDARG00000002635,220
ENSDARG00000002642,56
ENSDARG00000002644,87
ENSDARG00000002656,109
ENSDARG00000002659,184
ENSDARG00000002663,81
ENSDARG00000002666,13
ENSDARG00000002670,125
ENSDARG00000002682,112
ENSDARG00000002685,0
ENSDARG00000002690,76
ENSDARG00000002696,475
ENSDARG00000002701,2
ENSDARG00000002707,0
ENSDARG00000002710,1868
ENSDARG00000002720,46
ENSDARG00000002722,4
ENSDARG00000002728,4
ENSDARG00000002731,392
ENSDARG00000002732,71
ENSDARG00000002745,715
ENSDARG00000002748,59
ENSDARG00000002750,66
ENSDARG00000002754,15
ENSDARG00000002758,1206
ENSDARG00000002760,26
ENSDARG00000002764,55
ENSDARG00000002768,6009
ENSDARG00000002771,71
ENSDARG00000002779,11
ENSDARG00000002787,252
ENSDARG00000002790,483
ENSDARG00000002791,2293
ENSDARG00000002792,339
ENSDARG00000002795,50
ENSDARG00000002797,0
ENSDARG00000002798,44
ENSDARG00000002816,71
ENSDARG00000002826,35
ENSDARG00000002830,13
ENSDARG00000002831,14
ENSDARG00000002840,168
ENSDARG00000002847,64
ENSDARG00000002872,33
ENSDARG00000002877,221
ENSDARG00000002880,196
ENSDARG00000002894,42
ENSDARG00000002897,59
ENSDARG00000002909,91
ENSDARG00000002912,50
ENSDARG00000002916,175
ENSDARG00000002917,10
ENSDARG00000002933,66
ENSDARG00000002937,247
ENSDARG00000002945,44
ENSDARG00000002947,35
ENSDARG00000002949,319
ENSDARG00000002952,134
ENSDARG00000002956,26
ENSDARG00000002959,0
ENSDARG00000002967,197
ENSDARG00000002968,425
ENSDARG00000002970,149
ENSDARG00000002971,71
ENSDARG00000002986,79
ENSDARG00000002988,417
ENSDARG00000002991,57
ENSDARG00000002994,120
ENSDARG00000003008,199
ENSDARG00000003017,71
ENSDARG00000003020,79
ENSDARG00000003021,12
ENSDARG00000003022,6
ENSDARG00000003027,9
ENSDARG00000003032,1620
ENSDARG00000003035,1084
ENSDARG00000003041,28
ENSDARG00000003046,81
ENSDARG00000003054,14
ENSDARG00000003058,160
ENSDARG00000003061,20
ENSDARG00000003068,139
ENSDARG00000003069,32
ENSDARG00000003077,39
ENSDARG00000003081,12706
ENSDARG00000003084,27
ENSDARG00000003085,44
ENSDARG00000003087,261
ENSDARG00000003090,0
ENSDARG00000003091,98
ENSDARG00000003098,550
ENSDARG00000003109,81
ENSDARG00000003113,380
ENSDARG00000003127,155
ENSDARG00000003132,68
ENSDARG00000003142,40
ENSDARG00000003144,10
ENSDARG00000003146,35
ENSDARG00000003151,728
ENSDARG00000003153,44
ENSDARG00000003157,38
ENSDARG00000003165,97
ENSDARG00000003167,38
ENSDARG00000003169,543
ENSDARG00000003175,75
ENSDARG00000003181,54
ENSDARG00000003189,457
ENSDARG00000003193,12
ENSDARG00000003197,10
ENSDARG00000003200,26
ENSDARG00000003203,412
ENSDARG00000003205,56
ENSDARG00000003206,52
ENSDARG00000003207,45
ENSDARG00000003208,27
ENSDARG00000003210,52
ENSDARG00000003213,528
ENSDARG00000003216,351
ENSDARG00000003217,95
ENSDARG00000003219,207
ENSDARG00000003229,0
ENSDARG00000003235,55
ENSDARG00000003244,24
ENSDARG00000003250,78
ENSDARG00000003251,24
ENSDARG00000003257,18
ENSDARG00000003259,21
ENSDARG00000003269,225
ENSDARG00000003270,27
ENSDARG00000003281,125
ENSDARG00000003287,64
ENSDARG00000003290,33
ENSDARG00000003293,333
ENSDARG00000003303,4
ENSDARG00000003307,73
ENSDARG00000003308,174
ENSDARG00000003311,120
ENSDARG00000003313,51
ENSDARG00000003320,132
ENSDARG00000003326,1
ENSDARG00000003328,24
ENSDARG00000003344,5
ENSDARG00000003373,37
ENSDARG00000003375,33
ENSDARG00000003380,0
ENSDARG00000003381,49
ENSDARG00000003382,117
ENSDARG00000003383,105
ENSDARG00000003395,43
ENSDARG00000003398,57
ENSDARG00000003399,18
ENSDARG00000003403,198
ENSDARG00000003411,169
ENSDARG00000003414,5
ENSDARG00000003420,16
ENSDARG00000003421,185
ENSDARG00000003429,59
ENSDARG00000003444,61
ENSDARG00000003446,17
ENSDARG00000003449,123
ENSDARG00000003462,320
ENSDARG00000003469,47
ENSDARG00000003475,0
ENSDARG00000003486,370
ENSDARG00000003487,173
ENSDARG00000003495,535
ENSDARG00000003512,315
ENSDARG00000003517,62
ENSDARG00000003519,56
ENSDARG00000003520,70
ENSDARG00000003523,21
ENSDARG00000003526,284
ENSDARG00000003527,109
ENSDARG00000003531,128
ENSDARG00000003533,3
ENSDARG00000003544,97
ENSDARG00000003553,0
ENSDARG00000003564,105
ENSDARG00000003570,784
ENSDARG00000003573,121
ENSDARG00000003576,23
ENSDARG00000003584,48
ENSDARG00000003592,18
ENSDARG00000003599,5531
ENSDARG00000003607,118
ENSDARG00000003615,108
ENSDARG00000003616,259
ENSDARG00000003631,292
ENSDARG00000003632,0
ENSDARG00000003635,42
ENSDARG00000003641,286
ENSDARG00000003642,71
ENSDARG00000003655,444
ENSDARG00000003675,26
ENSDARG00000003680,326
ENSDARG00000003681,797
ENSDARG00000003684,161
ENSDARG00000003693,108
ENSDARG00000003695,1109
ENSDARG00000003697,22
ENSDARG00000003699,149
ENSDARG00000003701,0
ENSDARG00000003705,250
ENSDARG00000003706,29
ENSDARG00000003732,7
ENSDARG00000003749,48
ENSDARG00000003750,104
ENSDARG00000003751,110
ENSDARG00000003754,95
ENSDARG00000003757,34
ENSDARG00000003769,29
ENSDARG00000003776,191
ENSDARG00000003779,493
ENSDARG00000003789,224
ENSDARG00000003795,1901
ENSDARG00000003797,20
ENSDARG00000003803,10
ENSDARG00000003808,139
ENSDARG00000003811,830
ENSDARG00000003818,179
ENSDARG00000003820,211
ENSDARG00000003822,12
ENSDARG00000003827,5
ENSDARG00000003829,222
ENSDARG00000003835,566
ENSDARG00000003841,10
ENSDARG00000003845,90
ENSDARG00000003846,38
ENSDARG00000003854,733
ENSDARG00000003860,238
ENSDARG00000003865,32
ENSDARG00000003866,209
ENSDARG00000003867,10
ENSDARG00000003869,74
ENSDARG00000003872,72
ENSDARG00000003877,267
ENSDARG00000003899,0
ENSDARG00000003900,0
ENSDARG00000003902,547
ENSDARG00000003903,0
ENSDARG00000003904,0
ENSDARG00000003909,10
ENSDARG00000003910,157
ENSDARG00000003920,291
ENSDARG00000003925,0
ENSDARG00000003927,122
ENSDARG00000003931,287
ENSDARG00000003934,25
ENSDARG00000003938,328
ENSDARG00000003940,107
ENSDARG00000003941,107
ENSDARG00000003944,0
ENSDARG00000003952,677
ENSDARG00000003961,84
ENSDARG00000003963,148
ENSDARG00000003965,5
ENSDARG00000003968,0
ENSDARG00000003970,40
ENSDARG00000003971,60
ENSDARG00000003973,27
ENSDARG00000003974,133
ENSDARG00000003977,29
ENSDARG00000003984,110
ENSDARG00000003989,117
ENSDARG00000003991,83
ENSDARG00000003994,32
ENSDARG00000003998,65
ENSDARG00000004015,8
ENSDARG00000004017,55
ENSDARG00000004018,12
ENSDARG00000004023,341
ENSDARG00000004034,212
ENSDARG00000004037,58
ENSDARG00000004046,13
ENSDARG00000004049,115
ENSDARG00000004051,19
ENSDARG00000004055,216
ENSDARG00000004059,19
ENSDARG00000004060,1034
ENSDARG00000004074,279
ENSDARG00000004078,97
ENSDARG00000004082,25
ENSDARG00000004094,427
ENSDARG00000004105,123
ENSDARG00000004109,3
ENSDARG00000004111,1
ENSDARG00000004114,24
ENSDARG00000004115,73
ENSDARG00000004130,12
ENSDARG00000004131,28
ENSDARG00000004132,459
ENSDARG00000004150,24
ENSDARG00000004151,47
ENSDARG00000004154,2
ENSDARG00000004158,24
ENSDARG00000004160,150
ENSDARG00000004161,269
ENSDARG00000004167,16
ENSDARG00000004169,109
ENSDARG00000004171,31
ENSDARG00000004173,621
ENSDARG00000004174,802
ENSDARG00000004176,21
ENSDARG00000004177,92
ENSDARG00000004184,173
ENSDARG00000004187,63
ENSDARG00000004189,148
ENSDARG00000004196,209
ENSDARG00000004199,13
ENSDARG00000004204,0
ENSDARG00000004211,79
ENSDARG00000004218,65
ENSDARG00000004219,15
ENSDARG00000004227,87
ENSDARG00000004232,39
ENSDARG00000004243,5
ENSDARG00000004246,393
ENSDARG00000004251,34
ENSDARG00000004256,0
ENSDARG00000004260,3
ENSDARG00000004261,321
ENSDARG00000004262,98
ENSDARG00000004270,142
ENSDARG00000004274,5
ENSDARG00000004280,67
ENSDARG00000004282,97
ENSDARG00000004291,120
ENSDARG00000004296,257
ENSDARG00000004297,380
ENSDARG00000004301,26
ENSDARG00000004302,39
ENSDARG00000004305,30
ENSDARG00000004306,32
ENSDARG00000004307,9
ENSDARG00000004308,52
ENSDARG00000004311,27
ENSDARG00000004318,28
ENSDARG00000004322,8
ENSDARG00000004325,24
ENSDARG00000004328,3
ENSDARG00000004336,219
ENSDARG00000004343,70
ENSDARG00000004358,118
ENSDARG00000004363,47
ENSDARG00000004372,61
ENSDARG00000004377,293
ENSDARG00000004378,64
ENSDARG00000004386,171
ENSDARG00000004392,20
ENSDARG00000004396,9
ENSDARG00000004402,70
ENSDARG00000004405,14
ENSDARG00000004406,15
ENSDARG00000004415,374
ENSDARG00000004427,12
ENSDARG00000004433,4
ENSDARG00000004436,9
ENSDARG00000004445,42
ENSDARG00000004447,0
ENSDARG00000004451,85
ENSDARG00000004452,900
ENSDARG00000004455,22
ENSDARG00000004459,9
ENSDARG00000004460,15
ENSDARG00000004470,260
ENSDARG00000004472,51
ENSDARG00000004473,34
ENSDARG00000004492,38
ENSDARG00000004497,27
ENSDARG00000004498,0
ENSDARG00000004502,98
ENSDARG00000004517,35
ENSDARG00000004525,74
ENSDARG00000004527,21
ENSDARG00000004529,2
ENSDARG00000004537,826
ENSDARG00000004539,31
ENSDARG00000004561,1
ENSDARG00000004574,17
ENSDARG00000004576,27
ENSDARG00000004580,116
ENSDARG00000004581,115
ENSDARG00000004586,22
ENSDARG00000004587,43
ENSDARG00000004588,851
ENSDARG00000004592,38
ENSDARG00000004594,40
ENSDARG00000004597,35
ENSDARG00000004598,0
ENSDARG00000004616,21
ENSDARG00000004618,25
ENSDARG00000004621,415
ENSDARG00000004627,0
ENSDARG00000004632,26
ENSDARG00000004633,3
ENSDARG00000004634,568
ENSDARG00000004635,278
ENSDARG00000004636,156
ENSDARG00000004643,128
ENSDARG00000004647,7
ENSDARG00000004648,15
ENSDARG00000004658,147
ENSDARG00000004672,190
ENSDARG00000004680,48
ENSDARG00000004687,102
ENSDARG00000004692,172
ENSDARG00000004695,26
ENSDARG00000004696,76
ENSDARG00000004697,79
ENSDARG00000004702,341
ENSDARG00000004706,179
ENSDARG00000004712,61
ENSDARG00000004713,8
ENSDARG00000004714,356
ENSDARG00000004721,23
ENSDARG00000004724,77
ENSDARG00000004726,225
ENSDARG00000004735,698
ENSDARG00000004745,19
ENSDARG00000004748,111
ENSDARG00000004753,122
ENSDARG00000004754,243
ENSDARG00000004757,7731
ENSDARG00000004763,5
ENSDARG00000004771,26
ENSDARG00000004774,193
ENSDARG00000004782,803
ENSDARG00000004785,291
ENSDARG00000004789,144
ENSDARG00000004794,28
ENSDARG00000004796,276
ENSDARG00000004806,41
ENSDARG00000004823,0
ENSDARG00000004830,344
ENSDARG00000004836,337
ENSDARG00000004840,106
ENSDARG00000004843,169
ENSDARG00000004851,12
ENSDARG00000004861,76
ENSDARG00000004864,0
ENSDARG00000004866,70
ENSDARG00000004869,60
ENSDARG00000004870,72
ENSDARG00000004871,2
ENSDARG00000004874,0
ENSDARG00000004875,39
ENSDARG00000004877,309
ENSDARG00000004880,47
ENSDARG00000004889,14
ENSDARG00000004891,87
ENSDARG00000004898,0
ENSDARG00000004904,70
ENSDARG00000004906,223
ENSDARG00000004925,10
ENSDARG00000004930,742
ENSDARG00000004931,42
ENSDARG00000004932,19
ENSDARG00000004937,4
ENSDARG00000004939,46
ENSDARG00000004948,325
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,53
ENSDARG00000004956,70
ENSDARG00000004964,124
ENSDARG00000004979,50
ENSDARG00000004988,160
ENSDARG00000005002,16
ENSDARG00000005004,11
ENSDARG00000005010,12
ENSDARG00000005015,340
ENSDARG00000005023,74
ENSDARG00000005026,430
ENSDARG00000005034,24
ENSDARG00000005049,25
ENSDARG00000005050,3
ENSDARG00000005057,7
ENSDARG00000005058,114
ENSDARG00000005078,27
ENSDARG00000005085,128
ENSDARG00000005092,48
ENSDARG00000005095,23
ENSDARG00000005098,18
ENSDARG00000005104,105
ENSDARG00000005108,129
ENSDARG00000005112,1171
ENSDARG00000005115,66
ENSDARG00000005122,378
ENSDARG00000005126,74
ENSDARG00000005128,57
ENSDARG00000005134,142
ENSDARG00000005139,87
ENSDARG00000005141,97
ENSDARG00000005150,12
ENSDARG00000005154,26
ENSDARG00000005159,111
ENSDARG00000005162,923
ENSDARG00000005163,103
ENSDARG00000005172,26
ENSDARG00000005176,20
ENSDARG00000005179,37
ENSDARG00000005185,579
ENSDARG00000005186,178
ENSDARG00000005191,1387
ENSDARG00000005210,66
ENSDARG00000005216,53
ENSDARG00000005218,5
ENSDARG00000005220,33
ENSDARG00000005221,147
ENSDARG00000005230,190
ENSDARG00000005232,145
ENSDARG00000005236,858
ENSDARG00000005246,9
ENSDARG00000005251,41
ENSDARG00000005254,136
ENSDARG00000005271,8
ENSDARG00000005274,3
ENSDARG00000005284,2
ENSDARG00000005314,0
ENSDARG00000005315,311
ENSDARG00000005318,95
ENSDARG00000005320,92
ENSDARG00000005327,5
ENSDARG00000005332,0
ENSDARG00000005335,2
ENSDARG00000005343,39
ENSDARG00000005350,186
ENSDARG00000005355,161
ENSDARG00000005356,102
ENSDARG00000005359,411
ENSDARG00000005364,13
ENSDARG00000005368,300
ENSDARG00000005371,9
ENSDARG00000005372,84
ENSDARG00000005374,118
ENSDARG00000005382,0
ENSDARG00000005392,0
ENSDARG00000005394,203
ENSDARG00000005397,255
ENSDARG00000005414,1
ENSDARG00000005416,110
ENSDARG00000005423,91
ENSDARG00000005425,140
ENSDARG00000005448,12
ENSDARG00000005451,684
ENSDARG00000005453,248
ENSDARG00000005454,91
ENSDARG00000005456,292
ENSDARG00000005458,179
ENSDARG00000005462,147
ENSDARG00000005463,155
ENSDARG00000005464,20
ENSDARG00000005468,263
ENSDARG00000005476,291
ENSDARG00000005479,720
ENSDARG00000005481,60
ENSDARG00000005482,553
ENSDARG00000005485,113
ENSDARG00000005500,29
ENSDARG00000005510,1
ENSDARG00000005513,3062
ENSDARG00000005518,14
ENSDARG00000005522,2
ENSDARG00000005525,53
ENSDARG00000005526,146
ENSDARG00000005536,316
ENSDARG00000005540,365
ENSDARG00000005541,35
ENSDARG00000005544,45
ENSDARG00000005547,38
ENSDARG00000005549,61
ENSDARG00000005551,141
ENSDARG00000005559,9
ENSDARG00000005560,315
ENSDARG00000005561,38
ENSDARG00000005565,127
ENSDARG00000005574,57
ENSDARG00000005576,434
ENSDARG00000005578,347
ENSDARG00000005586,39
ENSDARG00000005590,52
ENSDARG00000005595,20
ENSDARG00000005606,137
ENSDARG00000005612,22
ENSDARG00000005616,38
ENSDARG00000005619,39
ENSDARG00000005625,208
ENSDARG00000005626,1
ENSDARG00000005627,1
ENSDARG00000005629,102
ENSDARG00000005640,9
ENSDARG00000005643,30
ENSDARG00000005645,237
ENSDARG00000005648,30
ENSDARG00000005651,18
ENSDARG00000005652,404
ENSDARG00000005670,130
ENSDARG00000005673,5
ENSDARG00000005675,158
ENSDARG00000005679,67
ENSDARG00000005690,70
ENSDARG00000005699,134
ENSDARG00000005704,172
ENSDARG00000005713,148
ENSDARG00000005716,77
ENSDARG00000005738,18
ENSDARG00000005739,26
ENSDARG00000005749,71
ENSDARG00000005754,784
ENSDARG00000005762,81
ENSDARG00000005772,70
ENSDARG00000005774,471
ENSDARG00000005775,648
ENSDARG00000005776,36
ENSDARG00000005780,12
ENSDARG00000005783,131
ENSDARG00000005786,23
ENSDARG00000005789,67
ENSDARG00000005791,1465
ENSDARG00000005799,14
ENSDARG00000005800,91
ENSDARG00000005814,0
ENSDARG00000005821,11
ENSDARG00000005823,252
ENSDARG00000005827,252
ENSDARG00000005828,26
ENSDARG00000005834,239
ENSDARG00000005840,321
ENSDARG00000005841,101
ENSDARG00000005842,38
ENSDARG00000005853,12
ENSDARG00000005861,556
ENSDARG00000005865,0
ENSDARG00000005867,181
ENSDARG00000005870,53
ENSDARG00000005883,67
ENSDARG00000005891,291
ENSDARG00000005894,33
ENSDARG00000005897,52
ENSDARG00000005908,81
ENSDARG00000005913,97
ENSDARG00000005915,226
ENSDARG00000005916,38
ENSDARG00000005924,414
ENSDARG00000005926,112
ENSDARG00000005927,204
ENSDARG00000005941,454
ENSDARG00000005942,23
ENSDARG00000005943,32
ENSDARG00000005945,178
ENSDARG00000005948,61
ENSDARG00000005972,35
ENSDARG00000005980,142
ENSDARG00000005989,80
ENSDARG00000005993,27
ENSDARG00000006003,112
ENSDARG00000006008,189
ENSDARG00000006010,37
ENSDARG00000006011,50
ENSDARG00000006019,389
ENSDARG00000006025,60
ENSDARG00000006029,51
ENSDARG00000006031,1153
ENSDARG00000006038,76
ENSDARG00000006040,54
ENSDARG00000006044,25
ENSDARG00000006052,21
ENSDARG00000006060,423
ENSDARG00000006062,353
ENSDARG00000006065,29
ENSDARG00000006074,19
ENSDARG00000006079,4
ENSDARG00000006092,997
ENSDARG00000006093,14
ENSDARG00000006094,420
ENSDARG00000006109,7
ENSDARG00000006110,19
ENSDARG00000006112,156
ENSDARG00000006120,207
ENSDARG00000006124,546
ENSDARG00000006125,269
ENSDARG00000006128,371
ENSDARG00000006137,10
ENSDARG00000006151,14
ENSDARG00000006169,119
ENSDARG00000006174,0
ENSDARG00000006181,44
ENSDARG00000006192,146
ENSDARG00000006196,71
ENSDARG00000006200,1661
ENSDARG00000006202,266
ENSDARG00000006206,2
ENSDARG00000006207,10
ENSDARG00000006215,287
ENSDARG00000006219,278
ENSDARG00000006220,834
ENSDARG00000006225,376
ENSDARG00000006235,74
ENSDARG00000006240,104
ENSDARG00000006242,921
ENSDARG00000006251,287
ENSDARG00000006253,56
ENSDARG00000006257,500
ENSDARG00000006260,2125
ENSDARG00000006266,328
ENSDARG00000006272,127
ENSDARG00000006279,27
ENSDARG00000006283,343
ENSDARG00000006288,26
ENSDARG00000006290,76
ENSDARG00000006292,2
ENSDARG00000006299,78
ENSDARG00000006300,57
ENSDARG00000006301,225
ENSDARG00000006307,59
ENSDARG00000006308,8
ENSDARG00000006314,542
ENSDARG00000006316,1074
ENSDARG00000006332,269
ENSDARG00000006341,1
ENSDARG00000006345,65
ENSDARG00000006350,0
ENSDARG00000006353,118
ENSDARG00000006356,101
ENSDARG00000006368,13
ENSDARG00000006370,91
ENSDARG00000006372,0
ENSDARG00000006383,84
ENSDARG00000006385,96
ENSDARG00000006389,239
ENSDARG00000006392,48
ENSDARG00000006395,520
ENSDARG00000006396,257
ENSDARG00000006397,267
ENSDARG00000006399,445
ENSDARG00000006408,307
ENSDARG00000006409,4
ENSDARG00000006413,124
ENSDARG00000006420,234
ENSDARG00000006422,110
ENSDARG00000006427,1659
ENSDARG00000006434,12
ENSDARG00000006447,3
ENSDARG00000006456,50
ENSDARG00000006467,35
ENSDARG00000006468,13
ENSDARG00000006474,9
ENSDARG00000006477,123
ENSDARG00000006487,317
ENSDARG00000006491,32
ENSDARG00000006494,80
ENSDARG00000006497,840
ENSDARG00000006501,3
ENSDARG00000006508,92
ENSDARG00000006514,53
ENSDARG00000006522,7
ENSDARG00000006524,759
ENSDARG00000006526,2234
ENSDARG00000006527,253
ENSDARG00000006544,8
ENSDARG00000006545,80
ENSDARG00000006546,212
ENSDARG00000006553,120
ENSDARG00000006560,0
ENSDARG00000006566,222
ENSDARG00000006567,19
ENSDARG00000006568,5
ENSDARG00000006577,8
ENSDARG00000006580,0
ENSDARG00000006584,316
ENSDARG00000006585,104
ENSDARG00000006588,120
ENSDARG00000006598,18
ENSDARG00000006600,124
ENSDARG00000006601,71
ENSDARG00000006602,3
ENSDARG00000006603,293
ENSDARG00000006604,30
ENSDARG00000006607,50
ENSDARG00000006609,98
ENSDARG00000006615,130
ENSDARG00000006617,67
ENSDARG00000006621,142
ENSDARG00000006624,72
ENSDARG00000006636,84
ENSDARG00000006639,76
ENSDARG00000006640,101
ENSDARG00000006642,34
ENSDARG00000006666,41
ENSDARG00000006672,61
ENSDARG00000006677,91
ENSDARG00000006678,3
ENSDARG00000006683,149
ENSDARG00000006691,1057
ENSDARG00000006712,59
