B2,Counts
ENSDARG00000004633,9
ENSDARG00000004634,285
ENSDARG00000004635,209
ENSDARG00000004636,64
ENSDARG00000004643,34
ENSDARG00000004647,0
ENSDARG00000004648,20
ENSDARG00000004658,97
ENSDARG00000004672,153
ENSDARG00000004680,15
ENSDARG00000004687,76
ENSDARG00000004692,93
ENSDARG00000004695,11
ENSDARG00000004696,64
ENSDARG00000004697,29
ENSDARG00000004702,192
ENSDARG00000004706,138
ENSDARG00000004712,24
ENSDARG00000004713,5
ENSDARG00000004714,301
ENSDARG00000004721,2
ENSDARG00000004724,34
ENSDARG00000004726,102
ENSDARG00000004735,431
ENSDARG00000004745,11
ENSDARG00000004748,91
ENSDARG00000004753,78
ENSDARG00000004754,141
ENSDARG00000004757,2372
ENSDARG00000004763,3
ENSDARG00000004771,17
ENSDARG00000004774,104
ENSDARG00000004782,431
ENSDARG00000004785,234
ENSDARG00000004789,46
ENSDARG00000004794,4
ENSDARG00000004796,194
ENSDARG00000004806,0
ENSDARG00000004823,7
ENSDARG00000004830,349
ENSDARG00000004836,168
ENSDARG00000004840,54
ENSDARG00000004843,82
ENSDARG00000004851,11
ENSDARG00000004861,77
ENSDARG00000004864,0
ENSDARG00000004866,32
ENSDARG00000004869,28
ENSDARG00000004870,26
ENSDARG00000004871,0
ENSDARG00000004874,0
ENSDARG00000004875,27
ENSDARG00000004877,246
ENSDARG00000004880,32
ENSDARG00000004889,5
ENSDARG00000004891,47
ENSDARG00000004898,0
ENSDARG00000004904,28
ENSDARG00000004906,139
ENSDARG00000004925,6
ENSDARG00000004930,236
ENSDARG00000004931,37
ENSDARG00000004932,21
ENSDARG00000004937,3
ENSDARG00000004939,36
ENSDARG00000004948,225
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,0
ENSDARG00000004956,40
ENSDARG00000004964,61
ENSDARG00000004979,31
ENSDARG00000004988,100
ENSDARG00000005002,21
ENSDARG00000005004,14
ENSDARG00000005010,2
ENSDARG00000005015,210
ENSDARG00000005023,58
ENSDARG00000005026,194
ENSDARG00000005034,10
ENSDARG00000005049,14
ENSDARG00000005050,4
ENSDARG00000005057,7
ENSDARG00000005058,75
ENSDARG00000005078,19
ENSDARG00000005085,51
ENSDARG00000005092,46
ENSDARG00000005095,12
ENSDARG00000005098,16
ENSDARG00000005104,50
ENSDARG00000005108,112
ENSDARG00000005112,655
ENSDARG00000005115,44
ENSDARG00000005122,245
ENSDARG00000005126,38
ENSDARG00000005128,15
ENSDARG00000005134,55
ENSDARG00000005139,55
ENSDARG00000005141,83
ENSDARG00000005150,13
ENSDARG00000005154,19
ENSDARG00000005159,78
ENSDARG00000005162,545
ENSDARG00000005163,5
ENSDARG00000005172,15
ENSDARG00000005176,9
ENSDARG00000005179,22
ENSDARG00000005185,325
ENSDARG00000005186,128
ENSDARG00000005191,954
ENSDARG00000005210,45
ENSDARG00000005216,51
ENSDARG00000005218,7
ENSDARG00000005220,23
ENSDARG00000005221,58
ENSDARG00000005230,111
ENSDARG00000005232,81
ENSDARG00000005236,536
ENSDARG00000005246,17
ENSDARG00000005251,48
ENSDARG00000005254,51
ENSDARG00000005271,0
ENSDARG00000005274,1
ENSDARG00000005284,8
ENSDARG00000005314,0
ENSDARG00000005315,183
ENSDARG00000005318,93
ENSDARG00000005320,55
ENSDARG00000005327,3
ENSDARG00000005332,0
ENSDARG00000005335,1
ENSDARG00000005343,35
ENSDARG00000005350,106
ENSDARG00000005355,100
ENSDARG00000005356,56
ENSDARG00000005359,189
ENSDARG00000005364,4
ENSDARG00000005368,181
ENSDARG00000005371,0
ENSDARG00000005372,51
ENSDARG00000005374,39
ENSDARG00000005382,31
ENSDARG00000005392,0
ENSDARG00000005394,147
ENSDARG00000005397,126
ENSDARG00000005414,4
ENSDARG00000005416,37
ENSDARG00000005423,79
ENSDARG00000005425,28
ENSDARG00000005448,2
ENSDARG00000005451,482
ENSDARG00000005453,119
ENSDARG00000005454,72
ENSDARG00000005456,127
ENSDARG00000005458,100
ENSDARG00000005462,171
ENSDARG00000005463,69
ENSDARG00000005464,5
ENSDARG00000005468,164
ENSDARG00000005476,153
ENSDARG00000005479,364
ENSDARG00000005481,31
ENSDARG00000005482,413
ENSDARG00000005485,134
ENSDARG00000005500,13
ENSDARG00000005510,1
ENSDARG00000005513,1694
ENSDARG00000005518,4
ENSDARG00000005522,0
ENSDARG00000005525,21
ENSDARG00000005526,81
ENSDARG00000005536,360
ENSDARG00000005540,143
ENSDARG00000005541,40
ENSDARG00000005544,42
ENSDARG00000005547,26
ENSDARG00000005549,65
ENSDARG00000005551,31
ENSDARG00000005559,22
ENSDARG00000005560,201
ENSDARG00000005561,7
ENSDARG00000005565,70
ENSDARG00000005574,33
ENSDARG00000005576,269
ENSDARG00000005578,210
ENSDARG00000005586,45
ENSDARG00000005590,75
ENSDARG00000005595,1
ENSDARG00000005606,92
ENSDARG00000005612,19
ENSDARG00000005616,0
ENSDARG00000005619,4
ENSDARG00000005625,97
ENSDARG00000005626,1
ENSDARG00000005627,0
ENSDARG00000005629,76
ENSDARG00000005640,9
ENSDARG00000005643,16
ENSDARG00000005645,154
ENSDARG00000005648,57
ENSDARG00000005651,20
ENSDARG00000005652,266
ENSDARG00000005670,70
ENSDARG00000005673,15
ENSDARG00000005675,103
ENSDARG00000005679,35
ENSDARG00000005690,57
ENSDARG00000005699,97
ENSDARG00000005704,160
ENSDARG00000005713,98
ENSDARG00000005716,55
ENSDARG00000005738,17
ENSDARG00000005739,32
ENSDARG00000005749,23
ENSDARG00000005754,511
ENSDARG00000005762,32
ENSDARG00000005772,26
ENSDARG00000005774,341
ENSDARG00000005775,437
ENSDARG00000005776,65
ENSDARG00000005780,2
ENSDARG00000005783,110
ENSDARG00000005786,43
ENSDARG00000005789,58
ENSDARG00000005791,847
ENSDARG00000005799,9
ENSDARG00000005800,49
ENSDARG00000005814,0
ENSDARG00000005821,1
ENSDARG00000005823,140
ENSDARG00000005827,120
ENSDARG00000005828,17
ENSDARG00000005834,88
ENSDARG00000005840,225
ENSDARG00000005841,65
ENSDARG00000005842,26
ENSDARG00000005853,11
ENSDARG00000005861,264
ENSDARG00000005865,0
ENSDARG00000005867,112
ENSDARG00000005870,35
ENSDARG00000005883,51
ENSDARG00000005891,123
ENSDARG00000005894,39
ENSDARG00000005897,30
ENSDARG00000005908,34
ENSDARG00000005913,80
ENSDARG00000005915,108
ENSDARG00000005916,21
ENSDARG00000005924,221
ENSDARG00000005926,73
ENSDARG00000005927,89
ENSDARG00000005941,234
ENSDARG00000005942,2
ENSDARG00000005943,25
ENSDARG00000005945,130
ENSDARG00000005948,40
ENSDARG00000005972,6
ENSDARG00000005980,83
ENSDARG00000005989,33
ENSDARG00000005993,7
ENSDARG00000006003,65
ENSDARG00000006008,115
ENSDARG00000006010,33
ENSDARG00000006011,22
ENSDARG00000006019,176
ENSDARG00000006025,27
ENSDARG00000006029,87
ENSDARG00000006031,821
ENSDARG00000006038,49
ENSDARG00000006040,30
ENSDARG00000006044,12
ENSDARG00000006052,0
ENSDARG00000006060,306
ENSDARG00000006062,223
ENSDARG00000006065,17
ENSDARG00000006074,22
ENSDARG00000006079,0
ENSDARG00000006092,629
ENSDARG00000006093,9
ENSDARG00000006094,239
ENSDARG00000006109,0
ENSDARG00000006110,9
ENSDARG00000006112,92
ENSDARG00000006120,104
ENSDARG00000006124,372
ENSDARG00000006125,149
ENSDARG00000006128,193
ENSDARG00000006137,11
ENSDARG00000006151,22
ENSDARG00000006169,91
ENSDARG00000006174,0
ENSDARG00000006181,22
ENSDARG00000006192,78
ENSDARG00000006196,44
ENSDARG00000006200,1132
ENSDARG00000006202,181
ENSDARG00000006206,0
ENSDARG00000006207,1
ENSDARG00000006215,232
ENSDARG00000006219,167
ENSDARG00000006220,376
ENSDARG00000006225,232
ENSDARG00000006235,33
ENSDARG00000006240,41
ENSDARG00000006242,645
ENSDARG00000006251,82
ENSDARG00000006253,32
ENSDARG00000006257,329
ENSDARG00000006260,1237
ENSDARG00000006266,190
ENSDARG00000006272,100
ENSDARG00000006279,34
ENSDARG00000006283,226
ENSDARG00000006288,7
ENSDARG00000006290,62
ENSDARG00000006292,18
ENSDARG00000006299,60
ENSDARG00000006300,46
ENSDARG00000006301,91
ENSDARG00000006307,49
ENSDARG00000006308,62
ENSDARG00000006314,279
ENSDARG00000006316,711
ENSDARG00000006332,164
ENSDARG00000006341,6
ENSDARG00000006345,44
ENSDARG00000006350,0
ENSDARG00000006353,57
ENSDARG00000006356,62
ENSDARG00000006368,12
ENSDARG00000006370,69
ENSDARG00000006372,0
ENSDARG00000006383,59
ENSDARG00000006385,62
ENSDARG00000006389,111
ENSDARG00000006392,32
ENSDARG00000006395,287
ENSDARG00000006396,151
ENSDARG00000006397,221
ENSDARG00000006399,271
ENSDARG00000006408,182
ENSDARG00000006409,0
ENSDARG00000006413,64
ENSDARG00000006420,151
ENSDARG00000006422,55
ENSDARG00000006427,785
ENSDARG00000006434,8
ENSDARG00000006447,0
ENSDARG00000006456,23
ENSDARG00000006467,25
ENSDARG00000006468,8
ENSDARG00000006474,10
ENSDARG00000006477,112
ENSDARG00000006487,188
ENSDARG00000006491,22
ENSDARG00000006494,36
ENSDARG00000006497,535
ENSDARG00000006501,0
ENSDARG00000006508,28
ENSDARG00000006514,121
ENSDARG00000006522,5
ENSDARG00000006524,478
ENSDARG00000006526,1578
ENSDARG00000006527,159
ENSDARG00000006544,3
ENSDARG00000006545,66
ENSDARG00000006546,53
ENSDARG00000006553,54
ENSDARG00000006560,2
ENSDARG00000006566,125
ENSDARG00000006567,4
ENSDARG00000006568,4
ENSDARG00000006577,22
ENSDARG00000006580,4
ENSDARG00000006584,193
ENSDARG00000006585,46
ENSDARG00000006588,129
ENSDARG00000006598,5
ENSDARG00000006600,98
ENSDARG00000006601,39
ENSDARG00000006602,1
ENSDARG00000006603,176
ENSDARG00000006604,8
ENSDARG00000006607,16
ENSDARG00000006609,47
ENSDARG00000006615,60
ENSDARG00000006617,51
ENSDARG00000006621,90
ENSDARG00000006624,148
ENSDARG00000006636,46
ENSDARG00000006639,38
ENSDARG00000006640,68
ENSDARG00000006642,20
ENSDARG00000006666,21
ENSDARG00000006672,77
ENSDARG00000006677,97
ENSDARG00000006678,0
ENSDARG00000006683,83
ENSDARG00000006691,603
ENSDARG00000006712,41
ENSDARG00000006719,84
