B1,Counts
ENSDARG00000001879,131
ENSDARG00000001880,31
ENSDARG00000001881,14
ENSDARG00000001882,64
ENSDARG00000001888,173
ENSDARG00000001889,358
ENSDARG00000001890,313
ENSDARG00000001891,19
ENSDARG00000001897,82
ENSDARG00000001898,22
ENSDARG00000001906,0
ENSDARG00000001909,15
ENSDARG00000001910,320
ENSDARG00000001912,10
ENSDARG00000001913,78
ENSDARG00000001929,48
ENSDARG00000001930,123
ENSDARG00000001933,11
ENSDARG00000001937,34
ENSDARG00000001939,61
ENSDARG00000001940,101
ENSDARG00000001950,1919
ENSDARG00000001953,60
ENSDARG00000001968,203
ENSDARG00000001969,36
ENSDARG00000001971,48
ENSDARG00000001975,26
ENSDARG00000001976,30
ENSDARG00000001993,1506
ENSDARG00000001994,741
ENSDARG00000001999,129
ENSDARG00000002002,17
ENSDARG00000002006,117
ENSDARG00000002013,114
ENSDARG00000002016,23
ENSDARG00000002020,94
ENSDARG00000002021,82
ENSDARG00000002026,71
ENSDARG00000002031,22
ENSDARG00000002037,13
ENSDARG00000002060,8
ENSDARG00000002071,293
ENSDARG00000002077,27
ENSDARG00000002082,195
ENSDARG00000002084,287
ENSDARG00000002097,9
ENSDARG00000002127,183
ENSDARG00000002128,48
ENSDARG00000002131,403
ENSDARG00000002165,16
ENSDARG00000002167,191
ENSDARG00000002168,90
ENSDARG00000002172,23
ENSDARG00000002174,22
ENSDARG00000002184,58
ENSDARG00000002190,238
ENSDARG00000002192,77
ENSDARG00000002193,2224
ENSDARG00000002194,2
ENSDARG00000002196,164
ENSDARG00000002197,171
ENSDARG00000002204,31
ENSDARG00000002210,45
ENSDARG00000002213,33
ENSDARG00000002215,67
ENSDARG00000002216,49
ENSDARG00000002217,222
ENSDARG00000002219,31
ENSDARG00000002220,37
ENSDARG00000002230,176
ENSDARG00000002231,83
ENSDARG00000002235,357
ENSDARG00000002240,124
ENSDARG00000002241,3
ENSDARG00000002249,45
ENSDARG00000002255,75
ENSDARG00000002259,5
ENSDARG00000002264,74
ENSDARG00000002267,79
ENSDARG00000002271,205
ENSDARG00000002285,52
ENSDARG00000002293,5
ENSDARG00000002295,5
ENSDARG00000002298,10
ENSDARG00000002299,10
ENSDARG00000002300,7
ENSDARG00000002304,5
ENSDARG00000002305,297
ENSDARG00000002311,0
ENSDARG00000002330,10
ENSDARG00000002332,154
ENSDARG00000002333,61
ENSDARG00000002336,173
ENSDARG00000002339,22
ENSDARG00000002344,1254
ENSDARG00000002347,0
ENSDARG00000002353,11
ENSDARG00000002355,1
ENSDARG00000002362,97
ENSDARG00000002365,43
ENSDARG00000002369,303
ENSDARG00000002377,52
ENSDARG00000002385,73
ENSDARG00000002391,9
ENSDARG00000002394,60
ENSDARG00000002396,333
ENSDARG00000002401,26
ENSDARG00000002402,60
ENSDARG00000002403,65
ENSDARG00000002405,62
ENSDARG00000002406,0
ENSDARG00000002411,30
ENSDARG00000002445,29
ENSDARG00000002463,30
ENSDARG00000002467,21
ENSDARG00000002479,45
ENSDARG00000002483,10
ENSDARG00000002487,91
ENSDARG00000002494,51
ENSDARG00000002506,63
ENSDARG00000002507,41
ENSDARG00000002508,46
ENSDARG00000002509,0
ENSDARG00000002510,8
ENSDARG00000002523,251
ENSDARG00000002533,45
ENSDARG00000002536,158
ENSDARG00000002538,120
ENSDARG00000002546,57
ENSDARG00000002549,32
ENSDARG00000002552,262
ENSDARG00000002564,133
ENSDARG00000002571,178
ENSDARG00000002576,44
ENSDARG00000002582,74
ENSDARG00000002587,600
ENSDARG00000002589,1043
ENSDARG00000002591,153
ENSDARG00000002593,3
ENSDARG00000002597,0
ENSDARG00000002600,162
ENSDARG00000002601,5
ENSDARG00000002607,28
ENSDARG00000002609,83
ENSDARG00000002613,6
ENSDARG00000002632,188
ENSDARG00000002634,22
ENSDARG00000002635,132
ENSDARG00000002642,54
ENSDARG00000002644,68
ENSDARG00000002656,256
ENSDARG00000002659,121
ENSDARG00000002663,68
ENSDARG00000002666,16
ENSDARG00000002670,81
ENSDARG00000002682,108
ENSDARG00000002685,0
ENSDARG00000002690,104
ENSDARG00000002696,527
ENSDARG00000002701,9
ENSDARG00000002707,0
ENSDARG00000002710,1950
ENSDARG00000002720,51
ENSDARG00000002722,1
ENSDARG00000002728,0
ENSDARG00000002731,367
ENSDARG00000002732,35
ENSDARG00000002745,630
ENSDARG00000002748,64
ENSDARG00000002750,60
ENSDARG00000002754,7
ENSDARG00000002758,876
ENSDARG00000002760,19
ENSDARG00000002764,27
ENSDARG00000002768,5330
ENSDARG00000002771,62
ENSDARG00000002779,14
ENSDARG00000002787,204
ENSDARG00000002790,409
ENSDARG00000002791,1878
ENSDARG00000002792,262
ENSDARG00000002795,33
ENSDARG00000002797,0
ENSDARG00000002798,20
ENSDARG00000002816,69
ENSDARG00000002826,37
ENSDARG00000002830,18
ENSDARG00000002831,71
ENSDARG00000002840,176
ENSDARG00000002847,55
ENSDARG00000002872,9
ENSDARG00000002877,182
ENSDARG00000002880,201
ENSDARG00000002894,46
ENSDARG00000002897,51
ENSDARG00000002909,121
ENSDARG00000002912,40
ENSDARG00000002916,145
ENSDARG00000002917,15
ENSDARG00000002933,44
ENSDARG00000002937,175
ENSDARG00000002945,29
ENSDARG00000002947,64
ENSDARG00000002949,183
ENSDARG00000002952,136
ENSDARG00000002956,2
ENSDARG00000002959,0
ENSDARG00000002967,170
ENSDARG00000002968,400
ENSDARG00000002970,132
ENSDARG00000002971,101
ENSDARG00000002986,80
ENSDARG00000002988,285
ENSDARG00000002991,46
ENSDARG00000002994,98
ENSDARG00000003008,129
ENSDARG00000003017,41
ENSDARG00000003020,32
ENSDARG00000003021,23
ENSDARG00000003022,8
ENSDARG00000003027,7
ENSDARG00000003032,1628
ENSDARG00000003035,963
ENSDARG00000003041,9
ENSDARG00000003046,101
ENSDARG00000003054,13
ENSDARG00000003058,138
ENSDARG00000003061,16
ENSDARG00000003068,209
ENSDARG00000003069,22
ENSDARG00000003077,19
ENSDARG00000003081,12131
ENSDARG00000003084,26
ENSDARG00000003085,28
ENSDARG00000003087,237
ENSDARG00000003090,0
ENSDARG00000003091,66
ENSDARG00000003098,319
ENSDARG00000003109,53
ENSDARG00000003113,394
ENSDARG00000003127,110
ENSDARG00000003132,50
ENSDARG00000003142,36
ENSDARG00000003144,18
ENSDARG00000003146,19
ENSDARG00000003151,691
ENSDARG00000003153,50
ENSDARG00000003157,51
ENSDARG00000003165,60
ENSDARG00000003167,98
ENSDARG00000003169,422
ENSDARG00000003175,66
ENSDARG00000003181,16
ENSDARG00000003189,365
ENSDARG00000003193,23
ENSDARG00000003197,15
ENSDARG00000003200,11
ENSDARG00000003203,479
ENSDARG00000003205,42
ENSDARG00000003206,27
ENSDARG00000003207,51
ENSDARG00000003208,24
ENSDARG00000003210,21
ENSDARG00000003213,563
ENSDARG00000003216,303
ENSDARG00000003217,91
ENSDARG00000003219,158
ENSDARG00000003229,0
ENSDARG00000003235,30
ENSDARG00000003244,4
ENSDARG00000003250,29
ENSDARG00000003251,32
ENSDARG00000003257,23
ENSDARG00000003259,36
ENSDARG00000003269,242
ENSDARG00000003270,37
ENSDARG00000003281,89
ENSDARG00000003287,56
ENSDARG00000003290,29
ENSDARG00000003293,306
ENSDARG00000003303,0
ENSDARG00000003307,108
ENSDARG00000003308,79
ENSDARG00000003311,53
ENSDARG00000003313,7
ENSDARG00000003320,132
ENSDARG00000003326,0
ENSDARG00000003328,28
ENSDARG00000003344,1
ENSDARG00000003373,35
ENSDARG00000003375,36
ENSDARG00000003380,7
ENSDARG00000003381,39
ENSDARG00000003382,93
ENSDARG00000003383,69
ENSDARG00000003395,29
ENSDARG00000003398,53
ENSDARG00000003399,27
ENSDARG00000003403,163
ENSDARG00000003411,142
ENSDARG00000003414,0
ENSDARG00000003420,7
ENSDARG00000003421,156
ENSDARG00000003429,66
ENSDARG00000003444,38
ENSDARG00000003446,37
ENSDARG00000003449,121
ENSDARG00000003462,288
ENSDARG00000003469,44
ENSDARG00000003475,0
ENSDARG00000003486,337
ENSDARG00000003487,127
ENSDARG00000003495,145
ENSDARG00000003512,338
ENSDARG00000003517,30
ENSDARG00000003519,18
ENSDARG00000003520,82
ENSDARG00000003523,12
ENSDARG00000003526,276
ENSDARG00000003527,97
ENSDARG00000003531,88
ENSDARG00000003533,16
ENSDARG00000003544,100
ENSDARG00000003553,0
ENSDARG00000003564,85
ENSDARG00000003570,501
ENSDARG00000003573,109
ENSDARG00000003576,23
ENSDARG00000003584,41
ENSDARG00000003592,17
ENSDARG00000003599,4972
ENSDARG00000003607,74
ENSDARG00000003615,127
ENSDARG00000003616,143
ENSDARG00000003631,178
ENSDARG00000003632,0
ENSDARG00000003635,20
ENSDARG00000003641,77
ENSDARG00000003642,48
ENSDARG00000003655,503
ENSDARG00000003675,28
ENSDARG00000003680,280
ENSDARG00000003681,702
ENSDARG00000003684,124
ENSDARG00000003693,103
ENSDARG00000003695,1042
ENSDARG00000003697,14
ENSDARG00000003699,112
ENSDARG00000003701,0
ENSDARG00000003705,271
ENSDARG00000003706,17
ENSDARG00000003732,15
ENSDARG00000003749,45
ENSDARG00000003750,228
ENSDARG00000003751,79
ENSDARG00000003754,65
ENSDARG00000003757,43
ENSDARG00000003769,23
ENSDARG00000003776,93
ENSDARG00000003779,202
ENSDARG00000003789,164
ENSDARG00000003795,1518
ENSDARG00000003797,11
ENSDARG00000003803,2
ENSDARG00000003808,125
ENSDARG00000003811,681
ENSDARG00000003818,128
ENSDARG00000003820,209
ENSDARG00000003822,9
ENSDARG00000003827,35
ENSDARG00000003829,220
ENSDARG00000003835,393
ENSDARG00000003841,7
ENSDARG00000003845,79
ENSDARG00000003846,18
ENSDARG00000003854,724
ENSDARG00000003860,161
ENSDARG00000003865,33
ENSDARG00000003866,90
ENSDARG00000003867,11
ENSDARG00000003869,36
ENSDARG00000003872,77
ENSDARG00000003877,267
ENSDARG00000003899,0
ENSDARG00000003900,2
ENSDARG00000003902,557
ENSDARG00000003903,0
ENSDARG00000003904,3
ENSDARG00000003909,7
ENSDARG00000003910,190
ENSDARG00000003920,338
ENSDARG00000003925,0
ENSDARG00000003927,107
ENSDARG00000003931,257
ENSDARG00000003934,10
ENSDARG00000003938,220
ENSDARG00000003940,108
ENSDARG00000003941,91
ENSDARG00000003944,0
ENSDARG00000003952,610
ENSDARG00000003961,59
ENSDARG00000003963,73
ENSDARG00000003965,4
ENSDARG00000003968,0
ENSDARG00000003970,35
ENSDARG00000003971,58
ENSDARG00000003973,42
ENSDARG00000003974,83
ENSDARG00000003977,28
ENSDARG00000003984,61
ENSDARG00000003989,124
ENSDARG00000003991,75
ENSDARG00000003994,28
ENSDARG00000003998,49
ENSDARG00000004015,3
ENSDARG00000004017,72
ENSDARG00000004018,5
ENSDARG00000004023,371
ENSDARG00000004034,174
ENSDARG00000004037,35
ENSDARG00000004046,43
ENSDARG00000004049,100
ENSDARG00000004051,7
ENSDARG00000004055,153
ENSDARG00000004059,0
ENSDARG00000004060,1055
ENSDARG00000004074,389
ENSDARG00000004078,176
ENSDARG00000004082,14
ENSDARG00000004094,394
ENSDARG00000004105,106
ENSDARG00000004109,4
ENSDARG00000004111,0
ENSDARG00000004114,12
ENSDARG00000004115,82
ENSDARG00000004130,3
ENSDARG00000004131,7
ENSDARG00000004132,398
ENSDARG00000004150,28
ENSDARG00000004151,25
ENSDARG00000004154,0
ENSDARG00000004158,10
ENSDARG00000004160,102
ENSDARG00000004161,257
ENSDARG00000004167,22
ENSDARG00000004169,239
ENSDARG00000004171,67
ENSDARG00000004173,546
ENSDARG00000004174,783
ENSDARG00000004176,5
ENSDARG00000004177,63
ENSDARG00000004184,197
ENSDARG00000004187,54
ENSDARG00000004189,180
ENSDARG00000004196,175
ENSDARG00000004199,26
ENSDARG00000004204,8
ENSDARG00000004211,52
ENSDARG00000004218,44
ENSDARG00000004219,10
ENSDARG00000004227,88
ENSDARG00000004232,33
ENSDARG00000004243,8
ENSDARG00000004246,363
ENSDARG00000004251,33
ENSDARG00000004256,0
ENSDARG00000004260,15
ENSDARG00000004261,232
ENSDARG00000004262,54
ENSDARG00000004270,40
ENSDARG00000004274,12
ENSDARG00000004280,45
ENSDARG00000004282,69
ENSDARG00000004291,83
ENSDARG00000004296,130
ENSDARG00000004297,323
ENSDARG00000004301,5
ENSDARG00000004302,50
ENSDARG00000004305,27
ENSDARG00000004306,17
ENSDARG00000004307,5
ENSDARG00000004308,23
ENSDARG00000004311,22
ENSDARG00000004318,36
ENSDARG00000004322,15
ENSDARG00000004325,12
ENSDARG00000004328,12
ENSDARG00000004336,265
ENSDARG00000004343,40
ENSDARG00000004358,117
ENSDARG00000004363,62
ENSDARG00000004372,109
ENSDARG00000004377,94
ENSDARG00000004378,26
ENSDARG00000004386,190
ENSDARG00000004392,19
ENSDARG00000004396,9
ENSDARG00000004402,44
ENSDARG00000004405,8
ENSDARG00000004406,11
ENSDARG00000004415,229
ENSDARG00000004427,10
ENSDARG00000004433,0
ENSDARG00000004436,13
ENSDARG00000004445,30
ENSDARG00000004447,4
ENSDARG00000004451,27
ENSDARG00000004452,778
ENSDARG00000004455,3
ENSDARG00000004459,3
ENSDARG00000004460,20
ENSDARG00000004470,209
ENSDARG00000004472,34
ENSDARG00000004473,27
ENSDARG00000004492,23
ENSDARG00000004497,10
ENSDARG00000004498,0
ENSDARG00000004502,27
ENSDARG00000004517,34
ENSDARG00000004525,44
ENSDARG00000004527,28
ENSDARG00000004529,1
ENSDARG00000004537,693
ENSDARG00000004539,37
ENSDARG00000004561,9
ENSDARG00000004574,8
ENSDARG00000004576,15
ENSDARG00000004580,93
ENSDARG00000004581,130
ENSDARG00000004586,14
ENSDARG00000004587,39
ENSDARG00000004588,651
ENSDARG00000004592,16
ENSDARG00000004594,65
ENSDARG00000004597,30
ENSDARG00000004598,0
ENSDARG00000004616,50
ENSDARG00000004618,20
ENSDARG00000004621,437
ENSDARG00000004627,4
ENSDARG00000004632,29
ENSDARG00000004633,17
ENSDARG00000004634,226
ENSDARG00000004635,167
ENSDARG00000004636,90
ENSDARG00000004643,71
ENSDARG00000004647,7
ENSDARG00000004648,12
ENSDARG00000004658,155
ENSDARG00000004672,236
ENSDARG00000004680,51
ENSDARG00000004687,99
ENSDARG00000004692,138
ENSDARG00000004695,24
ENSDARG00000004696,132
ENSDARG00000004697,59
ENSDARG00000004702,306
ENSDARG00000004706,173
ENSDARG00000004712,50
ENSDARG00000004713,8
ENSDARG00000004714,302
ENSDARG00000004721,13
ENSDARG00000004724,78
ENSDARG00000004726,171
ENSDARG00000004735,543
ENSDARG00000004745,24
ENSDARG00000004748,83
ENSDARG00000004753,204
ENSDARG00000004754,325
ENSDARG00000004757,3572
ENSDARG00000004763,10
ENSDARG00000004771,21
ENSDARG00000004774,178
ENSDARG00000004782,812
ENSDARG00000004785,277
ENSDARG00000004789,83
ENSDARG00000004794,12
ENSDARG00000004796,177
ENSDARG00000004806,45
ENSDARG00000004823,0
ENSDARG00000004830,414
ENSDARG00000004836,171
ENSDARG00000004840,139
ENSDARG00000004843,144
ENSDARG00000004851,20
ENSDARG00000004861,72
ENSDARG00000004864,3
ENSDARG00000004866,65
ENSDARG00000004869,36
ENSDARG00000004870,58
ENSDARG00000004871,4
ENSDARG00000004874,2
ENSDARG00000004875,40
ENSDARG00000004877,293
ENSDARG00000004880,29
ENSDARG00000004889,0
ENSDARG00000004891,128
ENSDARG00000004898,2
ENSDARG00000004904,49
ENSDARG00000004906,192
ENSDARG00000004925,24
ENSDARG00000004930,446
ENSDARG00000004931,12
ENSDARG00000004932,61
ENSDARG00000004937,3
ENSDARG00000004939,86
ENSDARG00000004948,314
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,3
ENSDARG00000004956,46
ENSDARG00000004964,156
ENSDARG00000004979,27
ENSDARG00000004988,149
ENSDARG00000005002,29
ENSDARG00000005004,9
ENSDARG00000005010,9
ENSDARG00000005015,273
ENSDARG00000005023,100
ENSDARG00000005026,325
ENSDARG00000005034,37
ENSDARG00000005049,10
ENSDARG00000005050,0
ENSDARG00000005057,13
ENSDARG00000005058,128
ENSDARG00000005078,35
ENSDARG00000005085,112
ENSDARG00000005092,67
ENSDARG00000005095,13
ENSDARG00000005098,16
ENSDARG00000005104,65
ENSDARG00000005108,134
ENSDARG00000005112,975
ENSDARG00000005115,70
ENSDARG00000005122,371
ENSDARG00000005126,41
ENSDARG00000005128,30
ENSDARG00000005134,132
ENSDARG00000005139,81
ENSDARG00000005141,103
ENSDARG00000005150,21
ENSDARG00000005154,21
ENSDARG00000005159,133
ENSDARG00000005162,782
ENSDARG00000005163,72
ENSDARG00000005172,32
ENSDARG00000005176,2
ENSDARG00000005179,58
ENSDARG00000005185,454
ENSDARG00000005186,246
ENSDARG00000005191,1319
ENSDARG00000005210,66
ENSDARG00000005216,55
ENSDARG00000005218,6
ENSDARG00000005220,30
ENSDARG00000005221,115
ENSDARG00000005230,161
ENSDARG00000005232,130
ENSDARG00000005236,590
ENSDARG00000005246,24
ENSDARG00000005251,67
ENSDARG00000005254,127
ENSDARG00000005271,2
ENSDARG00000005274,11
ENSDARG00000005284,18
ENSDARG00000005314,0
ENSDARG00000005315,213
ENSDARG00000005318,76
ENSDARG00000005320,86
ENSDARG00000005327,4
ENSDARG00000005332,0
ENSDARG00000005335,2
ENSDARG00000005343,30
ENSDARG00000005350,170
ENSDARG00000005355,153
ENSDARG00000005356,87
ENSDARG00000005359,268
ENSDARG00000005364,26
ENSDARG00000005368,282
ENSDARG00000005371,0
ENSDARG00000005372,52
ENSDARG00000005374,61
ENSDARG00000005382,45
ENSDARG00000005392,0
ENSDARG00000005394,187
ENSDARG00000005397,215
ENSDARG00000005414,2
ENSDARG00000005416,85
ENSDARG00000005423,69
ENSDARG00000005425,32
ENSDARG00000005448,12
ENSDARG00000005451,598
ENSDARG00000005453,190
ENSDARG00000005454,54
ENSDARG00000005456,220
ENSDARG00000005458,128
ENSDARG00000005462,244
ENSDARG00000005463,122
ENSDARG00000005464,8
ENSDARG00000005468,212
ENSDARG00000005476,156
ENSDARG00000005479,457
ENSDARG00000005481,125
ENSDARG00000005482,653
ENSDARG00000005485,99
ENSDARG00000005500,28
ENSDARG00000005510,0
ENSDARG00000005513,2710
ENSDARG00000005518,2
ENSDARG00000005522,4
ENSDARG00000005525,33
ENSDARG00000005526,123
ENSDARG00000005536,372
ENSDARG00000005540,266
ENSDARG00000005541,19
ENSDARG00000005544,25
ENSDARG00000005547,36
ENSDARG00000005549,73
ENSDARG00000005551,72
ENSDARG00000005559,12
ENSDARG00000005560,242
ENSDARG00000005561,26
ENSDARG00000005565,122
ENSDARG00000005574,40
ENSDARG00000005576,200
ENSDARG00000005578,261
ENSDARG00000005586,36
ENSDARG00000005590,37
ENSDARG00000005595,17
ENSDARG00000005606,115
ENSDARG00000005612,30
ENSDARG00000005616,0
ENSDARG00000005619,19
ENSDARG00000005625,120
ENSDARG00000005626,5
ENSDARG00000005627,6
ENSDARG00000005629,54
ENSDARG00000005640,6
ENSDARG00000005643,48
ENSDARG00000005645,279
ENSDARG00000005648,39
ENSDARG00000005651,28
ENSDARG00000005652,295
ENSDARG00000005670,88
ENSDARG00000005673,11
ENSDARG00000005675,139
ENSDARG00000005679,69
ENSDARG00000005690,106
ENSDARG00000005699,162
ENSDARG00000005704,180
ENSDARG00000005713,122
ENSDARG00000005716,65
ENSDARG00000005738,27
ENSDARG00000005739,33
ENSDARG00000005749,73
ENSDARG00000005754,597
ENSDARG00000005762,82
ENSDARG00000005772,78
ENSDARG00000005774,719
ENSDARG00000005775,564
ENSDARG00000005776,54
ENSDARG00000005780,3
ENSDARG00000005783,126
ENSDARG00000005786,73
ENSDARG00000005789,83
ENSDARG00000005791,1431
ENSDARG00000005799,20
ENSDARG00000005800,80
ENSDARG00000005814,0
ENSDARG00000005821,0
ENSDARG00000005823,195
ENSDARG00000005827,245
ENSDARG00000005828,15
ENSDARG00000005834,152
ENSDARG00000005840,219
ENSDARG00000005841,96
ENSDARG00000005842,35
ENSDARG00000005853,10
ENSDARG00000005861,452
ENSDARG00000005865,0
ENSDARG00000005867,108
ENSDARG00000005870,43
ENSDARG00000005883,27
ENSDARG00000005891,191
ENSDARG00000005894,46
ENSDARG00000005897,27
ENSDARG00000005908,49
ENSDARG00000005913,79
ENSDARG00000005915,196
ENSDARG00000005916,23
ENSDARG00000005924,368
ENSDARG00000005926,77
ENSDARG00000005927,160
ENSDARG00000005941,246
ENSDARG00000005942,16
ENSDARG00000005943,58
ENSDARG00000005945,223
ENSDARG00000005948,43
ENSDARG00000005972,52
ENSDARG00000005980,86
ENSDARG00000005989,82
ENSDARG00000005993,14
ENSDARG00000006003,67
ENSDARG00000006008,233
ENSDARG00000006010,37
ENSDARG00000006011,32
ENSDARG00000006019,275
ENSDARG00000006025,84
ENSDARG00000006029,38
ENSDARG00000006031,999
ENSDARG00000006038,79
ENSDARG00000006040,51
ENSDARG00000006044,32
ENSDARG00000006052,0
ENSDARG00000006060,334
ENSDARG00000006062,295
ENSDARG00000006065,23
ENSDARG00000006074,20
ENSDARG00000006079,0
ENSDARG00000006092,743
ENSDARG00000006093,20
ENSDARG00000006094,263
ENSDARG00000006109,4
ENSDARG00000006110,21
ENSDARG00000006112,119
ENSDARG00000006120,130
ENSDARG00000006124,555
ENSDARG00000006125,192
ENSDARG00000006128,295
ENSDARG00000006137,4
ENSDARG00000006151,25
ENSDARG00000006169,106
ENSDARG00000006174,4
ENSDARG00000006181,28
ENSDARG00000006192,138
ENSDARG00000006196,71
ENSDARG00000006200,1526
ENSDARG00000006202,148
ENSDARG00000006206,7
ENSDARG00000006207,5
ENSDARG00000006215,395
ENSDARG00000006219,207
ENSDARG00000006220,496
ENSDARG00000006225,335
ENSDARG00000006235,81
ENSDARG00000006240,64
ENSDARG00000006242,712
ENSDARG00000006251,256
ENSDARG00000006253,63
ENSDARG00000006257,432
ENSDARG00000006260,1665
ENSDARG00000006266,200
ENSDARG00000006272,107
ENSDARG00000006279,21
ENSDARG00000006283,320
ENSDARG00000006288,35
ENSDARG00000006290,46
ENSDARG00000006292,4
ENSDARG00000006299,32
ENSDARG00000006300,50
ENSDARG00000006301,114
ENSDARG00000006307,95
ENSDARG00000006308,15
ENSDARG00000006314,397
ENSDARG00000006316,1099
ENSDARG00000006332,226
ENSDARG00000006341,5
ENSDARG00000006345,59
ENSDARG00000006350,4
ENSDARG00000006353,83
ENSDARG00000006356,116
ENSDARG00000006368,26
ENSDARG00000006370,115
ENSDARG00000006372,0
ENSDARG00000006383,110
ENSDARG00000006385,15
ENSDARG00000006389,128
ENSDARG00000006392,38
ENSDARG00000006395,524
ENSDARG00000006396,214
ENSDARG00000006397,258
ENSDARG00000006399,296
ENSDARG00000006408,214
ENSDARG00000006409,0
ENSDARG00000006413,93
ENSDARG00000006420,167
ENSDARG00000006422,80
ENSDARG00000006427,1535
ENSDARG00000006434,55
ENSDARG00000006447,16
ENSDARG00000006456,28
ENSDARG00000006467,19
ENSDARG00000006468,11
ENSDARG00000006474,30
ENSDARG00000006477,112
ENSDARG00000006487,292
ENSDARG00000006491,17
ENSDARG00000006494,92
ENSDARG00000006497,800
ENSDARG00000006501,2
ENSDARG00000006508,81
ENSDARG00000006514,65
ENSDARG00000006522,12
ENSDARG00000006524,679
ENSDARG00000006526,2149
ENSDARG00000006527,116
ENSDARG00000006544,14
ENSDARG00000006545,109
ENSDARG00000006546,92
ENSDARG00000006553,90
ENSDARG00000006560,3
ENSDARG00000006566,179
ENSDARG00000006567,3
ENSDARG00000006568,2
ENSDARG00000006577,24
ENSDARG00000006580,0
ENSDARG00000006584,265
ENSDARG00000006585,57
ENSDARG00000006588,81
ENSDARG00000006598,15
ENSDARG00000006600,91
ENSDARG00000006601,67
ENSDARG00000006602,0
ENSDARG00000006603,214
ENSDARG00000006604,26
ENSDARG00000006607,33
ENSDARG00000006609,92
ENSDARG00000006615,134
ENSDARG00000006617,60
ENSDARG00000006621,153
ENSDARG00000006624,152
ENSDARG00000006636,65
ENSDARG00000006639,44
ENSDARG00000006640,54
ENSDARG00000006642,40
ENSDARG00000006666,24
ENSDARG00000006672,64
ENSDARG00000006677,124
ENSDARG00000006678,4
ENSDARG00000006683,94
ENSDARG00000006691,921
ENSDARG00000006712,56
