A10,Counts
ENSDARG00000001676,37
ENSDARG00000001686,2
ENSDARG00000001710,123
ENSDARG00000001712,0
ENSDARG00000001721,5
ENSDARG00000001729,101
ENSDARG00000001733,18
ENSDARG00000001734,10
ENSDARG00000001754,50
ENSDARG00000001760,74
ENSDARG00000001767,3
ENSDARG00000001769,41
ENSDARG00000001771,0
ENSDARG00000001776,10
ENSDARG00000001777,68
ENSDARG00000001781,0
ENSDARG00000001782,8
ENSDARG00000001785,21
ENSDARG00000001788,138
ENSDARG00000001803,11
ENSDARG00000001804,4
ENSDARG00000001807,18
ENSDARG00000001817,4
ENSDARG00000001818,182
ENSDARG00000001825,1
ENSDARG00000001829,93
ENSDARG00000001835,21
ENSDARG00000001857,168
ENSDARG00000001859,4
ENSDARG00000001870,1505
ENSDARG00000001873,23
ENSDARG00000001879,44
ENSDARG00000001880,20
ENSDARG00000001881,6
ENSDARG00000001882,18
ENSDARG00000001888,42
ENSDARG00000001889,173
ENSDARG00000001890,122
ENSDARG00000001891,1
ENSDARG00000001897,48
ENSDARG00000001898,3
ENSDARG00000001906,0
ENSDARG00000001909,10
ENSDARG00000001910,157
ENSDARG00000001912,1
ENSDARG00000001913,28
ENSDARG00000001929,4
ENSDARG00000001930,6
ENSDARG00000001933,7
ENSDARG00000001937,25
ENSDARG00000001939,9
ENSDARG00000001940,26
ENSDARG00000001950,637
ENSDARG00000001953,17
ENSDARG00000001968,139
ENSDARG00000001969,30
ENSDARG00000001971,10
ENSDARG00000001975,3
ENSDARG00000001976,7
ENSDARG00000001993,608
ENSDARG00000001994,236
ENSDARG00000001999,27
ENSDARG00000002002,14
ENSDARG00000002006,40
ENSDARG00000002013,40
ENSDARG00000002016,0
ENSDARG00000002020,23
ENSDARG00000002021,50
ENSDARG00000002026,22
ENSDARG00000002031,11
ENSDARG00000002037,6
ENSDARG00000002060,11
ENSDARG00000002071,65
ENSDARG00000002077,13
ENSDARG00000002082,78
ENSDARG00000002084,95
ENSDARG00000002097,12
ENSDARG00000002127,57
ENSDARG00000002128,25
ENSDARG00000002131,135
ENSDARG00000002165,12
ENSDARG00000002167,85
ENSDARG00000002168,20
ENSDARG00000002172,0
ENSDARG00000002174,8
ENSDARG00000002184,20
ENSDARG00000002190,142
ENSDARG00000002192,47
ENSDARG00000002193,944
ENSDARG00000002194,0
ENSDARG00000002196,29
ENSDARG00000002197,83
ENSDARG00000002204,13
ENSDARG00000002210,11
ENSDARG00000002213,3
ENSDARG00000002215,29
ENSDARG00000002216,12
ENSDARG00000002217,72
ENSDARG00000002219,15
ENSDARG00000002220,32
ENSDARG00000002230,44
ENSDARG00000002231,44
ENSDARG00000002235,184
ENSDARG00000002240,42
ENSDARG00000002241,12
ENSDARG00000002249,36
ENSDARG00000002255,39
ENSDARG00000002259,5
ENSDARG00000002264,9
ENSDARG00000002267,22
ENSDARG00000002271,107
ENSDARG00000002285,20
ENSDARG00000002293,0
ENSDARG00000002295,0
ENSDARG00000002298,5
ENSDARG00000002299,6
ENSDARG00000002300,2
ENSDARG00000002304,1
ENSDARG00000002305,152
ENSDARG00000002311,1
ENSDARG00000002330,0
ENSDARG00000002332,65
ENSDARG00000002333,31
ENSDARG00000002336,32
ENSDARG00000002339,2
ENSDARG00000002344,362
ENSDARG00000002347,0
ENSDARG00000002353,0
ENSDARG00000002355,0
ENSDARG00000002362,43
ENSDARG00000002365,10
ENSDARG00000002369,108
ENSDARG00000002377,4
ENSDARG00000002385,25
ENSDARG00000002391,1
ENSDARG00000002394,14
ENSDARG00000002396,143
ENSDARG00000002401,5
ENSDARG00000002402,19
ENSDARG00000002403,37
ENSDARG00000002405,20
ENSDARG00000002406,0
ENSDARG00000002411,32
ENSDARG00000002445,15
ENSDARG00000002463,0
ENSDARG00000002467,12
ENSDARG00000002479,14
ENSDARG00000002483,3
ENSDARG00000002487,28
ENSDARG00000002494,18
ENSDARG00000002506,7
ENSDARG00000002507,35
ENSDARG00000002508,18
ENSDARG00000002509,3
ENSDARG00000002510,0
ENSDARG00000002523,44
ENSDARG00000002533,4
ENSDARG00000002536,43
ENSDARG00000002538,47
ENSDARG00000002546,11
ENSDARG00000002549,6
ENSDARG00000002552,89
ENSDARG00000002564,37
ENSDARG00000002571,39
ENSDARG00000002576,15
ENSDARG00000002582,23
ENSDARG00000002587,199
ENSDARG00000002589,405
ENSDARG00000002591,17
ENSDARG00000002593,13
ENSDARG00000002597,0
ENSDARG00000002600,44
ENSDARG00000002601,5
ENSDARG00000002607,13
ENSDARG00000002609,16
ENSDARG00000002613,2
ENSDARG00000002632,92
ENSDARG00000002634,12
ENSDARG00000002635,40
ENSDARG00000002642,36
ENSDARG00000002644,39
ENSDARG00000002656,74
ENSDARG00000002659,83
ENSDARG00000002663,29
ENSDARG00000002666,0
ENSDARG00000002670,19
ENSDARG00000002682,10
ENSDARG00000002685,0
ENSDARG00000002690,26
ENSDARG00000002696,207
ENSDARG00000002701,0
ENSDARG00000002707,0
ENSDARG00000002710,583
ENSDARG00000002720,27
ENSDARG00000002722,5
ENSDARG00000002728,0
ENSDARG00000002731,129
ENSDARG00000002732,8
ENSDARG00000002745,256
ENSDARG00000002748,10
ENSDARG00000002750,26
ENSDARG00000002754,10
ENSDARG00000002758,220
ENSDARG00000002760,4
ENSDARG00000002764,17
ENSDARG00000002768,1684
ENSDARG00000002771,14
ENSDARG00000002779,5
ENSDARG00000002787,57
ENSDARG00000002790,194
ENSDARG00000002791,652
ENSDARG00000002792,69
ENSDARG00000002795,21
ENSDARG00000002797,0
ENSDARG00000002798,1
ENSDARG00000002816,21
ENSDARG00000002826,4
ENSDARG00000002830,9
ENSDARG00000002831,5
ENSDARG00000002840,77
ENSDARG00000002847,16
ENSDARG00000002872,6
ENSDARG00000002877,90
ENSDARG00000002880,37
ENSDARG00000002894,4
ENSDARG00000002897,23
ENSDARG00000002909,58
ENSDARG00000002912,24
ENSDARG00000002916,36
ENSDARG00000002917,8
ENSDARG00000002933,15
ENSDARG00000002937,54
ENSDARG00000002945,10
ENSDARG00000002947,26
ENSDARG00000002949,91
ENSDARG00000002952,65
ENSDARG00000002956,8
ENSDARG00000002959,0
ENSDARG00000002967,80
ENSDARG00000002968,112
ENSDARG00000002970,58
ENSDARG00000002971,31
ENSDARG00000002986,19
ENSDARG00000002988,144
ENSDARG00000002991,17
ENSDARG00000002994,20
ENSDARG00000003008,65
ENSDARG00000003017,15
ENSDARG00000003020,17
ENSDARG00000003021,7
ENSDARG00000003022,8
ENSDARG00000003027,1
ENSDARG00000003032,619
ENSDARG00000003035,288
ENSDARG00000003041,1
ENSDARG00000003046,17
ENSDARG00000003054,0
ENSDARG00000003058,31
ENSDARG00000003061,7
ENSDARG00000003068,73
ENSDARG00000003069,8
ENSDARG00000003077,6
ENSDARG00000003081,4094
ENSDARG00000003084,7
ENSDARG00000003085,10
ENSDARG00000003087,104
ENSDARG00000003090,0
ENSDARG00000003091,21
ENSDARG00000003098,118
ENSDARG00000003109,37
ENSDARG00000003113,168
ENSDARG00000003127,70
ENSDARG00000003132,25
ENSDARG00000003142,5
ENSDARG00000003144,9
ENSDARG00000003146,11
ENSDARG00000003151,249
ENSDARG00000003153,8
ENSDARG00000003157,22
ENSDARG00000003165,29
ENSDARG00000003167,7
ENSDARG00000003169,129
ENSDARG00000003175,41
ENSDARG00000003181,3
ENSDARG00000003189,148
ENSDARG00000003193,8
ENSDARG00000003197,2
ENSDARG00000003200,7
ENSDARG00000003203,187
ENSDARG00000003205,18
ENSDARG00000003206,14
ENSDARG00000003207,7
ENSDARG00000003208,5
ENSDARG00000003210,20
ENSDARG00000003213,171
ENSDARG00000003216,129
ENSDARG00000003217,35
ENSDARG00000003219,77
ENSDARG00000003229,0
ENSDARG00000003235,29
ENSDARG00000003244,0
ENSDARG00000003250,15
ENSDARG00000003251,7
ENSDARG00000003257,8
ENSDARG00000003259,13
ENSDARG00000003269,84
ENSDARG00000003270,13
ENSDARG00000003281,28
ENSDARG00000003287,18
ENSDARG00000003290,9
ENSDARG00000003293,88
ENSDARG00000003303,0
ENSDARG00000003307,31
ENSDARG00000003308,38
ENSDARG00000003311,14
ENSDARG00000003313,4
ENSDARG00000003320,51
ENSDARG00000003326,0
ENSDARG00000003328,38
ENSDARG00000003344,4
ENSDARG00000003373,13
ENSDARG00000003375,6
ENSDARG00000003380,0
ENSDARG00000003381,65
ENSDARG00000003382,25
ENSDARG00000003383,19
ENSDARG00000003395,13
ENSDARG00000003398,39
ENSDARG00000003399,4
ENSDARG00000003403,41
ENSDARG00000003411,34
ENSDARG00000003414,0
ENSDARG00000003420,5
ENSDARG00000003421,72
ENSDARG00000003429,31
ENSDARG00000003444,16
ENSDARG00000003446,12
ENSDARG00000003449,39
ENSDARG00000003462,94
ENSDARG00000003469,13
ENSDARG00000003475,0
ENSDARG00000003486,79
ENSDARG00000003487,41
ENSDARG00000003495,693
ENSDARG00000003512,63
ENSDARG00000003517,7
ENSDARG00000003519,1
ENSDARG00000003520,21
ENSDARG00000003523,3
ENSDARG00000003526,122
ENSDARG00000003527,30
ENSDARG00000003531,48
ENSDARG00000003533,0
ENSDARG00000003544,27
ENSDARG00000003553,0
ENSDARG00000003564,13
ENSDARG00000003570,182
ENSDARG00000003573,69
ENSDARG00000003576,8
ENSDARG00000003584,55
ENSDARG00000003592,3
ENSDARG00000003599,1636
ENSDARG00000003607,77
ENSDARG00000003615,47
ENSDARG00000003616,51
ENSDARG00000003631,148
ENSDARG00000003632,1
ENSDARG00000003635,13
ENSDARG00000003641,87
ENSDARG00000003642,8
ENSDARG00000003655,140
ENSDARG00000003675,2
ENSDARG00000003680,130
ENSDARG00000003681,262
ENSDARG00000003684,52
ENSDARG00000003693,46
ENSDARG00000003695,389
ENSDARG00000003697,8
ENSDARG00000003699,29
ENSDARG00000003701,0
ENSDARG00000003705,115
ENSDARG00000003706,10
ENSDARG00000003732,11
ENSDARG00000003749,15
ENSDARG00000003750,35
ENSDARG00000003751,33
ENSDARG00000003754,31
ENSDARG00000003757,13
ENSDARG00000003769,5
ENSDARG00000003776,71
ENSDARG00000003779,33
ENSDARG00000003789,59
ENSDARG00000003795,587
ENSDARG00000003797,43
ENSDARG00000003803,2
ENSDARG00000003808,66
ENSDARG00000003811,211
ENSDARG00000003818,64
ENSDARG00000003820,71
ENSDARG00000003822,8
ENSDARG00000003827,3
ENSDARG00000003829,59
ENSDARG00000003835,165
ENSDARG00000003841,3
ENSDARG00000003845,13
ENSDARG00000003846,12
ENSDARG00000003854,209
ENSDARG00000003860,67
ENSDARG00000003865,10
ENSDARG00000003866,77
ENSDARG00000003867,5
ENSDARG00000003869,24
ENSDARG00000003872,13
ENSDARG00000003877,98
ENSDARG00000003899,0
ENSDARG00000003900,0
ENSDARG00000003902,166
ENSDARG00000003903,0
ENSDARG00000003904,0
ENSDARG00000003909,3
ENSDARG00000003910,68
ENSDARG00000003920,99
ENSDARG00000003925,4
ENSDARG00000003927,48
ENSDARG00000003931,81
ENSDARG00000003934,5
ENSDARG00000003938,95
ENSDARG00000003940,56
ENSDARG00000003941,49
ENSDARG00000003944,0
ENSDARG00000003952,216
ENSDARG00000003961,31
ENSDARG00000003963,45
ENSDARG00000003965,2
ENSDARG00000003968,0
ENSDARG00000003970,16
ENSDARG00000003971,27
ENSDARG00000003973,4
ENSDARG00000003974,57
ENSDARG00000003977,9
ENSDARG00000003984,11
ENSDARG00000003989,26
ENSDARG00000003991,25
ENSDARG00000003994,11
ENSDARG00000003998,7
ENSDARG00000004015,12
ENSDARG00000004017,31
ENSDARG00000004018,1
ENSDARG00000004023,126
ENSDARG00000004034,117
ENSDARG00000004037,9
ENSDARG00000004046,9
ENSDARG00000004049,38
ENSDARG00000004051,5
ENSDARG00000004055,63
ENSDARG00000004059,5
ENSDARG00000004060,462
ENSDARG00000004074,120
ENSDARG00000004078,47
ENSDARG00000004082,3
ENSDARG00000004094,112
ENSDARG00000004105,39
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,9
ENSDARG00000004115,34
ENSDARG00000004130,10
ENSDARG00000004131,4
ENSDARG00000004132,137
ENSDARG00000004150,8
ENSDARG00000004151,12
ENSDARG00000004154,0
ENSDARG00000004158,4
ENSDARG00000004160,22
ENSDARG00000004161,73
ENSDARG00000004167,13
ENSDARG00000004169,78
ENSDARG00000004171,8
ENSDARG00000004173,240
ENSDARG00000004174,343
ENSDARG00000004176,1
ENSDARG00000004177,33
ENSDARG00000004184,68
ENSDARG00000004187,14
ENSDARG00000004189,47
ENSDARG00000004196,51
ENSDARG00000004199,19
ENSDARG00000004204,1
ENSDARG00000004211,23
ENSDARG00000004218,12
ENSDARG00000004219,8
ENSDARG00000004227,16
ENSDARG00000004232,25
ENSDARG00000004243,3
ENSDARG00000004246,104
ENSDARG00000004251,19
ENSDARG00000004256,0
ENSDARG00000004260,2
ENSDARG00000004261,124
ENSDARG00000004262,25
ENSDARG00000004270,12
ENSDARG00000004274,1
ENSDARG00000004280,8
ENSDARG00000004282,14
ENSDARG00000004291,33
ENSDARG00000004296,66
ENSDARG00000004297,128
ENSDARG00000004301,3
ENSDARG00000004302,10
ENSDARG00000004305,10
ENSDARG00000004306,4
ENSDARG00000004307,15
ENSDARG00000004308,14
ENSDARG00000004311,7
ENSDARG00000004318,6
ENSDARG00000004322,6
ENSDARG00000004325,11
ENSDARG00000004328,6
ENSDARG00000004336,70
ENSDARG00000004343,19
ENSDARG00000004358,26
ENSDARG00000004363,10
ENSDARG00000004372,51
ENSDARG00000004377,40
ENSDARG00000004378,23
ENSDARG00000004386,54
ENSDARG00000004392,12
ENSDARG00000004396,12
ENSDARG00000004402,19
ENSDARG00000004405,2
ENSDARG00000004406,8
ENSDARG00000004415,61
ENSDARG00000004427,0
ENSDARG00000004433,9
ENSDARG00000004436,4
ENSDARG00000004445,12
ENSDARG00000004447,0
ENSDARG00000004451,12
ENSDARG00000004452,241
ENSDARG00000004455,0
ENSDARG00000004459,0
ENSDARG00000004460,18
ENSDARG00000004470,117
ENSDARG00000004472,11
ENSDARG00000004473,5
ENSDARG00000004492,4
ENSDARG00000004497,3
ENSDARG00000004498,0
ENSDARG00000004502,23
ENSDARG00000004517,16
ENSDARG00000004525,23
ENSDARG00000004527,9
ENSDARG00000004529,10
ENSDARG00000004537,294
ENSDARG00000004539,12
ENSDARG00000004561,0
ENSDARG00000004574,9
ENSDARG00000004576,0
ENSDARG00000004580,37
ENSDARG00000004581,61
ENSDARG00000004586,5
ENSDARG00000004587,56
ENSDARG00000004588,209
ENSDARG00000004592,15
ENSDARG00000004594,45
ENSDARG00000004597,14
ENSDARG00000004598,0
ENSDARG00000004616,20
ENSDARG00000004618,6
ENSDARG00000004621,139
ENSDARG00000004627,1
ENSDARG00000004632,0
ENSDARG00000004633,12
ENSDARG00000004634,38
ENSDARG00000004635,65
ENSDARG00000004636,51
ENSDARG00000004643,19
ENSDARG00000004647,0
ENSDARG00000004648,5
ENSDARG00000004658,59
ENSDARG00000004672,45
ENSDARG00000004680,31
ENSDARG00000004687,33
ENSDARG00000004692,65
ENSDARG00000004695,2
ENSDARG00000004696,13
ENSDARG00000004697,27
ENSDARG00000004702,64
ENSDARG00000004706,68
ENSDARG00000004712,15
ENSDARG00000004713,1
ENSDARG00000004714,69
ENSDARG00000004721,0
ENSDARG00000004724,19
ENSDARG00000004726,78
ENSDARG00000004735,201
ENSDARG00000004745,14
ENSDARG00000004748,55
ENSDARG00000004753,39
ENSDARG00000004754,82
ENSDARG00000004757,1199
ENSDARG00000004763,1
ENSDARG00000004771,23
ENSDARG00000004774,85
ENSDARG00000004782,234
ENSDARG00000004785,128
ENSDARG00000004789,20
ENSDARG00000004794,2
ENSDARG00000004796,78
ENSDARG00000004806,15
ENSDARG00000004823,0
ENSDARG00000004830,178
ENSDARG00000004836,104
ENSDARG00000004840,30
ENSDARG00000004843,74
ENSDARG00000004851,1
ENSDARG00000004861,22
ENSDARG00000004864,0
ENSDARG00000004866,20
ENSDARG00000004869,24
ENSDARG00000004870,16
ENSDARG00000004871,4
ENSDARG00000004874,2
ENSDARG00000004875,7
ENSDARG00000004877,104
ENSDARG00000004880,13
ENSDARG00000004889,4
ENSDARG00000004891,31
ENSDARG00000004898,0
ENSDARG00000004904,20
ENSDARG00000004906,75
ENSDARG00000004925,17
ENSDARG00000004930,121
ENSDARG00000004931,22
ENSDARG00000004932,8
ENSDARG00000004937,0
ENSDARG00000004939,20
ENSDARG00000004948,130
ENSDARG00000004952,0
ENSDARG00000004953,1
ENSDARG00000004954,2
ENSDARG00000004956,14
ENSDARG00000004964,28
ENSDARG00000004979,26
ENSDARG00000004988,68
ENSDARG00000005002,2
ENSDARG00000005004,3
ENSDARG00000005010,5
ENSDARG00000005015,91
ENSDARG00000005023,40
ENSDARG00000005026,141
ENSDARG00000005034,18
ENSDARG00000005049,17
ENSDARG00000005050,0
ENSDARG00000005057,3
ENSDARG00000005058,53
ENSDARG00000005078,17
ENSDARG00000005085,39
ENSDARG00000005092,38
ENSDARG00000005095,2
ENSDARG00000005098,23
ENSDARG00000005104,28
ENSDARG00000005108,52
ENSDARG00000005112,333
ENSDARG00000005115,44
ENSDARG00000005122,176
ENSDARG00000005126,29
ENSDARG00000005128,5
ENSDARG00000005134,44
ENSDARG00000005139,27
ENSDARG00000005141,24
ENSDARG00000005150,20
ENSDARG00000005154,7
ENSDARG00000005159,38
ENSDARG00000005162,292
ENSDARG00000005163,10
ENSDARG00000005172,26
ENSDARG00000005176,3
ENSDARG00000005179,11
ENSDARG00000005185,243
ENSDARG00000005186,41
ENSDARG00000005191,464
ENSDARG00000005210,57
ENSDARG00000005216,39
ENSDARG00000005218,6
ENSDARG00000005220,20
ENSDARG00000005221,34
ENSDARG00000005230,62
ENSDARG00000005232,38
ENSDARG00000005236,230
ENSDARG00000005246,5
ENSDARG00000005251,35
ENSDARG00000005254,16
ENSDARG00000005271,0
ENSDARG00000005274,19
ENSDARG00000005284,1
ENSDARG00000005314,1
ENSDARG00000005315,135
ENSDARG00000005318,24
ENSDARG00000005320,28
ENSDARG00000005327,2
ENSDARG00000005332,2
ENSDARG00000005335,14
ENSDARG00000005343,15
ENSDARG00000005350,49
ENSDARG00000005355,39
ENSDARG00000005356,5
ENSDARG00000005359,97
ENSDARG00000005364,1
ENSDARG00000005368,113
ENSDARG00000005371,1
ENSDARG00000005372,21
ENSDARG00000005374,66
ENSDARG00000005382,0
ENSDARG00000005392,0
ENSDARG00000005394,65
ENSDARG00000005397,74
ENSDARG00000005414,0
ENSDARG00000005416,10
ENSDARG00000005423,34
ENSDARG00000005425,27
ENSDARG00000005448,9
ENSDARG00000005451,270
ENSDARG00000005453,62
ENSDARG00000005454,79
ENSDARG00000005456,81
ENSDARG00000005458,65
ENSDARG00000005462,105
ENSDARG00000005463,50
ENSDARG00000005464,5
ENSDARG00000005468,76
ENSDARG00000005476,69
ENSDARG00000005479,198
ENSDARG00000005481,19
ENSDARG00000005482,192
ENSDARG00000005485,43
ENSDARG00000005500,2
ENSDARG00000005510,2
ENSDARG00000005513,955
ENSDARG00000005518,8
ENSDARG00000005522,0
ENSDARG00000005525,9
ENSDARG00000005526,38
ENSDARG00000005536,185
ENSDARG00000005540,97
ENSDARG00000005541,13
ENSDARG00000005544,40
ENSDARG00000005547,5
ENSDARG00000005549,33
ENSDARG00000005551,16
ENSDARG00000005559,3
ENSDARG00000005560,128
ENSDARG00000005561,12
ENSDARG00000005565,64
ENSDARG00000005574,13
ENSDARG00000005576,140
ENSDARG00000005578,74
ENSDARG00000005586,9
ENSDARG00000005590,27
ENSDARG00000005595,2
ENSDARG00000005606,62
ENSDARG00000005612,11
ENSDARG00000005616,11
ENSDARG00000005619,0
ENSDARG00000005625,93
ENSDARG00000005626,0
ENSDARG00000005627,0
ENSDARG00000005629,42
ENSDARG00000005640,0
ENSDARG00000005643,2
ENSDARG00000005645,95
ENSDARG00000005648,22
ENSDARG00000005651,13
ENSDARG00000005652,134
ENSDARG00000005670,14
ENSDARG00000005673,4
ENSDARG00000005675,51
ENSDARG00000005679,27
ENSDARG00000005690,30
ENSDARG00000005699,50
ENSDARG00000005704,73
ENSDARG00000005713,39
ENSDARG00000005716,19
ENSDARG00000005738,2
ENSDARG00000005739,10
ENSDARG00000005749,12
ENSDARG00000005754,252
ENSDARG00000005762,11
ENSDARG00000005772,26
ENSDARG00000005774,226
ENSDARG00000005775,151
ENSDARG00000005776,14
ENSDARG00000005780,4
ENSDARG00000005783,35
ENSDARG00000005786,0
ENSDARG00000005789,20
ENSDARG00000005791,430
ENSDARG00000005799,9
ENSDARG00000005800,13
ENSDARG00000005814,0
ENSDARG00000005821,0
ENSDARG00000005823,62
ENSDARG00000005827,95
ENSDARG00000005828,9
ENSDARG00000005834,78
ENSDARG00000005840,117
ENSDARG00000005841,35
ENSDARG00000005842,12
ENSDARG00000005853,0
ENSDARG00000005861,149
ENSDARG00000005865,0
ENSDARG00000005867,28
ENSDARG00000005870,26
ENSDARG00000005883,18
ENSDARG00000005891,93
ENSDARG00000005894,17
ENSDARG00000005897,26
ENSDARG00000005908,13
ENSDARG00000005913,25
ENSDARG00000005915,60
ENSDARG00000005916,9
ENSDARG00000005924,120
ENSDARG00000005926,24
ENSDARG00000005927,58
ENSDARG00000005941,107
ENSDARG00000005942,2
ENSDARG00000005943,13
ENSDARG00000005945,59
ENSDARG00000005948,13
ENSDARG00000005972,17
ENSDARG00000005980,31
ENSDARG00000005989,19
ENSDARG00000005993,4
ENSDARG00000006003,20
ENSDARG00000006008,107
ENSDARG00000006010,24
ENSDARG00000006011,12
ENSDARG00000006019,114
ENSDARG00000006025,52
ENSDARG00000006029,2
ENSDARG00000006031,379
ENSDARG00000006038,22
ENSDARG00000006040,15
ENSDARG00000006044,13
ENSDARG00000006052,3
ENSDARG00000006060,158
ENSDARG00000006062,160
ENSDARG00000006065,18
ENSDARG00000006074,11
ENSDARG00000006079,2
ENSDARG00000006092,332
ENSDARG00000006093,3
ENSDARG00000006094,70
ENSDARG00000006109,0
ENSDARG00000006110,5
ENSDARG00000006112,55
ENSDARG00000006120,40
ENSDARG00000006124,152
ENSDARG00000006125,49
ENSDARG00000006128,100
ENSDARG00000006137,3
ENSDARG00000006151,2
ENSDARG00000006169,25
ENSDARG00000006174,0
ENSDARG00000006181,16
ENSDARG00000006192,28
ENSDARG00000006196,19
ENSDARG00000006200,452
ENSDARG00000006202,216
ENSDARG00000006206,0
ENSDARG00000006207,4
ENSDARG00000006215,131
ENSDARG00000006219,106
ENSDARG00000006220,224
ENSDARG00000006225,139
ENSDARG00000006235,18
ENSDARG00000006240,25
ENSDARG00000006242,255
ENSDARG00000006251,136
ENSDARG00000006253,29
ENSDARG00000006257,110
ENSDARG00000006260,796
ENSDARG00000006266,99
ENSDARG00000006272,34
ENSDARG00000006279,11
ENSDARG00000006283,113
ENSDARG00000006288,6
ENSDARG00000006290,34
ENSDARG00000006292,0
ENSDARG00000006299,7
ENSDARG00000006300,9
ENSDARG00000006301,94
ENSDARG00000006307,29
ENSDARG00000006308,4
ENSDARG00000006314,170
ENSDARG00000006316,348
ENSDARG00000006332,129
ENSDARG00000006341,11
ENSDARG00000006345,9
ENSDARG00000006350,0
ENSDARG00000006353,55
ENSDARG00000006356,19
ENSDARG00000006368,8
ENSDARG00000006370,48
ENSDARG00000006372,0
ENSDARG00000006383,27
ENSDARG00000006385,16
ENSDARG00000006389,68
ENSDARG00000006392,20
ENSDARG00000006395,162
ENSDARG00000006396,90
ENSDARG00000006397,70
ENSDARG00000006399,115
ENSDARG00000006408,66
ENSDARG00000006409,0
ENSDARG00000006413,26
ENSDARG00000006420,77
ENSDARG00000006422,24
ENSDARG00000006427,538
ENSDARG00000006434,7
ENSDARG00000006447,1
ENSDARG00000006456,26
ENSDARG00000006467,10
ENSDARG00000006468,1
ENSDARG00000006474,8
ENSDARG00000006477,78
ENSDARG00000006487,81
ENSDARG00000006491,18
ENSDARG00000006494,34
ENSDARG00000006497,211
ENSDARG00000006501,2
ENSDARG00000006508,43
ENSDARG00000006514,39
ENSDARG00000006522,4
ENSDARG00000006524,255
ENSDARG00000006526,838
ENSDARG00000006527,76
ENSDARG00000006544,6
ENSDARG00000006545,32
ENSDARG00000006546,24
ENSDARG00000006553,25
ENSDARG00000006560,0
ENSDARG00000006566,69
ENSDARG00000006567,1
ENSDARG00000006568,10
ENSDARG00000006577,4
ENSDARG00000006580,0
ENSDARG00000006584,71
ENSDARG00000006585,6
ENSDARG00000006588,40
ENSDARG00000006598,5
ENSDARG00000006600,46
ENSDARG00000006601,22
ENSDARG00000006602,0
ENSDARG00000006603,70
ENSDARG00000006604,2
ENSDARG00000006607,9
ENSDARG00000006609,26
ENSDARG00000006615,29
ENSDARG00000006617,7
ENSDARG00000006621,68
ENSDARG00000006624,54
ENSDARG00000006636,26
ENSDARG00000006639,19
ENSDARG00000006640,9
ENSDARG00000006642,20
ENSDARG00000006666,0
ENSDARG00000006672,18
ENSDARG00000006677,51
ENSDARG00000006678,0
ENSDARG00000006683,44
ENSDARG00000006691,400
ENSDARG00000006712,14
ENSDARG00000006719,37
ENSDARG00000006747,82
