B4,Counts
ENSDARG00000014690,2612
ENSDARG00000014692,249
ENSDARG00000014704,32
ENSDARG00000014717,856
ENSDARG00000014722,0
ENSDARG00000014727,260
ENSDARG00000014731,56
ENSDARG00000014746,663
ENSDARG00000014761,10
ENSDARG00000014763,568
ENSDARG00000014770,303
ENSDARG00000014775,161
ENSDARG00000014790,324
ENSDARG00000014792,201
ENSDARG00000014793,145
ENSDARG00000014794,381
ENSDARG00000014796,99
ENSDARG00000014803,34
ENSDARG00000014804,422
ENSDARG00000014805,241
ENSDARG00000014806,103
ENSDARG00000014817,158
ENSDARG00000014825,283
ENSDARG00000014828,43
ENSDARG00000014840,364
ENSDARG00000014849,4
ENSDARG00000014854,36
ENSDARG00000014858,0
ENSDARG00000014866,25
ENSDARG00000014867,2107
ENSDARG00000014871,520
ENSDARG00000014875,188
ENSDARG00000014891,453
ENSDARG00000014898,10
ENSDARG00000014907,179
ENSDARG00000014910,21
ENSDARG00000014914,266
ENSDARG00000014915,141
ENSDARG00000014916,10
ENSDARG00000014927,7
ENSDARG00000014929,1
ENSDARG00000014939,23
ENSDARG00000014941,10
ENSDARG00000014943,13
ENSDARG00000014945,351
ENSDARG00000014946,11
ENSDARG00000014951,3
ENSDARG00000014953,45
ENSDARG00000014954,206
ENSDARG00000014956,19
ENSDARG00000014962,98
ENSDARG00000014963,3
ENSDARG00000014966,69
ENSDARG00000014967,0
ENSDARG00000014969,80
ENSDARG00000014973,57
ENSDARG00000014975,50
ENSDARG00000014976,52
ENSDARG00000014986,198
ENSDARG00000014994,37
ENSDARG00000014995,61
ENSDARG00000015002,41
ENSDARG00000015003,77
ENSDARG00000015006,117
ENSDARG00000015010,15
ENSDARG00000015015,73
ENSDARG00000015016,297
ENSDARG00000015025,383
ENSDARG00000015033,21
ENSDARG00000015050,1639
ENSDARG00000015053,153
ENSDARG00000015057,149
ENSDARG00000015059,217
ENSDARG00000015064,13
ENSDARG00000015065,35
ENSDARG00000015068,0
ENSDARG00000015070,50
ENSDARG00000015072,46
ENSDARG00000015076,21
ENSDARG00000015088,130
ENSDARG00000015110,20
ENSDARG00000015111,238
ENSDARG00000015123,84
ENSDARG00000015126,95
ENSDARG00000015128,2657
ENSDARG00000015134,69
ENSDARG00000015144,3
ENSDARG00000015149,20
ENSDARG00000015153,100
ENSDARG00000015156,342
ENSDARG00000015158,19
ENSDARG00000015161,149
ENSDARG00000015164,856
ENSDARG00000015174,337
ENSDARG00000015176,80
ENSDARG00000015184,134
ENSDARG00000015199,165
ENSDARG00000015201,476
ENSDARG00000015206,216
ENSDARG00000015208,110
ENSDARG00000015221,171
ENSDARG00000015222,55
ENSDARG00000015224,269
ENSDARG00000015228,8
ENSDARG00000015236,75
ENSDARG00000015239,129
ENSDARG00000015240,121
ENSDARG00000015252,52
ENSDARG00000015254,314
ENSDARG00000015263,10
ENSDARG00000015266,285
ENSDARG00000015273,17
ENSDARG00000015278,58
ENSDARG00000015290,119
ENSDARG00000015292,107
ENSDARG00000015293,61
ENSDARG00000015310,219
ENSDARG00000015312,41
ENSDARG00000015314,156
ENSDARG00000015315,387
ENSDARG00000015325,74
ENSDARG00000015337,55
ENSDARG00000015343,308
ENSDARG00000015349,113
ENSDARG00000015352,100
ENSDARG00000015355,5
ENSDARG00000015356,87
ENSDARG00000015374,48
ENSDARG00000015385,128
ENSDARG00000015392,221
ENSDARG00000015394,19
ENSDARG00000015399,53
ENSDARG00000015404,21
ENSDARG00000015422,69
ENSDARG00000015425,67
ENSDARG00000015427,1007
ENSDARG00000015445,206
ENSDARG00000015449,202
ENSDARG00000015460,45
ENSDARG00000015471,50
ENSDARG00000015472,287
ENSDARG00000015474,177
ENSDARG00000015476,0
ENSDARG00000015482,5
ENSDARG00000015495,131
ENSDARG00000015502,138
ENSDARG00000015506,420
ENSDARG00000015515,6
ENSDARG00000015524,146
ENSDARG00000015527,0
ENSDARG00000015531,114
ENSDARG00000015536,428
ENSDARG00000015537,581
ENSDARG00000015538,155
ENSDARG00000015540,102
ENSDARG00000015543,2
ENSDARG00000015546,245
ENSDARG00000015551,2521
ENSDARG00000015552,307
ENSDARG00000015554,209
ENSDARG00000015557,91
ENSDARG00000015559,26
ENSDARG00000015563,64
ENSDARG00000015566,468
ENSDARG00000015567,285
ENSDARG00000015575,165
ENSDARG00000015576,30
ENSDARG00000015589,5
ENSDARG00000015592,2
ENSDARG00000015607,0
ENSDARG00000015610,148
ENSDARG00000015611,85
ENSDARG00000015623,1
ENSDARG00000015627,42
ENSDARG00000015628,35
ENSDARG00000015638,45
ENSDARG00000015649,88
ENSDARG00000015653,582
ENSDARG00000015654,25
ENSDARG00000015657,16
ENSDARG00000015662,204
ENSDARG00000015674,79
ENSDARG00000015676,93
ENSDARG00000015678,0
ENSDARG00000015681,218
ENSDARG00000015686,16
ENSDARG00000015707,69
ENSDARG00000015709,130
ENSDARG00000015722,117
ENSDARG00000015731,242
ENSDARG00000015732,51
ENSDARG00000015734,0
ENSDARG00000015747,45
ENSDARG00000015749,39
ENSDARG00000015752,1
ENSDARG00000015757,157
ENSDARG00000015759,52
ENSDARG00000015765,4
ENSDARG00000015780,80
ENSDARG00000015790,182
ENSDARG00000015793,90
ENSDARG00000015803,18
ENSDARG00000015805,424
ENSDARG00000015807,169
ENSDARG00000015822,174
ENSDARG00000015823,122
ENSDARG00000015824,93
ENSDARG00000015829,106
ENSDARG00000015835,61
ENSDARG00000015851,396
ENSDARG00000015854,125
ENSDARG00000015856,23
ENSDARG00000015860,46
ENSDARG00000015862,3282
ENSDARG00000015863,29
ENSDARG00000015866,5745
ENSDARG00000015869,26
ENSDARG00000015876,41
ENSDARG00000015879,5
ENSDARG00000015887,804
ENSDARG00000015889,216
ENSDARG00000015890,102
ENSDARG00000015891,100
ENSDARG00000015901,213
ENSDARG00000015902,149
ENSDARG00000015905,46
ENSDARG00000015906,0
ENSDARG00000015907,300
ENSDARG00000015915,81
ENSDARG00000015917,96
ENSDARG00000015918,550
ENSDARG00000015921,43
ENSDARG00000015922,76
ENSDARG00000015930,65
ENSDARG00000015931,266
ENSDARG00000015937,33
ENSDARG00000015946,68
ENSDARG00000015947,1444
ENSDARG00000015955,30
ENSDARG00000015964,8
ENSDARG00000015966,43
ENSDARG00000015968,16
ENSDARG00000015970,92
ENSDARG00000015971,243
ENSDARG00000015978,694
ENSDARG00000015985,200
ENSDARG00000015989,5
ENSDARG00000015990,450
ENSDARG00000015997,34
ENSDARG00000015998,60
ENSDARG00000016010,377
ENSDARG00000016011,213
ENSDARG00000016016,399
ENSDARG00000016022,97
ENSDARG00000016038,37
ENSDARG00000016044,15
ENSDARG00000016048,139
ENSDARG00000016056,56
ENSDARG00000016058,147
ENSDARG00000016059,232
ENSDARG00000016065,0
ENSDARG00000016074,26
ENSDARG00000016080,86
ENSDARG00000016081,199
ENSDARG00000016084,28
ENSDARG00000016085,240
ENSDARG00000016086,193
ENSDARG00000016088,238
ENSDARG00000016089,66
ENSDARG00000016093,31
ENSDARG00000016095,3
ENSDARG00000016112,29
ENSDARG00000016117,45
ENSDARG00000016122,5
ENSDARG00000016128,61
ENSDARG00000016132,154
ENSDARG00000016138,24
ENSDARG00000016139,8
ENSDARG00000016141,42
ENSDARG00000016143,79
ENSDARG00000016153,1082
ENSDARG00000016154,404
ENSDARG00000016156,55
ENSDARG00000016160,92
ENSDARG00000016161,6
ENSDARG00000016163,127
ENSDARG00000016173,799
ENSDARG00000016177,213
ENSDARG00000016181,263
ENSDARG00000016188,212
ENSDARG00000016200,108
ENSDARG00000016207,1
ENSDARG00000016212,101
ENSDARG00000016213,8
ENSDARG00000016227,0
ENSDARG00000016231,49
ENSDARG00000016233,95
ENSDARG00000016238,163
ENSDARG00000016239,205
ENSDARG00000016253,203
ENSDARG00000016255,341
ENSDARG00000016256,135
ENSDARG00000016260,693
ENSDARG00000016263,88
ENSDARG00000016280,65
ENSDARG00000016290,66
ENSDARG00000016301,273
ENSDARG00000016302,394
ENSDARG00000016304,15
ENSDARG00000016307,148
ENSDARG00000016311,213
ENSDARG00000016318,3
ENSDARG00000016319,598
ENSDARG00000016336,15
ENSDARG00000016337,80
ENSDARG00000016343,49
ENSDARG00000016345,168
ENSDARG00000016348,98
ENSDARG00000016350,767
ENSDARG00000016357,220
ENSDARG00000016360,132
ENSDARG00000016363,7
ENSDARG00000016364,79
ENSDARG00000016368,79
ENSDARG00000016375,128
ENSDARG00000016391,18
ENSDARG00000016393,212
ENSDARG00000016396,13
ENSDARG00000016399,141
ENSDARG00000016404,377
ENSDARG00000016412,66
ENSDARG00000016415,309
ENSDARG00000016421,0
ENSDARG00000016427,36
ENSDARG00000016429,429
ENSDARG00000016439,36
ENSDARG00000016443,3487
ENSDARG00000016447,243
ENSDARG00000016448,2
ENSDARG00000016454,5
ENSDARG00000016457,75
ENSDARG00000016460,279
ENSDARG00000016463,31
ENSDARG00000016464,211
ENSDARG00000016470,171
ENSDARG00000016474,41
ENSDARG00000016477,332
ENSDARG00000016479,11
ENSDARG00000016480,10
ENSDARG00000016481,43
ENSDARG00000016483,58
ENSDARG00000016484,158
ENSDARG00000016490,310
ENSDARG00000016494,129
ENSDARG00000016496,79
ENSDARG00000016505,58
ENSDARG00000016513,235
ENSDARG00000016514,20
ENSDARG00000016516,66
ENSDARG00000016519,16
ENSDARG00000016526,448
ENSDARG00000016527,31
ENSDARG00000016528,71
ENSDARG00000016531,141
ENSDARG00000016532,658
ENSDARG00000016536,52
ENSDARG00000016538,0
ENSDARG00000016541,1
ENSDARG00000016543,0
ENSDARG00000016545,86
ENSDARG00000016548,769
ENSDARG00000016551,450
ENSDARG00000016570,216
ENSDARG00000016573,396
ENSDARG00000016584,50
ENSDARG00000016594,31
ENSDARG00000016598,247
ENSDARG00000016605,0
ENSDARG00000016607,30
ENSDARG00000016611,12
ENSDARG00000016613,9
ENSDARG00000016623,363
ENSDARG00000016630,747
ENSDARG00000016649,85
ENSDARG00000016651,1730
ENSDARG00000016656,14
ENSDARG00000016664,357
ENSDARG00000016667,321
ENSDARG00000016674,0
ENSDARG00000016676,837
ENSDARG00000016687,609
ENSDARG00000016691,48
ENSDARG00000016695,38
ENSDARG00000016699,3
ENSDARG00000016704,33
ENSDARG00000016706,200
ENSDARG00000016710,49
ENSDARG00000016718,20
ENSDARG00000016721,1317
ENSDARG00000016724,25
ENSDARG00000016725,28
ENSDARG00000016730,6
ENSDARG00000016733,55
ENSDARG00000016739,98
ENSDARG00000016742,20
ENSDARG00000016743,59
ENSDARG00000016745,57
ENSDARG00000016749,29
ENSDARG00000016750,37
ENSDARG00000016753,57
ENSDARG00000016754,93
ENSDARG00000016763,618
ENSDARG00000016765,61
ENSDARG00000016769,57
ENSDARG00000016771,3888
ENSDARG00000016773,18
ENSDARG00000016774,234
ENSDARG00000016775,318
ENSDARG00000016782,1705
ENSDARG00000016783,141
ENSDARG00000016788,380
ENSDARG00000016789,1
ENSDARG00000016793,722
ENSDARG00000016794,55
ENSDARG00000016809,121
ENSDARG00000016811,228
ENSDARG00000016815,44
ENSDARG00000016818,11
ENSDARG00000016825,0
ENSDARG00000016830,337
ENSDARG00000016835,22
ENSDARG00000016837,3
ENSDARG00000016854,11
ENSDARG00000016855,16
ENSDARG00000016856,29
ENSDARG00000016858,47
ENSDARG00000016864,315
ENSDARG00000016866,114
ENSDARG00000016867,95
ENSDARG00000016868,94
ENSDARG00000016871,284
ENSDARG00000016875,229
ENSDARG00000016886,8
ENSDARG00000016889,1972
ENSDARG00000016897,1
ENSDARG00000016903,98
ENSDARG00000016904,253
ENSDARG00000016908,2
ENSDARG00000016918,1324
ENSDARG00000016923,17
ENSDARG00000016934,88
ENSDARG00000016936,186
ENSDARG00000016939,44
ENSDARG00000016951,0
ENSDARG00000016963,18
ENSDARG00000016964,19
ENSDARG00000016968,158
ENSDARG00000016977,95
ENSDARG00000016979,129
ENSDARG00000016981,65
ENSDARG00000016994,55
ENSDARG00000016999,19
ENSDARG00000017004,179
ENSDARG00000017006,196
ENSDARG00000017007,119
ENSDARG00000017010,29
ENSDARG00000017014,813
ENSDARG00000017023,23
ENSDARG00000017034,112
ENSDARG00000017036,212
ENSDARG00000017037,358
ENSDARG00000017038,0
ENSDARG00000017047,166
ENSDARG00000017049,103
ENSDARG00000017055,0
ENSDARG00000017058,230
ENSDARG00000017067,48
ENSDARG00000017078,0
ENSDARG00000017084,38
ENSDARG00000017086,26
ENSDARG00000017093,50
ENSDARG00000017105,264
ENSDARG00000017107,19
ENSDARG00000017108,34
ENSDARG00000017111,3
ENSDARG00000017115,99
ENSDARG00000017119,55
ENSDARG00000017121,145
ENSDARG00000017126,390
ENSDARG00000017127,109
ENSDARG00000017128,108
ENSDARG00000017140,84
ENSDARG00000017141,3
ENSDARG00000017143,119
ENSDARG00000017154,57
ENSDARG00000017155,11
ENSDARG00000017162,143
ENSDARG00000017163,0
ENSDARG00000017165,45
ENSDARG00000017168,8
ENSDARG00000017173,155
ENSDARG00000017174,20
ENSDARG00000017180,412
ENSDARG00000017188,0
ENSDARG00000017193,13
ENSDARG00000017195,43
ENSDARG00000017199,37
ENSDARG00000017211,333
ENSDARG00000017219,3579
ENSDARG00000017220,104
ENSDARG00000017229,56
ENSDARG00000017230,113
ENSDARG00000017234,0
ENSDARG00000017235,1639
ENSDARG00000017240,1
ENSDARG00000017242,54
ENSDARG00000017244,685
ENSDARG00000017246,2808
ENSDARG00000017251,0
ENSDARG00000017254,43
ENSDARG00000017255,52
ENSDARG00000017261,118
ENSDARG00000017266,90
ENSDARG00000017272,17
ENSDARG00000017274,631
ENSDARG00000017294,180
ENSDARG00000017299,70
ENSDARG00000017311,90
ENSDARG00000017312,155
ENSDARG00000017314,1771
ENSDARG00000017315,138
ENSDARG00000017316,32
ENSDARG00000017320,40
ENSDARG00000017321,183
ENSDARG00000017329,39
ENSDARG00000017337,36
ENSDARG00000017338,818
ENSDARG00000017340,0
ENSDARG00000017354,0
ENSDARG00000017355,1
ENSDARG00000017359,0
ENSDARG00000017365,142
ENSDARG00000017366,57
ENSDARG00000017367,16
ENSDARG00000017369,201
ENSDARG00000017385,3
ENSDARG00000017386,100
ENSDARG00000017388,25
ENSDARG00000017391,65
ENSDARG00000017397,528
ENSDARG00000017398,13
ENSDARG00000017400,20
ENSDARG00000017422,176
ENSDARG00000017423,191
ENSDARG00000017425,12
ENSDARG00000017427,249
ENSDARG00000017429,208
ENSDARG00000017431,125
ENSDARG00000017437,2
ENSDARG00000017439,94
ENSDARG00000017441,12115
ENSDARG00000017444,77
ENSDARG00000017445,805
ENSDARG00000017446,147
ENSDARG00000017454,120
ENSDARG00000017466,175
ENSDARG00000017474,11
ENSDARG00000017489,6
ENSDARG00000017490,1205
ENSDARG00000017494,62
ENSDARG00000017500,536
ENSDARG00000017504,3
ENSDARG00000017522,167
ENSDARG00000017525,186
ENSDARG00000017532,3
ENSDARG00000017537,9
ENSDARG00000017542,33
ENSDARG00000017562,60
ENSDARG00000017565,0
ENSDARG00000017569,76
ENSDARG00000017571,257
ENSDARG00000017579,33
ENSDARG00000017590,48
ENSDARG00000017591,2616
ENSDARG00000017595,148
ENSDARG00000017602,272
ENSDARG00000017605,18
ENSDARG00000017606,13
ENSDARG00000017612,80
ENSDARG00000017615,20
ENSDARG00000017617,13
ENSDARG00000017624,18990
ENSDARG00000017634,316
ENSDARG00000017636,84
ENSDARG00000017649,0
ENSDARG00000017653,0
ENSDARG00000017657,1
ENSDARG00000017658,114
ENSDARG00000017659,117
ENSDARG00000017661,211
ENSDARG00000017665,109
ENSDARG00000017673,987
ENSDARG00000017675,115
ENSDARG00000017676,692
ENSDARG00000017687,80
ENSDARG00000017696,280
ENSDARG00000017703,10
ENSDARG00000017708,67
ENSDARG00000017710,24
ENSDARG00000017720,18
ENSDARG00000017722,2
ENSDARG00000017728,45
ENSDARG00000017739,7
ENSDARG00000017740,227
ENSDARG00000017741,104
ENSDARG00000017742,42
ENSDARG00000017744,38
ENSDARG00000017748,97
ENSDARG00000017757,114
ENSDARG00000017762,110
ENSDARG00000017772,758
ENSDARG00000017773,49
ENSDARG00000017775,91
ENSDARG00000017780,118
ENSDARG00000017781,70
ENSDARG00000017785,76
ENSDARG00000017790,62
ENSDARG00000017794,553
ENSDARG00000017798,404
ENSDARG00000017799,73
ENSDARG00000017803,303
ENSDARG00000017809,47
ENSDARG00000017811,91
ENSDARG00000017813,32
ENSDARG00000017821,140
ENSDARG00000017834,33
ENSDARG00000017835,114
ENSDARG00000017841,628
ENSDARG00000017842,72
ENSDARG00000017843,59
ENSDARG00000017844,63
ENSDARG00000017853,27
ENSDARG00000017860,7
ENSDARG00000017874,88
ENSDARG00000017880,4
ENSDARG00000017882,273
ENSDARG00000017884,18
ENSDARG00000017886,147
ENSDARG00000017891,587
ENSDARG00000017901,340
ENSDARG00000017905,229
ENSDARG00000017910,51
ENSDARG00000017917,0
ENSDARG00000017927,0
ENSDARG00000017928,1
ENSDARG00000017929,403
ENSDARG00000017931,23
ENSDARG00000017947,24
ENSDARG00000017953,10
ENSDARG00000017960,83
ENSDARG00000017982,0
ENSDARG00000017983,0
ENSDARG00000017984,3
ENSDARG00000017985,86
ENSDARG00000017986,230
ENSDARG00000017988,42
ENSDARG00000017994,0
ENSDARG00000018000,242
ENSDARG00000018002,79
ENSDARG00000018004,0
ENSDARG00000018006,23
ENSDARG00000018008,0
ENSDARG00000018010,57
ENSDARG00000018022,76
ENSDARG00000018025,103
ENSDARG00000018032,183
ENSDARG00000018040,30
ENSDARG00000018047,15
ENSDARG00000018048,1
ENSDARG00000018049,296
ENSDARG00000018060,501
ENSDARG00000018061,64
ENSDARG00000018065,46
ENSDARG00000018066,37
ENSDARG00000018069,49
ENSDARG00000018073,23
ENSDARG00000018077,10
ENSDARG00000018096,96
ENSDARG00000018105,443
ENSDARG00000018106,174
ENSDARG00000018107,37
ENSDARG00000018109,1
ENSDARG00000018110,181
ENSDARG00000018111,150
ENSDARG00000018117,2
ENSDARG00000018121,0
ENSDARG00000018124,138
ENSDARG00000018145,163
ENSDARG00000018146,59
ENSDARG00000018149,514
ENSDARG00000018153,77
ENSDARG00000018159,32
ENSDARG00000018162,63
ENSDARG00000018165,19
ENSDARG00000018174,717
ENSDARG00000018178,154
ENSDARG00000018179,85
ENSDARG00000018181,18
ENSDARG00000018190,275
ENSDARG00000018192,565
ENSDARG00000018206,30
ENSDARG00000018228,13
ENSDARG00000018241,251
ENSDARG00000018257,390
ENSDARG00000018259,3553
ENSDARG00000018260,0
ENSDARG00000018263,818
ENSDARG00000018264,167
ENSDARG00000018266,198
ENSDARG00000018270,161
ENSDARG00000018272,241
ENSDARG00000018281,0
ENSDARG00000018283,13
ENSDARG00000018285,240
ENSDARG00000018296,58
ENSDARG00000018301,0
ENSDARG00000018303,86
ENSDARG00000018312,124
ENSDARG00000018319,128
ENSDARG00000018321,32
ENSDARG00000018325,139
ENSDARG00000018327,0
ENSDARG00000018328,67
ENSDARG00000018329,20
ENSDARG00000018334,1329
ENSDARG00000018342,124
ENSDARG00000018351,482
ENSDARG00000018361,190
ENSDARG00000018382,11
ENSDARG00000018383,95
ENSDARG00000018393,496
ENSDARG00000018397,191
ENSDARG00000018399,125
ENSDARG00000018404,868
ENSDARG00000018411,44
ENSDARG00000018418,15
ENSDARG00000018423,42
ENSDARG00000018425,348
ENSDARG00000018426,832
ENSDARG00000018432,56
ENSDARG00000018441,93
ENSDARG00000018459,54
ENSDARG00000018460,798
ENSDARG00000018461,309
ENSDARG00000018476,490
ENSDARG00000018478,1016
ENSDARG00000018485,76
ENSDARG00000018491,445
ENSDARG00000018492,204
ENSDARG00000018494,15
ENSDARG00000018506,0
ENSDARG00000018508,134
ENSDARG00000018516,124
ENSDARG00000018521,3
ENSDARG00000018524,427
ENSDARG00000018529,193
ENSDARG00000018530,17
ENSDARG00000018534,995
ENSDARG00000018542,9
ENSDARG00000018553,20
ENSDARG00000018559,123
ENSDARG00000018562,94
ENSDARG00000018566,745
ENSDARG00000018569,265
ENSDARG00000018574,130
ENSDARG00000018587,0
ENSDARG00000018593,92
ENSDARG00000018600,156
ENSDARG00000018602,193
ENSDARG00000018611,0
ENSDARG00000018616,0
ENSDARG00000018618,268
ENSDARG00000018619,182
ENSDARG00000018621,148
ENSDARG00000018623,25
ENSDARG00000018627,27
ENSDARG00000018637,80
ENSDARG00000018643,107
ENSDARG00000018650,0
ENSDARG00000018653,69
ENSDARG00000018658,202
ENSDARG00000018671,0
ENSDARG00000018681,10
ENSDARG00000018687,0
ENSDARG00000018688,29
ENSDARG00000018691,597
ENSDARG00000018693,735
ENSDARG00000018698,202
ENSDARG00000018716,206
ENSDARG00000018721,284
ENSDARG00000018726,44
ENSDARG00000018738,75
ENSDARG00000018742,349
ENSDARG00000018743,63
ENSDARG00000018744,0
ENSDARG00000018750,58
ENSDARG00000018757,107
ENSDARG00000018765,42
ENSDARG00000018773,146
ENSDARG00000018782,675
ENSDARG00000018787,121
ENSDARG00000018788,34
ENSDARG00000018797,0
ENSDARG00000018809,65
ENSDARG00000018814,166
ENSDARG00000018817,38
ENSDARG00000018820,405
ENSDARG00000018825,67
ENSDARG00000018840,134
ENSDARG00000018846,474
ENSDARG00000018853,102
ENSDARG00000018854,178
ENSDARG00000018856,224
ENSDARG00000018871,0
ENSDARG00000018881,77
ENSDARG00000018882,269
ENSDARG00000018890,132
ENSDARG00000018891,77
ENSDARG00000018896,261
ENSDARG00000018898,166
ENSDARG00000018902,357
ENSDARG00000018903,123
ENSDARG00000018904,176
ENSDARG00000018907,871
ENSDARG00000018914,480
ENSDARG00000018918,24
ENSDARG00000018921,45
ENSDARG00000018923,808
ENSDARG00000018936,112
ENSDARG00000018944,20
ENSDARG00000018953,11
ENSDARG00000018956,13
ENSDARG00000018958,35
ENSDARG00000018961,3946
ENSDARG00000018966,67
ENSDARG00000018967,146
ENSDARG00000018968,221
ENSDARG00000018971,123
ENSDARG00000018973,213
ENSDARG00000018976,75
ENSDARG00000018980,19
ENSDARG00000018984,199
ENSDARG00000018985,315
ENSDARG00000018989,621
ENSDARG00000018997,175
ENSDARG00000019000,1635
ENSDARG00000019001,13
ENSDARG00000019004,254
ENSDARG00000019008,207
ENSDARG00000019013,39
ENSDARG00000019025,3
ENSDARG00000019033,261
ENSDARG00000019038,77
ENSDARG00000019060,137
ENSDARG00000019062,56
ENSDARG00000019063,80
ENSDARG00000019081,76
ENSDARG00000019093,0
ENSDARG00000019096,19
ENSDARG00000019098,130
ENSDARG00000019103,246
ENSDARG00000019113,118
ENSDARG00000019116,89
ENSDARG00000019117,207
ENSDARG00000019122,0
ENSDARG00000019125,21
ENSDARG00000019128,327
ENSDARG00000019130,158
ENSDARG00000019135,0
ENSDARG00000019137,251
ENSDARG00000019142,37
ENSDARG00000019144,83
ENSDARG00000019156,10
ENSDARG00000019160,50
ENSDARG00000019179,86
ENSDARG00000019181,2811
ENSDARG00000019185,35
ENSDARG00000019191,178
ENSDARG00000019195,48
ENSDARG00000019205,647
ENSDARG00000019207,2
ENSDARG00000019208,252
ENSDARG00000019213,130
ENSDARG00000019222,116
ENSDARG00000019223,345
ENSDARG00000019228,110
ENSDARG00000019230,4673
ENSDARG00000019231,3794
ENSDARG00000019233,49
ENSDARG00000019235,268
ENSDARG00000019236,109
ENSDARG00000019239,138
ENSDARG00000019250,0
ENSDARG00000019253,479
ENSDARG00000019260,87
ENSDARG00000019265,36
ENSDARG00000019274,54
ENSDARG00000019278,34
ENSDARG00000019280,231
ENSDARG00000019293,35
ENSDARG00000019294,0
ENSDARG00000019299,232
ENSDARG00000019300,71
ENSDARG00000019302,343
ENSDARG00000019304,70
ENSDARG00000019307,7
ENSDARG00000019311,25
ENSDARG00000019312,13
ENSDARG00000019316,97
ENSDARG00000019326,176
ENSDARG00000019328,491
ENSDARG00000019332,198
ENSDARG00000019335,25
ENSDARG00000019338,72
ENSDARG00000019339,27
ENSDARG00000019341,136
ENSDARG00000019342,60
ENSDARG00000019345,277
ENSDARG00000019353,1198
ENSDARG00000019355,55
ENSDARG00000019357,0
ENSDARG00000019360,354
ENSDARG00000019362,99
ENSDARG00000019364,28
ENSDARG00000019365,36
ENSDARG00000019367,158
ENSDARG00000019371,47
ENSDARG00000019383,547
ENSDARG00000019392,95
ENSDARG00000019396,12
ENSDARG00000019398,81
ENSDARG00000019404,383
ENSDARG00000019406,9
ENSDARG00000019417,64
ENSDARG00000019418,17
ENSDARG00000019420,267
ENSDARG00000019426,524
ENSDARG00000019438,284
ENSDARG00000019442,75
ENSDARG00000019444,128
ENSDARG00000019451,107
ENSDARG00000019457,45
ENSDARG00000019459,158
ENSDARG00000019484,31
ENSDARG00000019487,22
ENSDARG00000019492,103
ENSDARG00000019496,62
ENSDARG00000019498,112
ENSDARG00000019501,92
ENSDARG00000019503,4
ENSDARG00000019507,229
ENSDARG00000019516,4
ENSDARG00000019521,47
ENSDARG00000019525,107
ENSDARG00000019526,35
ENSDARG00000019529,307
ENSDARG00000019530,221
ENSDARG00000019532,97
ENSDARG00000019541,1701
ENSDARG00000019549,25
ENSDARG00000019556,110
ENSDARG00000019564,183
ENSDARG00000019566,289
ENSDARG00000019572,204
ENSDARG00000019579,240
ENSDARG00000019581,498
ENSDARG00000019585,0
ENSDARG00000019588,128
ENSDARG00000019591,0
ENSDARG00000019595,8
ENSDARG00000019596,152
ENSDARG00000019601,1716
ENSDARG00000019613,514
ENSDARG00000019614,49
ENSDARG00000019636,18
ENSDARG00000019644,980
ENSDARG00000019646,87
ENSDARG00000019651,0
ENSDARG00000019658,149
ENSDARG00000019660,10
ENSDARG00000019686,38
ENSDARG00000019692,75
ENSDARG00000019693,165
ENSDARG00000019702,1141
ENSDARG00000019706,0
ENSDARG00000019707,9
ENSDARG00000019709,21
ENSDARG00000019713,28
ENSDARG00000019715,23
ENSDARG00000019717,136
ENSDARG00000019726,197
ENSDARG00000019728,129
ENSDARG00000019732,148
ENSDARG00000019741,0
ENSDARG00000019742,1
ENSDARG00000019743,142
ENSDARG00000019746,44
ENSDARG00000019747,0
ENSDARG00000019752,140
ENSDARG00000019753,126
ENSDARG00000019763,7
ENSDARG00000019765,400
ENSDARG00000019772,25
ENSDARG00000019774,165
ENSDARG00000019778,4349
ENSDARG00000019782,22
ENSDARG00000019791,49
ENSDARG00000019797,223
ENSDARG00000019808,1127
ENSDARG00000019810,191
ENSDARG00000019815,133
ENSDARG00000019834,29
ENSDARG00000019835,10
ENSDARG00000019838,172
ENSDARG00000019842,261
ENSDARG00000019845,154
ENSDARG00000019856,676
ENSDARG00000019861,24
ENSDARG00000019874,50
ENSDARG00000019877,17
ENSDARG00000019881,2143
ENSDARG00000019897,46
ENSDARG00000019902,645
ENSDARG00000019907,11
ENSDARG00000019917,618
ENSDARG00000019920,0
ENSDARG00000019924,219
ENSDARG00000019930,142
ENSDARG00000019932,58
ENSDARG00000019941,119
ENSDARG00000019945,279
ENSDARG00000019949,94
ENSDARG00000019950,75
ENSDARG00000019951,134
ENSDARG00000019961,58
ENSDARG00000019962,307
ENSDARG00000019963,62
ENSDARG00000019969,251
ENSDARG00000019973,95
ENSDARG00000019976,152
ENSDARG00000019986,553
ENSDARG00000019990,33
ENSDARG00000019995,105
ENSDARG00000019998,92
ENSDARG00000020000,73
ENSDARG00000020001,110
ENSDARG00000020007,7457
ENSDARG00000020008,1400
ENSDARG00000020009,99
ENSDARG00000020015,11
ENSDARG00000020024,2
ENSDARG00000020028,10
ENSDARG00000020031,30
ENSDARG00000020041,74
ENSDARG00000020043,94
ENSDARG00000020046,25
ENSDARG00000020053,83
ENSDARG00000020054,103
ENSDARG00000020057,230
ENSDARG00000020072,520
ENSDARG00000020077,99
ENSDARG00000020079,0
ENSDARG00000020080,195
