A6,Counts
ENSDARG00000021789,25
ENSDARG00000021794,0
ENSDARG00000021805,15
ENSDARG00000021806,31
ENSDARG00000021808,32
ENSDARG00000021811,156
ENSDARG00000021812,41
ENSDARG00000021827,4
ENSDARG00000021833,170
ENSDARG00000021838,89
ENSDARG00000021846,7
ENSDARG00000021849,6
ENSDARG00000021853,7
ENSDARG00000021855,24
ENSDARG00000021859,1
ENSDARG00000021864,1027
ENSDARG00000021866,0
ENSDARG00000021869,10
ENSDARG00000021882,4
ENSDARG00000021885,6
ENSDARG00000021889,0
ENSDARG00000021891,0
ENSDARG00000021895,18
ENSDARG00000021896,31
ENSDARG00000021899,8
ENSDARG00000021905,34
ENSDARG00000021909,4
ENSDARG00000021913,7
ENSDARG00000021916,6
ENSDARG00000021924,3
ENSDARG00000021938,17
ENSDARG00000021945,38
ENSDARG00000021948,166
ENSDARG00000021959,2
ENSDARG00000021973,40
ENSDARG00000021974,0
ENSDARG00000021975,12
ENSDARG00000021979,42
ENSDARG00000021982,0
ENSDARG00000021984,10
ENSDARG00000021985,11
ENSDARG00000021987,1706
ENSDARG00000021991,92
ENSDARG00000021996,29
ENSDARG00000021997,0
ENSDARG00000022000,25
ENSDARG00000022007,0
ENSDARG00000022020,0
ENSDARG00000022045,121
ENSDARG00000022048,0
ENSDARG00000022085,5
ENSDARG00000022098,1
ENSDARG00000022101,217
ENSDARG00000022129,123
ENSDARG00000022139,0
ENSDARG00000022160,0
ENSDARG00000022165,18
ENSDARG00000022176,26
ENSDARG00000022177,8
ENSDARG00000022183,3
ENSDARG00000022187,35
ENSDARG00000022203,24
ENSDARG00000022213,31
ENSDARG00000022218,1
ENSDARG00000022232,90
ENSDARG00000022254,31
ENSDARG00000022260,22
ENSDARG00000022261,63
ENSDARG00000022271,0
ENSDARG00000022280,122
ENSDARG00000022295,7
ENSDARG00000022303,51
ENSDARG00000022309,286
ENSDARG00000022315,48
ENSDARG00000022319,0
ENSDARG00000022334,0
ENSDARG00000022340,5
ENSDARG00000022350,50
ENSDARG00000022372,20
ENSDARG00000022378,7
ENSDARG00000022399,12
ENSDARG00000022410,32
ENSDARG00000022413,10
ENSDARG00000022418,41
ENSDARG00000022424,7
ENSDARG00000022430,10
ENSDARG00000022437,5
ENSDARG00000022438,33
ENSDARG00000022456,220
ENSDARG00000022466,5
ENSDARG00000022493,0
ENSDARG00000022503,0
ENSDARG00000022509,0
ENSDARG00000022512,10
ENSDARG00000022518,3
ENSDARG00000022525,1
ENSDARG00000022531,21
ENSDARG00000022532,0
ENSDARG00000022550,3
ENSDARG00000022560,0
ENSDARG00000022569,15
ENSDARG00000022570,0
ENSDARG00000022599,20
ENSDARG00000022614,0
ENSDARG00000022615,23
ENSDARG00000022623,3
ENSDARG00000022631,17
ENSDARG00000022648,17
ENSDARG00000022650,55
ENSDARG00000022652,23
ENSDARG00000022659,22
ENSDARG00000022660,0
ENSDARG00000022668,0
ENSDARG00000022670,0
ENSDARG00000022684,22
ENSDARG00000022689,22
ENSDARG00000022690,38
ENSDARG00000022698,2
ENSDARG00000022712,41
ENSDARG00000022718,42
ENSDARG00000022727,45
ENSDARG00000022730,21
ENSDARG00000022763,4
ENSDARG00000022767,3816
ENSDARG00000022768,4
ENSDARG00000022772,7
ENSDARG00000022788,0
ENSDARG00000022795,0
ENSDARG00000022807,11
ENSDARG00000022810,9
ENSDARG00000022813,0
ENSDARG00000022817,3
ENSDARG00000022832,33
ENSDARG00000022841,1
ENSDARG00000022845,2
ENSDARG00000022853,1
ENSDARG00000022858,0
ENSDARG00000022891,32
ENSDARG00000022895,12
ENSDARG00000022904,7
ENSDARG00000022905,0
ENSDARG00000022918,0
ENSDARG00000022938,0
ENSDARG00000022939,1
ENSDARG00000022944,3
ENSDARG00000022951,0
ENSDARG00000022952,37
ENSDARG00000022968,92
ENSDARG00000022970,8
ENSDARG00000022971,66
ENSDARG00000022974,22
ENSDARG00000022978,32
ENSDARG00000022983,14
ENSDARG00000022995,67
ENSDARG00000022996,32
ENSDARG00000023002,1
ENSDARG00000023003,4
ENSDARG00000023026,10
ENSDARG00000023028,37
ENSDARG00000023031,0
ENSDARG00000023036,15
ENSDARG00000023040,27
ENSDARG00000023053,1
ENSDARG00000023058,65
ENSDARG00000023062,12
ENSDARG00000023082,197
ENSDARG00000023104,19
ENSDARG00000023110,19
ENSDARG00000023111,104
ENSDARG00000023117,8
ENSDARG00000023151,164
ENSDARG00000023152,0
ENSDARG00000023157,11
ENSDARG00000023160,13
ENSDARG00000023168,0
ENSDARG00000023174,60
ENSDARG00000023176,7
ENSDARG00000023181,8
ENSDARG00000023185,5
ENSDARG00000023188,19
ENSDARG00000023190,53
ENSDARG00000023203,3
ENSDARG00000023214,7
ENSDARG00000023217,7
ENSDARG00000023220,16
ENSDARG00000023228,29
ENSDARG00000023236,1
ENSDARG00000023237,62
ENSDARG00000023267,11
ENSDARG00000023272,6
ENSDARG00000023279,14
ENSDARG00000023287,2
ENSDARG00000023290,60
ENSDARG00000023298,51
ENSDARG00000023299,3
ENSDARG00000023302,2
ENSDARG00000023303,27
ENSDARG00000023309,7
ENSDARG00000023316,4
ENSDARG00000023318,13
ENSDARG00000023323,138
ENSDARG00000023330,34
ENSDARG00000023362,0
ENSDARG00000023369,0
ENSDARG00000023394,32
ENSDARG00000023396,8
ENSDARG00000023443,45
ENSDARG00000023445,106
ENSDARG00000023448,20
ENSDARG00000023472,68
ENSDARG00000023479,0
ENSDARG00000023484,0
ENSDARG00000023495,34
ENSDARG00000023498,12
ENSDARG00000023508,1
ENSDARG00000023519,0
ENSDARG00000023526,0
ENSDARG00000023532,70
ENSDARG00000023536,325
ENSDARG00000023537,17
ENSDARG00000023542,9
ENSDARG00000023546,1
ENSDARG00000023578,26
ENSDARG00000023583,7
ENSDARG00000023584,0
ENSDARG00000023587,0
ENSDARG00000023591,6
ENSDARG00000023600,51
ENSDARG00000023627,6
ENSDARG00000023645,72
ENSDARG00000023648,22
ENSDARG00000023656,0
ENSDARG00000023659,2
ENSDARG00000023672,14
ENSDARG00000023678,3
ENSDARG00000023683,5
ENSDARG00000023694,51
ENSDARG00000023703,39
ENSDARG00000023712,84
ENSDARG00000023713,57
ENSDARG00000023722,0
ENSDARG00000023724,56
ENSDARG00000023759,16
ENSDARG00000023766,21
ENSDARG00000023768,1
ENSDARG00000023771,17
ENSDARG00000023797,305
ENSDARG00000023814,66
ENSDARG00000023815,16
ENSDARG00000023820,46
ENSDARG00000023840,8
ENSDARG00000023852,1
ENSDARG00000023858,34
ENSDARG00000023861,14
ENSDARG00000023868,42
ENSDARG00000023878,56
ENSDARG00000023886,16
ENSDARG00000023900,19
ENSDARG00000023903,6
ENSDARG00000023914,25
ENSDARG00000023916,17
ENSDARG00000023920,17
ENSDARG00000023927,2
ENSDARG00000023933,35
ENSDARG00000023940,6
ENSDARG00000023950,0
ENSDARG00000023952,1
ENSDARG00000023958,3
ENSDARG00000023963,42
ENSDARG00000023967,18
ENSDARG00000023988,11
ENSDARG00000023989,43
ENSDARG00000023999,12
ENSDARG00000024006,5
ENSDARG00000024017,12
ENSDARG00000024026,10
ENSDARG00000024030,9
ENSDARG00000024032,11
ENSDARG00000024047,179
ENSDARG00000024090,1
ENSDARG00000024092,0
ENSDARG00000024101,8
ENSDARG00000024109,18
ENSDARG00000024112,15
ENSDARG00000024116,13
ENSDARG00000024124,6
ENSDARG00000024139,0
ENSDARG00000024141,18
ENSDARG00000024160,6
ENSDARG00000024167,14
ENSDARG00000024184,2
ENSDARG00000024189,2
ENSDARG00000024195,41
ENSDARG00000024204,42
ENSDARG00000024208,0
ENSDARG00000024209,37
ENSDARG00000024211,0
ENSDARG00000024219,50
ENSDARG00000024229,14
ENSDARG00000024276,42
ENSDARG00000024277,0
ENSDARG00000024278,34
ENSDARG00000024295,11
ENSDARG00000024299,18
ENSDARG00000024306,44
ENSDARG00000024311,0
ENSDARG00000024314,25
ENSDARG00000024317,4
ENSDARG00000024324,48
ENSDARG00000024325,11
ENSDARG00000024365,2
ENSDARG00000024381,7
ENSDARG00000024398,20
ENSDARG00000024416,13
ENSDARG00000024431,13
ENSDARG00000024433,189
ENSDARG00000024443,4
ENSDARG00000024465,9
ENSDARG00000024471,0
ENSDARG00000024478,46
ENSDARG00000024479,7
ENSDARG00000024488,34
ENSDARG00000024492,113
ENSDARG00000024503,7
ENSDARG00000024522,0
ENSDARG00000024537,11
ENSDARG00000024540,6
ENSDARG00000024546,22
ENSDARG00000024548,194
ENSDARG00000024560,5
ENSDARG00000024561,44
ENSDARG00000024564,8
ENSDARG00000024575,9
ENSDARG00000024588,5
ENSDARG00000024598,19
ENSDARG00000024602,4
ENSDARG00000024619,8
ENSDARG00000024631,0
ENSDARG00000024642,33
ENSDARG00000024651,11
ENSDARG00000024654,6
ENSDARG00000024669,7
ENSDARG00000024681,1
ENSDARG00000024687,0
ENSDARG00000024693,2
ENSDARG00000024694,121
ENSDARG00000024708,9
ENSDARG00000024717,22
ENSDARG00000024728,7
ENSDARG00000024740,0
ENSDARG00000024744,11
ENSDARG00000024746,74
ENSDARG00000024759,0
ENSDARG00000024771,21
ENSDARG00000024775,16
ENSDARG00000024785,21
ENSDARG00000024789,0
ENSDARG00000024815,4
ENSDARG00000024818,4
ENSDARG00000024827,2
ENSDARG00000024828,2
ENSDARG00000024829,154
ENSDARG00000024831,7
ENSDARG00000024844,83
ENSDARG00000024846,7
ENSDARG00000024847,16
ENSDARG00000024865,43
ENSDARG00000024874,51
ENSDARG00000024877,0
ENSDARG00000024894,21
ENSDARG00000024895,48
ENSDARG00000024904,0
ENSDARG00000024920,8
ENSDARG00000024933,15
ENSDARG00000024940,6
ENSDARG00000024954,14
ENSDARG00000024964,37
ENSDARG00000024966,18
ENSDARG00000024967,0
ENSDARG00000025011,33
ENSDARG00000025012,12
ENSDARG00000025013,3
ENSDARG00000025017,11
ENSDARG00000025024,5
ENSDARG00000025032,70
ENSDARG00000025033,8
ENSDARG00000025034,25
ENSDARG00000025043,0
ENSDARG00000025046,0
ENSDARG00000025071,69
ENSDARG00000025073,313
ENSDARG00000025074,21
ENSDARG00000025076,15
ENSDARG00000025081,42
ENSDARG00000025089,13
ENSDARG00000025091,68
ENSDARG00000025094,34
ENSDARG00000025106,33
ENSDARG00000025108,22
ENSDARG00000025131,16
ENSDARG00000025147,20
ENSDARG00000025150,0
ENSDARG00000025162,14
ENSDARG00000025168,0
ENSDARG00000025174,3
ENSDARG00000025187,6
ENSDARG00000025189,9
ENSDARG00000025206,47
ENSDARG00000025212,6
ENSDARG00000025218,28
ENSDARG00000025220,41
ENSDARG00000025226,5
ENSDARG00000025233,6
ENSDARG00000025254,93
ENSDARG00000025269,135
ENSDARG00000025275,0
ENSDARG00000025285,1
ENSDARG00000025299,0
ENSDARG00000025301,81
ENSDARG00000025302,8
ENSDARG00000025309,4
ENSDARG00000025311,3
ENSDARG00000025319,13
ENSDARG00000025320,3
ENSDARG00000025325,39
ENSDARG00000025326,1
ENSDARG00000025332,32
ENSDARG00000025335,1
ENSDARG00000025338,21
ENSDARG00000025340,4
ENSDARG00000025346,0
ENSDARG00000025348,59
ENSDARG00000025350,53
ENSDARG00000025372,0
ENSDARG00000025375,40
ENSDARG00000025383,0
ENSDARG00000025386,0
ENSDARG00000025391,21
ENSDARG00000025397,32
ENSDARG00000025403,6
ENSDARG00000025404,9
ENSDARG00000025420,17
ENSDARG00000025421,34
ENSDARG00000025428,11
ENSDARG00000025436,41
ENSDARG00000025465,3
ENSDARG00000025467,0
ENSDARG00000025468,22
ENSDARG00000025478,13
ENSDARG00000025495,7
ENSDARG00000025500,9
ENSDARG00000025504,3
ENSDARG00000025505,0
ENSDARG00000025507,29
ENSDARG00000025513,12
ENSDARG00000025518,8
ENSDARG00000025522,32
ENSDARG00000025535,54
ENSDARG00000025547,0
ENSDARG00000025549,7
ENSDARG00000025554,12
ENSDARG00000025555,0
ENSDARG00000025559,1
ENSDARG00000025566,147
ENSDARG00000025567,24
ENSDARG00000025576,40
ENSDARG00000025577,0
ENSDARG00000025581,72
ENSDARG00000025593,4
ENSDARG00000025595,9
ENSDARG00000025600,0
ENSDARG00000025601,0
ENSDARG00000025605,3
ENSDARG00000025607,0
ENSDARG00000025608,0
ENSDARG00000025615,0
ENSDARG00000025641,30
ENSDARG00000025658,0
ENSDARG00000025667,1
ENSDARG00000025670,19
ENSDARG00000025671,16
ENSDARG00000025672,1
ENSDARG00000025679,7
ENSDARG00000025693,6
ENSDARG00000025699,16
ENSDARG00000025703,59
ENSDARG00000025718,2
ENSDARG00000025728,120
ENSDARG00000025754,7
ENSDARG00000025757,4
ENSDARG00000025766,6
ENSDARG00000025783,0
ENSDARG00000025788,2
ENSDARG00000025789,130
ENSDARG00000025797,57
ENSDARG00000025808,9
ENSDARG00000025820,1
ENSDARG00000025824,1
ENSDARG00000025826,1
ENSDARG00000025847,29
ENSDARG00000025850,31
ENSDARG00000025854,3
ENSDARG00000025855,26
ENSDARG00000025858,75
ENSDARG00000025859,10
ENSDARG00000025866,0
ENSDARG00000025875,11
ENSDARG00000025889,20
ENSDARG00000025891,11
ENSDARG00000025899,0
ENSDARG00000025902,26
ENSDARG00000025903,14
ENSDARG00000025904,42
ENSDARG00000025912,5
ENSDARG00000025914,0
ENSDARG00000025920,27
ENSDARG00000025943,0
ENSDARG00000025948,3
ENSDARG00000025949,7
ENSDARG00000025953,1
ENSDARG00000025972,4
ENSDARG00000025974,39
ENSDARG00000025977,12
ENSDARG00000025983,5
ENSDARG00000026017,10
ENSDARG00000026024,23
ENSDARG00000026028,5
ENSDARG00000026035,8
ENSDARG00000026048,99
ENSDARG00000026049,0
ENSDARG00000026052,1
ENSDARG00000026053,1
ENSDARG00000026068,4
ENSDARG00000026070,13
ENSDARG00000026072,48
ENSDARG00000026081,2
ENSDARG00000026084,7
ENSDARG00000026090,0
ENSDARG00000026098,2
ENSDARG00000026109,1
ENSDARG00000026137,15
ENSDARG00000026149,1
ENSDARG00000026165,374
ENSDARG00000026166,65
ENSDARG00000026170,24
ENSDARG00000026178,0
ENSDARG00000026180,170
ENSDARG00000026183,23
ENSDARG00000026185,9
ENSDARG00000026198,7
ENSDARG00000026224,5
ENSDARG00000026225,10
ENSDARG00000026229,2
ENSDARG00000026236,9
ENSDARG00000026246,0
ENSDARG00000026247,0
ENSDARG00000026248,0
ENSDARG00000026281,5
ENSDARG00000026294,0
ENSDARG00000026296,0
ENSDARG00000026313,0
ENSDARG00000026322,2
ENSDARG00000026325,0
ENSDARG00000026329,24
ENSDARG00000026333,0
ENSDARG00000026335,8
ENSDARG00000026338,0
ENSDARG00000026348,13
ENSDARG00000026350,2
ENSDARG00000026359,0
ENSDARG00000026369,79
ENSDARG00000026376,48
ENSDARG00000026383,0
ENSDARG00000026387,1
ENSDARG00000026395,3
ENSDARG00000026400,2
ENSDARG00000026403,0
ENSDARG00000026406,3
ENSDARG00000026417,0
ENSDARG00000026444,3
ENSDARG00000026448,6
ENSDARG00000026453,60
ENSDARG00000026454,4
ENSDARG00000026473,9
ENSDARG00000026476,24
ENSDARG00000026482,43
ENSDARG00000026484,5
ENSDARG00000026489,39
ENSDARG00000026499,7
ENSDARG00000026500,0
ENSDARG00000026505,12
ENSDARG00000026513,0
ENSDARG00000026519,12
ENSDARG00000026531,43
ENSDARG00000026540,26
ENSDARG00000026548,1
ENSDARG00000026569,0
ENSDARG00000026577,8
ENSDARG00000026582,0
ENSDARG00000026595,38
ENSDARG00000026599,1
ENSDARG00000026611,31
ENSDARG00000026616,0
ENSDARG00000026629,4
ENSDARG00000026630,28
ENSDARG00000026634,11
ENSDARG00000026635,0
ENSDARG00000026654,10
ENSDARG00000026655,5
ENSDARG00000026663,0
ENSDARG00000026664,36
ENSDARG00000026680,21
ENSDARG00000026682,6
ENSDARG00000026701,14
ENSDARG00000026704,0
ENSDARG00000026712,165
ENSDARG00000026723,46
ENSDARG00000026726,135
ENSDARG00000026736,29
ENSDARG00000026753,27
ENSDARG00000026759,1
ENSDARG00000026762,0
ENSDARG00000026764,13
ENSDARG00000026766,17
ENSDARG00000026767,45
ENSDARG00000026771,3
ENSDARG00000026784,18
ENSDARG00000026787,1
ENSDARG00000026796,26
ENSDARG00000026799,0
ENSDARG00000026801,130
ENSDARG00000026806,23
ENSDARG00000026811,15
ENSDARG00000026820,63
ENSDARG00000026829,106
ENSDARG00000026834,17
ENSDARG00000026835,1
ENSDARG00000026839,0
ENSDARG00000026840,22
ENSDARG00000026842,212
ENSDARG00000026845,72
ENSDARG00000026855,2
ENSDARG00000026862,11
ENSDARG00000026864,0
ENSDARG00000026865,32
ENSDARG00000026871,1
ENSDARG00000026875,9
ENSDARG00000026882,18
ENSDARG00000026892,2
ENSDARG00000026895,0
ENSDARG00000026902,3
ENSDARG00000026904,0
ENSDARG00000026907,21
ENSDARG00000026908,146
ENSDARG00000026925,5
ENSDARG00000026926,99
ENSDARG00000026941,1
ENSDARG00000026967,83
ENSDARG00000026972,0
ENSDARG00000026979,14
ENSDARG00000026985,43
ENSDARG00000026986,25
ENSDARG00000026988,21
ENSDARG00000026990,0
ENSDARG00000027009,46
ENSDARG00000027016,41
ENSDARG00000027017,25
ENSDARG00000027041,157
ENSDARG00000027046,24
ENSDARG00000027063,3
ENSDARG00000027065,77
ENSDARG00000027070,0
ENSDARG00000027078,39
ENSDARG00000027079,12
ENSDARG00000027082,6
ENSDARG00000027087,17
ENSDARG00000027088,117
ENSDARG00000027099,17
ENSDARG00000027109,204
ENSDARG00000027112,13
ENSDARG00000027129,0
ENSDARG00000027131,0
ENSDARG00000027140,20
ENSDARG00000027141,83
ENSDARG00000027143,5
ENSDARG00000027153,0
ENSDARG00000027154,33
ENSDARG00000027159,18
ENSDARG00000027161,0
ENSDARG00000027169,0
ENSDARG00000027172,46
ENSDARG00000027182,20
ENSDARG00000027183,16
ENSDARG00000027187,0
ENSDARG00000027192,0
ENSDARG00000027196,0
ENSDARG00000027199,15
ENSDARG00000027200,21
ENSDARG00000027222,1
ENSDARG00000027234,25
ENSDARG00000027236,17
ENSDARG00000027249,133
ENSDARG00000027279,14
ENSDARG00000027285,0
ENSDARG00000027290,22
ENSDARG00000027310,76
ENSDARG00000027316,36
ENSDARG00000027322,20
ENSDARG00000027345,20
ENSDARG00000027353,70
ENSDARG00000027355,212
ENSDARG00000027357,3
ENSDARG00000027360,2
ENSDARG00000027381,2
ENSDARG00000027391,0
ENSDARG00000027394,10
ENSDARG00000027397,27
ENSDARG00000027403,32
ENSDARG00000027418,7
ENSDARG00000027419,90
ENSDARG00000027423,38
ENSDARG00000027424,12
ENSDARG00000027428,1
ENSDARG00000027461,3
ENSDARG00000027465,2
ENSDARG00000027469,0
ENSDARG00000027472,0
ENSDARG00000027491,4
ENSDARG00000027495,19
ENSDARG00000027497,24
ENSDARG00000027500,26
ENSDARG00000027501,7
ENSDARG00000027523,0
ENSDARG00000027529,5
ENSDARG00000027538,0
ENSDARG00000027547,1
ENSDARG00000027552,20
ENSDARG00000027564,2
ENSDARG00000027572,7
ENSDARG00000027582,16
ENSDARG00000027584,31
ENSDARG00000027586,0
ENSDARG00000027587,0
ENSDARG00000027589,35
ENSDARG00000027590,24
ENSDARG00000027595,4
ENSDARG00000027599,0
ENSDARG00000027600,15
ENSDARG00000027602,1
ENSDARG00000027609,4
ENSDARG00000027611,67
ENSDARG00000027612,19
ENSDARG00000027618,0
ENSDARG00000027620,5
ENSDARG00000027638,0
ENSDARG00000027639,0
ENSDARG00000027649,20
ENSDARG00000027657,1
ENSDARG00000027658,0
ENSDARG00000027676,2
ENSDARG00000027687,0
ENSDARG00000027689,9
ENSDARG00000027699,1
ENSDARG00000027710,0
ENSDARG00000027724,0
ENSDARG00000027734,80
ENSDARG00000027738,37
ENSDARG00000027740,56
ENSDARG00000027744,9
ENSDARG00000027749,17
ENSDARG00000027750,10
ENSDARG00000027777,5
ENSDARG00000027797,26
ENSDARG00000027799,5
ENSDARG00000027803,9
ENSDARG00000027807,2
ENSDARG00000027813,49
ENSDARG00000027822,3
ENSDARG00000027824,9
ENSDARG00000027825,23
ENSDARG00000027826,4
ENSDARG00000027828,84
ENSDARG00000027851,0
ENSDARG00000027867,34
ENSDARG00000027887,11
ENSDARG00000027899,16
ENSDARG00000027903,7
ENSDARG00000027907,0
ENSDARG00000027915,12
ENSDARG00000027916,10
ENSDARG00000027930,12
ENSDARG00000027933,7
ENSDARG00000027938,7
ENSDARG00000027940,1
ENSDARG00000027957,4
ENSDARG00000027963,16
ENSDARG00000027966,3
ENSDARG00000027978,12
ENSDARG00000027984,2
ENSDARG00000027986,6
ENSDARG00000027992,22
ENSDARG00000028000,28
ENSDARG00000028012,13
ENSDARG00000028017,6
ENSDARG00000028027,13
ENSDARG00000028048,57
ENSDARG00000028053,2
ENSDARG00000028058,0
ENSDARG00000028066,59
ENSDARG00000028067,19
ENSDARG00000028071,71
ENSDARG00000028082,4
ENSDARG00000028086,20
ENSDARG00000028087,47
ENSDARG00000028088,5
ENSDARG00000028096,16
ENSDARG00000028098,31
ENSDARG00000028099,0
ENSDARG00000028106,24
ENSDARG00000028118,39
ENSDARG00000028119,47
ENSDARG00000028131,1
ENSDARG00000028148,40
ENSDARG00000028159,1
ENSDARG00000028163,5
ENSDARG00000028164,9
ENSDARG00000028173,30
ENSDARG00000028192,0
ENSDARG00000028198,50
ENSDARG00000028201,8
ENSDARG00000028213,9612
ENSDARG00000028222,0
ENSDARG00000028228,38
ENSDARG00000028257,0
ENSDARG00000028259,0
ENSDARG00000028275,25
ENSDARG00000028276,0
ENSDARG00000028295,4
ENSDARG00000028306,14
ENSDARG00000028321,4
ENSDARG00000028322,47
ENSDARG00000028327,10
ENSDARG00000028333,0
ENSDARG00000028335,226
ENSDARG00000028336,22
ENSDARG00000028346,1
ENSDARG00000028348,3
ENSDARG00000028354,8
ENSDARG00000028367,2
ENSDARG00000028379,0
ENSDARG00000028386,7
ENSDARG00000028389,8
ENSDARG00000028393,8
ENSDARG00000028396,115
ENSDARG00000028401,0
ENSDARG00000028431,28
ENSDARG00000028442,9
ENSDARG00000028448,0
ENSDARG00000028469,15
ENSDARG00000028475,2
ENSDARG00000028478,7
ENSDARG00000028485,14
ENSDARG00000028507,99
ENSDARG00000028517,13
ENSDARG00000028521,0
ENSDARG00000028523,2
ENSDARG00000028533,407
ENSDARG00000028539,72
ENSDARG00000028541,0
ENSDARG00000028542,72
ENSDARG00000028546,102
ENSDARG00000028552,21
ENSDARG00000028559,0
ENSDARG00000028581,6
ENSDARG00000028583,0
ENSDARG00000028586,2
ENSDARG00000028614,3
ENSDARG00000028618,54
ENSDARG00000028625,138
ENSDARG00000028628,12
ENSDARG00000028659,0
ENSDARG00000028661,44
ENSDARG00000028663,0
ENSDARG00000028664,10
ENSDARG00000028676,46
ENSDARG00000028688,3
ENSDARG00000028699,34
ENSDARG00000028715,3
ENSDARG00000028721,42
ENSDARG00000028725,0
ENSDARG00000028731,9
ENSDARG00000028740,0
ENSDARG00000028748,42
ENSDARG00000028780,0
ENSDARG00000028784,2
ENSDARG00000028786,1
ENSDARG00000028793,20
ENSDARG00000028800,103
ENSDARG00000028804,11
ENSDARG00000028815,0
ENSDARG00000028816,16
ENSDARG00000028824,10
ENSDARG00000028845,0
ENSDARG00000028848,5
ENSDARG00000028850,6
ENSDARG00000028857,4
ENSDARG00000028862,13
ENSDARG00000028878,1
ENSDARG00000028889,46
ENSDARG00000028894,6
ENSDARG00000028896,0
ENSDARG00000028899,3
ENSDARG00000028900,5
ENSDARG00000028912,3
ENSDARG00000028937,11
ENSDARG00000028943,36
ENSDARG00000028949,0
ENSDARG00000028957,17
ENSDARG00000028971,33
ENSDARG00000028973,0
ENSDARG00000028976,2
ENSDARG00000028982,32
ENSDARG00000029003,21
ENSDARG00000029011,82
ENSDARG00000029018,19
ENSDARG00000029019,35
ENSDARG00000029036,3
ENSDARG00000029039,8
ENSDARG00000029043,0
ENSDARG00000029045,19
ENSDARG00000029051,1
ENSDARG00000029057,0
ENSDARG00000029058,32
ENSDARG00000029063,69
ENSDARG00000029064,12
ENSDARG00000029069,317
ENSDARG00000029071,4
ENSDARG00000029072,64
ENSDARG00000029075,51
ENSDARG00000029088,10
ENSDARG00000029100,13
ENSDARG00000029105,4
ENSDARG00000029107,1
ENSDARG00000029112,13
ENSDARG00000029114,78
ENSDARG00000029124,16
ENSDARG00000029133,4
ENSDARG00000029146,268
ENSDARG00000029150,2248
ENSDARG00000029157,23
ENSDARG00000029168,20
ENSDARG00000029170,23
ENSDARG00000029177,17
ENSDARG00000029179,3
ENSDARG00000029204,29
ENSDARG00000029215,10
ENSDARG00000029219,0
ENSDARG00000029230,13
ENSDARG00000029232,0
ENSDARG00000029234,22
ENSDARG00000029239,8
ENSDARG00000029242,8
ENSDARG00000029248,70
ENSDARG00000029250,3
ENSDARG00000029252,16
ENSDARG00000029259,1
ENSDARG00000029263,14
ENSDARG00000029290,8
ENSDARG00000029291,32
ENSDARG00000029292,3
ENSDARG00000029296,29
ENSDARG00000029305,7
ENSDARG00000029307,4
ENSDARG00000029308,1
ENSDARG00000029331,19
ENSDARG00000029353,14
ENSDARG00000029356,3
ENSDARG00000029370,24
ENSDARG00000029372,32
ENSDARG00000029381,33
ENSDARG00000029388,20
ENSDARG00000029402,13
ENSDARG00000029406,6
ENSDARG00000029415,3
ENSDARG00000029431,0
ENSDARG00000029432,4
ENSDARG00000029439,38
ENSDARG00000029443,106
ENSDARG00000029445,26
ENSDARG00000029457,27
ENSDARG00000029461,0
ENSDARG00000029463,75
ENSDARG00000029472,150
ENSDARG00000029473,1
ENSDARG00000029474,29
ENSDARG00000029476,43
ENSDARG00000029479,3
ENSDARG00000029480,37
ENSDARG00000029482,14
ENSDARG00000029493,5
ENSDARG00000029497,3
ENSDARG00000029500,391
ENSDARG00000029501,33
ENSDARG00000029510,29
ENSDARG00000029511,0
ENSDARG00000029524,39
ENSDARG00000029533,367
ENSDARG00000029544,12
ENSDARG00000029546,0
ENSDARG00000029556,16
ENSDARG00000029569,1
ENSDARG00000029581,16
ENSDARG00000029587,12
ENSDARG00000029596,7
ENSDARG00000029600,0
ENSDARG00000029609,0
ENSDARG00000029612,38
ENSDARG00000029615,6
ENSDARG00000029621,41
ENSDARG00000029635,0
ENSDARG00000029639,26
ENSDARG00000029660,1
ENSDARG00000029663,50
ENSDARG00000029668,106
ENSDARG00000029671,28
ENSDARG00000029688,6
ENSDARG00000029689,88
ENSDARG00000029692,45
ENSDARG00000029695,27
ENSDARG00000029710,1
ENSDARG00000029718,0
ENSDARG00000029720,0
ENSDARG00000029722,36
ENSDARG00000029724,4
ENSDARG00000029729,0
ENSDARG00000029747,42
ENSDARG00000029751,17
ENSDARG00000029761,27
ENSDARG00000029764,192
ENSDARG00000029766,48
ENSDARG00000029768,68
ENSDARG00000029783,13
ENSDARG00000029795,13
ENSDARG00000029803,0
ENSDARG00000029818,76
ENSDARG00000029822,31
ENSDARG00000029830,2
ENSDARG00000029832,2
ENSDARG00000029838,14
ENSDARG00000029841,10
ENSDARG00000029848,0
ENSDARG00000029856,26
ENSDARG00000029859,2
ENSDARG00000029865,14
ENSDARG00000029866,0
ENSDARG00000029874,8
ENSDARG00000029881,0
ENSDARG00000029885,15
ENSDARG00000029890,0
ENSDARG00000029894,5
ENSDARG00000029898,1
ENSDARG00000029905,16
ENSDARG00000029907,0
ENSDARG00000029911,20
ENSDARG00000029928,20
ENSDARG00000029930,0
ENSDARG00000029931,11
ENSDARG00000029936,9
ENSDARG00000029944,4
ENSDARG00000029952,27
ENSDARG00000029955,10
ENSDARG00000029993,0
ENSDARG00000029995,216
ENSDARG00000029997,0
ENSDARG00000030006,12
ENSDARG00000030012,66
