B3,Counts
ENSDARG00000001781,0
ENSDARG00000001782,7
ENSDARG00000001785,42
ENSDARG00000001788,234
ENSDARG00000001803,7
ENSDARG00000001804,5
ENSDARG00000001807,54
ENSDARG00000001817,13
ENSDARG00000001818,234
ENSDARG00000001825,6
ENSDARG00000001829,189
ENSDARG00000001835,26
ENSDARG00000001857,396
ENSDARG00000001859,8
ENSDARG00000001870,2193
ENSDARG00000001873,37
ENSDARG00000001879,97
ENSDARG00000001880,15
ENSDARG00000001881,10
ENSDARG00000001882,42
ENSDARG00000001888,61
ENSDARG00000001889,197
ENSDARG00000001890,154
ENSDARG00000001891,10
ENSDARG00000001897,56
ENSDARG00000001898,10
ENSDARG00000001906,4
ENSDARG00000001909,13
ENSDARG00000001910,192
ENSDARG00000001912,16
ENSDARG00000001913,49
ENSDARG00000001929,35
ENSDARG00000001930,30
ENSDARG00000001933,6
ENSDARG00000001937,25
ENSDARG00000001939,14
ENSDARG00000001940,65
ENSDARG00000001950,1146
ENSDARG00000001953,58
ENSDARG00000001968,122
ENSDARG00000001969,34
ENSDARG00000001971,21
ENSDARG00000001975,27
ENSDARG00000001976,11
ENSDARG00000001993,802
ENSDARG00000001994,429
ENSDARG00000001999,78
ENSDARG00000002002,25
ENSDARG00000002006,61
ENSDARG00000002013,73
ENSDARG00000002016,15
ENSDARG00000002020,46
ENSDARG00000002021,35
ENSDARG00000002026,75
ENSDARG00000002031,30
ENSDARG00000002037,7
ENSDARG00000002060,2
ENSDARG00000002071,118
ENSDARG00000002077,16
ENSDARG00000002082,109
ENSDARG00000002084,158
ENSDARG00000002097,20
ENSDARG00000002127,83
ENSDARG00000002128,39
ENSDARG00000002131,172
ENSDARG00000002165,2
ENSDARG00000002167,125
ENSDARG00000002168,13
ENSDARG00000002172,22
ENSDARG00000002174,15
ENSDARG00000002184,19
ENSDARG00000002190,152
ENSDARG00000002192,58
ENSDARG00000002193,1338
ENSDARG00000002194,8
ENSDARG00000002196,158
ENSDARG00000002197,122
ENSDARG00000002204,34
ENSDARG00000002210,46
ENSDARG00000002213,10
ENSDARG00000002215,25
ENSDARG00000002216,28
ENSDARG00000002217,108
ENSDARG00000002219,7
ENSDARG00000002220,28
ENSDARG00000002230,88
ENSDARG00000002231,39
ENSDARG00000002235,207
ENSDARG00000002240,74
ENSDARG00000002241,3
ENSDARG00000002249,34
ENSDARG00000002255,110
ENSDARG00000002259,2
ENSDARG00000002264,19
ENSDARG00000002267,34
ENSDARG00000002271,115
ENSDARG00000002285,56
ENSDARG00000002293,0
ENSDARG00000002295,4
ENSDARG00000002298,15
ENSDARG00000002299,6
ENSDARG00000002300,0
ENSDARG00000002304,11
ENSDARG00000002305,183
ENSDARG00000002311,4
ENSDARG00000002330,4
ENSDARG00000002332,116
ENSDARG00000002333,41
ENSDARG00000002336,108
ENSDARG00000002339,8
ENSDARG00000002344,780
ENSDARG00000002347,0
ENSDARG00000002353,8
ENSDARG00000002355,0
ENSDARG00000002362,37
ENSDARG00000002365,39
ENSDARG00000002369,183
ENSDARG00000002377,7
ENSDARG00000002385,27
ENSDARG00000002391,6
ENSDARG00000002394,27
ENSDARG00000002396,190
ENSDARG00000002401,21
ENSDARG00000002402,46
ENSDARG00000002403,38
ENSDARG00000002405,30
ENSDARG00000002406,0
ENSDARG00000002411,42
ENSDARG00000002445,26
ENSDARG00000002463,0
ENSDARG00000002467,13
ENSDARG00000002479,26
ENSDARG00000002483,0
ENSDARG00000002487,75
ENSDARG00000002494,28
ENSDARG00000002506,15
ENSDARG00000002507,18
ENSDARG00000002508,27
ENSDARG00000002509,0
ENSDARG00000002510,3
ENSDARG00000002523,174
ENSDARG00000002533,5
ENSDARG00000002536,73
ENSDARG00000002538,61
ENSDARG00000002546,51
ENSDARG00000002549,23
ENSDARG00000002552,138
ENSDARG00000002564,40
ENSDARG00000002571,81
ENSDARG00000002576,35
ENSDARG00000002582,48
ENSDARG00000002587,337
ENSDARG00000002589,563
ENSDARG00000002591,38
ENSDARG00000002593,7
ENSDARG00000002597,0
ENSDARG00000002600,82
ENSDARG00000002601,2
ENSDARG00000002607,18
ENSDARG00000002609,22
ENSDARG00000002613,0
ENSDARG00000002632,119
ENSDARG00000002634,13
ENSDARG00000002635,73
ENSDARG00000002642,42
ENSDARG00000002644,52
ENSDARG00000002656,53
ENSDARG00000002659,128
ENSDARG00000002663,12
ENSDARG00000002666,16
ENSDARG00000002670,58
ENSDARG00000002682,56
ENSDARG00000002685,0
ENSDARG00000002690,36
ENSDARG00000002696,348
ENSDARG00000002701,0
ENSDARG00000002707,2
ENSDARG00000002710,1046
ENSDARG00000002720,15
ENSDARG00000002722,0
ENSDARG00000002728,1
ENSDARG00000002731,137
ENSDARG00000002732,25
ENSDARG00000002745,298
ENSDARG00000002748,49
ENSDARG00000002750,28
ENSDARG00000002754,13
ENSDARG00000002758,462
ENSDARG00000002760,5
ENSDARG00000002764,22
ENSDARG00000002768,3037
ENSDARG00000002771,38
ENSDARG00000002779,0
ENSDARG00000002787,79
ENSDARG00000002790,258
ENSDARG00000002791,1222
ENSDARG00000002792,123
ENSDARG00000002795,13
ENSDARG00000002797,0
ENSDARG00000002798,11
ENSDARG00000002816,21
ENSDARG00000002826,24
ENSDARG00000002830,4
ENSDARG00000002831,13
ENSDARG00000002840,98
ENSDARG00000002847,13
ENSDARG00000002872,1
ENSDARG00000002877,101
ENSDARG00000002880,56
ENSDARG00000002894,4
ENSDARG00000002897,47
ENSDARG00000002909,37
ENSDARG00000002912,32
ENSDARG00000002916,95
ENSDARG00000002917,7
ENSDARG00000002933,5
ENSDARG00000002937,137
ENSDARG00000002945,15
ENSDARG00000002947,32
ENSDARG00000002949,141
ENSDARG00000002952,79
ENSDARG00000002956,10
ENSDARG00000002959,0
ENSDARG00000002967,95
ENSDARG00000002968,309
ENSDARG00000002970,82
ENSDARG00000002971,39
ENSDARG00000002986,49
ENSDARG00000002988,174
ENSDARG00000002991,52
ENSDARG00000002994,60
ENSDARG00000003008,117
ENSDARG00000003017,43
ENSDARG00000003020,21
ENSDARG00000003021,13
ENSDARG00000003022,2
ENSDARG00000003027,8
ENSDARG00000003032,860
ENSDARG00000003035,459
ENSDARG00000003041,28
ENSDARG00000003046,68
ENSDARG00000003054,1
ENSDARG00000003058,68
ENSDARG00000003061,19
ENSDARG00000003068,59
ENSDARG00000003069,5
ENSDARG00000003077,9
ENSDARG00000003081,7072
ENSDARG00000003084,33
ENSDARG00000003085,18
ENSDARG00000003087,59
ENSDARG00000003090,0
ENSDARG00000003091,41
ENSDARG00000003098,289
ENSDARG00000003109,36
ENSDARG00000003113,159
ENSDARG00000003127,57
ENSDARG00000003132,28
ENSDARG00000003142,31
ENSDARG00000003144,8
ENSDARG00000003146,10
ENSDARG00000003151,392
ENSDARG00000003153,24
ENSDARG00000003157,20
ENSDARG00000003165,48
ENSDARG00000003167,34
ENSDARG00000003169,395
ENSDARG00000003175,50
ENSDARG00000003181,6
ENSDARG00000003189,197
ENSDARG00000003193,11
ENSDARG00000003197,1
ENSDARG00000003200,8
ENSDARG00000003203,264
ENSDARG00000003205,25
ENSDARG00000003206,20
ENSDARG00000003207,30
ENSDARG00000003208,23
ENSDARG00000003210,37
ENSDARG00000003213,273
ENSDARG00000003216,191
ENSDARG00000003217,62
ENSDARG00000003219,85
ENSDARG00000003229,0
ENSDARG00000003235,8
ENSDARG00000003244,4
ENSDARG00000003250,24
ENSDARG00000003251,15
ENSDARG00000003257,1
ENSDARG00000003259,13
ENSDARG00000003269,228
ENSDARG00000003270,11
ENSDARG00000003281,58
ENSDARG00000003287,14
ENSDARG00000003290,21
ENSDARG00000003293,163
ENSDARG00000003303,0
ENSDARG00000003307,97
ENSDARG00000003308,76
ENSDARG00000003311,19
ENSDARG00000003313,27
ENSDARG00000003320,95
ENSDARG00000003326,0
ENSDARG00000003328,13
ENSDARG00000003344,1
ENSDARG00000003373,22
ENSDARG00000003375,10
ENSDARG00000003380,4
ENSDARG00000003381,19
ENSDARG00000003382,79
ENSDARG00000003383,30
ENSDARG00000003395,3
ENSDARG00000003398,49
ENSDARG00000003399,3
ENSDARG00000003403,95
ENSDARG00000003411,92
ENSDARG00000003414,4
ENSDARG00000003420,3
ENSDARG00000003421,84
ENSDARG00000003429,52
ENSDARG00000003444,50
ENSDARG00000003446,32
ENSDARG00000003449,56
ENSDARG00000003462,169
ENSDARG00000003469,14
ENSDARG00000003475,2
ENSDARG00000003486,173
ENSDARG00000003487,59
ENSDARG00000003495,385
ENSDARG00000003512,137
ENSDARG00000003517,15
ENSDARG00000003519,108
ENSDARG00000003520,33
ENSDARG00000003523,2
ENSDARG00000003526,209
ENSDARG00000003527,29
ENSDARG00000003531,87
ENSDARG00000003533,0
ENSDARG00000003544,60
ENSDARG00000003553,0
ENSDARG00000003564,32
ENSDARG00000003570,356
ENSDARG00000003573,43
ENSDARG00000003576,5
ENSDARG00000003584,11
ENSDARG00000003592,25
ENSDARG00000003599,2492
ENSDARG00000003607,66
ENSDARG00000003615,79
ENSDARG00000003616,59
ENSDARG00000003631,88
ENSDARG00000003632,6
ENSDARG00000003635,18
ENSDARG00000003641,187
ENSDARG00000003642,24
ENSDARG00000003655,269
ENSDARG00000003675,12
ENSDARG00000003680,164
ENSDARG00000003681,348
ENSDARG00000003684,67
ENSDARG00000003693,73
ENSDARG00000003695,503
ENSDARG00000003697,9
ENSDARG00000003699,82
ENSDARG00000003701,0
ENSDARG00000003705,149
ENSDARG00000003706,16
ENSDARG00000003732,11
ENSDARG00000003749,23
ENSDARG00000003750,51
ENSDARG00000003751,61
ENSDARG00000003754,42
ENSDARG00000003757,30
ENSDARG00000003769,1
ENSDARG00000003776,71
ENSDARG00000003779,157
ENSDARG00000003789,80
ENSDARG00000003795,933
ENSDARG00000003797,20
ENSDARG00000003803,3
ENSDARG00000003808,60
ENSDARG00000003811,341
ENSDARG00000003818,106
ENSDARG00000003820,122
ENSDARG00000003822,11
ENSDARG00000003827,88
ENSDARG00000003829,132
ENSDARG00000003835,224
ENSDARG00000003841,9
ENSDARG00000003845,23
ENSDARG00000003846,17
ENSDARG00000003854,309
ENSDARG00000003860,69
ENSDARG00000003865,15
ENSDARG00000003866,44
ENSDARG00000003867,2
ENSDARG00000003869,18
ENSDARG00000003872,25
ENSDARG00000003877,194
ENSDARG00000003899,0
ENSDARG00000003900,0
ENSDARG00000003902,440
ENSDARG00000003903,0
ENSDARG00000003904,0
ENSDARG00000003909,0
ENSDARG00000003910,67
ENSDARG00000003920,153
ENSDARG00000003925,0
ENSDARG00000003927,26
ENSDARG00000003931,156
ENSDARG00000003934,9
ENSDARG00000003938,151
ENSDARG00000003940,61
ENSDARG00000003941,42
ENSDARG00000003944,0
ENSDARG00000003952,341
ENSDARG00000003961,32
ENSDARG00000003963,52
ENSDARG00000003965,2
ENSDARG00000003968,0
ENSDARG00000003970,47
ENSDARG00000003971,25
ENSDARG00000003973,25
ENSDARG00000003974,43
ENSDARG00000003977,30
ENSDARG00000003984,56
ENSDARG00000003989,44
ENSDARG00000003991,53
ENSDARG00000003994,20
ENSDARG00000003998,60
ENSDARG00000004015,6
ENSDARG00000004017,19
ENSDARG00000004018,3
ENSDARG00000004023,166
ENSDARG00000004034,127
ENSDARG00000004037,11
ENSDARG00000004046,4
ENSDARG00000004049,31
ENSDARG00000004051,7
ENSDARG00000004055,69
ENSDARG00000004059,0
ENSDARG00000004060,662
ENSDARG00000004074,137
ENSDARG00000004078,50
ENSDARG00000004082,13
ENSDARG00000004094,209
ENSDARG00000004105,44
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,17
ENSDARG00000004115,27
ENSDARG00000004130,2
ENSDARG00000004131,30
ENSDARG00000004132,204
ENSDARG00000004150,17
ENSDARG00000004151,17
ENSDARG00000004154,0
ENSDARG00000004158,8
ENSDARG00000004160,76
ENSDARG00000004161,148
ENSDARG00000004167,12
ENSDARG00000004169,40
ENSDARG00000004171,16
ENSDARG00000004173,342
ENSDARG00000004174,309
ENSDARG00000004176,7
ENSDARG00000004177,56
ENSDARG00000004184,108
ENSDARG00000004187,26
ENSDARG00000004189,75
ENSDARG00000004196,100
ENSDARG00000004199,2
ENSDARG00000004204,0
ENSDARG00000004211,38
ENSDARG00000004218,11
ENSDARG00000004219,2
ENSDARG00000004227,52
ENSDARG00000004232,15
ENSDARG00000004243,7
ENSDARG00000004246,168
ENSDARG00000004251,15
ENSDARG00000004256,0
ENSDARG00000004260,1
ENSDARG00000004261,106
ENSDARG00000004262,44
ENSDARG00000004270,49
ENSDARG00000004274,4
ENSDARG00000004280,15
ENSDARG00000004282,23
ENSDARG00000004291,83
ENSDARG00000004296,69
ENSDARG00000004297,155
ENSDARG00000004301,30
ENSDARG00000004302,11
ENSDARG00000004305,29
ENSDARG00000004306,13
ENSDARG00000004307,11
ENSDARG00000004308,16
ENSDARG00000004311,18
ENSDARG00000004318,7
ENSDARG00000004322,27
ENSDARG00000004325,26
ENSDARG00000004328,0
ENSDARG00000004336,92
ENSDARG00000004343,28
ENSDARG00000004358,53
ENSDARG00000004363,25
ENSDARG00000004372,49
ENSDARG00000004377,75
ENSDARG00000004378,38
ENSDARG00000004386,100
ENSDARG00000004392,15
ENSDARG00000004396,19
ENSDARG00000004402,11
ENSDARG00000004405,0
ENSDARG00000004406,4
ENSDARG00000004415,213
ENSDARG00000004427,12
ENSDARG00000004433,7
ENSDARG00000004436,12
ENSDARG00000004445,14
ENSDARG00000004447,0
ENSDARG00000004451,39
ENSDARG00000004452,495
ENSDARG00000004455,0
ENSDARG00000004459,0
ENSDARG00000004460,23
ENSDARG00000004470,138
ENSDARG00000004472,11
ENSDARG00000004473,2
ENSDARG00000004492,13
ENSDARG00000004497,2
ENSDARG00000004498,6
ENSDARG00000004502,21
ENSDARG00000004517,19
ENSDARG00000004525,58
ENSDARG00000004527,9
ENSDARG00000004529,0
ENSDARG00000004537,443
ENSDARG00000004539,19
ENSDARG00000004561,0
ENSDARG00000004574,6
ENSDARG00000004576,16
ENSDARG00000004580,51
ENSDARG00000004581,44
ENSDARG00000004586,4
ENSDARG00000004587,41
ENSDARG00000004588,402
ENSDARG00000004592,6
ENSDARG00000004594,33
ENSDARG00000004597,19
ENSDARG00000004598,0
ENSDARG00000004616,19
ENSDARG00000004618,6
ENSDARG00000004621,217
ENSDARG00000004627,7
ENSDARG00000004632,5
ENSDARG00000004633,6
ENSDARG00000004634,49
ENSDARG00000004635,125
ENSDARG00000004636,71
ENSDARG00000004643,41
ENSDARG00000004647,0
ENSDARG00000004648,15
ENSDARG00000004658,78
ENSDARG00000004672,139
ENSDARG00000004680,13
ENSDARG00000004687,80
ENSDARG00000004692,66
ENSDARG00000004695,17
ENSDARG00000004696,28
ENSDARG00000004697,37
ENSDARG00000004702,194
ENSDARG00000004706,99
ENSDARG00000004712,26
ENSDARG00000004713,11
ENSDARG00000004714,134
ENSDARG00000004721,3
ENSDARG00000004724,39
ENSDARG00000004726,85
ENSDARG00000004735,315
ENSDARG00000004745,17
ENSDARG00000004748,34
ENSDARG00000004753,48
ENSDARG00000004754,130
ENSDARG00000004757,2168
ENSDARG00000004763,3
ENSDARG00000004771,28
ENSDARG00000004774,72
ENSDARG00000004782,386
ENSDARG00000004785,154
ENSDARG00000004789,71
ENSDARG00000004794,4
ENSDARG00000004796,133
ENSDARG00000004806,8
ENSDARG00000004823,0
ENSDARG00000004830,223
ENSDARG00000004836,138
ENSDARG00000004840,40
ENSDARG00000004843,71
ENSDARG00000004851,1
ENSDARG00000004861,39
ENSDARG00000004864,0
ENSDARG00000004866,49
ENSDARG00000004869,39
ENSDARG00000004870,23
ENSDARG00000004871,2
ENSDARG00000004874,3
ENSDARG00000004875,25
ENSDARG00000004877,47
ENSDARG00000004880,26
ENSDARG00000004889,1
ENSDARG00000004891,50
ENSDARG00000004898,0
ENSDARG00000004904,22
ENSDARG00000004906,135
ENSDARG00000004925,12
ENSDARG00000004930,491
ENSDARG00000004931,44
ENSDARG00000004932,9
ENSDARG00000004937,17
ENSDARG00000004939,21
ENSDARG00000004948,169
ENSDARG00000004952,2
ENSDARG00000004953,0
ENSDARG00000004954,9
ENSDARG00000004956,48
ENSDARG00000004964,91
ENSDARG00000004979,31
ENSDARG00000004988,72
ENSDARG00000005002,14
ENSDARG00000005004,24
ENSDARG00000005010,5
ENSDARG00000005015,172
ENSDARG00000005023,28
ENSDARG00000005026,157
ENSDARG00000005034,28
ENSDARG00000005049,24
ENSDARG00000005050,1
ENSDARG00000005057,9
ENSDARG00000005058,66
ENSDARG00000005078,8
ENSDARG00000005085,64
ENSDARG00000005092,4
ENSDARG00000005095,8
ENSDARG00000005098,6
ENSDARG00000005104,93
ENSDARG00000005108,81
ENSDARG00000005112,567
ENSDARG00000005115,33
ENSDARG00000005122,201
ENSDARG00000005126,26
ENSDARG00000005128,0
ENSDARG00000005134,80
ENSDARG00000005139,41
ENSDARG00000005141,70
ENSDARG00000005150,10
ENSDARG00000005154,12
ENSDARG00000005159,53
ENSDARG00000005162,374
ENSDARG00000005163,56
ENSDARG00000005172,19
ENSDARG00000005176,2
ENSDARG00000005179,56
ENSDARG00000005185,266
ENSDARG00000005186,71
ENSDARG00000005191,721
ENSDARG00000005210,26
ENSDARG00000005216,32
ENSDARG00000005218,2
ENSDARG00000005220,16
ENSDARG00000005221,66
ENSDARG00000005230,101
ENSDARG00000005232,69
ENSDARG00000005236,412
ENSDARG00000005246,16
ENSDARG00000005251,27
ENSDARG00000005254,80
ENSDARG00000005271,4
ENSDARG00000005274,9
ENSDARG00000005284,2
ENSDARG00000005314,0
ENSDARG00000005315,114
ENSDARG00000005318,72
ENSDARG00000005320,58
ENSDARG00000005327,0
ENSDARG00000005332,0
ENSDARG00000005335,0
ENSDARG00000005343,18
ENSDARG00000005350,72
ENSDARG00000005355,63
ENSDARG00000005356,31
ENSDARG00000005359,184
ENSDARG00000005364,0
ENSDARG00000005368,110
ENSDARG00000005371,0
ENSDARG00000005372,21
ENSDARG00000005374,54
ENSDARG00000005382,34
ENSDARG00000005392,0
ENSDARG00000005394,138
ENSDARG00000005397,128
ENSDARG00000005414,2
ENSDARG00000005416,64
ENSDARG00000005423,56
ENSDARG00000005425,27
ENSDARG00000005448,5
ENSDARG00000005451,373
ENSDARG00000005453,109
ENSDARG00000005454,55
ENSDARG00000005456,126
ENSDARG00000005458,95
ENSDARG00000005462,54
ENSDARG00000005463,66
ENSDARG00000005464,1
ENSDARG00000005468,149
ENSDARG00000005476,201
ENSDARG00000005479,345
ENSDARG00000005481,69
ENSDARG00000005482,291
ENSDARG00000005485,39
ENSDARG00000005500,20
ENSDARG00000005510,0
ENSDARG00000005513,1497
ENSDARG00000005518,10
ENSDARG00000005522,0
ENSDARG00000005525,20
ENSDARG00000005526,77
ENSDARG00000005536,234
ENSDARG00000005540,234
ENSDARG00000005541,35
ENSDARG00000005544,55
ENSDARG00000005547,22
ENSDARG00000005549,44
ENSDARG00000005551,20
ENSDARG00000005559,2
ENSDARG00000005560,138
ENSDARG00000005561,17
ENSDARG00000005565,95
ENSDARG00000005574,30
ENSDARG00000005576,178
ENSDARG00000005578,213
ENSDARG00000005586,28
ENSDARG00000005590,34
ENSDARG00000005595,4
ENSDARG00000005606,79
ENSDARG00000005612,12
ENSDARG00000005616,2
ENSDARG00000005619,6
ENSDARG00000005625,75
ENSDARG00000005626,2
ENSDARG00000005627,0
ENSDARG00000005629,87
ENSDARG00000005640,7
ENSDARG00000005643,22
ENSDARG00000005645,132
ENSDARG00000005648,34
ENSDARG00000005651,9
ENSDARG00000005652,244
ENSDARG00000005670,38
ENSDARG00000005673,5
ENSDARG00000005675,71
ENSDARG00000005679,44
ENSDARG00000005690,47
ENSDARG00000005699,57
ENSDARG00000005704,103
ENSDARG00000005713,40
ENSDARG00000005716,37
ENSDARG00000005738,17
ENSDARG00000005739,23
ENSDARG00000005749,59
ENSDARG00000005754,399
ENSDARG00000005762,46
ENSDARG00000005772,33
ENSDARG00000005774,251
ENSDARG00000005775,336
ENSDARG00000005776,19
ENSDARG00000005780,3
ENSDARG00000005783,48
ENSDARG00000005786,21
ENSDARG00000005789,28
ENSDARG00000005791,811
ENSDARG00000005799,8
ENSDARG00000005800,46
ENSDARG00000005814,0
ENSDARG00000005821,1
ENSDARG00000005823,135
ENSDARG00000005827,146
ENSDARG00000005828,1
ENSDARG00000005834,116
ENSDARG00000005840,188
ENSDARG00000005841,60
ENSDARG00000005842,27
ENSDARG00000005853,3
ENSDARG00000005861,256
ENSDARG00000005865,0
ENSDARG00000005867,128
ENSDARG00000005870,26
ENSDARG00000005883,50
ENSDARG00000005891,137
ENSDARG00000005894,25
ENSDARG00000005897,40
ENSDARG00000005908,27
ENSDARG00000005913,33
ENSDARG00000005915,146
ENSDARG00000005916,11
ENSDARG00000005924,223
ENSDARG00000005926,44
ENSDARG00000005927,115
ENSDARG00000005941,205
ENSDARG00000005942,0
ENSDARG00000005943,20
ENSDARG00000005945,118
ENSDARG00000005948,29
ENSDARG00000005972,17
ENSDARG00000005980,59
ENSDARG00000005989,74
ENSDARG00000005993,3
ENSDARG00000006003,19
ENSDARG00000006008,136
ENSDARG00000006010,39
ENSDARG00000006011,9
ENSDARG00000006019,125
ENSDARG00000006025,50
ENSDARG00000006029,54
ENSDARG00000006031,620
ENSDARG00000006038,57
ENSDARG00000006040,14
ENSDARG00000006044,14
ENSDARG00000006052,0
ENSDARG00000006060,206
ENSDARG00000006062,159
ENSDARG00000006065,47
ENSDARG00000006074,8
ENSDARG00000006079,8
ENSDARG00000006092,460
ENSDARG00000006093,16
ENSDARG00000006094,228
ENSDARG00000006109,0
ENSDARG00000006110,8
ENSDARG00000006112,88
ENSDARG00000006120,67
ENSDARG00000006124,298
ENSDARG00000006125,127
ENSDARG00000006128,153
ENSDARG00000006137,4
ENSDARG00000006151,5
ENSDARG00000006169,39
ENSDARG00000006174,4
ENSDARG00000006181,18
ENSDARG00000006192,46
ENSDARG00000006196,28
ENSDARG00000006200,665
ENSDARG00000006202,109
ENSDARG00000006206,12
ENSDARG00000006207,6
ENSDARG00000006215,165
ENSDARG00000006219,163
ENSDARG00000006220,360
ENSDARG00000006225,205
ENSDARG00000006235,16
ENSDARG00000006240,34
ENSDARG00000006242,458
ENSDARG00000006251,54
ENSDARG00000006253,17
ENSDARG00000006257,301
ENSDARG00000006260,1259
ENSDARG00000006266,152
ENSDARG00000006272,79
ENSDARG00000006279,19
ENSDARG00000006283,193
ENSDARG00000006288,12
ENSDARG00000006290,28
ENSDARG00000006292,0
ENSDARG00000006299,46
ENSDARG00000006300,9
ENSDARG00000006301,147
ENSDARG00000006307,32
ENSDARG00000006308,21
ENSDARG00000006314,224
ENSDARG00000006316,622
ENSDARG00000006332,160
ENSDARG00000006341,6
ENSDARG00000006345,43
ENSDARG00000006350,0
ENSDARG00000006353,49
ENSDARG00000006356,22
ENSDARG00000006368,11
ENSDARG00000006370,51
ENSDARG00000006372,0
ENSDARG00000006383,23
ENSDARG00000006385,23
ENSDARG00000006389,64
ENSDARG00000006392,20
ENSDARG00000006395,275
ENSDARG00000006396,151
ENSDARG00000006397,143
ENSDARG00000006399,173
ENSDARG00000006408,92
ENSDARG00000006409,2
ENSDARG00000006413,69
ENSDARG00000006420,149
ENSDARG00000006422,46
ENSDARG00000006427,717
ENSDARG00000006434,13
ENSDARG00000006447,6
ENSDARG00000006456,36
ENSDARG00000006467,15
ENSDARG00000006468,5
ENSDARG00000006474,5
ENSDARG00000006477,69
ENSDARG00000006487,134
ENSDARG00000006491,7
ENSDARG00000006494,44
ENSDARG00000006497,470
ENSDARG00000006501,0
ENSDARG00000006508,49
ENSDARG00000006514,35
ENSDARG00000006522,17
ENSDARG00000006524,396
ENSDARG00000006526,1385
ENSDARG00000006527,147
ENSDARG00000006544,4
ENSDARG00000006545,32
ENSDARG00000006546,72
ENSDARG00000006553,26
ENSDARG00000006560,9
ENSDARG00000006566,80
ENSDARG00000006567,1
ENSDARG00000006568,3
ENSDARG00000006577,23
ENSDARG00000006580,0
ENSDARG00000006584,161
ENSDARG00000006585,29
ENSDARG00000006588,54
ENSDARG00000006598,2
ENSDARG00000006600,77
ENSDARG00000006601,77
ENSDARG00000006602,1
ENSDARG00000006603,180
ENSDARG00000006604,58
ENSDARG00000006607,32
ENSDARG00000006609,41
ENSDARG00000006615,87
ENSDARG00000006617,17
ENSDARG00000006621,93
ENSDARG00000006624,43
ENSDARG00000006636,55
ENSDARG00000006639,28
ENSDARG00000006640,23
ENSDARG00000006642,22
ENSDARG00000006666,0
ENSDARG00000006672,19
ENSDARG00000006677,50
ENSDARG00000006678,0
ENSDARG00000006683,87
ENSDARG00000006691,488
ENSDARG00000006712,31
ENSDARG00000006719,25
