.id,Probe.Id,BMD,BMDL,BMDU,fitPValue,logBMD
Decanol,ENSDARG00000040432,6.74683e-4,1.5043e-4,0.00302596,0.48307409821661096,-3.170900232632917
Decanol,ENSDARG00000041051,0.038862,0.0224912,0.0671488,0.5686259664788789,-1.410474852562463
Decanol,ENSDARG00000042667,0.0174132,0.00458768,0.0660945,0.9998678492649932,-1.7591214118442575
Decanol,ENSDARG00000042904,0.018749,0.0130936,0.026847,0.4079038593760108,-1.7270218909263158
Decanol,ENSDARG00000043009,0.0322434,0.0199605,0.0520846,0.13061555588567875,-1.4915591689952516
Decanol,ENSDARG00000044365,0.198275,0.140388,0.280031,0.4094416944946546,-0.7027320414503083
Decanol,ENSDARG00000044528,0.0235804,0.0158148,0.0351593,0.4733314646308614,-1.6274488321366318
Decanol,ENSDARG00000044827,0.0127793,0.00930484,0.017551,0.7633229817193623,-1.8934929344767824
Decanol,ENSDARG00000044874,0.245739,0.168397,0.358604,0.4708258358275466,-0.6095259133583739
Decanol,ENSDARG00000054510,0.0219888,0.0149559,0.0323291,0.909492572757997,-1.657798470848329
Decanol,ENSDARG00000054814,0.00174757,5.75021e-4,0.00531113,0.9912181287631098,-2.757565419299095
Decanol,ENSDARG00000055632,0.0344299,0.020891,0.0567431,0.7347288212516727,-1.4630642386810733
Decanol,ENSDARG00000056248,0.283563,0.188832,0.425815,0.2177049960259659,-0.5473504376079393
Decanol,ENSDARG00000056587,0.0015883,2.93265e-4,0.00860215,0.9722715012264672,-2.799067464100807
Decanol,ENSDARG00000057241,0.0591637,0.0275818,0.126908,0.16885495106604165,-1.2279446737668307
Decanol,ENSDARG00000057648,0.00456855,0.00128346,0.0162621,0.3448601222133001,-2.340221617637345
Decanol,ENSDARG00000058606,0.0518798,0.0260893,0.103165,0.47454109057521354,-1.2850017068181774
Decanol,ENSDARG00000059035,0.0219714,0.0149383,0.0323157,0.12161989749170454,-1.658142269301464
Decanol,ENSDARG00000059610,0.0184213,0.0128948,0.0263163,0.7796458663995014,-1.734679724687239
Decanol,ENSDARG00000060246,0.00424868,9.61574e-4,0.0187726,0.9941309712602964,-2.371745977657879
Decanol,ENSDARG00000060350,0.0699195,0.0288253,0.169599,0.2877081664864536,-1.1554016860375174
Decanol,ENSDARG00000061231,0.0213686,0.0146059,0.0312626,0.694784157755744,-1.6702239304420001
Decanol,ENSDARG00000061368,0.0272275,0.0176755,0.0419414,0.11037622837032912,-1.5649922332854045
Decanol,ENSDARG00000061791,0.421525,0.249616,0.711828,0.2023273128230837,-0.37517666293704555
Decanol,ENSDARG00000061798,0.0010946,3.30812e-4,0.00362187,0.21125051544984452,-2.9607445561935135
Decanol,ENSDARG00000061923,0.00173249,8.35402e-4,0.00359291,0.718171938855706,-2.7613292634736464
Decanol,ENSDARG00000062139,0.045478,0.0244386,0.0846305,0.12482625350287568,-1.3421986426664188
Decanol,ENSDARG00000062315,0.0205584,0.0141487,0.0298718,0.11330725789784446,-1.6870106882278435
Decanol,ENSDARG00000063916,0.2314,0.160207,0.33423,0.8590085912587189,-0.6356366453842692
Decanol,ENSDARG00000063917,0.280349,0.187161,0.419937,0.8162491828495396,-0.5523009886835764
Decanol,ENSDARG00000063921,0.265346,0.179197,0.392911,0.9144760344439258,-0.5761874548257063
Decanol,ENSDARG00000067997,0.0273429,0.0177343,0.0421575,0.48644419269240424,-1.5631554258616114
Decanol,ENSDARG00000069342,0.338932,0.21577,0.532394,0.26265438367259697,-0.4698874256526097
Decanol,ENSDARG00000069377,0.0468414,0.0249079,0.0880893,0.30983707159327645,-1.3293701331729364
Decanol,ENSDARG00000070651,0.00126843,4.95919e-4,0.00324429,0.2162161428946325,-2.896733494900719
Decanol,ENSDARG00000074168,0.00658161,0.00254124,0.0170459,0.798600148183485,-2.181667855840807
Decanol,ENSDARG00000077236,0.00129272,3.59284e-4,0.00465126,0.10477162989713752,-2.888495532059575
Decanol,ENSDARG00000077264,0.00348228,9.44291e-4,0.0128417,0.2576665009524085,-2.4581363114593677
Decanol,ENSDARG00000077473,0.00162827,3.46068e-4,0.00766106,0.7126262291286741,-2.7882735786927753
Decanol,ENSDARG00000077799,0.0554614,0.0268695,0.114478,0.7736896413365029,-1.2560091718190904
Decanol,ENSDARG00000078541,0.0267242,0.0174276,0.04098,0.7074224194958372,-1.573095286709859
Decanol,ENSDARG00000078619,0.00200876,3.97452e-4,0.0101524,0.12740243588752498,-2.6970719482203807
Decanol,ENSDARG00000086075,0.210578,0.147892,0.299834,0.17163612035207998,-0.6765870034149363
Decanol,ENSDARG00000086705,0.0363434,0.0215952,0.0611639,0.7395847592022466,-1.4395744459832192
Decanol,ENSDARG00000086856,0.0205724,0.0141587,0.0298916,0.38655518646388953,-1.6867150400526825
Decanol,ENSDARG00000086881,0.0276485,0.0178719,0.0427734,0.9441958179689351,-1.558328425277681
Decanol,ENSDARG00000087303,0.0274636,0.0177969,0.0423809,0.1880807504615356,-1.561242534919396
Decanol,ENSDARG00000088440,9.40186e-4,1.85536e-4,0.0047643,0.1954413630955748,-3.0267862200356785
Decanol,ENSDARG00000088615,0.0267227,0.0174212,0.0409905,0.12781048150974783,-1.5731196638663651
Decanol,ENSDARG00000088906,0.0484441,0.0363861,0.0644979,0.27958793953519834,-1.3147591080553263
Decanol,ENSDARG00000089724,0.0439498,0.0240775,0.0802238,0.16911277652884493,-1.3570430969063416
Decanol,ENSDARG00000089885,0.00221081,3.72023e-4,0.0131381,0.9718361707738123,-2.655448579672406
Decanol,ENSDARG00000090548,0.0466315,0.0248844,0.087384,0.8112343789337448,-1.3313206143279388
Decanol,ENSDARG00000090903,0.0218363,0.0148683,0.0320699,0.16734099738810937,-1.660820947730723
Decanol,ENSDARG00000091116,0.027703,0.0179009,0.0428726,0.7801568579592134,-1.5574731979789613
Decanol,ENSDARG00000091209,7.21765e-4,1.429e-4,0.00364552,0.5302891141952975,-3.1416041816771894
Decanol,ENSDARG00000091260,6.66475e-4,2.93585e-4,0.00151298,0.17622871645514915,-3.176216136671246
Decanol,ENSDARG00000091298,0.328912,0.21115,0.512352,0.40921766003205173,-0.4829202814619696
Decanol,ENSDARG00000091317,0.0276821,0.0178917,0.0428299,0.1693838759449824,-1.5578009668230228
Decanol,ENSDARG00000091669,0.067613500000000007,0.0285095,0.160353,0.1938354070088757,-1.169966582310533
Decanol,ENSDARG00000092283,0.386503,0.23614,0.63261,0.15867309196904178,-0.412847130779578
Decanol,ENSDARG00000093044,0.0283282,0.0181938,0.0441076,0.9181651710149328,-1.5477810200754973
Decanol,ENSDARG00000093304,0.247812,0.169561,0.362176,0.2837930910527976,-0.6058776672593917
Decanol,ENSDARG00000093313,0.0351217,0.0211046,0.0584488,0.7250918524221106,-1.4544244710475147
Decanol,ENSDARG00000093521,0.0346576,0.0209228,0.0574085,0.1295191463091685,-1.4602015149875094
Decanol,ENSDARG00000095615,0.0376266,0.0220558,0.06419,0.3238815044375335,-1.4245050234539993
Decanol,ENSDARG00000097082,0.0366802,0.0216843,0.0620464,0.6133856840470601,-1.4355683049905776
Decanol,ENSDARG00000097445,0.00417341,8.58076e-4,0.0202981,0.5373295869209632,-2.3795089476652715
Decanol,ENSDARG00000098103,0.00485435,0.00144393,0.0163199,0.9413773835525848,-2.3138689141209356
Decanol,ENSDARG00000098224,0.340675,0.216553,0.535939,0.3184350741117189,-0.4676597354089781
Decanol,ENSDARG00000098761,0.0193266,0.0146188,0.0255504,0.7313076490700812,-1.7138445417870272
Decanol,ENSDARG00000098821,0.0419753,0.0234988,0.0749793,0.562353906268053,-1.3770061912499736
Decanol,ENSDARG00000099195,0.0302789,0.0190876,0.0480317,0.9859181748697692,-1.5188599063386619
Decanol,ENSDARG00000099533,0.0435863,0.0239869,0.0792,0.4397751421534305,-1.3606499962675829
Decanol,ENSDARG00000099558,0.040621,0.0230361,0.0716298,0.2809948652200086,-1.3912493894212128
Decanol,ENSDARG00000100515,0.026805,0.0174748,0.0411167,0.7570835739412705,-1.5717841884386745
Decanol,ENSDARG00000100582,0.223591,0.155648,0.321192,0.44569277855382705,-0.6505456816845485
Decanol,ENSDARG00000100826,0.00158747,6.29829e-4,0.0040012,0.2193050637530175,-2.799294473253351
Decanol,ENSDARG00000101135,0.34121,0.216785,0.53705,0.13186282706900077,-0.46697824924783793
Decanol,ENSDARG00000101441,0.0249769,0.0165389,0.0377197,0.4758134500592097,-1.6024614649386264
Decanol,ENSDARG00000102414,0.0358696,0.0214116,0.0600903,0.3404184781414078,-1.445273466333829
Decanol,ENSDARG00000102565,0.0148896,0.0106924,0.0207345,0.8842820619215813,-1.8271169691468268
Decanol,ENSDARG00000103295,0.0366388,0.0216427,0.0620258,0.4703165723610363,-1.4360587588555147
Decanol,ENSDARG00000103720,0.0164812,0.011707,0.0232023,0.9740824448336264,-1.7830111704055793
Decanol,ENSDARG00000104255,0.00524336,0.00123092,0.0223352,0.5247022998332327,-2.280390323357011
Decanol,ENSDARG00000104571,0.0197078,0.0136605,0.0284323,0.9555262526327108,-1.705361853710763
Decanol,ENSDARG00000104773,0.0181731,0.0127463,0.0259103,0.9794948573670074,-1.74057098364083
EE2,ENSDARG00000117474,2.71004e-5,1.67371e-5,4.38805e-5,0.993541197921932,-4.567024298922247
EE2,ENSDARG00000090352,4.0475e-4,2.4213e-4,6.76591e-4,0.5562542465388209,-3.392813142574589
EE2,ENSDARG00000000069,3.52836e-5,1.97574e-5,6.30111e-5,0.7570835739412651,-4.452427110037613
EE2,ENSDARG00000001993,3.212e-5,2.40267e-5,4.29396e-5,0.15630030252414429,-4.493224463393357
EE2,ENSDARG00000003854,4.85821e-5,2.29597e-5,1.02798e-4,0.7329630254029743,-4.313523716399963
EE2,ENSDARG00000003902,5.31853e-5,2.36715e-5,1.19497e-4,0.6414155408028948,-4.27420838670992
EE2,ENSDARG00000005185,2.25146e-5,1.463e-5,3.46482e-5,0.9036712329146966,-4.647535764416611
EE2,ENSDARG00000005481,4.49039e-5,2.23656e-5,9.01544e-5,0.22192699178651576,-4.347715937951589
EE2,ENSDARG00000006008,2.07448e-5,1.37324e-5,3.13382e-5,0.5804945094512257,-4.683090747835012
EE2,ENSDARG00000006588,1.01698e-6,5.02728e-7,2.05728e-6,0.19334604757201568,-5.992687587859011
EE2,ENSDARG00000007480,2.12587e-5,1.39983e-5,3.22848e-5,0.1918036437841212,-4.672463296731285
EE2,ENSDARG00000008306,2.38989e-5,1.52947e-5,3.73433e-5,0.8141736676873622,-4.621622087960819
EE2,ENSDARG00000009978,2.68819e-5,1.66333e-5,4.34454e-5,0.1506307614020551,-4.570540038804448
EE2,ENSDARG00000010727,2.48719e-5,1.57499e-5,3.92771e-5,0.9060431662329148,-4.604291037086427
EE2,ENSDARG00000013763,3.9936e-5,2.11249e-5,7.54977e-5,0.860526638114197,-4.398635436333689
EE2,ENSDARG00000014572,5.39758e-5,2.37413e-5,1.22714e-4,0.734655245672347,-4.26780091206903
EE2,ENSDARG00000014670,2.23699e-5,1.45704e-5,3.43447e-5,0.4935872104866622,-4.65033595732247
EE2,ENSDARG00000018914,1.85722e-5,1.25659e-5,2.74496e-5,0.3300939291631235,-4.731136648157452
EE2,ENSDARG00000021242,5.94219e-5,2.42896e-5,1.45369e-4,0.2283173725317904,-4.226053465855759
EE2,ENSDARG00000023082,4.72533e-5,2.27514e-5,9.81421e-5,0.7710183822376614,-4.325567856535769
EE2,ENSDARG00000025428,1.35056e-4,9.84234e-5,1.85322e-4,0.5808760025585584,-3.869486117074393
EE2,ENSDARG00000027744,1.67065e-4,1.19734e-4,2.33108e-4,0.5306888711899591,-3.777114524965868
EE2,ENSDARG00000029057,2.87779e-5,1.74189e-5,4.75444e-5,0.5831987513353261,-4.540940900868051
EE2,ENSDARG00000029075,6.83384e-5,2.4848e-5,1.87948e-4,0.39185034452878054,-4.165335193510704
EE2,ENSDARG00000031683,2.84139e-4,1.88053e-4,4.29322e-4,0.5164017324158571,-3.5464691523300425
EE2,ENSDARG00000037961,1.77318e-5,1.21e-5,2.59847e-5,0.9032071863408092,-4.751247175826697
EE2,ENSDARG00000040224,4.87885e-5,2.29966e-5,1.03507e-4,0.23799451811729225,-4.311682534044672
EE2,ENSDARG00000041703,4.3284e-6,8.28207e-7,2.26212e-5,0.9804079972633116,-5.363672611634012
EE2,ENSDARG00000041787,4.32386e-5,2.18729e-5,8.54747e-5,0.3766920705315197,-4.364128376284819
EE2,ENSDARG00000042667,3.45302e-5,1.95747e-5,6.09121e-5,0.9298360360717466,-4.461800906196018
EE2,ENSDARG00000043010,3.35687e-5,1.91971e-5,5.86996e-5,0.1065074282152586,-4.474065477154088
EE2,ENSDARG00000043141,3.77418e-5,2.04789e-5,6.95567e-5,0.3297258312146908,-4.423177391096742
EE2,ENSDARG00000044526,4.52542e-5,2.22974e-5,9.18468e-5,0.8528370045176459,-4.344341108123357
EE2,ENSDARG00000045808,2.40662e-5,1.53739e-5,3.76732e-5,0.17905492163309622,-4.618592478454311
EE2,ENSDARG00000053087,5.04495e-5,2.33363e-5,1.09064e-4,0.9028044955624392,-4.297143133655356
EE2,ENSDARG00000053483,3.84814e-6,1.90411e-6,7.77694e-6,0.976079763723219,-5.414749136186865
EE2,ENSDARG00000054363,4.80905e-5,3.58183e-5,6.45674e-5,0.5636658870324353,-4.317940707515253
EE2,ENSDARG00000055752,2.28056e-4,1.57282e-4,3.30676e-4,0.5203821310782784,-3.6419584972769647
EE2,ENSDARG00000058332,4.67844e-5,3.48491e-5,6.28073e-5,0.3090293565739529,-4.329898935886011
EE2,ENSDARG00000067848,2.55027e-5,1.60348e-5,4.05611e-5,0.13320715115685466,-4.593413837878713
EE2,ENSDARG00000076223,4.32075e-5,2.18741e-5,8.53469e-5,0.8856125805409194,-4.364440861381773
EE2,ENSDARG00000077652,2.52097e-5,1.59007e-5,3.99686e-5,0.3786900297600795,-4.598432322475866
EE2,ENSDARG00000078567,2.59689e-5,1.62411e-5,4.15233e-5,0.16888071762316903,-4.585546445982856
EE2,ENSDARG00000087873,2.60818e-5,1.62997e-5,4.17346e-5,0.851254334019582,-4.583662439662058
EE2,ENSDARG00000088885,3.78177e-5,2.04962e-5,6.97777e-5,0.7986938868460827,-4.422304887645465
EE2,ENSDARG00000094557,3.34551e-5,1.91529e-5,5.84373e-5,0.7874453628000186,-4.475537667641275
EE2,ENSDARG00000095908,9.94728e-6,7.7588e-6,1.2753e-5,0.1054503766301712,-5.002295657192137
EE2,ENSDARG00000099563,2.22453e-5,1.44959e-5,3.41376e-5,0.15914619450640144,-4.652761732983321
EE2,ENSDARG00000099695,5.63783e-5,2.39773e-5,1.32563e-4,0.22836792456566957,-4.248888023742002
EE2,ENSDARG00000100741,4.67315e-4,2.64213e-4,8.26543e-4,0.15856440424442295,-3.3303902786532458
EE2,ENSDARG00000102442,2.90837e-5,1.75498e-5,4.81977e-5,0.5037522234227244,-4.536350343777056
EE2,ENSDARG00000103038,4.60361e-5,2.24876e-5,9.42443e-5,0.6336403597668354,-4.336901475229503
EE2,ENSDARG00000103720,4.3672e-7,7.62077e-8,2.50269e-6,0.2421338887421743,-6.359796918702095
EE2,ENSDARG00000104204,2.98212e-5,1.78337e-5,4.98667e-5,0.27629515192805143,-4.525474884595547
EE2,ENSDARG00000104404,4.0525e-5,2.12152e-5,7.74101e-5,0.1802946809367576,-4.392276976479447
EE2,ENSDARG00000105287,3.32685e-5,1.9089e-5,5.79807e-5,0.5587629839697725,-4.477966780027139
EE2,ENSDARG00000098360,1.81916e-6,5.64639e-7,5.86099e-6,0.7396876095525804,-5.740129101892412
Fadrozole,ENSDARG00000000796,0.0274472,0.0176761,0.0426198,0.8833711485440632,-1.5615019530926877
Fadrozole,ENSDARG00000045015,0.128314,0.0233751,0.704358,0.11065563892851003,-0.8917259563215519
Fadrozole,ENSDARG00000045414,0.394765,0.151086,1.03147,0.912152161618538,-0.4036613589929756
Fadrozole,ENSDARG00000055876,0.737021,0.520617,1.04338,0.8940182651637796,-0.1325201375762434
Fadrozole,ENSDARG00000077473,0.0314188,0.0194791,0.0506772,0.29750151669228264,-1.5028104062893792
Fadrozole,ENSDARG00000087303,0.0267716,0.0173478,0.0413147,0.11223960770879347,-1.5723256725035342
Fenitrothion,ENSDARG00000096991,0.0195628,0.0135623,0.0282181,0.9568545451316643,-1.7085689850534729
Fenitrothion,ENSDARG00000093338,0.0446162,0.0242124,0.0822145,0.24694172450903715,-1.3505074217103787
Fenitrothion,ENSDARG00000000380,0.0333995,0.020437,0.0545837,0.48709072234132944,-1.4762600346514991
Fenitrothion,ENSDARG00000001437,0.0438118,0.0240664,0.0797574,0.5607750255296471,-1.3584089035438383
Fenitrothion,ENSDARG00000002197,0.267262,0.180225,0.39633,0.206826251960024,-0.573062785962841
Fenitrothion,ENSDARG00000002600,0.307494,0.200887,0.470673,0.15144016731796017,-0.5121633540099104
Fenitrothion,ENSDARG00000002917,0.43259,0.253658,0.737742,0.13064767785971665,-0.3639235241826778
Fenitrothion,ENSDARG00000002986,0.490398,0.27259100000000003,0.882239,0.19914319426252236,-0.30945130967792644
Fenitrothion,ENSDARG00000003570,0.072181,0.0291895,0.178492,0.12998509515958356,-1.1415771054924506
Fenitrothion,ENSDARG00000004141,0.0387082,0.0225509,0.0664421,0.6462481043609887,-1.412197023675699
Fenitrothion,ENSDARG00000006491,0.0307384,0.0193055,0.048942,0.5495927353590577,-1.5123187422121847
Fenitrothion,ENSDARG00000007366,0.352935,0.22199,0.561122,0.22497248028432937,-0.4523052712145657
Fenitrothion,ENSDARG00000007377,0.373758,0.230933,0.604916,0.1958566852891488,-0.42740950283160223
Fenitrothion,ENSDARG00000007823,0.229165,0.158909,0.33048,0.6631141003025685,-0.6398517107341706
Fenitrothion,ENSDARG00000010231,0.0559895,0.0269354,0.116383,0.3710503554421296,-1.2518934108441935
Fenitrothion,ENSDARG00000011886,0.0351926,0.0211943,0.0584365,0.9210926609950748,-1.4535486466646375
Fenitrothion,ENSDARG00000012982,0.0333883,0.0204112,0.0546161,0.3518482511794906,-1.4764056929376803
Fenitrothion,ENSDARG00000013522,0.0293456,0.0186767,0.046109,0.15063076140205678,-1.53245700647669
Fenitrothion,ENSDARG00000013561,0.0502349,0.0257622,0.0979553,0.13557149239128097,-1.2989944579310055
Fenitrothion,ENSDARG00000013938,0.056211,0.0269798,0.117113,0.13481409797736665,-1.2501786884907518
Fenitrothion,ENSDARG00000014165,0.483434,0.210377,1.11091,0.2645589615838795,-0.3156628088453639
Fenitrothion,ENSDARG00000015025,0.426677,0.251536,0.723767,0.102768413489719,-0.3699007671296757
Fenitrothion,ENSDARG00000015551,0.187565,0.1337,0.263131,0.9144760344439258,-0.7268481986061125
Fenitrothion,ENSDARG00000016480,0.0368874,0.0217915,0.0624409,0.5223827614975997,-1.4331219548422263
Fenitrothion,ENSDARG00000017388,0.156564,0.113647,0.215686,0.44490373739404343,-0.8053080915673767
Fenitrothion,ENSDARG00000017665,0.0406387,0.0230625,0.0716101,0.3286006039613346,-1.391060193240295
Fenitrothion,ENSDARG00000019236,0.0276698,0.0178999,0.0427723,0.676693814132038,-1.5579939799703704
Fenitrothion,ENSDARG00000019260,0.284995,0.189583,0.428424,0.5601699839858849,-0.5451627592597625
Fenitrothion,ENSDARG00000019752,0.0288312,0.0184392,0.0450797,0.1842274577029892,-1.540137281214549
Fenitrothion,ENSDARG00000019976,0.293645,0.193997,0.44448,0.4943796558020072,-0.5321773896478473
Fenitrothion,ENSDARG00000021059,0.210287,0.147717,0.29936,0.14955262652461465,-0.6771875746877848
Fenitrothion,ENSDARG00000022183,0.0401477,0.0229475,0.0702401,0.8554783879768152,-1.3963393297357336
Fenitrothion,ENSDARG00000023712,0.0339328,0.0206523,0.0557535,0.18554134962214763,-1.4693803026190382
Fenitrothion,ENSDARG00000023963,0.232734,0.160976,0.336479,0.4145581280467501,-0.6331401662029464
Fenitrothion,ENSDARG00000024717,0.039349,0.022716,0.068161,0.2630698731306984,-1.4050663001537185
Fenitrothion,ENSDARG00000025147,0.219256,0.15308,0.31404,0.3885518368862181,-0.6590485132128348
Fenitrothion,ENSDARG00000025595,0.0630818,0.0281543,0.14134,0.4400335119115294,-1.2000959228429093
Fenitrothion,ENSDARG00000026829,0.304064,0.199211,0.464105,0.46917784633133497,-0.5170349955969074
Fenitrothion,ENSDARG00000029075,0.0226931,0.015336,0.0335795,0.5471728688308031,-1.6441061730911368
Fenitrothion,ENSDARG00000029898,0.298272,0.196274,0.453276,0.3614881639060445,-0.5253875137054571
Fenitrothion,ENSDARG00000030478,0.0473932,0.0250748,0.0895764,0.2014150081867229,-1.3242839666451194
Fenitrothion,ENSDARG00000032465,0.0505199,0.0257884,0.0989694,0.10508216670004931,-1.2965375177661758
Fenitrothion,ENSDARG00000032496,0.139679,0.102294,0.190728,0.49928109994072334,-0.8548688828598436
Fenitrothion,ENSDARG00000033285,0.172719,0.124227,0.240138,0.5315545410219593,-0.7626598851234501
Fenitrothion,ENSDARG00000033364,0.198306,0.140399,0.280098,0.15921758449348655,-0.7026641454645378
Fenitrothion,ENSDARG00000034240,0.215869,0.151066,0.308472,0.39565126075657664,-0.6658097203132133
Fenitrothion,ENSDARG00000035798,0.0312711,0.0195301,0.0500703,0.35189670966662234,-1.5048568416375359
