.id,Probe.Id,BMD,BMDL,BMDU,fitPValue,logBMD
EE2,ENSDARG00000057035,0.0000366948,0.0000274422,0.000049067,0.406384921131458,-4.43539547502071
EE2,ENSDARG00000101576,0.0000367013,0.0000201743,0.0000667673,0.142842227601879,-4.43531855229213
EE2,ENSDARG00000035422,0.0000368338,0.0000202202,0.0000670975,0.263279438095644,-4.43375347435986
EE2,ENSDARG00000057975,0.0000368949,0.0000202256,0.0000673025,0.101919819515553,-4.43303366242994
EE2,ENSDARG00000096502,0.0000369816,0.0000202452,0.0000675539,0.628666539803269,-4.43201430312441
EE2,ENSDARG00000102272,0.0000371586,0.0000202968,0.0000680286,0.900815083514982,-4.42994065699617
EE2,ENSDARG00000026084,0.0000372799,0.0000203807,0.0000681914,0.989252273650626,-4.42852526127263
EE2,ENSDARG00000038006,0.0000374355,0.0000203775,0.0000687728,0.144510668253771,-4.42671636192713
EE2,ENSDARG00000098972,0.0000376209,0.000020412,0.0000693384,0.26192929965967,-4.42457081908978
EE2,ENSDARG00000024160,0.0000377105,0.0000204611,0.0000695019,0.90106438592635,-4.4235377092862
EE2,ENSDARG00000043141,0.0000377418,0.0000204789,0.0000695567,0.329725831214691,-4.42317739109674
EE2,ENSDARG00000088885,0.0000378177,0.0000204962,0.0000697777,0.798693886846083,-4.42230488764547
EE2,ENSDARG00000105274,0.0000378488,0.0000204954,0.0000698953,0.128170572917065,-4.42194788529574
EE2,ENSDARG00000090063,0.0000378515,0.0000205022,0.0000698821,0.71542523607425,-4.42191690536299
EE2,ENSDARG00000098724,0.0000384941,0.0000207031,0.0000715738,0.875126237160732,-4.41460582981093
EE2,ENSDARG00000096857,0.000038537,0.0000206579,0.0000718902,0.86815818793929,-4.41412209700172
EE2,ENSDARG00000067781,0.0000390544,0.0000208374,0.0000731974,0.526644728627498,-4.40833002995384
EE2,ENSDARG00000098477,0.0000393944,0.0000209158,0.0000741985,0.945819662556297,-4.40456550969603
EE2,ENSDARG00000010936,0.0000394612,0.000020944,0.0000743501,0.821243189891918,-4.40382971215392
EE2,ENSDARG00000030350,0.0000397889,0.0000210276,0.0000752895,0.252404296313544,-4.40023806715001
EE2,ENSDARG00000002748,0.000039864,0.0000210506,0.0000754913,0.115470890556156,-4.399419125837
EE2,ENSDARG00000078781,0.0000399342,0.0000211014,0.0000755751,0.46242046343154,-4.39865501134584
EE2,ENSDARG00000013763,0.000039936,0.0000211249,0.0000754977,0.860526638114197,-4.39863543633369
EE2,ENSDARG00000017882,0.000040026,0.0000210871,0.0000759743,0.626008470557349,-4.39765780896377
EE2,ENSDARG00000058108,0.000040041,0.000029847,0.0000537167,0.119330901010221,-4.39749508481263
EE2,ENSDARG00000093381,0.0000400544,0.0000210956,0.0000760517,0.106507428215259,-4.39734976944841
EE2,ENSDARG00000015662,0.0000401932,0.0000211175,0.0000765005,0.715057908502835,-4.39584741587768
EE2,ENSDARG00000067537,0.0000402364,0.0000211715,0.0000764694,0.880856807393327,-4.39538088307328
EE2,ENSDARG00000089361,0.0000403218,0.0000211607,0.0000768335,0.674440576362585,-4.39446008884878
EE2,ENSDARG00000076005,0.0000403907,0.000021181,0.0000770221,0.694711008076649,-4.39371862012778
EE2,ENSDARG00000104404,0.000040525,0.0000212152,0.0000774101,0.180294680936758,-4.39227697647945
EE2,ENSDARG00000096533,0.0000406185,0.0000212386,0.0000776824,0.824620200063267,-4.39127611868974
EE2,ENSDARG00000001870,0.0000406952,0.0000212599,0.0000778978,0.605021501311576,-4.39045681280054
EE2,ENSDARG00000040258,0.0000408085,0.0000213267,0.0000780868,0.301602837486035,-4.38924936831654
EE2,ENSDARG00000102378,0.0000409228,0.0000305198,0.0000548716,0.171149088261673,-4.38803465885657
EE2,ENSDARG00000017657,0.0000409914,0.0000212723,0.0000789898,0.34736478966369,-4.38730724875128
EE2,ENSDARG00000077092,0.0000410263,0.0000212918,0.0000790521,0.304973703515501,-4.38693764857148
EE2,ENSDARG00000075354,0.0000411307,0.0000213658,0.0000791796,0.371631782757487,-4.38583389920587
EE2,ENSDARG00000022372,0.0000414097,0.0000308619,0.0000555625,0.517981795274716,-4.38289791581051
EE2,ENSDARG00000013576,0.0000414889,0.0000214642,0.0000801954,0.498012047678195,-4.38206807951817
EE2,ENSDARG00000103034,0.0000414976,0.0000215196,0.0000800225,0.109793335160964,-4.38197701983964
EE2,ENSDARG00000040362,0.0000416926,0.0000215098,0.000080813,0.235784840860108,-4.37994102091006
EE2,ENSDARG00000096908,0.0000418216,0.000031165,0.000056122,0.684850251267227,-4.37859935607409
EE2,ENSDARG00000019874,0.0000419049,0.0000215796,0.0000813741,0.156817557607847,-4.37773519138839
EE2,ENSDARG00000058695,0.0000420573,0.0000313338,0.0000564507,0.138812648853994,-4.37615861164826
EE2,ENSDARG00000052322,0.0000423144,0.0000216886,0.0000825553,0.973617693769535,-4.37351181285433
EE2,ENSDARG00000036834,0.0000423393,0.00002165,0.0000827999,0.468213960727265,-4.37325632649257
EE2,ENSDARG00000012981,0.000042434,0.0000216836,0.0000830418,0.171985506970165,-4.37228602795414
EE2,ENSDARG00000097665,0.0000424608,0.0000217119,0.0000830381,0.329656849956773,-4.37201182759083
EE2,ENSDARG00000092780,0.0000428023,0.0000217173,0.0000843584,0.146389151622526,-4.36853289335902
EE2,ENSDARG00000087867,0.000042855,0.0000217499,0.0000844393,0.971364436912081,-4.36799850056158
EE2,ENSDARG00000028336,0.00004288,0.0000217522,0.0000845291,0.438685446710718,-4.36774522331529
EE2,ENSDARG00000060741,0.0000429113,0.0000218562,0.0000842498,0.756275600283745,-4.36742832829477
EE2,ENSDARG00000055798,0.00004298,0.0000216111,0.0000854784,0.192875196275404,-4.36673358884458
EE2,ENSDARG00000032098,0.0000429911,0.0000320096,0.0000577399,0.160039769456938,-4.36662144258203
EE2,ENSDARG00000042496,0.0000431091,0.0000218265,0.0000851439,0.351945173462341,-4.3654310439314
EE2,ENSDARG00000045268,0.0000431129,0.0000220803,0.0000841805,0.632928865253392,-4.36539276323663
EE2,ENSDARG00000076223,0.0000432075,0.0000218741,0.0000853469,0.885612580540919,-4.36444086138177
EE2,ENSDARG00000020364,0.000043208,0.0000218278,0.0000855299,0.627886365028943,-4.36443583572686
EE2,ENSDARG00000041787,0.0000432386,0.0000218729,0.0000854747,0.37669207053152,-4.36412837628482
EE2,ENSDARG00000051940,0.0000434777,0.0000219083,0.0000862825,0.275383034946522,-4.36173343845255
EE2,ENSDARG00000102858,0.0000436617,0.0000219174,0.0000869786,0.226186289934795,-4.35989935872661
EE2,ENSDARG00000023820,0.00004371,0.0000219422,0.0000870723,0.514337240121953,-4.35941919351035
EE2,ENSDARG00000001712,0.0000437584,0.000022004,0.0000870204,0.544230912315066,-4.35893856610503
EE2,ENSDARG00000056791,0.0000438459,0.0000219913,0.0000874193,0.583678651530243,-4.3580710109781
EE2,ENSDARG00000098158,0.0000438489,0.0000220213,0.0000873119,0.904134637405766,-4.35804129693699
EE2,ENSDARG00000102967,0.0000444061,0.0000221276,0.000089115,0.979739306681097,-4.3525573673995
EE2,ENSDARG00000012194,0.0000445103,0.0000221342,0.000089507,0.67603944569004,-4.35153947855717
EE2,ENSDARG00000040252,0.0000446666,0.0000221128,0.0000902241,0.270606936548942,-4.35001710455606
EE2,ENSDARG00000102888,0.0000447403,0.0000221774,0.0000902581,0.796485701047236,-4.34930110812701
EE2,ENSDARG00000098650,0.0000448034,0.0000222198,0.0000903405,0.186285855242633,-4.34868902740343
EE2,ENSDARG00000005481,0.0000449039,0.0000223656,0.0000901544,0.221926991786516,-4.34771593795159
EE2,ENSDARG00000103342,0.0000450942,0.0000335762,0.0000605634,0.10320672172613,-4.34587931333221
EE2,ENSDARG00000053853,0.0000452318,0.0000336811,0.0000607438,0.243963198777106,-4.3445561291563
EE2,ENSDARG00000044526,0.0000452542,0.0000222974,0.0000918468,0.852837004517646,-4.34434110812336
EE2,ENSDARG00000032618,0.0000452642,0.0000222678,0.0000920091,0.550489298583372,-4.34424515095141
EE2,ENSDARG00000062562,0.0000457462,0.0000222723,0.0000939602,0.131658893909737,-4.33964497564284
EE2,ENSDARG00000021154,0.0000458984,0.0000224541,0.0000938208,0.954472057855624,-4.33820245353207
EE2,ENSDARG00000117755,0.0000460135,0.0000224259,0.0000944105,0.554584121967453,-4.33711473102829
EE2,ENSDARG00000103038,0.0000460361,0.0000224876,0.0000942443,0.633640359766835,-4.3369014752295
EE2,ENSDARG00000014556,0.0000462548,0.0000224581,0.0000952668,0.25341697783356,-4.33484319253909
EE2,ENSDARG00000005320,0.000046283,0.0000344377,0.0000622028,0.727555843211214,-4.3345784984407
EE2,ENSDARG00000103554,0.0000463974,0.0000225319,0.0000955407,0.485122122183725,-4.33350635559362
EE2,ENSDARG00000100792,0.0000464504,0.0000345494,0.0000624508,0.176464271659292,-4.33301054179855
EE2,ENSDARG00000089429,0.0000466718,0.0000226213,0.0000962923,0.751205179689396,-4.3309454492757
EE2,ENSDARG00000058332,0.0000467844,0.0000348491,0.0000628073,0.309029356573953,-4.32989893588601
EE2,ENSDARG00000023082,0.0000472533,0.0000227514,0.0000981421,0.771018382237661,-4.32556785653577
EE2,ENSDARG00000076978,0.000047374,0.0000227673,0.0000985753,0.422489612346445,-4.32445994428647
EE2,ENSDARG00000008553,0.0000474127,0.0000226648,0.0000991834,0.592454297459832,-4.32410531230997
EE2,ENSDARG00000008491,0.0000478957,0.000022753,0.000100822,0.629340641748009,-4.31970347510524
EE2,ENSDARG00000040466,0.0000480332,0.0000227992,0.000101196,0.310405697076948,-4.31845847944373
EE2,ENSDARG00000054363,0.0000480905,0.0000358183,0.0000645674,0.563665887032435,-4.31794070751525
EE2,ENSDARG00000041589,0.000048104,0.0000228913,0.000101086,0.557724996819938,-4.31781880916256
EE2,ENSDARG00000008287,0.0000483743,0.0000229097,0.000102143,0.584467492978781,-4.3153853063831
EE2,ENSDARG00000003854,0.0000485821,0.0000229597,0.000102798,0.732963025402974,-4.31352371639996
EE2,ENSDARG00000040224,0.0000487885,0.0000229966,0.000103507,0.237994518117292,-4.31168253404467
EE2,ENSDARG00000071579,0.000048797,0.0000363049,0.0000655876,0.596987593138823,-4.31160687724924
EE2,ENSDARG00000005485,0.000048871,0.0000229841,0.000103914,0.149473457788273,-4.31094877433302
EE2,ENSDARG00000092044,0.0000489398,0.0000364211,0.0000657613,0.637951498441085,-4.31033780979162
EE2,ENSDARG00000055416,0.0000491007,0.0000229571,0.000105017,0.294408986569963,-4.30891231635014
EE2,ENSDARG00000103589,0.00004938,0.0000231184,0.000105474,0.674222626369572,-4.30644891440409
EE2,ENSDARG00000037067,0.0000495169,0.0000230531,0.000106359,0.635099897284681,-4.30524655209448
EE2,ENSDARG00000104403,0.0000496417,0.0000231129,0.00010662,0.431564798525981,-4.30415335432928
EE2,ENSDARG00000078647,0.0000497135,0.0000231082,0.000106951,0.905828245699467,-4.30352565997149
EE2,ENSDARG00000076965,0.0000497531,0.0000229776,0.00010773,0.141005451904366,-4.30317985419564
EE2,ENSDARG00000059015,0.0000498069,0.0000230721,0.00010752,0.21497382103273,-4.3027104880767
EE2,ENSDARG00000070892,0.0000499408,0.0000232041,0.000107484,0.940394612833532,-4.30154450498021
EE2,ENSDARG00000053087,0.0000504495,0.0000233363,0.000109064,0.902804495562439,-4.29714313365536
EE2,ENSDARG00000004904,0.000050476,0.0000375134,0.0000679178,0.455910770414001,-4.29691506831934
EE2,ENSDARG00000014943,0.0000509144,0.0000232982,0.000111265,0.739180111598075,-4.29315936980319
EE2,ENSDARG00000068515,0.0000510276,0.000023298,0.000111761,0.671391008296132,-4.29219485752056
EE2,ENSDARG00000116139,0.0000511331,0.0000233099,0.000112167,0.810049702223365,-4.2912978768983
EE2,ENSDARG00000041797,0.0000513715,0.0000233506,0.000113018,0.74131364920505,-4.28927775309575
EE2,ENSDARG00000052575,0.0000515946,0.000023401,0.000113756,0.751094915243586,-4.28739575017365
EE2,ENSDARG00000091801,0.0000516267,0.0000233845,0.000113978,0.513890768930079,-4.28712563434836
EE2,ENSDARG00000008203,0.0000516783,0.0000233717,0.000114268,0.15628829181376,-4.28669178125064
EE2,ENSDARG00000099185,0.0000521076,0.0000387113,0.0000701398,0.120858748821212,-4.28309892934254
EE2,ENSDARG00000043587,0.0000521626,0.0000234474,0.000116044,0.320563941366963,-4.28264076970115
EE2,ENSDARG00000057055,0.0000522065,0.0000234684,0.000116136,0.803137833391941,-4.28227542154964
EE2,ENSDARG00000102845,0.0000530613,0.0000235035,0.000119791,0.747528982891515,-4.27522211402368
EE2,ENSDARG00000003902,0.0000531853,0.0000236715,0.000119497,0.641415540802895,-4.27420838670992
EE2,ENSDARG00000038891,0.0000534535,0.0000236595,0.000120766,0.877933946835035,-4.27202385301981
EE2,ENSDARG00000014572,0.0000539758,0.0000237413,0.000122714,0.734655245672347,-4.26780091206903
EE2,ENSDARG00000002084,0.0000542635,0.0000237603,0.000123926,0.782637392864954,-4.2654921976429
EE2,ENSDARG00000055271,0.0000544092,0.0000238612,0.000124066,0.729909843737762,-4.26432765965079
EE2,ENSDARG00000096792,0.0000544736,0.0000237128,0.000125138,0.31950910581896,-4.26381392253352
EE2,ENSDARG00000063435,0.0000545325,0.0000238257,0.000124815,0.649082055131004,-4.26334459196444
EE2,ENSDARG00000003113,0.0000548916,0.0000238013,0.000126593,0.888519150327324,-4.26049411006292
EE2,ENSDARG00000087910,0.0000552932,0.0000238257,0.000128321,0.75476955421433,-4.25732827527872
EE2,ENSDARG00000117787,0.0000552987,0.0000238972,0.000127962,0.150259538205413,-4.25728507826967
EE2,ENSDARG00000055715,0.0000553335,0.0000238499,0.000128378,0.782126891591094,-4.25701185856567
EE2,ENSDARG00000096359,0.0000555424,0.0000238359,0.000129425,0.684485626318993,-4.25537535821491
EE2,ENSDARG00000004131,0.000055867,0.0000239216,0.000130473,0.561413003022343,-4.25284464917728
EE2,ENSDARG00000099695,0.0000563783,0.0000239773,0.000132563,0.22836792456567,-4.248888023742
EE2,ENSDARG00000079543,0.0000565707,0.0000239799,0.000133455,0.22922880671653,-4.24740844731127
EE2,ENSDARG00000020952,0.000056994,0.0000241063,0.00013475,0.803137833391944,-4.24417086194236
EE2,ENSDARG00000031248,0.0000574853,0.0000242086,0.000136504,0.246491150913195,-4.24044319783352
EE2,ENSDARG00000103810,0.0000575892,0.0000240123,0.000138117,0.212019250515772,-4.23965895442718
EE2,ENSDARG00000037064,0.0000581089,0.0000241473,0.000139835,0.623036925760395,-4.23575734566692
EE2,ENSDARG00000077249,0.0000582568,0.0000241284,0.000140658,0.17467624845379,-4.23465337450599
EE2,ENSDARG00000094860,0.000058367,0.000024362,0.000139837,0.425984983424938,-4.23383262837784
EE2,ENSDARG00000096809,0.0000584407,0.0000241834,0.000141225,0.551453199028888,-4.23328459074738
EE2,ENSDARG00000057741,0.0000587267,0.0000242804,0.000142041,0.964737683629209,-4.23116440256342
EE2,ENSDARG00000021242,0.0000594219,0.0000242896,0.000145369,0.22831737253179,-4.22605346585576
EE2,ENSDARG00000028396,0.0000595045,0.0000242943,0.000145746,0.845237172284325,-4.2254501897123
EE2,ENSDARG00000042982,0.0000597113,0.0000243144,0.000146639,0.503248662622758,-4.2239434735062
EE2,ENSDARG00000089889,0.0000600002,0.000024349,0.000147851,0.217851384980751,-4.2218473019705
EE2,ENSDARG00000038056,0.0000600812,0.0000243385,0.000148314,0.313327911736364,-4.22126140176664
EE2,ENSDARG00000099819,0.0000601059,0.0000243062,0.000148633,0.679385696856701,-4.22108289552339
EE2,ENSDARG00000094952,0.0000606348,0.0000243098,0.000151239,0.677348346107242,-4.21727805058411
EE2,ENSDARG00000073936,0.0000607758,0.000024346,0.000151717,0.769663654393562,-4.21626931577054
EE2,ENSDARG00000006044,0.0000612252,0.0000244723,0.000153174,0.362811042971246,-4.21306978752208
EE2,ENSDARG00000030058,0.0000614516,0.0000244646,0.000154358,0.813815564780918,-4.21146680501309
EE2,ENSDARG00000075159,0.0000615002,0.0000456104,0.0000829258,0.938340781078604,-4.2111234718871
EE2,ENSDARG00000105122,0.000061962,0.0000244354,0.00015712,0.72810753601639,-4.20787457259544
EE2,ENSDARG00000074561,0.0000620476,0.0000244035,0.00015776,0.634565768896456,-4.20727501234276
EE2,ENSDARG00000099546,0.0000621354,0.0000245149,0.000157488,0.474208234711271,-4.20666090152462
EE2,ENSDARG00000060153,0.0000624229,0.0000245128,0.000158963,0.890926169666906,-4.20465605904874
EE2,ENSDARG00000044491,0.0000625674,0.0000246188,0.000159012,0.98403420258604,-4.20365189183587
EE2,ENSDARG00000097790,0.0000626293,0.0000245227,0.000159951,0.145104432766853,-4.20322244232769
EE2,ENSDARG00000002764,0.0000637761,0.0000472008,0.0000861721,0.537194685491179,-4.19534204201162
EE2,ENSDARG00000101979,0.0000639096,0.0000244761,0.000166875,0.236652654422426,-4.19443390062288
EE2,ENSDARG00000020944,0.000064153,0.0000246329,0.000167078,0.527454293914852,-4.19278302981155
EE2,ENSDARG00000008637,0.0000642126,0.0000246293,0.000167413,0.797753028099074,-4.19237974492866
EE2,ENSDARG00000007739,0.0000642172,0.0000246111,0.00016756,0.266228351224605,-4.19234863447583
EE2,ENSDARG00000100739,0.0000648187,0.0000245971,0.000170811,0.4625394151467,-4.18829968340082
EE2,ENSDARG00000029718,0.0000653608,0.0000246951,0.000172991,0.509090714622266,-4.18468264078624
EE2,ENSDARG00000044261,0.0000663974,0.0000247317,0.000178257,0.238711710295614,-4.17784892647175
EE2,ENSDARG00000097845,0.0000673918,0.0000247417,0.000183563,0.970677993820389,-4.17139294369318
EE2,ENSDARG00000100791,0.0000676748,0.0000247182,0.000185284,0.999992021301367,-4.1695730190303
EE2,ENSDARG00000069383,0.000068204,0.0000247296,0.000188106,0.421041753403274,-4.16619015427335
EE2,ENSDARG00000029075,0.0000683384,0.000024848,0.000187948,0.391850344528781,-4.1653351935107
EE2,ENSDARG00000060980,0.0000685854,0.000024746,0.000190089,0.569641102454606,-4.16376832415142
EE2,ENSDARG00000075917,0.00006881,0.0000244369,0.000193757,0.134081471551594,-4.16234844215361
EE2,ENSDARG00000044642,0.0000692131,0.0000247992,0.000193169,0.978343816707987,-4.15981169861731
EE2,ENSDARG00000037618,0.000072901,0.0000248112,0.0002142,0.458713898287112,-4.13726651432259
EE2,ENSDARG00000017821,0.0000731756,0.0000247487,0.000216362,0.244141744349729,-4.13563370790174
EE2,ENSDARG00000069828,0.0000741641,0.0000247942,0.000221839,0.25573152878301,-4.12980626917968
EE2,ENSDARG00000097871,0.000074663,0.000024779,0.000224971,0.722812153570539,-4.12689456387033
EE2,ENSDARG00000074628,0.0000755005,0.0000248363,0.000229516,0.156793464768901,-4.12205017225794
EE2,ENSDARG00000041083,0.0000755317,0.0000247443,0.00023056,0.373888347170568,-4.12187074048077
EE2,ENSDARG00000037101,0.0000892627,0.0000233577,0.000341123,0.140514225966439,-4.04932998084563
EE2,ENSDARG00000013771,0.0000929711,0.0000226557,0.000381521,0.59750773472769,-4.03165203059743
EE2,ENSDARG00000114166,0.0000971029,0.0000226999,0.000415374,0.29038955747461,-4.0127677995957
EE2,ENSDARG00000016427,0.00010381,0.0000214952,0.000501343,0.471822379046383,-3.98376080895736
EE2,ENSDARG00000025428,0.000135056,0.0000984234,0.000185322,0.580876002558558,-3.86948611707439
EE2,ENSDARG00000027744,0.000167065,0.000119734,0.000233108,0.530688871189959,-3.77711452496587
EE2,ENSDARG00000098096,0.000208557,0.000145789,0.000298349,0.133734601792907,-3.68077522892841
EE2,ENSDARG00000055752,0.000228056,0.000157282,0.000330676,0.520382131078278,-3.64195849727696
EE2,ENSDARG00000062182,0.000237996,0.000163137,0.000347207,0.26702413113264,-3.62343034207175
EE2,ENSDARG00000040309,0.000268216,0.000179541,0.000400688,0.430694248935589,-3.57151531856328
EE2,ENSDARG00000031683,0.000284139,0.000188053,0.000429322,0.516401732415857,-3.54646915233004
EE2,ENSDARG00000042925,0.000286491,0.00018925,0.000433696,0.615065511218434,-3.54288901666947
EE2,ENSDARG00000101697,0.000286736,0.000189417,0.000434054,0.927802052016329,-3.54251777751101
EE2,ENSDARG00000031325,0.000296214,0.000194212,0.000451789,0.780648010394704,-3.52839441921433
EE2,ENSDARG00000018107,0.000296564,0.000194644,0.000451849,0.685181442254332,-3.5278815692559
EE2,ENSDARG00000099824,0.000297125,0.000194657,0.000453533,0.617724312849662,-3.52706080526376
EE2,ENSDARG00000026406,0.000312296,0.000202137,0.000482488,0.375539290576558,-3.50543357833481
EE2,ENSDARG00000095704,0.000314441,0.000203216,0.00048654,0.350379929337879,-3.50246083123047
EE2,ENSDARG00000068128,0.000331325,0.00021111,0.000519996,0.386809205314793,-3.47974579335916
EE2,ENSDARG00000068103,0.000333585,0.000212291,0.00052418,0.9433642476035,-3.47679348610291
EE2,ENSDARG00000006615,0.00033629,0.00021334,0.000530097,0.760977552543017,-3.47328604677811
EE2,ENSDARG00000094345,0.000337863,0.000214317,0.00053263,0.143045962362986,-3.47125936601044
EE2,ENSDARG00000070168,0.000338196,0.000214445,0.000533361,0.164985589874528,-3.47083153330895
EE2,ENSDARG00000016470,0.00034047,0.000215311,0.000538383,0.206652182555072,-3.46792114926793
EE2,ENSDARG00000042233,0.000343647,0.000216921,0.000544405,0.390239633694256,-3.46388744308078
EE2,ENSDARG00000060549,0.000351426,0.000220178,0.000560909,0.691393220069504,-3.45416611068701
EE2,ENSDARG00000113393,0.000352636,0.000220645,0.000563585,0.38008531817796,-3.45267335340009
EE2,ENSDARG00000077799,0.000353794,0.000221255,0.000565728,0.883687256061971,-3.45124953657323
EE2,ENSDARG00000103021,0.000359892,0.000223936,0.000578391,0.280139893554081,-3.44382780712445
EE2,ENSDARG00000052437,0.000378364,0.000231589,0.00061816,0.610332480714166,-3.42209019189264
EE2,ENSDARG00000020298,0.000380408,0.000232532,0.000622323,0.329901827937726,-3.41975035840307
EE2,ENSDARG00000057408,0.000384656,0.000234286,0.000631538,0.321879226073815,-3.41492748889485
EE2,ENSDARG00000104042,0.000391822,0.000237147,0.000647383,0.248649997972978,-3.40691118291411
EE2,ENSDARG00000116118,0.00039403,0.000237793,0.000652919,0.543062676236698,-3.40447071132554
EE2,ENSDARG00000076862,0.000398104,0.000239604,0.000661454,0.176904898039866,-3.40000345876556
EE2,ENSDARG00000055656,0.000398538,0.000239486,0.00066322,0.118871556072523,-3.39953026296671
EE2,ENSDARG00000016483,0.000399469,0.000240242,0.000664227,0.653779750865047,-3.39851691760485
EE2,ENSDARG00000087176,0.000404701,0.0002422,0.000676229,0.159709132583473,-3.3928657224828
EE2,ENSDARG00000090352,0.00040475,0.00024213,0.000676591,0.556254246538821,-3.39281314257459
EE2,ENSDARG00000077360,0.000408376,0.000243522,0.00068483,0.33853460528754,-3.388939789048
EE2,ENSDARG00000104938,0.000409281,0.000243885,0.000686844,0.147674635606612,-3.38797841608448
EE2,ENSDARG00000101567,0.000411663,0.000244781,0.000692317,0.108622963831413,-3.38545816535117
EE2,ENSDARG00000092998,0.000412319,0.000245076,0.000693692,0.504446890275163,-3.38476665208918
EE2,ENSDARG00000075421,0.000412612,0.000245149,0.000694471,0.556661229210543,-3.3844581455873
EE2,ENSDARG00000033227,0.000417845,0.000247128,0.000706493,0.877523042772384,-3.37898479030284
EE2,ENSDARG00000071578,0.000424918,0.000249795,0.000722815,0.481466992686619,-3.37169487132259
EE2,ENSDARG00000042285,0.00043255,0.000252306,0.000741559,0.104554417050254,-3.36396368364655
EE2,ENSDARG00000092770,0.000434354,0.00025295,0.000745852,0.573403559979451,-3.36215617468069
EE2,ENSDARG00000105590,0.000434417,0.000253109,0.000745602,0.515823976345521,-3.36209318788115
EE2,ENSDARG00000091573,0.000435284,0.000253293,0.000748035,0.411559062433845,-3.3612272961769
EE2,ENSDARG00000054334,0.000438494,0.000254402,0.000755801,0.292492200057534,-3.35803634479445
EE2,ENSDARG00000019521,0.000444152,0.000256572,0.000768873,0.183474116500502,-3.35246837793866
EE2,ENSDARG00000069988,0.000450884,0.000258942,0.000785103,0.100139740294225,-3.34593517572692
EE2,ENSDARG00000052826,0.000454002,0.00025978,0.000793431,0.649184997037552,-3.34294223395556
EE2,ENSDARG00000020289,0.000456082,0.000260559,0.000798324,0.532500094454235,-3.34095706754186
EE2,ENSDARG00000089338,0.000465823,0.00026371,0.000822842,0.152157045347087,-3.3317790719918
EE2,ENSDARG00000062855,0.00046686,0.000264058,0.000825417,0.543582771263209,-3.33081333430105
EE2,ENSDARG00000041944,0.000467078,0.000264108,0.000826032,0.532815553920801,-3.33061058808283
EE2,ENSDARG00000100741,0.000467315,0.000264213,0.000826543,0.158564404244423,-3.33039027865325
EE2,ENSDARG00000098363,0.000468521,0.000264936,0.000828547,0.173267514230203,-3.32927093843741
EE2,ENSDARG00000110845,0.000469515,0.00026492,0.000832116,0.234977521210567,-3.32835052839645
EE2,ENSDARG00000093237,0.000471553,0.000265478,0.00083759,0.252912237333889,-3.32646948783871
EE2,ENSDARG00000106669,0.000483675,0.000269456,0.000868201,0.103961864847314,-3.31544635967096
EE2,ENSDARG00000061391,0.000485984,0.000270059,0.000874551,0.699918766630807,-3.31337802873379
EE2,ENSDARG00000055591,0.000490485,0.00027144,0.000886291,0.329104989574545,-3.30937426966393
EE2,ENSDARG00000003259,0.000491659,0.000271879,0.000889104,0.245776983705807,-3.30833600650783
EE2,ENSDARG00000068181,0.000493011,0.000272227,0.000892857,0.247702642074206,-3.3071433906903
EE2,ENSDARG00000037040,0.00049678,0.000273471,0.000902436,0.32669826016656,-3.30383589685821
EE2,ENSDARG00000026979,0.000496892,0.000273347,0.000903254,0.27302773112322,-3.30373799537325
EE2,ENSDARG00000036846,0.000496909,0.000273357,0.000903284,0.242006908127761,-3.30372313725539
EE2,ENSDARG00000015793,0.000499497,0.000274053,0.000910399,0.132629174447815,-3.3014671158211
EE2,ENSDARG00000043081,0.000500436,0.000274364,0.000912787,0.195873239862213,-3.30065145589513
EE2,ENSDARG00000110186,0.000519652,0.000279794,0.00096513,0.258755811148856,-3.28428739689251
EE2,ENSDARG00000114554,0.000519696,0.000279923,0.000964851,0.28484137012311,-3.28425062584524
EE2,ENSDARG00000069333,0.000522463,0.000280379,0.000973567,0.293185898542392,-3.28194446017347
EE2,ENSDARG00000091938,0.000532398,0.000283489,0.000999855,0.10246314214426,-3.27376358465979
EE2,ENSDARG00000033742,0.000539987,0.000285345,0.00102187,0.457945542795669,-3.26761669554041
EE2,ENSDARG00000042172,0.000543413,0.000286296,0.00103144,0.105389427016979,-3.26486997622227
EE2,ENSDARG00000073723,0.000543413,0.000285848,0.00103306,0.460724439595771,-3.26486997622227
EE2,ENSDARG00000039512,0.00054885,0.000287416,0.00104808,0.898352640364107,-3.26054633145771
EE2,ENSDARG00000034577,0.000555037,0.000288983,0.00106603,0.287442017495259,-3.25567806487692
EE2,ENSDARG00000014916,0.000569202,0.000292382,0.00110811,0.464048540992942,-3.24473358260842
EE2,ENSDARG00000062423,0.00057157,0.000292934,0.00111524,0.148005165987516,-3.24293057410145
EE2,ENSDARG00000104787,0.000577224,0.000294451,0.00113156,0.167070397790753,-3.23865561997134
EE2,ENSDARG00000037121,0.000579959,0.000294762,0.0011411,0.218858179469079,-3.23660270764937
EE2,ENSDARG00000074809,0.0005802,0.000294616,0.00114261,0.362988177273322,-3.23642227553335
EE2,ENSDARG00000011724,0.000587426,0.000296429,0.00116409,0.297451859631019,-3.23104683512572
EE2,ENSDARG00000040683,0.000599547,0.000299055,0.00120197,0.379574557573312,-3.22217676579189
EE2,ENSDARG00000070558,0.00061028,0.000301325,0.00123601,0.26489663861024,-3.21447086244053
EE2,ENSDARG00000094857,0.000612385,0.000301427,0.00124413,0.138375685390063,-3.21297545562402
