"gene","count"
"Bcat1_29039",0
"Laptm5_29040",0
"Skp2_29041",27
"Nme1_29042",2508
"Ctsd_29043",43
"Camk1_29044",222
"Epb41l2_29045",55
"Rbfox1_29046",0
"Mup16_29047",1
"Mup13_29048",0
"Eef1a2_29049",1
"Phlda3_29050",316
"Yars2_29051",24
"Tmem109_29052",482
"Pcna_29053",4
"Abcg1_29054",0
"Tes_29055",870
"Metrn_29056",10
"Serpina9_29057",2
"Sgo1_29058",247
"Degs1_29059",983
"Snx7_29060",121
"H2-Q7_29061",0
"Cdkn2b_29062",9
"Snap25_29063",0
"Atf1_29064",596
"Lrat_29065",0
"Dmtf1_29066",33
"Psmb8_29067",2
"Procr_29068",12
"Ppox_29069",32
"Smc2_29071",15
"Cyp4a12a_29072",0
"Prss23_29074",256
"Ero1l_29075",1534
"Panx1_29076",119
"Pnliprp1_29077",0
"Inmt_29078",0
"Atp6v1f_29079",3
"Scg2_29080",0
"Prkg1_29081",5
"Cyp2f2_29082",0
"Pdgfb_29083",1
"Pdhx_29085",15
"Try5_29086",2
"Ifitm3_29087",2482
"Cyp11b1_29088",0
"Cdk6_29089",196
"Fgf21_29090",0
"Ghr_29091",268
"Ugt2b35_29092",0
"Nup93_29093",263
"Actn3_29094",0
"Cat_29095",789
"Cyb561_29096",0
"Wfs1_29097",17
"Gstm2_29098",628
"Fhl2_29099",110
"Nat1_29100",0
"Zmym2_29101",957
"Il6_29102",1
"Hmgcr_29103",14
"Hbb-bh1_29104",0
"Pxmp2_29105",5
"Wrb_29106",17
"Cep57_29107",56
"Slc5a5_29108",1
"Gadd45a_29109",326
"Zfp131_29110",20
"Cavin4_29112",12
"Cct6a_29113",2401
"Abl1_29114",632
"Appbp2_29115",63
"Mcm4_29116",37
"Nck1_29117",38
"Reg1_29118",0
"Eif4g1_29119",1707
"Tgtp2_29120",19
"Triap1_29121",28
"Zcchc12_29122",0
"Zfp600_29123",0
"Sell_29124",0
"Fabp2_29125",1
"Cflar_29126",13
"Asah1_29127",1497
"Sele_29128",0
"Kif11_29129",249
"Chp1_29131",391
"B3gnt9_29132",31
"Bcl7b_29133",9
"Cul1_29134",622
"Lmod2_29135",0
"Arl1_29136",488
"Ptpn1_29137",4
"Slc51a_29138",0
"Senp6_29139",874
"B930025B16RIK_29140",8
"Gli1_29141",4
"Ddit3_29142",125
"Prr15l_29143",2
"Cltc_29144",38
"Arnt2_29145",4
"Slc27a1_29146",16
"Nup88_29147",834
"Ndufv3_29149",131
"Srd5a1_29150",6
"Ube3c_29151",2
"Obscn_29152",0
"Il20_29153",0
"Klhl9_29154",686
"Dlx1_29155",0
"Nrcam_29156",0
"Tab2_29157",59
"Stmn1_29158",0
"Glul_29159",6
"Iglc2_29160",0
"Ikzf1_29161",0
"Ankrd10_29162",196
"Tomm34_29163",210
"Eapp_29164",644
"Zeb2_29165",16
"Ugt1a6b_29166",5
"Cybb_29167",0
"Clk1_29168",245
"Sumo1_29169",77
"Ugt1a6a_29170",260
"Ugt1a7c_29171",177
"Slco2b1_29172",0
"Cops5_29173",1938
"Csk_29174",66
"Cyp1a2_29175",0
"Thap11_29176",1
"Cd55_29177",10
"Zzz3_29178",165
"Tnnt3_29180",5
"Mest_29181",0
"Ifi35_29182",2
"Psmd9_29183",177
"B4galt1_29184",36
"Gabrg2_29185",0
"Chtf18_29186",50
"2210016H18RIK_29188",5
"Cmpk2_29189",33
"Dynll1_29190",0
"Kctd10_29191",754
"Pebp1_29192",247
"Cfh_29193",27
"Sdc1_29194",44
"Sccpdh_29195",57
"Arhgef12_29196",32
"Ccnc_29197",31
"Zfp318_29198",0
"Ndc80_29199",397
"Plod3_29200",5
"Xpc_29201",3
"Mrps16_29202",1200
"Gm43302_29203",3
"Serpina3m_29204",0
"Spdl1_29205",41
"H2bc4_29206",457
"Snurf_29207",0
"Ly86_29208",0
"Cog4_29209",0
"Zg16_29210",0
"Exosc7_29212",260
"Bid_29213",44
"Mcm2_29214",95
"Ralb_29215",240
"Cpb1_29216",0
"Tcl1_29217",0
"Lhcgr_29218",0
"Cdca8_29219",9
"Prkx_29220",105
"Slco1c1_29221",0
"Mybpc2_29222",0
"AI506816_29223",134
"Evl_29224",144
"Deptor_29225",1
"Ptger2_29226",0
"Hspa2_29227",93
"Cblb_29228",320
"Ptprk_29229",610
"Dner_29230",0
"Pik3c2a_29231",100
"Vasp_29232",77
"Nup85_29233",606
"Mex3d_29234",313
"St3gal1_29235",2
"Zfp110_29236",110
"Ramp2_29237",4
"Cyp2e1_29238",0
"Tbpl1_29239",437
"Parpbp_29241",390
"Pfkp_29242",36
"Lamp3_29243",0
"Stx16_29244",116
"Cyp11b2_29245",0
"Dera_29246",1
"Ptger4_29247",0
"Trp53bp2_29248",77
"Uchl3_29249",78
"Prl2c2_29250",31
"Pcna-ps2_29251",24
"Kctd5_29252",36
"Map3k4_29253",36
"Spib_29254",8
"Snrpg_29255",0
"Topors_29256",74
"Cdc25b_29257",106
"Gclm_29258",37
"Myot_29259",0
"Myom2_29260",1
"Nfkbie_29261",18
"Myoz1_29262",0
"Rpe65_29263",0
"Eng_29264",2
"Npdc1_29266",80
"Pbx1_29267",24
"Unc5c_29268",0
"Dhx29_29269",41
"Copb2_29270",384
"Cbln1_29271",0
"Nipsnap1_29272",30
"Tm9sf3_29274",444
"Casq1_29275",0
"Slc2a10_29276",6
"Cdh2_29277",7
"Ecd_29278",253
"Dnajc9_29279",64
"Isoc1_29280",138
"Rbm22_29281",0
"Zfp82_29282",0
"Creb1_29283",82
"Strbp_29284",341
"Fabp5_29285",1394
"C9_29286",0
"S100a11_29287",1652
"Psmc3ip_29288",64
"Fabp4_29289",0
"Slc16a7_29290",0
"Rnase1_29291",0
"Gdnf_29292",0
"Pin1_29293",26
"Ncor2_29294",482
"Sult1b1_29295",0
"Dipk1a_29296",38
"Glod4_29298",133
"Gulp1_29299",453
"Arpp19_29300",24
"Fbl_29301",10
"Wdhd1_29302",272
"Rpa3_29303",465
"Wars_29304",33
"Hao2_29305",0
"Fdft1_29306",1059
"Chka_29307",65
"Nefm_29308",0
"Mypn_29309",2
"Cpne6_29310",0
