"gene","count"
"Bcat1_29039",0
"Laptm5_29040",0
"Skp2_29041",51
"Nme1_29042",2410
"Ctsd_29043",12
"Camk1_29044",186
"Epb41l2_29045",54
"Rbfox1_29046",0
"Mup16_29047",0
"Mup13_29048",0
"Eef1a2_29049",0
"Phlda3_29050",265
"Yars2_29051",18
"Tmem109_29052",529
"Pcna_29053",0
"Abcg1_29054",0
"Tes_29055",1000
"Metrn_29056",3
"Serpina9_29057",12
"Sgo1_29058",357
"Degs1_29059",1009
"Snx7_29060",159
"H2-Q7_29061",2
"Cdkn2b_29062",12
"Snap25_29063",0
"Atf1_29064",637
"Lrat_29065",0
"Dmtf1_29066",48
"Psmb8_29067",6
"Procr_29068",10
"Ppox_29069",34
"Smc2_29071",21
"Cyp4a12a_29072",0
"Prss23_29074",171
"Ero1l_29075",1646
"Panx1_29076",97
"Pnliprp1_29077",0
"Inmt_29078",0
"Atp6v1f_29079",44
"Scg2_29080",0
"Prkg1_29081",10
"Cyp2f2_29082",0
"Pdgfb_29083",1
"Pdhx_29085",2
"Try5_29086",0
"Ifitm3_29087",2217
"Cyp11b1_29088",0
"Cdk6_29089",401
"Fgf21_29090",4
"Ghr_29091",415
"Ugt2b35_29092",0
"Nup93_29093",274
"Actn3_29094",0
"Cat_29095",791
"Cyb561_29096",0
"Wfs1_29097",10
"Gstm2_29098",542
"Fhl2_29099",124
"Nat1_29100",0
"Zmym2_29101",1507
"Il6_29102",2
"Hmgcr_29103",18
"Hbb-bh1_29104",0
"Pxmp2_29105",1
"Wrb_29106",22
"Cep57_29107",75
"Slc5a5_29108",3
"Gadd45a_29109",291
"Zfp131_29110",37
"Cavin4_29112",30
"Cct6a_29113",2065
"Abl1_29114",671
"Appbp2_29115",100
"Mcm4_29116",28
"Nck1_29117",47
"Reg1_29118",0
"Eif4g1_29119",1866
"Tgtp2_29120",4
"Triap1_29121",14
"Zcchc12_29122",0
"Zfp600_29123",0
"Sell_29124",0
"Fabp2_29125",8
"Cflar_29126",61
"Asah1_29127",1284
"Sele_29128",0
"Kif11_29129",238
"Chp1_29131",309
"B3gnt9_29132",22
"Bcl7b_29133",27
"Cul1_29134",903
"Lmod2_29135",0
"Arl1_29136",509
"Ptpn1_29137",3
"Slc51a_29138",0
"Senp6_29139",1142
"B930025B16RIK_29140",40
"Gli1_29141",3
"Ddit3_29142",154
"Prr15l_29143",0
"Cltc_29144",22
"Arnt2_29145",3
"Slc27a1_29146",16
"Nup88_29147",849
"Ndufv3_29149",172
"Srd5a1_29150",3
"Ube3c_29151",3
"Obscn_29152",0
"Il20_29153",0
"Klhl9_29154",730
"Dlx1_29155",0
"Nrcam_29156",0
"Tab2_29157",46
"Stmn1_29158",0
"Glul_29159",4
"Iglc2_29160",0
"Ikzf1_29161",0
"Ankrd10_29162",339
"Tomm34_29163",325
"Eapp_29164",671
"Zeb2_29165",11
"Ugt1a6b_29166",4
"Cybb_29167",0
"Clk1_29168",316
"Sumo1_29169",67
"Ugt1a6a_29170",476
"Ugt1a7c_29171",309
"Slco2b1_29172",0
"Cops5_29173",1983
"Csk_29174",84
"Cyp1a2_29175",0
"Thap11_29176",0
"Cd55_29177",5
"Zzz3_29178",207
"Tnnt3_29180",2
"Mest_29181",0
"Ifi35_29182",8
"Psmd9_29183",194
"B4galt1_29184",21
"Gabrg2_29185",0
"Chtf18_29186",31
"2210016H18RIK_29188",19
"Cmpk2_29189",18
"Dynll1_29190",6
"Kctd10_29191",735
"Pebp1_29192",158
"Cfh_29193",35
"Sdc1_29194",39
"Sccpdh_29195",53
"Arhgef12_29196",54
"Ccnc_29197",65
"Zfp318_29198",1
"Ndc80_29199",451
"Plod3_29200",0
"Xpc_29201",2
"Mrps16_29202",1246
"Gm43302_29203",0
"Serpina3m_29204",0
"Spdl1_29205",55
"H2bc4_29206",372
"Snurf_29207",0
"Ly86_29208",0
"Cog4_29209",0
"Zg16_29210",0
"Exosc7_29212",260
"Bid_29213",94
"Mcm2_29214",112
"Ralb_29215",191
"Cpb1_29216",0
"Tcl1_29217",0
"Lhcgr_29218",0
"Cdca8_29219",3
"Prkx_29220",142
"Slco1c1_29221",3
"Mybpc2_29222",0
"AI506816_29223",186
"Evl_29224",122
"Deptor_29225",3
"Ptger2_29226",0
"Hspa2_29227",80
"Cblb_29228",854
"Ptprk_29229",632
"Dner_29230",0
"Pik3c2a_29231",183
"Vasp_29232",82
"Nup85_29233",408
"Mex3d_29234",299
"St3gal1_29235",8
"Zfp110_29236",105
"Ramp2_29237",0
"Cyp2e1_29238",0
"Tbpl1_29239",336
"Parpbp_29241",487
"Pfkp_29242",43
"Lamp3_29243",0
"Stx16_29244",153
"Cyp11b2_29245",0
"Dera_29246",0
"Ptger4_29247",4
"Trp53bp2_29248",87
"Uchl3_29249",51
"Prl2c2_29250",18
"Pcna-ps2_29251",15
"Kctd5_29252",54
"Map3k4_29253",46
"Spib_29254",4
"Snrpg_29255",3
"Topors_29256",92
"Cdc25b_29257",83
"Gclm_29258",45
"Myot_29259",0
"Myom2_29260",0
"Nfkbie_29261",22
"Myoz1_29262",0
"Rpe65_29263",0
"Eng_29264",1
"Npdc1_29266",77
"Pbx1_29267",33
"Unc5c_29268",1
"Dhx29_29269",38
"Copb2_29270",409
"Cbln1_29271",0
"Nipsnap1_29272",23
"Tm9sf3_29274",310
"Casq1_29275",0
"Slc2a10_29276",6
"Cdh2_29277",3
"Ecd_29278",263
"Dnajc9_29279",29
"Isoc1_29280",129
"Rbm22_29281",3
"Zfp82_29282",0
"Creb1_29283",155
"Strbp_29284",574
"Fabp5_29285",1028
"C9_29286",5
"S100a11_29287",1066
"Psmc3ip_29288",50
"Fabp4_29289",5
"Slc16a7_29290",0
"Rnase1_29291",0
"Gdnf_29292",0
"Pin1_29293",16
"Ncor2_29294",970
"Sult1b1_29295",0
"Dipk1a_29296",47
"Glod4_29298",168
"Gulp1_29299",738
"Arpp19_29300",11
"Fbl_29301",6
"Wdhd1_29302",220
"Rpa3_29303",429
"Wars_29304",11
"Hao2_29305",0
"Fdft1_29306",884
"Chka_29307",101
"Nefm_29308",0
"Mypn_29309",0
"Cpne6_29310",0
