"","plate_id","is_VC","endpoint","endpoint_value_norm","dose"
"1","1octanol",FALSE,"ld_pearson",44.5371638220344,"10000"
"2","1octanol",FALSE,"ld_pearson",-25.5363913437834,"10000"
"3","1octanol",FALSE,"ld_pearson",-76.0024413554062,"10000"
"4","1octanol",FALSE,"ld_pearson",15.2616305793019,"10000"
"5","1octanol",FALSE,"ld_pearson",40.2854607814885,"10000"
"6","1octanol",FALSE,"ld_pearson",20.6773527917853,"10000"
"7","1octanol",FALSE,"ld_pearson",30.3101020485961,"10000"
"8","1octanol",FALSE,"ld_pearson",-24.3109956367272,"10000"
"9","1octanol",FALSE,"ld_pearson",24.8807865009546,"10000"
"10","1octanol",FALSE,"ld_pearson",-30.7255247440339,"1000"
"11","1octanol",FALSE,"ld_pearson",-64.4149499729289,"1000"
"12","1octanol",FALSE,"ld_pearson",2.67811397158452,"1000"
"13","1octanol",FALSE,"ld_pearson",-70.0138518276276,"1000"
"14","1octanol",FALSE,"ld_pearson",-23.0635682450904,"1000"
"15","1octanol",FALSE,"ld_pearson",49.3750983796172,"1000"
"16","1octanol",FALSE,"ld_pearson",-88.0502450390608,"1000"
"17","1octanol",FALSE,"ld_pearson",18.018623584668,"1000"
"18","1octanol",FALSE,"ld_pearson",-13.0647919957639,"1000"
"19","1octanol",FALSE,"ld_pearson",-12.4872760260034,"100"
"20","1octanol",FALSE,"ld_pearson",41.29958343595,"100"
"21","1octanol",FALSE,"ld_pearson",26.7357114259937,"100"
"22","1octanol",FALSE,"ld_pearson",35.5328559653156,"100"
"23","1octanol",FALSE,"ld_pearson",33.2459270808313,"100"
"24","1octanol",FALSE,"ld_pearson",12.1990820338825,"100"
"25","1octanol",FALSE,"ld_pearson",1.81019599126206,"100"
"26","1octanol",FALSE,"ld_pearson",-55.0368141315575,"100"
"27","1octanol",FALSE,"ld_pearson",38.1249207096753,"100"
"28","1octanol",FALSE,"ld_pearson",21.4320212430846,"10"
"29","1octanol",FALSE,"ld_pearson",34.7118887239316,"10"
"30","1octanol",FALSE,"ld_pearson",-3.43244283795315,"10"
"31","1octanol",FALSE,"ld_pearson",26.4020134434789,"10"
"32","1octanol",FALSE,"ld_pearson",-6.71459997785514,"10"
"33","1octanol",FALSE,"ld_pearson",34.2133781261253,"10"
"34","1octanol",FALSE,"ld_pearson",33.834106438124,"10"
"35","1octanol",FALSE,"ld_pearson",40.4166498637777,"10"
"36","1octanol",FALSE,"ld_pearson",35.3106143407404,"10"
"37","1octanol",FALSE,"ld_pearson",12.01490607862,"1"
"38","1octanol",FALSE,"ld_pearson",10.7691168327267,"1"
"39","1octanol",FALSE,"ld_pearson",-30.901304007593,"1"
"40","1octanol",FALSE,"ld_pearson",-10.2679433728642,"1"
"41","1octanol",FALSE,"ld_pearson",13.4001590418643,"1"
"42","1octanol",FALSE,"ld_pearson",27.2418758264334,"1"
"43","1octanol",FALSE,"ld_pearson",19.7457202156359,"1"
"44","1octanol",FALSE,"ld_pearson",36.8820464548833,"1"
"45","1octanol",FALSE,"ld_pearson",38.7743377935234,"1"
"46","1octanol",TRUE,"ld_pearson",37.2282887375318,"0"
"47","1octanol",TRUE,"ld_pearson",-13.186646412685,"0"
"48","1octanol",TRUE,"ld_pearson",-7.31092444503926,"0"
"49","1octanol",TRUE,"ld_pearson",34.5854233717556,"0"
"50","1octanol",TRUE,"ld_pearson",32.7682817974114,"0"
"51","1octanol",TRUE,"ld_pearson",-57.8106216876981,"0"
"52","1octanol",TRUE,"ld_pearson",30.6858780266191,"0"
"53","1octanol",TRUE,"ld_pearson",-8.92031582002197,"0"
"54","1octanol",TRUE,"ld_pearson",0,"0"
