	DOSE_1000.DOSE_0	DOSE_10000.DOSE_0	DOSE_100000.DOSE_0	DOSE_1000000.DOSE_0	DOSE_10000000.DOSE_0	AveExpr	F	P.Value	adj.P.Val
60640	4.9331496917754	1.6361839117219	2.07928518766972	4.32437161906946	6.27956073085893	5.51119390833449	13.2649367368947	4.54614642113638e-06	0.0556402860482882
393833	0.606139005655055	2.29648097073933	3.54801505345649	3.82240070458089	5.66084414155166	4.42976119724211	8.42118422365954	0.00013421934276053	0.586798687246968
100004555	-0.061071356204585	1.37335194678647	-0.04369078610919	-4.34352437254853	1.33374642502625	7.03721598225453	8.22536470054821	0.000157546257671631	0.586798687246968
565503	4.30123875653407	4.5050823439803	4.27778980873466	3.9193041506744	-0.719671154789399	5.99592585411955	7.84412470895583	0.000216625782666319	0.586798687246968
110439426	3.7800058188963	2.48501336269074	4.5186338774485	4.83661172451075	4.83947238230402	5.18407074555326	7.72499265442815	0.000239724931467836	0.586798687246968
322012	1.05729500103648	-1.1746491852282	-5.05393453720687	-0.988890925408337	-2.09907653536106	4.96629592659369	7.15576085249115	0.000393897964094005	0.695320431821258
386932	-1.07532570079776	1.24678380473095	3.96404278957641	3.29756705314681	3.33284481247983	4.72157721731334	6.92930176666447	0.000482814458563488	0.695320431821258
492814	0.097858502893863	-2.47411453410344	-4.16735778083249	-1.01800647241179	-2.73215554304942	4.51460859429255	6.78824000995202	0.000549062207418446	0.695320431821258
565400	5.0506638981411	4.63355672254708	2.4580304468653	1.25790505208112	2.65975277860134	4.4507660342842	6.63916897580692	0.00062993918728818	0.695320431821258
100151039	-3.80541691640913	-0.944754311565734	-0.610707950035749	-4.08943584400228	-0.708428479001402	3.96422572289963	6.4940842198472	0.000721189442305624	0.695320431821258
100003640	4.60953180699524	3.17802277807916	2.98635128043902	2.18042302341433	5.12208329566172	5.31517074891683	6.48764138909855	0.000725560864289783	0.695320431821258
777793	3.58711678749974	1.36069599672013	3.8106113461095	5.04190325758932	3.90432016935896	6.1889949517174	6.48497795316426	0.00072737637186613	0.695320431821258
140746	4.77443958151415	2.21263471507401	0.0431103687436623	2.62039266583123	3.30381431719215	3.93317982597074	6.33278858577767	0.000839761407033821	0.695320431821258
556154	-2.98627943274225	2.16778174841552	-3.54930806965365	-1.19402546350343	-1.74759394068693	3.61997462970667	6.30950762288641	0.000858553561071546	0.695320431821258
794982	4.50585188074703	2.36785590585695	1.75893957285118	-0.734521589085523	0.25986199698922	3.66210001271173	6.27151907149399	0.000890203050119222	0.695320431821258
