gene.id	mod.name	b	c	d	e	f	SDres	AIC.model	lof.p	ctrl.mod	ctrl.mean	adv.incr	bmd	bmdl	bmdu	bmr	conv.pass	hd.pass	CI.pass	ld.pass	all.pass
100000126	Exp2	-6.98158056637091e-08			5.08142216459264		1.54034658971068	70.51	0.149549181411186	5.08142216459264	3.88739788553975	FALSE	11063847.170448	8590152.30063012	13172087.7903476	2.34705129582907	TRUE	FALSE	TRUE	TRUE	FALSE
100000842	Poly2	4.33368666184461	-3.28969383836256e-06	3.41912897097449e-13			1.81339644235908	77.23	0.222989132522424	4.33368666184461	4.54658542249983	FALSE	513975.178313014	234762.806893618	812667.300770974	2.73318898014075	TRUE	TRUE	TRUE	TRUE	TRUE
100000862	Poly2	2.62567463599297	3.60861185930063e-06	-3.45638923297317e-13			1.53837611120129	71.31	0.375382032675725	2.62567463599297	1.77411455124487	TRUE	193929.139221563		405195.056248605	3.31249066244616	FALSE	TRUE			FALSE
100001019	Poly2	5.37472645651832	-3.29266840639343e-06	3.57728003757522e-13			1.98290873697788	80.44	0.436829802955656	5.37472645651832	6.46569016901917	TRUE	10058656.5756665	9815986.34470791	10290973.4428624	8.44859890599704	TRUE	FALSE	TRUE	TRUE	FALSE
100001422	Poly2	3.95389871215411	3.16069514930096e-06	-2.80213536043456e-13			1.44542019862226	69.06	0.552726957728633	3.95389871215411	4.55554652055015	TRUE	689855.092611465	452176.430071755	939551.94277744	6.00096671917241	TRUE	TRUE	TRUE	TRUE	TRUE
100001558	Exp3	-2.47924671245463e-08		0.375710653086113	7.77933096304775		0.874263295243794	50.96	0.721976483486349	7.77933096304775	7.49963222534279	FALSE	310039.80919253	85882.9137163624	706372.260617459	6.625368930099	TRUE	TRUE	TRUE	TRUE	TRUE
100001603	Exp3	-1.78744103829363e-09		0.215028147789863	8.45001284216729		0.88270147294281	51.31	0.200919322923881	8.45001284216729	8.69658003814588	FALSE	4002.0586761858		47474.6907590459	7.81387856520307	FALSE	TRUE			FALSE
100001620	Exp4	9.48406108531151e-05	2.4327627834679		2.26300246493743		1.54684359632334	71.5	0.585203903345945	2.26300246493743	1.77411455124487	TRUE	4164.46523130313	2146.48905287944	7806.15686791215	3.32095814756821	TRUE	TRUE	TRUE	TRUE	TRUE
100002015	Poly2	4.34092010232883	-3.16730128096597e-06	3.33321933501308e-13			1.44404815349234	69.03	0.788293693607043	4.34092010232883	4.160738330171	FALSE	543950.079049543	309957.355702518	791765.63616559	2.71669017667866	TRUE	TRUE	TRUE	TRUE	TRUE
100002104	Hill	0.783196191369818	5.36189930105536	1.71711912641745	3015.56973626937		1.35862514005033	67.59	0.22988918281982	1.71711912641745	1.77411455124487	TRUE	1688.8375764096		3690.73826112328	3.13273969129521	FALSE	TRUE			FALSE
100002370	Poly2	2.25540738169076	3.71370953360857e-06	-3.34739979009648e-13			1.96395702371041	80.1	0.385416202688588	2.25540738169076	1.77411455124487	TRUE	414745.436445514	154362.900022417	689081.523929778	3.73807157495529	TRUE	TRUE	TRUE	TRUE	TRUE
100002454	Exp2	-3.99014961326716e-08			10.0647385494016		1.10405251876951	58.53	0.551534094360627	10.0647385494016	10.5150498391323	FALSE	1683123.63686682	239643.255074426	3047895.14972292	9.41099732036276	TRUE	TRUE	TRUE	TRUE	TRUE
