	H4	H5	H6	H1	H2	H3	G10	G11	G12	G7	G8	G9	G4	G5	G6	G1	G2	G3
100005963	8.49497426419659	7.47220389501424	7.57741796433242	7.29003462408932	9.64025450345012	8.47402042934005	9.16632710539129	7.29313216267431	8.34170691881172	8.81535456597023	9.20361166903354	9.16201490481079	6.92583680258027	7.9872940775718	7.7394168778815	9.79672313273668	9.30619558071229	8.91083407785404
558950	5.95892136395638	5.43267553082761	5.39987977878023	6.16804409971071	3.30040450056549	5.66666550728245	5.82307050106342	4.63016714995188	5.83920657828254	1.99517560355504	6.73093554388675	4.41905057002314	3.01894620697175	4.06302140373505	6.57305849145938	4.89353650589158	5.27644823731824	4.38727212179702
100148193	5.75247048648895	2.26275052938529	4.17748735744378	8.38436200663747	7.33015184395955	1.75977491167393	0.268481649385779	7.29313216267431	9.00913157972485	6.85315659868261	0.62241108710858	1.24912556858083	3.01894620697175	0.603589785097751	1.08120539512971	5.28055962900083	2.10652323587593	8.77958954457579
368635	2.05203076834786	2.26275052938529	4.70800207414256	3.66554375918152	1.71544199984434	1.75977491167393	3.07583657144338	3.04520464923072	4.25424407756138	5.16510060499735	6.17699993878622	1.24912556858083	3.01894620697175	4.30402950323884	4.25113039657202	6.14729309813736	2.10652323587593	4.38727212179702
492339	6.1394936095982	6.51067804282888	7.66577383875326	7.43813326307845	6.84472501678931	7.48769536623713	7.89053346884216	6.21512965067304	8.1611346731699	8.29895635173214	7.46790113805296	6.92155091055233	5.82630112902935	7.9872940775718	8.20014646785322	7.42191547824637	8.44637323876055	4.38727212179702
799482	2.05203076834786	2.26275052938529	2.59252485672262	2.08058125846037	6.47032950200781	5.46021462981502	3.43840665082809	7.68906083900545	6.57617217244874	1.99517560355504	4.87033860055217	4.94956528672192	3.01894620697175	5.8130431507267	1.08120539512971	4.65252840638778	2.10652323587593	4.38727212179702
561006	7.00622707873473	8.86266337157242	8.26495019869412	9.46428555093442	7.94426069034022	7.94959947055394	9.12956855538117	7.13266749048106	8.34170691881172	9.71627479226222	8.10622686437284	9.72890583260993	8.63365605108696	7.37177410987468	9.22586363796159	8.54182494198156	8.76473471862772	7.19462704385463
368923	5.22195576979017	6.16964112499381	6.29296457486372	6.32850877190395	5.41588171798543	7.04517713053618	5.62603365400386	7.56876660528774	4.25424407756138	6.51873755961205	5.37729858927205	3.57105366346819	3.01894620697175	4.51048038070627	6.12559951448816	6.23749090710894	4.91387815793353	4.38727212179702
368916	6.29995828179144	5.43267553082761	6.49941545233114	5.78102097660146	7.496801713369	7.11732691629201	6.29084946241424	3.04520464923072	4.25424407756138	7.48702869988471	6.99745051845551	7.87848218866044	8.0633403263302	7.04653328094648	4.7816451132708	6.14729309813736	7.72123307999113	4.38727212179702
30117	5.22195576979017	2.26275052938529	6.21701572163042	5.54001287709766	3.30040450056549	5.66666550728245	3.43840665082809	5.36713274411808	4.25424407756138	7.87781865291688	5.48039208223615	4.41905057002314	3.01894620697175	5.55778609548463	6.21048841207468	1.19309678775049	3.69148573659708	4.38727212179702
431720	8.42707019969478	6.90660671916002	6.73548281056467	7.29003462408932	7.496801713369	4.56712983373153	7.68633416427168	3.04520464923072	4.25424407756138	7.03956972291349	6.17699993878622	8.01730989335776	6.18887120841406	5.96114178971584	6.86256510865437	7.60248772388819	2.10652323587593	4.38727212179702
751594	2.05203076834786	5.72218214802259	5.53112431205848	2.08058125846037	4.0373700947317	4.56712983373153	3.96892136752687	3.04520464923072	4.25424407756138	5.16510060499735	2.94433918199594	6.80371442025847	5.34087430185911	4.69105262634809	1.08120539512971	4.89353650589158	7.0607195462628	4.38727212179702
777634	7.09642488770631	2.26275052938529	7.38260178734839	2.08058125846037	5.80290484109468	5.21920653031122	0.268481649385779	3.04520464923072	4.25424407756138	6.08263844480538	5.97996309172666	1.24912556858083	3.01894620697175	0.603589785097751	7.23095251463439	6.32237980469545	6.86141073803939	4.38727212179702
368424	7.66674061246307	9.98384971809248	8.47516790608447	7.36598347732261	6.66963831023121	8.13481434302085	8.3399440119424	9.11129383968849	8.64656150034014	7.87781865291688	8.31589804460791	7.3152147590386	6.92583680258027	9.03404233676328	8.09243265055296	8.35296812452888	9.7285750553323	8.91083407785404
65237	6.44434819112662	7.99067098394849	7.02993016902992	5.98747185406888	5.17487361848164	6.5146624138374	6.92669313213757	3.04520464923072	6.57617217244874	5.45460722219234	5.14597304316559	5.49705308202442	6.18887120841406	5.6479839044562	7.05848531862962	7.21546460077894	6.49884065865469	4.38727212179702
368473	12.2207028864801	12.3247966671058	9.84991269941527	10.1304298079109	10.3484371969873	12.1849908149733	11.8225908019598	11.407148422966	9.68050883226348	11.3853445597552	11.6160571471252	10.30711729134	13.3306945219767	10.831205728512	11.9477116073559	10.400111107928	11.2689145646328	8.08771183993812
405758	2.05203076834786	2.26275052938529	1.00756235600147	2.08058125846037	1.71544199984434	1.75977491167393	0.268481649385779	5.36713274411808	7.42416907900369	1.99517560355504	3.42976600916619	1.24912556858083	3.01894620697175	6.02985453979985	4.7816451132708	6.68494988408016	2.10652323587593	4.38727212179702
368564	3.63699326906901	2.26275052938529	3.32949045088883	5.98747185406888	4.88536700128665	1.75977491167393	3.43840665082809	3.04520464923072	4.25424407756138	5.90206619916356	0.62241108710858	5.89298175835556	3.01894620697175	2.92551787998511	1.08120539512971	1.19309678775049	2.10652323587593	4.38727212179702
402875	2.05203076834786	9.00421751578644	7.63691897608108	8.14667044891814	8.50985786619444	8.95944725651029	8.13266779404006	8.17448766617569	8.1611346731699	8.14492272305972	8.67225963655914	8.50651341127349	6.47837782560904	7.11138442529645	9.30520706932781	8.18178147452265	2.10652323587593	4.38727212179702
394081	6.1394936095982	8.5665312775624	8.53894381651778	7.43813326307845	7.78153119030211	8.16916584781163	7.73608719946878	6.74564436737182	8.1611346731699	8.37021503490196	8.75683740732951	7.51591210927573	9.88931092655515	8.58658335979206	7.9013843575449	7.42191547824637	8.84799022227707	5.97223462251818
563166	10.0120327004159	10.0506530887767	9.17246928267716	9.58042714554357	9.11632143612652	8.63013963125733	8.94443868232753	9.15372910600889	10.5580248257385	7.66760094552653	9.82942540728611	10.1709665056553	8.57353505864938	7.87971419037199	8.88210529505001	8.5240136658651	9.36391107856858	8.77958954457579
64815	2.05203076834786	2.26275052938529	1.00756235600147	2.08058125846037	5.80290484109468	1.75977491167393	3.07583657144338	3.04520464923072	4.25424407756138	1.99517560355504	5.66680520646703	3.57105366346819	3.01894620697175	6.15817863677539	3.40313349001707	4.00045170980809	2.10652323587593	4.38727212179702
751672	2.05203076834786	6.51067804282888	5.76244985816494	7.96322430782221	4.52279692190194	6.5146624138374	6.33457083984355	3.04520464923072	4.25424407756138	1.99517560355504	5.14597304316559	5.64144299135959	3.01894620697175	6.90737053327485	7.10357320815816	1.19309678775049	6.63008519193294	4.38727212179702
678610	9.10731320384905	7.75460362571497	7.77574668077839	9.28025360329673	8.85499335224313	7.48769536623713	8.42329975843788	9.2740233397266	8.1611346731699	7.1244586205	8.74653239893777	8.30440800408202	9.70544673415496	8.03821801273448	7.87562126147981	10.1385406241284	8.64568204698396	4.38727212179702
415211	9.87857925563877	9.25143521615746	9.45464558221112	8.68049410064749	9.65207993884691	10.1649163748103	9.09820438447184	8.5370577455604	8.1611346731699	8.53433441466307	9.76961601205081	8.73294134584509	8.80030592049641	9.17723697259107	8.48208483141189	8.85843270493566	9.71385354962554	10.3645520452969
368900	5.51146238698516	6.51067804282888	3.32949045088883	6.93856225358794	5.96336951328792	5.46021462981502	5.76033474571545	4.63016714995188	4.25424407756138	1.99517560355504	4.08184270574588	4.41905057002314	3.01894620697175	4.30402950323884	5.93918639025728	4.00045170980809	5.27644823731824	4.38727212179702
557312	2.05203076834786	2.26275052938529	1.00756235600147	2.08058125846037	1.71544199984434	4.08170300656129	2.59040974427314	3.04520464923072	8.77780603361839	5.16510060499735	4.87033860055217	5.33658840983117	3.01894620697175	3.77351478654006	3.88856031718731	1.19309678775049	6.35445074931951	4.38727212179702
368848	6.29995828179144	5.43267553082761	6.73548281056467	5.54001287709766	6.1077594226231	6.40363110144865	6.33457083984355	3.04520464923072	7.95468379570247	5.16510060499735	4.5293016827171	7.17986290614372	3.01894620697175	6.15817863677539	5.93918639025728	7.42191547824637	4.42845133076329	4.38727212179702
561024	2.05203076834786	2.26275052938529	5.09502519725181	2.08058125846037	3.30040450056549	4.92969991311624	0.268481649385779	3.04520464923072	4.25424407756138	3.58013810427619	2.20737358782974	1.24912556858083	3.01894620697175	4.30402950323884	2.66616789585086	7.25918597820826	4.91387815793353	4.38727212179702
562393	5.75247048648895	6.78631248544231	4.91445295160999	2.08058125846037	1.71544199984434	6.28333686773094	3.72791326802308	3.04520464923072	7.71367569619868	1.99517560355504	5.14597304316559	6.74097866491051	3.01894620697175	6.53432712266064	6.21048841207468	6.40255015337944	5.80696295401702	4.38727212179702
368433	4.85938569040546	7.21694683977217	7.95007686134071	7.96322430782221	5.17487361848164	6.5146624138374	7.23426593404787	6.21512965067304	4.25424407756138	6.51873755961205	6.88919762780348	6.3784085855258	8.57353505864938	6.62595759812621	7.49059633126741	6.61936154245258	2.10652323587593	8.47473496304736
368917	5.22195576979017	2.26275052938529	1.00756235600147	4.40250935334773	5.17487361848164	1.75977491167393	3.72791326802308	3.04520464923072	5.83920657828254	1.99517560355504	5.26626727688331	6.67539032328293	3.01894620697175	5.46157078022532	6.69591523924492	1.19309678775049	4.91387815793353	5.97223462251818
556781	8.97089400562245	9.59366740749991	9.41270381913781	9.44690347270618	9.68698555379511	9.5213261441184	9.24289623919131	8.5370577455604	9.68050883226348	7.35272760817312	9.23343588441593	10.0006696276699	7.26687372041533	7.78349887511269	8.53241650696204	8.5240136658651	8.48156266722285	5.97223462251818
565708	6.1394936095982	6.65506795216406	7.34741235888609	7.36598347732261	6.75983611920279	7.73705483517384	7.46815399422214	8.59979350090836	8.89810026733611	7.35272760817312	7.13020572730728	8.87117738803721	7.10640904822209	9.48928615843715	7.49059633126741	8.5240136658651	7.93941325004067	7.55719712323934
323361	7.77995122291106	6.16964112499381	4.17748735744378	2.08058125846037	5.80290484109468	6.7139712220608	5.55388386824803	7.56876660528774	4.25424407756138	9.27130000882928	4.5293016827171	4.70855718721813	5.34087430185911	4.30402950323884	8.09243265055296	6.05107778287806	8.37330977657083	4.38727212179702
30453	7.9346738177097	6.90660671916002	7.74902934240261	8.6197400695684	8.74886500138179	7.69051224923681	7.61720980361686	7.80009215139419	8.89810026733611	6.63903179332976	7.74135215983209	8.237810255353	7.87692720209932	6.87037632579265	8.17923747809024	7.53294679063511	6.86141073803939	6.70920021668439
565460	10.6630555656552	10.0636504293056	10.0655540787606	10.3332466909106	10.4331184229107	12.2626067157407	9.8095782647353	10.8844084373277	12.3149400092489	9.2143441240172	10.7296281627	11.2784127955491	9.08503539742952	11.0224965163557	11.3444745955024	8.88658374524981	9.455251390107	15.2162019494485
368912	7.72445611031935	6.90660671916002	7.6074751981886	8.6197400695684	8.05529200272896	7.18603966637603	7.13884636896918	8.40275665384881	9.11222507268895	9.11411667627855	7.78228242388697	6.0040130707443	6.92583680258027	7.26180126784955	7.42105539801433	6.23749090710894	6.75037942565065	8.29416271740554
573719	7.9346738177097	7.30714464874375	4.70800207414256	7.86194097198503	7.33015184395955	6.40363110144865	5.99640210394898	6.95209524483924	8.50217159100497	6.85315659868261	6.8122356459886	7.65851650471853	5.34087430185911	5.12715174115476	6.80912584969291	5.83695297752521	6.35445074931951	9.43166624115548
570547	5.75247048648895	6.51067804282888	4.91445295160999	7.03477756884724	6.35929818961906	1.75977491167393	4.66079907216454	6.21512965067304	7.71367569619868	6.24310311699862	0.62241108710858	4.70855718721813	6.18887120841406	4.51048038070627	7.23095251463439	6.23749090710894	6.19398607712626	9.14215962396049
796753	3.63699326906901	2.26275052938529	4.46699397463877	4.88793618051797	6.66963831023121	4.08170300656129	0.268481649385779	6.95209524483924	4.25424407756138	6.63903179332976	2.94433918199594	4.41905057002314	4.6039087076929	6.02985453979985	5.32913290857329	6.97445650127515	5.56595485451322	7.84670374043432
393858	7.47829552304996	8.672141465523	7.41695329213917	6.32850877190395	6.23900395590135	5.21920653031122	6.60833165227041	7.80009215139419	7.42416907900369	6.75006310571851	7.19226669543953	7.58897557146546	8.37649821158983	5.24744597487248	7.52414889097844	6.47849900661273	6.49884065865469	7.55719712323934
503537	4.37395886323522	2.26275052938529	4.17748735744378	2.08058125846037	1.71544199984434	4.56712983373153	4.35594449063612	3.04520464923072	4.25424407756138	5.69561532169613	6.11426418343826	1.24912556858083	3.01894620697175	5.24744597487248	4.98809599073823	1.19309678775049	2.10652323587593	8.77958954457579
563901	3.63699326906901	7.47220389501424	6.36511436061955	5.54001287709766	1.71544199984434	4.92969991311624	4.1753722449943	3.04520464923072	4.25424407756138	6.51873755961205	5.01472850988734	4.05648049063844	3.01894620697175	7.23294640517736	7.10357320815816	6.40255015337944	4.42845133076329	4.38727212179702
393998	2.05203076834786	2.26275052938529	1.00756235600147	2.08058125846037	4.88536700128665	1.75977491167393	0.268481649385779	4.63016714995188	4.25424407756138	4.80253052561264	4.5293016827171	1.24912556858083	5.34087430185911	5.55778609548463	4.25113039657202	4.00045170980809	2.10652323587593	4.38727212179702
405763	7.47829552304996	4.58467862427266	6.98484227950138	5.98747185406888	6.84472501678931	6.5146624138374	7.38742272210929	3.04520464923072	4.25424407756138	6.3874930263338	7.49277580669199	7.43895012746085	3.01894620697175	4.69105262634809	6.63579424680735	6.23749090710894	5.27644823731824	4.38727212179702
798602	6.69588695812258	5.96319024752639	5.76244985816494	4.88793618051797	5.17487361848164	6.40363110144865	7.00994863578693	4.63016714995188	4.25424407756138	5.90206619916356	5.26626727688331	6.67539032328293	6.71938592511284	7.49840754840569	5.47352281790847	6.23749090710894	7.23580625282089	4.38727212179702
566347	8.87220973076305	9.48191904984746	9.32497496976634	9.41149813657498	9.65207993884691	8.65459267498187	9.42582858474862	5.36713274411808	4.25424407756138	10.8057472382962	9.30540567079026	9.3312746099347	11.0687947564223	10.3161167855376	9.70691423819417	10.8743351995283	10.3591886683262	10.7623115531439
568701	2.05203076834786	2.26275052938529	3.32949045088883	2.08058125846037	3.30040450056549	4.08170300656129	3.07583657144338	3.04520464923072	7.06159899961899	1.99517560355504	0.62241108710858	1.24912556858083	3.01894620697175	2.18855228581891	4.25113039657202	1.19309678775049	5.80696295401702	5.97223462251818
548345	11.1474277911404	8.04411024290996	9.83728509108753	9.8152908786862	9.51634189976464	8.85780699463445	8.75632168320883	9.38505465211535	6.57617217244874	7.48702869988471	9.95108601443653	9.68791742115909	6.18887120841406	8.62039807278431	9.42550130304553	7.90734230541661	9.09520792264809	8.91083407785404
556421	9.45291020463004	11.0008427890058	11.0229774083882	10.0635748331547	11.1099046944547	10.6146432949342	10.5711205731733	9.34898539740783	10.9684895952275	9.07199120060587	10.2315898252506	12.0524494876223	11.271611639422	9.83000197788654	9.63195218051295	11.0148707697211	9.62222307415997	9.81353687649912
30416	4.37395886323522	2.26275052938529	4.17748735744378	5.25050625990268	5.80290484109468	1.75977491167393	4.1753722449943	3.04520464923072	4.25424407756138	1.99517560355504	0.62241108710858	1.24912556858083	3.01894620697175	4.51048038070627	4.25113039657202	1.19309678775049	2.10652323587593	4.38727212179702
64615	11.5736312080716	11.4048575866878	12.7528164979587	11.7298374359777	11.1728228789169	11.686070906455	11.9571690726083	12.4224151796193	10.6292835089083	12.9902360705878	11.9892796732757	11.9277257076803	12.4763270860443	12.5733360359123	11.4573307844059	12.6693366940743	12.7073653502632	12.1219817420229
321928	8.55982540854656	7.54815274824754	7.92642559327606	6.16804409971071	5.80290484109468	5.46021462981502	7.96196860688511	5.36713274411808	4.25424407756138	7.60988544767025	6.35033154167178	7.58897557146546	3.01894620697175	7.26180126784955	4.98809599073823	6.14729309813736	6.19398607712626	4.38727212179702
557290	6.91001176347543	8.37127498616346	9.33399184312377	9.19952233118387	9.09914629231839	8.81505734717512	8.75632168320883	7.80009215139419	9.20844038794826	8.88999336686298	8.79733676960926	8.09461561952521	8.14822922391671	8.15048424498539	9.24611232180539	8.88658374524981	10.0313357394817	8.91083407785404
393515	8.65194361053499	7.54815274824754	9.48734262003057	7.80850171302357	8.12483293598204	7.94959947055394	8.38222381543497	8.25465801485967	7.71367569619868	6.75006310571851	9.52629293284476	7.22640549208075	6.18887120841406	4.51048038070627	7.68111823731684	10.7985763058122	5.27644823731824	7.19462704385463
565158	5.95892136395638	7.62030253400338	7.57741796433242	7.75300660043186	8.58580671942774	6.7139712220608	7.52586949207843	8.33060686809297	7.71367569619868	7.28057782241729	8.35712070733442	8.11949028816424	4.6039087076929	6.66967897555552	7.58900003532841	7.56813621909741	5.56595485451322	5.97223462251818
559380	6.57559272440487	7.54815274824754	7.4505058518502	6.32850877190395	6.35929818961906	6.15209233445269	6.89783826946539	8.33060686809297	4.25424407756138	5.90206619916356	5.97996309172666	6.0040130707443	5.82630112902935	7.96991199934357	6.29065876075866	7.73225559885852	5.80696295401702	8.08771183993812
561547	4.85938569040546	7.21694683977217	6.73548281056467	7.57243435479004	6.92489536547329	8.85780699463445	6.37700610616395	4.63016714995188	8.89810026733611	6.85315659868261	7.93529404239294	6.29351968793929	6.92583680258027	4.99590720787651	7.79545091279583	5.28055962900083	2.10652323587593	6.70920021668439
447827	6.69588695812258	4.58467862427266	5.76244985816494	4.88793618051797	5.62233259545286	3.34473741239508	4.79204360544279	3.04520464923072	4.25424407756138	4.3171036984424	6.85122977760446	2.83408806930199	3.01894620697175	6.27601512706925	3.40313349001707	6.23749090710894	5.27644823731824	4.38727212179702
559089	2.05203076834786	2.26275052938529	4.70800207414256	2.08058125846037	1.71544199984434	1.75977491167393	5.02336915154925	5.36713274411808	4.25424407756138	3.58013810427619	2.94433918199594	2.83408806930199	3.01894620697175	3.77351478654006	4.98809599073823	1.19309678775049	3.69148573659708	4.38727212179702
555361	3.63699326906901	2.26275052938529	5.25548986944505	5.78102097660146	1.71544199984434	6.6177559068015	6.29084946241424	3.04520464923072	4.25424407756138	4.3171036984424	5.37729858927205	1.24912556858083	3.01894620697175	4.69105262634809	6.03540170551658	1.19309678775049	7.31597660150487	4.38727212179702
503566	4.85938569040546	8.14539357874714	4.46699397463877	4.88793618051797	5.17487361848164	7.04517713053618	7.11397170033015	4.63016714995188	4.25424407756138	6.3874930263338	5.97996309172666	4.05648049063844	3.01894620697175	4.51048038070627	6.80912584969291	7.12383412531337	6.01341383148444	4.38727212179702
494085	6.69588695812258	5.96319024752639	6.43382711070357	7.29003462408932	7.07299400446242	5.46021462981502	7.30190465092323	7.29313216267431	7.06159899961899	6.75006310571851	7.13020572730728	7.62416499992776	7.54250816302876	6.15817863677539	6.12559951448816	6.14729309813736	4.91387815793353	4.38727212179702
445186	8.24185532722787	6.51067804282888	7.63691897608108	7.36598347732261	8.09048143119126	7.11732691629201	6.67787258552348	7.80009215139419	4.25424407756138	5.69561532169613	6.77215820661326	6.0040130707443	5.82630112902935	7.31783530276387	8.49905791001561	6.05107778287806	5.56595485451322	4.38727212179702
568316	2.05203076834786	6.16964112499381	5.09502519725181	7.43813326307845	4.88536700128665	5.21920653031122	5.31287576874423	7.29313216267431	4.25424407756138	7.28057782241729	4.70987392835892	2.83408806930199	3.01894620697175	5.46157078022532	6.43875739974779	5.58541421052925	7.15091735523438	8.29416271740554
100334818	2.05203076834786	3.84771303010645	6.43382711070357	4.88793618051797	5.41588171798543	3.34473741239508	6.29084946241424	6.21512965067304	4.25424407756138	6.3874930263338	5.26626727688331	4.94956528672192	6.71938592511284	0.603589785097751	4.7816451132708	5.94798428991395	5.80696295401702	4.38727212179702
192334	7.26148413397681	7.75460362571497	5.96175866638834	5.98747185406888	4.88536700128665	6.00770242511751	6.15112469874762	8.71762999120222	5.83920657828254	8.18500016243505	6.40377080063324	6.60667757319892	8.37649821158983	6.53432712266064	7.82267238153086	5.83695297752521	4.42845133076329	7.84670374043432
445486	11.2344251217524	10.21111776097	12.291229523493	11.1812435974656	11.2448725539905	11.4995555214472	12.0874631888182	10.933947898129	11.6551235138436	12.2419162020482	11.1311962491731	11.3192465130577	12.45148810736	12.197447723956	11.5001121263876	12.257165868136	12.2926374754176	11.9946024355466
554477	7.98276810591074	6.65506795216406	7.66577383875326	8.05786118196028	9.40892895734366	8.79319791321138	7.68633416427168	7.90318564435829	7.06159899961899	8.50297024375373	8.47416012852464	7.81898117691178	7.54250816302876	7.04653328094648	7.49059633126741	6.86552212972198	8.44637323876055	5.97223462251818
324984	6.57559272440487	7.30714464874375	5.86554335112904	7.96322430782221	7.73780981287279	7.78214272470238	5.22267795977266	6.95209524483924	7.95468379570247	8.73664258995619	7.16156989821661	6.3784085855258	7.10640904822209	6.62595759812621	6.12559951448816	7.79300962993761	3.69148573659708	7.55719712323934
566140	2.05203076834786	2.26275052938529	6.05195647535992	4.40250935334773	7.82396645662251	7.69051224923681	5.55388386824803	3.04520464923072	7.95468379570247	1.99517560355504	5.57660739749546	5.89298175835556	3.01894620697175	4.69105262634809	6.12559951448816	4.3630217891928	4.91387815793353	4.38727212179702
334098	6.91001176347543	2.26275052938529	6.05195647535992	7.50684601316246	4.52279692190194	8.20271840752266	6.86839449157291	8.33060686809297	7.06159899961899	5.16510060499735	7.51722885041652	2.83408806930199	4.6039087076929	5.12715174115476	6.36660761399196	5.28055962900083	3.69148573659708	7.55719712323934
497400	8.02931069184777	7.47220389501424	7.69406288318469	7.57243435479004	8.09048143119126	6.6177559068015	7.89053346884216	8.92784769859257	9.38352709450635	5.69561532169613	7.3089116142918	7.3152147590386	4.6039087076929	7.07932321606415	5.93918639025728	7.07573983711233	6.9645042310035	5.97223462251818
