	DOSE_1000.DOSE_0	DOSE_10000.DOSE_0	DOSE_100000.DOSE_0	DOSE_1000000.DOSE_0	DOSE_10000000.DOSE_0	AveExpr	F	P.Value	adj.P.Val
100005551	4.14857403001862	5.39513046776744	5.15734293716786	-0.163465695464073	5.40842150412569	5.90356378897215	20.6083273391911	8.74124141862006e-06	0.118286478876767
100002266	-0.0126804145232926	-4.12489712232211	-3.54520794654786	-4.55578311824283	-0.130079686576685	4.12577206690383	18.1428034436939	1.78707686274774e-05	0.120913620533512
767799	4.5715279211901	0.795741134030371	4.87211317629893	2.15846239942329	1.18998911680364	4.47713468347248	15.6547513543889	4.01835995321492e-05	0.150926124867701
799638	1.60451314196583	-1.3175422002645	0.036123007138865	3.25086701868743	3.19426817523375	4.62534928857903	15.3554107716333	4.46131022369794e-05	0.150926124867701
100003790	0.415381662673713	-5.34728954365856	0.361942796564113	-0.593376866439944	0.639748083181048	6.65301495556005	13.6627692978493	8.33237504421653e-05	0.207491280109725
560232	-0.404871749883321	-4.25614165560036	-4.97874934502895	-0.833348085480647	-0.881642323668825	4.21163329037474	13.4087970124668	9.20002719966266e-05	0.207491280109725
110437808	-0.531950503413409	4.3101925014245	0.0731334446017795	4.02622348807156	0.823477225620001	3.37526575927422	12.5032559833814	0.000132634530738601	0.256401495707822
561188	5.6171081873102	0.267420300456652	4.46043983307753	5.15801141627609	4.52472927224304	5.56513980133906	12.1670813480807	0.000152738474986469	0.258357130439613
30078	-1.04918385227654	1.20600120297343	-3.26254231102954	-2.97082061752168	0.350706348516098	3.76370721124284	11.1134415830163	0.00024265398167177	0.350201831445709
393284	1.01600155984483	4.78172394911303	3.89617778454498	-0.163465695464073	1.94655516217524	4.20976169229184	10.9726077101457	0.000258795323267595	0.350201831445709
566261	-2.09587048982981	-4.57589707704259	-2.4508801192672	-6.70815546601995	-5.09674707891111	6.11353297698998	10.7206534695433	0.000290858477534408	0.357808810726873
553799	-0.311098719159094	1.35131948778411	0.525618287440615	-4.41139320890766	0.78308554567352	6.03299209982183	10.2038837888862	0.00037205171845738	0.392787122778029
494063	4.48795772658113	0.795741134030371	5.0280394967492	4.37360503591218	4.17136999871129	5.38323443655412	10.174808460665	0.000377345004146791	0.392787122778029
406715	2.93961124185566	3.94820142705455	3.95125254498111	-0.163465695464073	4.52272722068133	4.95402848807075	9.95210829437799	0.000420890589453874	0.406820818320702
100124531	0.996287864525714	1.5574234570318	1.63090596417523	-3.33339069690639	-0.746455978591643	5.31657059716778	9.57378424647583	0.000508833262020119	0.45230927747317
563220	1.75009891262507	2.04016798314982	-1.18626941419758	-0.406179109049195	-0.78319902507757	5.02082282603576	9.16055803543951	0.000630018785744535	0.45230927747317
767716	-1.60475834312458	2.16068783218877	1.48632488541428	2.04172055676553	1.46371345375417	6.33632001907066	8.95363799264052	0.000702997535216999	0.45230927747317
393749	1.98017076071841	1.55141991282747	-1.72047381671186	-2.48539379035144	2.03059994133663	4.66235104302607	8.7054421377122	0.000803712550321532	0.45230927747317
30683	1.46047613775323	4.21369029569284	-0.455187388971939	-0.163465695464073	2.65409492439656	3.45628479493036	8.53003184798543	0.000884933209678324	0.45230927747317
100330676	0.261625979421108	1.27356135678236	0.579591497632973	-3.27787504071201	1.16717104715793	6.02969599359722	8.52854141419585	0.000885662667445747	0.45230927747317
402896	0.869390686529806	0.739596006263095	-1.6765371683872	1.68767074253595	2.09657428655713	5.99372457371942	8.52273707578959	0.000888510060176438	0.45230927747317
494051	1.85467327551272	0.267420300456652	3.95636853309225	-0.163465695464073	1.56915695805362	3.41119381457927	8.4875687340176	0.000905989105773405	0.45230927747317
561747	4.73364108522371	4.51953624229551	4.78157769275669	5.7331327340664	4.95467122122747	6.4657683733943	8.42987213618346	0.000935528401325585	0.45230927747317
108183670	1.05301199730775	0.267420300456652	4.41732089760215	4.39470628515466	4.6971092887495	4.57639876206193	8.40760169636115	0.000947225393600146	0.45230927747317
100329489	0.17083522261673	-2.05450779443071	1.32347850349107	-2.48539379035144	-2.02677170284108	3.37661452915914	8.36503931697848	0.000970051101014394	0.45230927747317
368664	-4.64748585961442	-1.19942909580499	-0.277615784682487	-0.596289502152392	-0.972824494196367	6.63330780390068	8.32777714604198	0.00099055465126472	0.45230927747317
777631	3.45362921160628	5.10146965947584	4.94055152331519	5.20261801736762	6.77933170808787	6.65214425003082	8.32207400482399	0.000993736569172929	0.45230927747317
559315	-0.140126712097092	-3.63947029515187	-0.315241227124384	-0.0961726752802532	-0.0508613898776194	4.96839307460573	8.28211204713808	0.00101636481731582	0.45230927747317
323107	5.17815588968199	5.69846374495482	4.88556575550431	6.04743523477086	5.49138763350711	6.96050472991719	8.23350694887205	0.00104468990678706	0.45230927747317
561457	-1.0306624042856	-4.87668420794113	-2.28138807991588	-0.156840183715147	-1.85911834623664	5.5454081370184	8.15619943451717	0.00109163208164831	0.45230927747317
393781	3.51488625404266	3.88855762010387	0.480597585047263	2.03269301592531	3.75210407955541	4.50172027042465	8.10287022904399	0.00112542833660352	0.45230927747317
100006044	5.85826658769373	4.20414361301154	5.47082762309379	5.02133297767526	4.63666350196308	6.60695675606056	8.08881872867329	0.00113453231073845	0.45230927747317
100149909	-1.61994491515586	-4.08219694438639	-5.21226877426047	-4.65638666396574	-5.92603080083517	3.19992780395734	8.06842683234215	0.00114789519511272	0.45230927747317
322012	5.54255805850459	4.66868923461925	3.12220175291586	-0.163465695464073	1.56915695805362	4.86219120197489	8.0128367030195	0.00118525206899545	0.45230927747317
393566	-2.48294969928452	-3.82004254079369	-0.373798386638502	-4.25092853671441	-2.80097151871504	3.52858536782017	8.00380917401427	0.00119144958533561	0.45230927747317
100003661	0.547871474818386	-1.3175422002645	-1.51182905611938	3.22502494104297	-0.149318185862115	3.43226765992613	7.9847755883559	0.00120463882738069	0.45230927747317
445082	-1.42630887960673	-5.13499620353252	-2.01137924193355	-1.15211777347274	-1.44663576700942	5.67672304323485	7.89816000808537	0.00126681789393432	0.45230927747317
559333	0.68650010612411	-2.05450779443071	0.206646087796356	2.47923541396705	1.21188229391064	4.56606238264781	7.88735174802642	0.00127483268620647	0.45230927747317
100334658	-1.86493340435715	-3.98050721298693	0.790476573006139	-0.349332552993067	0.0979754002528068	5.11341753811225	7.84881676873459	0.00130388605048033	0.45230927747317
767763	5.27456849531681	0.267420300456652	5.51593743477216	5.47314070946309	2.71248623830189	5.38730001558268	7.75729922744604	0.00137598683080282	0.45230927747317
393213	5.31244964205577	4.61160775345702	4.98206796123597	5.80614024586913	5.19853560012134	6.69854965137467	7.74693458045854	0.00138443759786681	0.45230927747317
566022	0.497133659871662	-2.39554471226578	-0.258031312977921	-4.41139320890766	-0.0360083655334176	5.12471703329291	7.72339042409323	0.0014038567583412	0.45230927747317
100001219	5.00152714414953	5.12628559387291	4.48627831989163	4.06374107647126	4.73354482209245	7.89978724747006	7.66364844641168	0.00145455251559635	0.457495531611491
494108	-5.20322929082917	-1.09983926433132	-2.22465270998788	-3.14545960186244	-4.82059697327788	4.54232762051439	7.62601091499239	0.0014875704545452	0.457495531611491
450052	3.93789067348374	3.12022720487954	0.318788642657182	-0.163465695464073	-0.1123077483992	3.33458975568048	7.56629028658453	0.00154174434818211	0.463619655991118
100329977	0.441965394020704	-1.16206480621875	-3.46963499636849	-4.41139320890766	-4.36023526184279	3.85321324539213	7.47478229496937	0.00162921135906701	0.472820044045747
100141342	-1.19432814931493	-1.89720312325008	-3.92210767788151	-3.89454640116051	0.145384977975591	4.53410373529286	7.44219574317931	0.0016617253450889	0.472820044045747
100535090	0.251328911384699	-3.19201131818065	0.290360941494343	1.46643511140187	-0.274646898502265	4.97342805461487	7.35047392046458	0.00175731978917413	0.472820044045747
436942	4.65793215281723	4.40255610786306	4.12806751047669	2.03269301592531	4.69299084537365	5.75080048598093	7.31613436546382	0.00179472311545586	0.472820044045747
566152	1.54884718422496	1.30704363433791	0.100993500089772	-3.291730881273	0.7341936349223	7.06076456222426	7.27896604461924	0.00183624204816508	0.472820044045747
564832	-0.974156971405484	0.0470935481381645	0.0877186421116436	-4.68702765152109	-0.904078968655301	5.45340561311011	7.24816618304437	0.00187148430644358	0.472820044045747
404731	3.61750764980752	5.11009587008437	3.36785695097126	4.31217666201941	5.79428219177786	6.05637084801556	7.17460422729328	0.0019588451275978	0.472820044045747
768195	2.00382626783646	5.00772273362661	1.00891841862098	5.04281922793853	3.0206068155802	4.78405617140942	7.17174924353747	0.00196232890349439	0.472820044045747
541542	5.31024392725776	5.85705198491682	5.1176346056895	5.32696110772579	5.14688866284441	6.9000907443899	7.15824644931024	0.00197890230540017	0.472820044045747
359831	0.849141283598472	-2.53993462160095	1.25063180487745	0.199104383920635	1.25635301761825	4.90060589736377	7.13721547619872	0.0020050370271055	0.472820044045747
436610	4.65561270291746	5.09768303875432	5.38300183415287	3.54546056197888	3.783241059411	6.16010122919575	7.10956654541118	0.00204000103820767	0.472820044045747
407623	-0.00362966983969049	1.20320527447585	2.06556008576842	-0.163465695464073	4.50410631353596	3.43551840194433	7.09021198464902	0.00206489294210376	0.472820044045747
100004647	-4.2323902215545	-1.07408088533416	-3.62730627353931	-3.86390541360517	-1.60296192651376	2.98136989549016	7.08868237661438	0.00206687499641407	0.472820044045747
378866	4.83412188980451	5.78399012562155	5.67139474648763	5.53617326679041	5.93417106460644	7.08635742809418	7.0219798406355	0.00215547071526336	0.472820044045747
553575	3.51082169755444	5.71216060094046	4.31749543033486	0.629015554896505	4.40400634777963	5.57623098319285	7.02105829333542	0.00215672491361992	0.472820044045747
563864	4.54300563592514	4.40749477357287	4.83196275856418	4.25770947624283	5.17664301537082	6.26298126073708	6.97385163215688	0.00222210693287686	0.472820044045747
321818	4.48331693450368	5.89429491097615	4.07722522622049	5.34249733768933	5.56277122151984	6.61932006422071	6.9451562404569	0.00226296188258401	0.472820044045747
797503	-1.47971330077894	-4.23052688407355	-3.03781644770432	-5.71805454714171	-5.25943245963136	3.89414918750588	6.91527526614024	0.0023064241188668	0.472820044045747
108183284	-0.531950503413409	0.795741134030371	0.69795648390716	1.56625011385457	4.59121387526826	3.22289097369052	6.90502169169158	0.00232155832729989	0.472820044045747
556374	-0.486477437337877	0.074415888993328	-1.17651263400898	3.4603019309864	0.50336325686308	5.60722845155549	6.8866728378072	0.00234892656948605	0.472820044045747
567001	6.59238300430786	6.60946418646634	6.91372857910646	5.44702573007682	7.09031342264122	8.07091336306605	6.87563243877028	0.00236557230155021	0.472820044045747
65232	4.74861189251557	2.83191595295643	2.76242760202872	-0.163465695464073	1.47265475232196	4.24479204112076	6.87225661940835	0.0023706890652973	0.472820044045747
573354	4.59339070173263	4.55373773737363	0.480597585047262	0.997498351979607	2.75803385070325	4.5136171824534	6.86877459475617	0.0023759801208329	0.472820044045747
30350	-0.568960940876323	0.398287003843016	-1.00786270994223	-4.12587194726696	-1.3956335052936	5.59340263929215	6.8443341946743	0.00241350198908627	0.473326216178484
563247	0.701529402633621	1.42056417333575	5.68962217439626	5.44034653864931	-0.640628581972919	4.06306239938322	6.77378684314116	0.00252568289809191	0.481246742626337
564159	-2.59883165553729	0.905094173527707	1.23808949350593	1.41066568906848	1.43074548301979	7.71283843936589	6.75420748227661	0.00255787009489202	0.481246742626337
559066	5.15754779645705	6.05151813003666	4.85120125784961	6.07907158638523	5.47365818531839	7.02079337933514	6.75257211386069	0.00256057977158559	0.481246742626337
447910	-3.7710242842439	-7.27572122852625	-4.83104985632074	-7.07396401057702	-4.07020855950135	5.04213180264601	6.66902596442481	0.00270349552581185	0.491195377865564
560399	-3.27616423019907	-4.63102900988572	-1.24492051224579	-1.47023152192304	-1.08713820217031	5.33200950869968	6.66007668640309	0.00271934013500354	0.491195377865564
563801	-1.59149134043859	-3.19201131818065	-3.91461900760924	-3.62289731410137	-0.522671058722422	3.0356855256517	6.65396213947527	0.00273022716545352	0.491195377865564
334271	5.03421656451243	3.58982905340198	4.93888586042243	4.60319917068884	3.73391690262836	5.97659499283632	6.63307482173323	0.00276779638876818	0.491195377865564
406651	5.46052645233088	5.83040259947808	5.8232976890532	5.20261801736762	5.31295998661761	7.08258517502973	6.61814832591716	0.00279500769255457	0.491195377865564
337572	-2.28266375832358	1.72426103471502	-2.73422147745582	-2.97082061752168	-1.86302100330937	3.2835818927314	6.55537113708365	0.00291286357489726	0.505344485839869
100538208	-0.531950503413409	0.795741134030371	4.1855811603598	1.42149680525708	-0.640628581972919	2.85474697638648	6.50745596809225	0.00300666253586664	0.50915218586237
558080	0.0845291103344357	0.423583711304643	-0.20489073455704	-3.89454640116051	0.348170084359049	6.03803296407526	6.49713263276007	0.00302732256051504	0.50915218586237
558950	2.92458194534615	0.267420300456652	4.28177914444793	4.20219382004846	2.34313298968274	4.42714081254459	6.48703482813056	0.0030476889635569	0.50915218586237
393836	-2.52262921590618	-0.019819907934731	-1.79668857476275	0.303789763741796	0.860941440180801	4.94877119550686	6.39587337896485	0.00323884544037194	0.523947381117544
100329813	-0.531950503413409	4.09586236353683	-0.455187388971939	5.563426832284	-0.640628581972919	3.13887484935835	6.38604761278235	0.00326025833942692	0.523947381117544
794698	-0.862942233160031	-4.20086211259521	-1.23775288658387	-0.857891449733944	-1.86901101243871	6.30471337113603	6.37650287108161	0.00328121444891935	0.523947381117544
100151335	2.18632219960396	0.267420300456652	-0.455187388971939	-0.163465695464073	3.01342909506365	2.88406684238669	6.37201250356875	0.00329112676581372	0.523947381117544
445074	-2.11691300413457	-1.3175422002645	1.18926688001796	1.53649960798024	2.3044096444535	3.7051388063511	6.30755394309575	0.00343727068335933	0.540850545200214
503535	3.46699167259348	-1.3175422002645	0.514962082701963	3.79762001131017	2.53555896373221	5.03477136653324	6.25595035703578	0.00355964867800674	0.544320705725764
101885757	-1.12444683978344	0.0669272187210517	-3.3937868443078	0.0518514817008571	-1.71277407738152	5.20112480561822	6.21947106895848	0.00364917652712759	0.544320705725764
368919	3.41195052965802	0.267420300456652	-0.455187388971939	1.42149680525708	0.133347449656202	2.7645045127455	6.21594324326837	0.0036579706701064	0.544320705725764
445177	0.175975374186037	-1.08849649165763	-0.370372800038156	-2.69333673731002	0.750741833631113	7.41520336896762	6.19839241707254	0.00370208412093191	0.544320705725764
100150366	2.13283397553954	1.04139633208577	0.0731334446017795	4.06419791468821	3.12174981338932	3.71918119563314	6.15674923049811	0.00380921589207232	0.544320705725764
387256	-3.33930542547101	-2.53993462160095	-3.26254231102954	1.93043756503893	-1.0480927224184	2.93023700851025	6.12745193270596	0.00388671802201779	0.544320705725764
30585	4.28937326815786	5.19870606129967	4.59790596982408	5.64916041540936	4.84884382460875	6.44365264071742	6.10929740545881	0.00393565047201901	0.544320705725764
