	C10	C7	C8	C9	C4	C5	C6	C1	C2	C3	B11	B12	B7	B8	B9
100319849	92	280	307	96	122	33	76	188	156	44	43	92	301	32	154
100320028	1	72	30	8	0	1	26	47	3	4	8	11	21	8	23
100320132	16	22	7	0	0	6	0	13	0	0	7	8	4	1	3
100320270	22	26	27	36	6	18	14	23	2	25	9	13	27	14	21
100320280	3	23	20	14	0	0	3	29	24	40	22	12	36	1	16
100320289	10	53	36	5	13	3	30	28	25	35	36	64	53	21	28
100320305	0	0	2	0	0	0	0	8	3	22	0	0	9	3	3
100320357	0	19	40	13	9	37	1	22	16	14	24	45	54	4	60
100320445	40	128	134	27	61	22	89	124	167	71	52	86	150	60	96
100320541	52	144	88	35	137	28	39	121	81	59	37	47	161	28	75
100320658	9	5	17	8	43	2	9	30	10	19	12	33	49	15	6
100320774	90	112	167	35	55	31	41	53	78	102	42	95	106	29	204
100320914	7	62	42	53	18	37	9	33	75	24	16	64	36	12	56
100320926	6	26	8	0	12	0	14	16	0	44	26	13	6	0	7
100321011	1629	1618	2163	1041	2041	1651	1384	5443	1115	2675	1377	2092	3396	1917	1760
100321082	5	69	15	43	47	2	20	54	8	17	15	3	40	16	25
100321084	4	0	0	0	2	0	18	5	0	12	5	0	18	0	6
100321107	20	12	20	10	12	11	5	17	1	7	1	2	4	1	5
100321117	28	8	9	8	9	0	14	10	5	6	1	10	11	0	9
100321139	21	82	61	20	38	5	18	79	34	6	15	30	53	59	42
100321249	51	136	144	55	72	19	57	154	61	51	55	116	131	71	109
100321295	13	92	87	6	32	34	22	63	39	34	50	40	63	10	35
100321338	56	120	139	25	79	31	63	126	58	50	65	70	210	42	133
100321715	52	110	109	59	20	25	12	64	15	56	27	61	125	1	58
100321723	3	1	2	0	0	0	10	14	0	5	0	16	11	5	1
100321881	44	209	200	38	32	33	61	83	52	45	34	64	130	32	108
100321895	0	0	9	0	6	5	0	0	0	0	25	25	9	0	4
100322009	0	2	2	0	0	0	5	0	0	3	19	1	0	2	4
100322027	34	62	53	1	8	20	34	106	13	77	38	64	101	34	59
100322075	12	7	20	0	0	0	0	3	0	15	0	4	2	0	3
100322133	91	73	138	53	42	41	83	144	91	53	39	93	179	61	124
100322372	0	0	3	3	0	0	0	4	9	15	0	0	3	4	3
100322456	7	3	6	0	0	0	0	14	0	0	0	9	1	1	1
100322583	6	9	0	0	0	1	0	1	0	2	0	2	0	5	0
100329124	5	52	7	44	12	4	22	10	26	70	26	7	69	18	10
100329171	7	42	34	22	8	7	22	0	5	11	35	6	46	11	20
100329241	37	46	78	10	21	29	50	78	69	45	38	67	76	22	69
100329252	0	2	3	3	0	0	1	3	0	3	5	1	0	0	0
100329254	9	25	9	9	7	0	1	0	1	2	19	5	10	0	15
100329262	10	20	6	10	0	6	17	22	1	0	7	0	15	21	2
100329265	12	1	9	4	0	0	0	9	2	2	0	0	9	4	5
100329274	31	89	81	18	79	11	17	51	53	59	151	33	90	34	55
100329277	7	27	22	16	6	2	9	37	23	35	11	3	18	14	15
100329287	9	24	17	8	2	10	7	23	2	9	16	0	42	3	15
100329297	8	23	32	0	15	3	20	16	7	5	0	13	48	16	31
100329298	2	1	0	0	0	0	0	2	0	3	2	0	7	0	0
100329304	4	14	18	0	0	4	5	5	35	21	5	0	47	4	39
100329327	0	37	5	13	16	0	12	8	0	23	0	8	9	14	2
100329328	42	143	79	47	58	21	32	64	29	46	31	93	102	27	70
100329339	1	11	28	3	0	0	8	55	11	65	12	6	9	38	19
100329340	2	18	41	5	7	3	21	9	10	17	6	35	24	4	9
100329344	0	0	0	0	0	0	13	5	8	0	3	0	6	8	0
100329377	2	0	0	0	0	0	0	10	3	0	0	7	13	14	0
100329381	8	3	3	0	0	0	0	0	6	0	0	10	1	0	3
100329385	0	5	2	0	13	5	0	0	18	3	0	4	16	0	5
100329390	68	270	163	28	45	29	78	189	121	69	128	58	246	34	136
100329397	60	72	164	18	89	12	36	62	51	90	42	54	210	26	59
100329402	12	27	33	3	30	12	9	50	27	11	28	10	134	34	39
100329422	13	19	40	18	23	56	21	54	18	33	5	20	32	11	36
100329433	18	29	14	25	1	0	0	20	4	9	15	1	36	5	1
100329452	15	30	23	0	41	4	12	27	8	2	66	6	44	21	30
100329456	43	157	65	49	60	38	124	185	74	38	22	87	240	30	90
100329459	0	21	4	0	0	0	0	17	12	3	0	11	18	0	0
100329462	16	21	60	16	6	9	10	15	9	9	24	15	23	2	12
100329473	102	109	129	27	47	22	73	93	59	42	49	45	117	107	63
100329480	3	9	4	1	3	0	0	10	0	0	0	0	24	0	0
100329483	0	7	21	0	1	2	0	14	0	0	0	7	9	3	0
100329489	2	3	5	3	0	0	0	13	8	5	0	0	3	0	0
100329491	3	5	1	0	11	1	29	4	19	7	0	0	2	13	10
100329494	15	152	99	63	26	26	28	112	37	65	28	73	73	12	88
100329495	18	105	61	26	13	14	41	40	29	25	6	49	31	16	58
100329499	35	92	127	83	47	25	98	36	36	27	51	93	130	39	114
100329505	30	112	124	19	30	9	39	81	12	43	41	41	130	28	44
100329522	0	4	0	0	3	0	0	0	0	1	2	0	4	3	18
100329528	1	1	3	2	0	4	5	5	11	0	1	3	12	9	7
100329531	11	50	23	37	39	0	0	14	12	5	9	14	31	2	58
100329583	42	132	121	31	10	14	71	145	93	74	42	90	226	37	116
100329592	0	2	0	0	0	0	18	9	4	63	0	0	2	0	0
100329607	28	47	28	9	28	7	11	11	23	31	18	42	9	7	74
100329612	47	75	90	22	18	38	33	99	70	46	43	66	97	30	74
100329613	0	13	0	0	0	7	0	0	10	4	0	0	7	0	0
100329632	28	198	171	53	67	81	66	197	107	94	58	94	254	64	109
100329656	62	188	79	34	59	11	67	80	71	48	35	96	109	34	44
100329687	69	76	64	53	38	5	12	21	39	47	12	14	86	25	8
100329702	243	604	506	75	235	86	175	490	200	221	235	463	717	171	481
100329706	5	127	92	15	15	8	8	31	6	13	26	26	23	2	14
100329707	283	546	599	214	349	100	309	738	304	483	173	313	712	169	494
100329721	71	241	94	41	47	33	80	191	45	78	69	85	218	26	168
100329730	6	29	26	2	24	40	3	18	12	6	0	7	6	3	13
100329742	9	25	18	8	52	0	2	7	2	10	2	12	44	4	20
100329748	19	0	18	2	14	7	5	47	24	37	0	0	46	0	68
100329766	0	0	0	17	0	0	1	5	0	0	0	1	4	2	3
100329767	18	5	4	0	0	0	1	3	2	0	13	1	6	2	2
100329779	140	439	363	164	176	91	231	328	172	160	109	276	593	69	286
100329781	37	30	24	1	37	15	24	31	20	19	9	20	42	4	6
100329788	28	39	77	12	40	7	46	61	38	17	15	59	98	3	78
100329789	24	14	46	7	12	0	6	39	6	10	10	11	21	3	11
100329792	237	692	633	132	246	76	211	323	164	189	171	242	511	145	165
100329813	0	0	0	0	30	23	0	0	0	0	27	25	0	0	0
100329827	6	29	36	12	5	13	30	27	6	23	17	19	25	9	27
100329847	24	19	34	8	5	0	1	6	28	29	8	0	69	5	12
100329854	21	89	90	26	49	27	41	18	38	29	19	14	88	30	64
100329855	22	9	24	5	18	18	26	37	11	10	17	1	35	14	34
100329862	51	135	100	50	78	72	105	172	94	51	76	48	299	86	217
100329872	35	125	242	46	148	20	220	102	42	54	61	81	102	24	65
100329879	8	54	5	1	1	11	12	25	8	30	14	9	35	3	22
100329882	73	57	284	1	45	3	0	59	35	7	3	32	10	7	9
100329883	81	322	443	152	61	66	171	215	170	103	125	207	191	25	161
100329887	276	624	494	112	280	187	198	493	176	163	133	171	820	115	444
100329897	77	268	274	92	63	45	72	200	113	190	47	126	380	82	151
100329900	28	22	51	0	53	4	18	43	29	17	27	13	134	3	45
100329907	4	0	0	0	0	0	0	6	8	0	0	11	1	0	0
100329926	12	107	72	52	24	20	14	71	16	26	16	35	75	17	89
100329944	21	122	53	7	30	22	21	29	17	45	32	18	80	7	29
100329953	290	586	538	180	234	116	319	482	243	366	207	380	648	159	538
100329955	11	0	17	3	0	1	7	3	6	0	0	4	9	0	6
100329977	9	22	17	16	6	0	13	6	0	0	0	0	1	0	0
100329981	1	21	14	0	24	0	0	9	0	15	4	9	2	0	0
100330004	2	9	35	18	9	11	4	27	6	1	1	0	33	0	0
100330008	88	89	172	26	29	24	77	76	96	32	30	49	81	31	99
100330010	13	2	27	10	14	12	0	8	0	16	1	4	17	14	20
100330019	215	541	695	134	231	70	96	268	146	396	229	253	544	91	732
100330031	75	225	225	50	62	43	47	134	67	35	47	42	172	23	70
100330048	4	44	48	9	7	0	0	32	5	18	32	8	23	7	39
100330077	17	36	146	2	109	14	20	35	6	31	7	114	30	36	19
100330105	42	74	71	3	25	14	15	96	2	27	19	51	74	17	45
100330122	6	22	14	5	4	10	11	8	7	7	3	4	42	3	25
100330143	1	9	1	0	3	4	22	4	10	3	9	18	14	14	31
100330147	42	107	131	59	41	53	58	101	38	56	55	50	108	21	88
100330155	63	165	128	44	31	16	14	106	38	38	24	84	99	21	68
100330160	50	161	125	19	53	21	94	189	30	87	69	109	208	12	98
100330167	5	50	33	0	0	0	13	15	23	17	6	16	24	4	10
100330171	10	10	8	0	62	28	38	10	15	1	5	25	9	13	18
100330176	9	25	15	10	11	8	18	33	16	20	8	11	43	11	26
100330183	41	89	62	14	62	14	81	90	36	17	52	11	166	34	132
100330184	29	37	24	15	0	3	36	39	3	4	1	15	4	10	39
100330186	43	227	134	49	78	30	80	147	30	70	61	125	121	70	163
100330198	44	90	30	15	12	2	4	21	57	2	9	34	101	16	51
100330213	0	31	16	0	8	0	1	4	2	10	5	8	42	7	11
100330221	0	14	14	24	11	13	14	6	22	2	7	8	41	5	24
100330227	0	0	0	0	0	3	0	2	0	0	2	0	2	3	0
100330238	0	0	0	0	13	0	0	3	4	3	6	15	12	0	9
100330251	0	0	11	0	0	0	22	2	0	0	0	0	3	18	12
100330260	2	0	5	2	2	0	0	2	0	0	8	21	5	0	0
100330275	5	5	4	0	4	6	0	21	8	3	30	14	20	2	38
100330276	44	221	166	31	73	41	51	180	59	55	31	119	165	30	55
100330290	0	4	20	6	0	0	1	27	4	12	0	10	5	6	5
100330300	5	4	3	0	2	0	0	6	3	1	1	0	4	5	0
100330305	13	71	67	6	12	9	43	50	23	12	35	34	82	7	31
100330314	18	14	17	1	1	34	13	32	7	3	3	1	74	0	0
100330315	16	54	12	35	27	20	43	60	26	38	27	55	153	3	38
100330319	21	81	59	18	22	11	31	42	8	20	28	5	37	21	43
100330321	9	23	36	14	0	10	6	29	0	5	14	14	37	5	25
100330322	7	0	46	0	4	0	0	1	0	0	34	0	9	4	0
100330331	6	12	9	0	0	0	0	8	0	0	0	0	0	1	3
100330353	25	128	133	51	37	30	58	101	44	40	48	71	101	53	110
100330358	125	280	249	163	90	38	58	267	72	163	80	163	349	76	140
100330365	51	105	230	10	26	15	23	70	37	37	10	49	39	33	38
100330371	53	187	270	56	79	55	145	179	91	88	39	76	234	58	150
100330395	3	6	29	2	0	0	4	7	8	2	0	0	13	1	0
100330405	44	51	103	8	21	18	24	32	13	23	10	24	76	12	40
100330410	0	13	22	0	18	11	14	8	7	5	5	3	0	0	21
100330411	56	185	129	95	86	28	76	169	84	105	83	106	284	40	150
100330415	0	1	11	0	0	0	24	1	11	6	6	9	12	0	0
100330433	13	44	15	18	1	36	56	13	4	81	2	7	51	210	18
100330435	0	10	12	0	8	0	9	12	23	5	42	12	6	18	16
100330443	430	936	1036	237	259	200	330	709	413	352	230	439	776	207	482
100330448	7	32	36	3	7	6	10	46	66	7	6	4	25	15	38
100330479	12	17	3	0	5	0	11	2	10	3	0	1	6	2	5
100330483	36	123	154	12	14	13	41	83	28	36	48	35	55	18	89
100330491	10	31	22	6	14	0	0	22	37	6	3	33	15	0	29
100330495	76	63	104	5	19	35	37	86	38	59	39	28	156	12	110
100330496	52	175	82	58	46	53	77	95	54	32	96	89	183	31	107
100330508	12	69	26	17	14	3	19	73	49	91	14	7	67	35	28
100330514	22	12	13	5	21	0	21	18	24	9	15	16	45	24	29
100330523	7	9	3	1	3	9	11	1	27	13	10	0	30	2	18
100330526	8	2	20	0	15	0	9	8	11	3	0	0	6	19	4
100330539	494	795	836	249	390	170	366	760	585	405	314	403	1274	168	596
100330554	43	60	61	30	27	5	20	40	30	20	22	43	50	10	29
100330556	0	22	13	6	4	3	6	24	0	9	2	4	25	2	10
100330565	6	39	29	10	8	19	27	11	1	37	8	17	38	7	12
100330581	12	78	5	22	0	5	6	15	7	11	0	21	54	15	21
100330610	15	1	0	0	0	0	0	8	13	0	0	6	0	0	4
100330617	195	368	296	97	66	51	115	296	111	120	84	171	333	89	236
100330629	525	1122	1559	355	347	187	292	642	365	308	358	538	882	268	441
100330644	40	118	115	29	27	16	48	132	69	91	47	43	172	61	96
100330645	719	1456	1559	577	686	283	609	1130	726	551	598	647	2063	386	1108
100330650	0	5	3	6	0	4	6	2	1	31	6	4	7	4	4
100330660	52	119	48	10	8	19	8	44	13	6	33	55	55	8	69
100330669	114	336	307	19	102	21	84	257	72	125	118	90	208	17	128
100330672	34	71	40	16	77	37	192	56	46	44	9	203	204	85	226
100330676	7	46	10	4	14	11	20	22	21	7	0	1	38	16	28
100330695	22	40	87	9	4	0	13	28	73	13	2	32	44	9	33
100330698	0	4	0	0	9	0	4	0	2	7	0	0	0	0	0
100330721	7	101	123	14	50	30	106	44	57	16	33	64	122	16	38
100330736	8	22	6	0	0	0	11	17	5	0	0	23	19	0	5
100330741	5	7	17	11	1	8	32	11	1	1	4	0	32	18	14
100330746	4	28	28	17	4	12	30	45	25	28	12	40	44	9	19
100330754	51	122	126	34	26	6	57	77	70	41	21	25	147	11	11
100330772	46	114	58	13	16	27	25	73	76	70	31	32	54	51	68
100330777	31	33	24	44	5	5	21	38	3	9	10	35	26	48	59
100330782	10	63	49	4	29	3	16	52	24	12	6	55	41	28	38
100330789	34	34	31	23	10	13	17	55	12	8	38	41	47	23	59
100330801	8	0	0	0	0	0	23	0	5	2	3	0	8	0	2
100330824	32	49	35	38	10	10	23	35	4	26	5	7	40	8	17
100330830	11	128	44	10	29	0	72	135	0	9	15	60	130	0	83
100330838	10	13	41	8	16	6	17	24	26	10	23	6	45	8	15
100330841	96	443	419	211	188	112	157	259	159	179	107	217	436	109	319
100330842	0	0	0	15	6	0	0	3	0	0	11	0	31	0	13
100330864	43	35	51	55	41	11	54	13	2	8	0	63	69	0	98
100330875	26	13	69	17	45	19	52	26	14	1	2	11	54	1	54
100330881	45	157	181	84	37	15	116	153	113	59	30	72	215	29	106
100330886	27	110	100	0	20	1	43	31	34	13	68	36	60	13	35
100330897	3	0	24	0	27	0	1	0	0	3	2	0	23	0	19
100330908	1	31	22	9	21	4	111	36	15	3	18	28	58	14	21
100330921	117	179	113	20	45	37	98	264	44	120	92	49	39	15	101
100330925	13	34	29	7	6	2	3	33	5	21	3	0	7	3	15
100330940	0	17	14	0	6	2	3	10	5	0	0	4	21	9	25
100330943	35	310	217	196	104	91	135	118	120	52	40	251	228	19	173
100330945	8	22	14	3	16	0	33	26	20	10	18	27	32	9	31
100330952	28	97	97	32	5	26	43	79	25	11	17	4	190	22	79
100330974	39	70	83	5	28	10	8	50	38	53	22	35	137	34	41
100330978	8	7	12	9	10	0	7	20	11	1	11	13	18	5	17
100330979	20	13	34	0	8	9	7	41	3	20	3	13	32	8	16
100330987	3	37	19	7	13	2	12	17	3	12	5	7	29	10	24
100331014	91	86	129	69	31	45	71	109	78	69	76	59	172	88	63
100331020	16	6	37	9	1	16	12	76	33	35	36	10	49	16	41
100331105	5	4	13	0	0	2	14	0	9	1	0	3	14	0	15
100331116	18	10	18	1	1	3	5	9	0	11	8	1	4	0	7
100331130	26	66	147	10	18	27	71	82	26	32	45	30	67	33	56
100331149	17	17	15	0	1	12	22	4	26	15	0	10	89	3	23
100331155	87	51	43	41	28	35	48	69	32	29	14	43	191	15	35
100331162	2	19	27	10	9	1	12	12	4	11	1	10	13	3	13
100331166	41	107	55	18	54	34	11	55	61	39	32	49	95	39	50
100331172	0	2	3	0	0	1	1	0	3	2	0	0	10	0	7
100331179	14	8	5	0	3	0	0	2	0	35	12	5	18	3	15
100331186	11	17	6	0	5	8	8	0	13	10	8	12	34	16	15
100331199	8	4	8	0	5	5	1	3	9	1	9	9	29	2	3
100331208	2	7	12	0	10	0	8	8	4	8	8	7	0	1	4
100331214	10	30	57	5	21	0	20	38	27	11	3	1	13	0	12
100331225	116	371	622	78	184	46	220	207	82	185	160	93	554	54	164
100331226	27	2	18	0	10	0	19	12	6	24	21	0	46	0	0
100331227	5	16	42	2	6	2	20	13	8	20	5	45	68	10	17
100331248	0	57	17	5	7	9	2	16	3	6	0	11	43	5	9
100331249	1	3	9	0	9	0	1	20	9	2	0	0	42	0	5
100331252	15	45	39	2	11	21	27	56	19	53	19	29	61	11	39
100331256	70	104	31	13	31	21	43	72	61	17	51	84	87	24	39
100331257	0	26	9	1	12	0	0	58	24	7	5	39	55	2	16
100331262	36	142	173	61	36	8	45	93	34	226	59	72	165	44	94
100331274	40	197	65	32	59	35	11	66	53	21	36	30	139	47	66
100331282	0	0	162	0	0	0	0	130	0	0	26	23	0	0	9
100331283	24	158	109	20	22	25	61	109	392	17	137	40	133	38	329
100331323	58	137	71	34	54	19	75	132	61	53	52	98	133	39	107
100331329	6	29	20	6	17	8	18	23	20	8	18	21	24	5	36
100331330	0	0	18	0	0	0	6	1	4	0	0	11	0	0	2
100331333	13	75	66	46	49	30	48	40	78	43	56	40	64	5	83
100331363	15	72	103	13	19	2	31	36	21	44	36	27	100	31	21
100331368	11	0	16	0	0	0	1	8	1	4	7	2	6	1	0
100331377	1	46	57	10	31	5	29	4	10	6	13	0	25	12	12
100331387	5	98	53	44	3	15	28	46	33	28	34	24	100	31	65
100331388	25	15	44	1	0	8	4	51	12	7	1	21	30	7	19
100331395	4	17	0	0	3	1	6	3	0	0	2	4	14	0	9
100331412	123	241	311	55	136	60	141	304	145	214	103	197	434	58	244
100331424	17	32	53	1	7	1	9	83	22	8	5	14	76	6	35
100331428	0	3	2	0	0	2	8	10	0	0	0	11	4	0	0
100331431	89	260	278	69	155	22	126	129	131	86	50	163	203	38	148
100331439	88	157	130	20	72	16	127	118	125	140	92	91	161	72	149
100331455	13	15	1	0	0	3	5	6	6	0	27	29	13	17	8
100331456	26	66	25	7	11	7	5	43	8	25	53	24	97	10	11
100331458	57	63	37	5	0	9	24	19	54	7	1	32	56	7	16
100331465	18	16	19	0	12	20	8	49	0	26	4	8	3	3	1
100331471	15	49	39	18	17	10	13	18	8	25	0	4	61	2	34
100331484	3	2	11	0	0	7	2	9	8	7	0	7	41	14	11
100331493	10	35	35	9	5	3	4	39	5	0	6	35	14	14	22
100331497	17	2	3	9	3	1	12	11	0	1	5	14	10	0	7
100331498	0	6	1	2	3	0	3	1	0	0	8	7	0	1	5
100331504	31	91	61	30	32	21	37	58	10	25	31	54	84	3	62
100331534	42	121	163	7	28	10	21	122	65	56	65	39	139	31	57
100331536	0	0	0	0	15	0	6	0	0	2	2	0	28	0	0
100331542	13	8	1	0	0	1	0	5	0	3	0	0	9	0	5
100331554	47	72	62	11	17	5	19	36	1	8	35	19	35	10	35
100331561	9	2	5	2	0	0	8	5	0	3	2	0	3	0	15
100331563	35	104	118	38	16	45	19	65	54	29	64	76	100	14	59
100331568	1	27	12	0	7	5	7	18	12	0	0	10	0	0	16
100331575	2	16	2	0	5	0	1	2	1	17	2	13	1	0	16
100331581	3	9	24	0	12	0	3	4	5	11	19	11	13	0	19
100331587	9	59	5	0	5	11	26	11	8	7	9	9	17	6	28
100331590	70	249	246	116	82	24	100	161	72	74	34	145	173	77	120
100331601	17	4	75	8	14	12	0	27	27	1	0	24	35	0	24
100331646	84	134	113	34	36	17	52	133	93	34	43	69	112	20	105
100331649	59	130	166	46	47	13	69	56	61	23	23	31	112	15	48
100331661	3	0	4	0	2	0	8	0	4	0	0	0	3	0	5
100331662	19	35	11	8	1	1	26	11	13	29	0	0	66	0	41
100331669	112	155	226	44	35	60	58	88	94	44	58	131	251	39	123
100331680	5	47	19	23	7	7	15	35	11	16	7	3	20	8	9
100331694	6	17	21	9	5	0	9	9	5	1	0	26	84	7	12
100331714	25	26	61	9	31	2	13	3	9	23	8	42	27	26	28
100331729	6	45	30	18	24	18	48	64	25	11	30	45	135	15	76
100331732	42	56	95	22	9	20	10	48	13	9	11	57	126	32	30
100331745	52	61	117	24	42	43	2	94	19	26	38	39	121	19	64
100331764	5	6	12	0	0	0	6	0	0	7	0	0	10	0	3
100331767	16	13	55	0	5	9	0	4	5	1	12	9	20	0	5
100331775	64	236	213	100	67	31	53	156	115	62	71	128	241	70	131
100331788	1	5	2	0	5	3	6	9	5	4	36	18	17	0	10
100331798	236	503	509	248	280	170	259	671	321	266	295	366	926	205	535
100331800	0	6	11	3	11	0	5	7	1	5	27	29	11	0	4
100331807	5	162	108	11	4	2	4	11	5	1	3	4	3	7	13
100331841	12	8	18	3	2	9	0	12	0	18	8	0	17	3	0
100331864	9	33	29	4	0	0	9	5	0	1	0	20	19	2	15
100331874	27	99	72	16	29	37	54	113	73	53	61	44	170	36	119
100331892	45	169	123	183	24	62	31	101	41	48	57	41	133	22	180
100331895	30	184	119	64	39	30	29	90	94	43	82	44	113	28	93
100331906	186	234	272	85	103	80	76	218	146	75	134	87	248	116	246
100331938	28	117	93	1	39	7	52	135	51	74	15	59	115	9	86
100331939	0	19	7	0	0	5	0	3	16	0	2	0	2	0	1
100331958	67	226	266	31	76	49	42	182	160	133	57	120	216	56	208
100331959	483	662	523	223	507	208	359	964	463	392	494	621	1746	348	808
100331961	1	40	6	7	0	0	18	21	8	2	9	34	20	0	4
100331980	26	22	39	17	24	15	11	9	6	24	8	32	76	7	39
100331984	5	16	5	3	3	0	25	7	8	6	3	7	9	0	4
100331987	27	56	68	39	29	23	12	48	42	97	33	69	74	3	42
100331993	0	7	7	2	0	6	0	3	0	4	0	0	0	0	0
100331995	11	15	12	11	2	10	5	19	29	7	11	4	21	31	19
100332010	39	90	69	18	29	10	41	80	69	91	95	53	134	31	177
100332023	0	1	46	3	25	1	2	29	2	4	14	16	34	5	19
100332028	47	73	107	25	39	16	36	85	27	68	59	52	112	36	119
100332031	26	91	67	27	34	18	36	57	17	76	25	37	126	44	84
100332034	30	52	40	7	73	8	25	69	40	45	20	18	67	34	12
100332039	6	4	4	0	1	1	0	14	11	10	3	18	12	5	11
100332046	67	202	241	28	59	39	49	161	64	67	75	96	104	42	94
100332048	104	201	109	17	29	43	67	133	107	54	70	83	75	37	78
100332050	25	139	138	6	39	21	27	92	36	38	38	37	72	16	18
100332055	81	118	82	0	25	38	36	49	45	44	33	68	173	38	71
100332057	16	2	16	0	1	3	0	4	0	48	0	0	9	0	0
100332066	154	278	265	80	105	67	66	447	133	109	164	195	364	127	193
100332077	9	24	8	2	0	1	1	8	3	2	51	3	22	9	25
100332088	52	17	79	15	20	6	51	60	9	20	15	17	68	25	37
100332089	9	27	38	9	8	9	3	46	19	2	7	6	32	4	36
100332095	39	98	139	28	36	37	47	135	30	28	21	67	225	44	99
100332110	47	46	82	38	15	33	71	49	33	58	59	52	121	57	116
100332111	41	48	46	2	4	19	11	78	14	10	9	24	68	22	13
100332117	2	4	16	9	2	4	16	19	22	9	26	8	20	0	6
100332120	40	40	12	5	28	12	16	4	13	19	7	42	56	3	13
100332121	36	90	92	32	63	34	91	158	99	42	29	21	163	32	44
100332125	79	282	281	96	121	27	73	183	95	102	55	158	308	47	60
100332149	0	6	13	1	4	0	7	7	0	24	3	9	11	0	0
100332162	46	142	67	42	15	13	99	83	47	7	49	21	55	13	70
100332163	6	1	1	0	3	0	0	0	2	3	0	0	9	0	2
100332164	39	56	65	11	9	5	27	53	25	26	31	14	86	12	44
100332167	5	2	4	0	0	0	0	4	0	0	0	0	0	0	6
100332172	42	35	90	13	42	27	18	81	36	25	45	50	60	35	17
100332174	117	487	486	112	198	108	198	338	230	253	134	167	530	120	220
100332191	51	192	128	23	32	35	25	77	51	37	30	91	123	18	83
100332205	4	20	14	5	11	11	12	40	0	12	0	56	72	7	38
100332206	10	34	45	5	10	8	15	23	8	35	22	15	52	12	27
100332225	1	14	1	0	1	0	11	13	2	0	0	2	4	0	0
100332228	21	0	1	0	0	6	5	0	1	5	2	17	5	7	16
100332241	0	3	13	4	0	0	0	2	4	0	5	11	5	20	9
100332244	15	111	74	19	31	50	40	76	14	78	37	55	189	7	94
100332249	0	11	29	5	5	3	6	18	17	2	4	60	18	2	48
100332262	96	283	304	63	181	69	83	263	117	88	113	181	370	58	335
100332265	41	79	75	17	43	21	70	50	60	56	40	78	175	30	54
100332268	0	0	15	6	0	0	5	0	0	0	0	0	24	0	0
100332270	4	17	4	3	11	9	2	5	5	12	2	11	31	1	27
100332309	32	155	64	31	44	13	70	53	112	32	47	68	207	42	130
100332318	56	144	168	34	16	19	63	64	28	16	47	43	79	16	45
100332329	113	341	456	106	100	242	191	248	223	160	120	140	406	149	441
100332332	0	2	1	0	5	0	0	16	7	0	0	0	11	0	1
100332380	11	13	14	1	9	20	10	3	14	27	25	96	28	47	4
100332381	48	80	41	32	16	51	50	58	50	33	11	51	97	1	27
100332392	45	55	112	52	60	32	71	59	52	32	27	42	57	35	47
100332398	38	12	27	9	0	3	13	8	0	8	10	12	3	25	4
100332402	268	112	575	66	191	40	33	120	98	83	72	66	142	44	125
100332407	9	19	141	16	36	19	22	84	5	52	30	69	126	31	50
100332418	20	47	35	9	7	3	34	51	34	18	10	12	20	3	38
100332426	76	104	199	49	44	38	52	123	34	56	99	106	223	34	77
100332440	17	20	25	3	14	16	10	21	11	26	0	5	39	0	35
100332446	0	1	3	0	0	3	3	0	3	5	0	1	14	5	5
100332460	4	8	8	2	19	3	22	23	9	3	22	2	47	7	9
100332480	0	22	17	6	2	0	27	6	0	13	4	1	45	10	11
100332503	6	39	16	1	5	3	27	19	15	3	3	4	37	17	1
100332528	7	9	4	0	1	2	0	9	23	6	1	24	6	0	0
100332537	7	6	2	0	1	0	0	0	0	0	0	8	0	0	15
100332538	17	5	34	1	7	0	8	15	0	5	27	1	11	10	13
100332544	30	120	128	5	14	34	83	135	4	2	15	54	90	17	11
100332549	14	31	21	6	0	0	1	50	7	5	0	15	17	0	23
100332553	0	12	57	1	1	1	9	4	3	34	1	12	14	6	17
100332559	66	146	78	72	27	36	64	142	85	61	83	63	189	25	132
100332562	38	439	554	33	520	19	52	232	198	46	34	74	290	35	143
100332570	1	20	31	0	6	4	8	12	0	9	14	14	3	4	11
100332572	0	12	17	0	0	0	0	7	0	0	0	0	0	2	5
100332577	1	40	19	2	3	2	0	3	6	0	2	3	3	0	7
100332580	6	20	42	14	8	3	4	38	2	11	3	12	63	0	9
100332583	4	22	2	0	1	0	0	9	3	0	0	0	0	0	0
100332592	44	53	52	25	17	18	23	64	34	21	27	36	110	19	81
100332594	37	39	55	22	70	21	76	81	38	17	41	33	161	34	46
100332599	39	210	78	5	84	35	36	110	76	58	43	77	231	40	111
100332608	13	11	7	0	17	1	4	22	16	9	0	19	64	6	8
100332617	119	291	390	81	169	51	103	236	113	121	106	190	389	68	256
100332622	11	42	25	6	12	12	3	11	20	12	13	11	9	0	18
100332627	8	16	67	0	21	8	6	32	8	2	27	2	80	3	43
100332642	89	276	222	80	98	29	85	153	99	81	40	145	267	56	134
100332644	10	24	5	0	0	0	0	18	2	9	6	7	21	4	4
100332647	76	106	116	26	103	36	70	107	89	65	50	136	239	71	128
100332668	5	15	11	1	1	10	8	19	13	8	6	8	18	1	1
100332674	94	240	43	94	38	18	50	66	40	71	29	69	99	45	72
100332682	158	537	483	122	112	85	348	322	158	110	141	202	486	90	243
100332691	8	11	19	0	10	8	10	4	23	4	4	0	60	0	7
100332721	74	88	165	35	28	55	69	177	54	55	73	59	154	10	159
