	C10	C7	C8	C9	C4	C5	C6	C1	C2	C3	B11	B12	B7	B8	B9
568941	1.9034654272181	4.43076815120005	5.77783550419677	5.36793206660282	1.89880706451034	2.86738105146924	1.74646906704468	0.830390694497394	1.64359554853162	1.87084787170947	2.00839924893872	1.47160021456933	0.295031909775164	5.21495479078737	7.10824657025907
368404	9.21634838250246	7.26948724416699	7.83486644923315	7.31546464670869	7.73169707867508	6.32681267010654	6.79086318640313	7.57185768089854	7.19818440020926	7.80158520927235	8.38343868028565	6.42579652495621	7.2375464151144	5.86703148736706	6.21516177417558
393858	5.81035602282662	6.95914712355484	7.96319054620869	2.56057714454522	6.42236902056735	5.1893091463566	7.7237489905446	7.57185768089854	7.98344555141625	7.48555771582468	6.53196120499573	4.93103183320663	6.12792192393991	4.72952796361713	6.51214351193271
58013	5.81035602282662	7.89019976983735	9.00851453671818	6.95289456732398	9.07871615452527	9.71287110241362	1.74646906704468	8.59194192694188	8.05298648466932	7.80158520927235	9.12734032166223	7.53768940502711	8.51903358397327	8.38487979222968	9.15734111978724
100536295	7.88074535071802	9.08347525855704	8.04280771427206	7.5147734549321	8.79362482781828	8.22493305608732	7.41889440901617	8.81338426919171	9.12741132579588	9.09001639217163	8.63775586901833	8.39046345184393	8.76670712416721	8.51612432550793	9.24069686628272
503537	4.22539352210546	4.18976005169626	4.28307081244719	7.08413910060223	5.80569766011886	2.86738105146924	5.6533596626532	5.58527819666086	7.00114755314971	6.91524199106792	2.00839924893872	1.47160021456933	5.24922822016204	2.40759986872976	5.17334159848096
140818	9.10313777205446	8.90525411555964	8.50311929331534	8.11516599622286	9.26512927875615	9.49673767154885	8.68898357238392	8.48144238567632	7.83342010741164	7.54327321368096	7.05279336829717	9.04902904260508	9.16847602229054	8.71138061690687	8.4867581935128
563901	6.65835292938157	6.22218152938863	6.88972838426767	4.14553964526638	5.80569766011886	5.67473597352684	4.91639406848699	6.03984406012634	6.28745173830635	7.48555771582468	6.40071667171748	7.08631005868454	7.37184750682599	5.86703148736706	7.49526969336832
564029	1.9034654272181	3.90025343450127	6.65652920797464	2.56057714454522	1.89880706451034	2.86738105146924	1.74646906704468	6.18794269911548	5.55048614414014	1.87084787170947	2.00839924893872	4.27895513662694	3.10238683183277	4.72952796361713	1.08587875723062
393998	6.65835292938157	3.90025343450127	3.6309941158675	4.14553964526638	4.2207351593977	2.86738105146924	4.91639406848699	4.91785353574773	1.64359554853162	4.67820279376707	2.00839924893872	6.82915221918742	3.75446352841246	5.86703148736706	2.67084125795177
405763	8.01198988399627	7.35968505313857	7.0904257345048	6.26101686268631	6.14673457795392	5.1893091463566	6.60445006217225	6.32224379082707	4.81352054997393	6.26316529448823	7.13768226588369	8.01075902567737	5.65258391439325	7.26558086385734	5.84076625939408
798602	4.22539352210546	6.95914712355484	7.33143383400859	2.56057714454522	6.14673457795392	4.4523435521904	8.0863190699293	5.07831820794098	5.10302716716892	7.4254367233871	7.13768226588369	7.62134733407402	7.91708372923154	3.99256236945092	5.60944071328763
566347	9.08337451723304	9.29638247123005	8.48897511099507	9.06837178474392	10.4418388847656	9.55388157865246	8.15586000318238	8.64417188571443	9.45737673974866	9.3220589835418	10.0252075366253	8.72898805726199	9.07966675533268	8.42996768175822	9.18916656564264
568701	1.9034654272181	4.63721902866748	2.40860169453105	6.26101686268631	4.70616198656794	5.1893091463566	1.74646906704468	4.28982231313469	4.45095047058923	4.19277596659683	4.33032734382608	1.47160021456933	6.02295236433836	2.40759986872976	4.78631847537171
548345	9.89781886407696	9.02953645144624	10.5048776055877	10.2400572440507	10.2162196782752	7.82157736185611	11.1236795974332	8.14327364978175	8.84326789336799	9.97413568012149	7.73631970350192	9.06405725183741	8.19589871775591	7.61705323435871	8.66330758526637
556421	11.1394796191182	11.4675757760867	10.539601184065	11.6975682566254	11.6385876742836	10.5040056720129	10.4082471648167	11.8958068291739	10.0402003297135	11.8351887395019	10.0905482902926	11.9258995081892	11.4977679530253	9.46288230423095	10.6764658071457
