G2,Counts
ENSDARG00000001776,2
ENSDARG00000001777,57
ENSDARG00000001781,0
ENSDARG00000001782,0
ENSDARG00000001785,19
ENSDARG00000001788,49
ENSDARG00000001803,4
ENSDARG00000001804,1
ENSDARG00000001807,46
ENSDARG00000001817,17
ENSDARG00000001818,152
ENSDARG00000001825,6
ENSDARG00000001829,139
ENSDARG00000001835,63
ENSDARG00000001857,91
ENSDARG00000001859,0
ENSDARG00000001870,776
ENSDARG00000001873,8
ENSDARG00000001879,121
ENSDARG00000001880,4
ENSDARG00000001881,5
ENSDARG00000001882,6
ENSDARG00000001888,30
ENSDARG00000001889,61
ENSDARG00000001890,42
ENSDARG00000001891,0
ENSDARG00000001897,28
ENSDARG00000001898,4
ENSDARG00000001906,1
ENSDARG00000001909,18
ENSDARG00000001910,90
ENSDARG00000001912,7
ENSDARG00000001913,20
ENSDARG00000001929,3
ENSDARG00000001930,5
ENSDARG00000001933,16
ENSDARG00000001937,6
ENSDARG00000001939,2
ENSDARG00000001940,41
ENSDARG00000001950,582
ENSDARG00000001953,40
ENSDARG00000001968,87
ENSDARG00000001969,1
ENSDARG00000001971,3
ENSDARG00000001975,1
ENSDARG00000001976,14
ENSDARG00000001993,78
ENSDARG00000001994,336
ENSDARG00000001999,19
ENSDARG00000002002,14
ENSDARG00000002006,0
ENSDARG00000002013,38
ENSDARG00000002016,0
ENSDARG00000002020,312
ENSDARG00000002021,3
ENSDARG00000002026,103
ENSDARG00000002031,0
ENSDARG00000002037,39
ENSDARG00000002060,0
ENSDARG00000002071,50
ENSDARG00000002077,5
ENSDARG00000002082,73
ENSDARG00000002084,22
ENSDARG00000002097,2
ENSDARG00000002127,61
ENSDARG00000002128,9
ENSDARG00000002131,138
ENSDARG00000002165,0
ENSDARG00000002167,39
ENSDARG00000002168,29
ENSDARG00000002172,29
ENSDARG00000002174,13
ENSDARG00000002184,31
ENSDARG00000002190,33
ENSDARG00000002192,3
ENSDARG00000002193,1075
ENSDARG00000002194,0
ENSDARG00000002196,13
ENSDARG00000002197,71
ENSDARG00000002204,2
ENSDARG00000002210,0
ENSDARG00000002213,33
ENSDARG00000002215,16
ENSDARG00000002216,3
ENSDARG00000002217,64
ENSDARG00000002219,3
ENSDARG00000002220,10
ENSDARG00000002230,47
ENSDARG00000002231,36
ENSDARG00000002235,53
ENSDARG00000002240,19
ENSDARG00000002241,0
ENSDARG00000002249,17
ENSDARG00000002255,54
ENSDARG00000002259,0
ENSDARG00000002264,24
ENSDARG00000002267,16
ENSDARG00000002271,73
ENSDARG00000002285,16
ENSDARG00000002293,0
ENSDARG00000002295,0
ENSDARG00000002298,0
ENSDARG00000002299,0
ENSDARG00000002300,23
ENSDARG00000002304,1
ENSDARG00000002305,71
ENSDARG00000002311,0
ENSDARG00000002330,10
ENSDARG00000002332,77
ENSDARG00000002333,27
ENSDARG00000002336,128
ENSDARG00000002339,9
ENSDARG00000002344,238
ENSDARG00000002347,0
ENSDARG00000002353,0
ENSDARG00000002355,0
ENSDARG00000002362,22
ENSDARG00000002365,21
ENSDARG00000002369,79
ENSDARG00000002377,11
ENSDARG00000002385,58
ENSDARG00000002391,1
ENSDARG00000002394,1
ENSDARG00000002396,50
ENSDARG00000002401,0
ENSDARG00000002402,29
ENSDARG00000002403,44
ENSDARG00000002405,5
ENSDARG00000002406,0
ENSDARG00000002411,20
ENSDARG00000002445,15
ENSDARG00000002463,0
ENSDARG00000002467,1
ENSDARG00000002479,12
ENSDARG00000002483,0
ENSDARG00000002487,4
ENSDARG00000002494,24
ENSDARG00000002506,4
ENSDARG00000002507,2
ENSDARG00000002508,14
ENSDARG00000002509,0
ENSDARG00000002510,16
ENSDARG00000002523,24
ENSDARG00000002533,3
ENSDARG00000002536,54
ENSDARG00000002538,6
ENSDARG00000002546,17
ENSDARG00000002549,0
ENSDARG00000002552,94
ENSDARG00000002564,22
ENSDARG00000002571,28
ENSDARG00000002576,10
ENSDARG00000002582,13
ENSDARG00000002587,233
ENSDARG00000002589,160
ENSDARG00000002591,6
ENSDARG00000002593,15
ENSDARG00000002597,0
ENSDARG00000002600,96
ENSDARG00000002601,5
ENSDARG00000002607,31
ENSDARG00000002609,3
ENSDARG00000002613,0
ENSDARG00000002632,67
ENSDARG00000002634,6
ENSDARG00000002635,72
ENSDARG00000002642,0
ENSDARG00000002644,21
ENSDARG00000002656,52
ENSDARG00000002659,25
ENSDARG00000002663,0
ENSDARG00000002666,7
ENSDARG00000002670,51
ENSDARG00000002682,99
ENSDARG00000002685,0
ENSDARG00000002690,40
ENSDARG00000002696,325
ENSDARG00000002701,0
ENSDARG00000002707,0
ENSDARG00000002710,301
ENSDARG00000002720,4
ENSDARG00000002722,0
ENSDARG00000002728,0
ENSDARG00000002731,80
ENSDARG00000002732,8
ENSDARG00000002745,114
ENSDARG00000002748,25
ENSDARG00000002750,26
ENSDARG00000002754,4
ENSDARG00000002758,839
ENSDARG00000002760,3
ENSDARG00000002764,13
ENSDARG00000002768,1129
ENSDARG00000002771,22
ENSDARG00000002779,0
ENSDARG00000002787,41
ENSDARG00000002790,119
ENSDARG00000002791,657
ENSDARG00000002792,14
ENSDARG00000002795,4
ENSDARG00000002797,0
ENSDARG00000002798,13
ENSDARG00000002816,35
ENSDARG00000002826,58
ENSDARG00000002830,0
ENSDARG00000002831,9
ENSDARG00000002840,53
ENSDARG00000002847,16
ENSDARG00000002872,11
ENSDARG00000002877,56
ENSDARG00000002880,51
ENSDARG00000002894,6
ENSDARG00000002897,12
ENSDARG00000002909,16
ENSDARG00000002912,19
ENSDARG00000002916,24
ENSDARG00000002917,0
ENSDARG00000002933,27
ENSDARG00000002937,76
ENSDARG00000002945,11
ENSDARG00000002947,17
ENSDARG00000002949,121
ENSDARG00000002952,64
ENSDARG00000002956,12
ENSDARG00000002959,0
ENSDARG00000002967,17
ENSDARG00000002968,54
ENSDARG00000002970,65
ENSDARG00000002971,19
ENSDARG00000002986,16
ENSDARG00000002988,74
ENSDARG00000002991,32
ENSDARG00000002994,22
ENSDARG00000003008,87
ENSDARG00000003017,23
ENSDARG00000003020,19
ENSDARG00000003021,16
ENSDARG00000003022,14
ENSDARG00000003027,2
ENSDARG00000003032,462
ENSDARG00000003035,278
ENSDARG00000003041,10
ENSDARG00000003046,37
ENSDARG00000003054,0
ENSDARG00000003058,17
ENSDARG00000003061,0
ENSDARG00000003068,57
ENSDARG00000003069,20
ENSDARG00000003077,2
ENSDARG00000003081,2710
ENSDARG00000003084,7
ENSDARG00000003085,8
ENSDARG00000003087,78
ENSDARG00000003090,0
ENSDARG00000003091,13
ENSDARG00000003098,114
ENSDARG00000003109,18
ENSDARG00000003113,81
ENSDARG00000003127,24
ENSDARG00000003132,20
ENSDARG00000003142,31
ENSDARG00000003144,2
ENSDARG00000003146,13
ENSDARG00000003151,195
ENSDARG00000003153,6
ENSDARG00000003157,18
ENSDARG00000003165,22
ENSDARG00000003167,6
ENSDARG00000003169,223
ENSDARG00000003175,24
ENSDARG00000003181,0
ENSDARG00000003189,84
ENSDARG00000003193,6
ENSDARG00000003197,3
ENSDARG00000003200,6
ENSDARG00000003203,14
ENSDARG00000003205,18
ENSDARG00000003206,10
ENSDARG00000003207,1
ENSDARG00000003208,10
ENSDARG00000003210,9
ENSDARG00000003213,72
ENSDARG00000003216,39
ENSDARG00000003217,7
ENSDARG00000003219,10
ENSDARG00000003229,0
ENSDARG00000003235,5
ENSDARG00000003244,6
ENSDARG00000003250,28
ENSDARG00000003251,5
ENSDARG00000003257,6
ENSDARG00000003259,1
ENSDARG00000003269,86
ENSDARG00000003270,0
ENSDARG00000003281,35
ENSDARG00000003287,17
ENSDARG00000003290,48
ENSDARG00000003293,87
ENSDARG00000003303,0
ENSDARG00000003307,21
ENSDARG00000003308,37
ENSDARG00000003311,68
ENSDARG00000003313,1
ENSDARG00000003320,36
ENSDARG00000003326,0
ENSDARG00000003328,15
ENSDARG00000003344,0
ENSDARG00000003373,0
ENSDARG00000003375,8
ENSDARG00000003380,0
ENSDARG00000003381,16
ENSDARG00000003382,23
ENSDARG00000003383,66
ENSDARG00000003395,15
ENSDARG00000003398,22
ENSDARG00000003399,0
ENSDARG00000003403,119
ENSDARG00000003411,10
ENSDARG00000003414,0
ENSDARG00000003420,0
ENSDARG00000003421,89
ENSDARG00000003429,49
ENSDARG00000003444,2
ENSDARG00000003446,0
ENSDARG00000003449,21
ENSDARG00000003462,49
ENSDARG00000003469,22
ENSDARG00000003475,0
ENSDARG00000003486,101
ENSDARG00000003487,26
ENSDARG00000003495,144
ENSDARG00000003512,163
ENSDARG00000003517,3
ENSDARG00000003519,1
ENSDARG00000003520,30
ENSDARG00000003523,0
ENSDARG00000003526,32
ENSDARG00000003527,43
ENSDARG00000003531,25
ENSDARG00000003533,2
ENSDARG00000003544,36
ENSDARG00000003553,0
ENSDARG00000003564,0
ENSDARG00000003570,51
ENSDARG00000003573,15
ENSDARG00000003576,17
ENSDARG00000003584,16
ENSDARG00000003592,34
ENSDARG00000003599,1576
ENSDARG00000003607,57
ENSDARG00000003615,10
ENSDARG00000003616,24
ENSDARG00000003631,156
ENSDARG00000003632,0
ENSDARG00000003635,13
ENSDARG00000003641,34
ENSDARG00000003642,14
ENSDARG00000003655,174
ENSDARG00000003675,0
ENSDARG00000003680,175
ENSDARG00000003681,130
ENSDARG00000003684,40
ENSDARG00000003693,21
ENSDARG00000003695,262
ENSDARG00000003697,0
ENSDARG00000003699,67
ENSDARG00000003701,0
ENSDARG00000003705,152
ENSDARG00000003706,16
ENSDARG00000003732,0
ENSDARG00000003749,15
ENSDARG00000003750,21
ENSDARG00000003751,72
ENSDARG00000003754,10
ENSDARG00000003757,0
ENSDARG00000003769,2
ENSDARG00000003776,34
ENSDARG00000003779,69
ENSDARG00000003789,195
ENSDARG00000003795,426
ENSDARG00000003797,26
ENSDARG00000003803,0
ENSDARG00000003808,35
ENSDARG00000003811,196
ENSDARG00000003818,13
ENSDARG00000003820,100
ENSDARG00000003822,0
ENSDARG00000003827,13
ENSDARG00000003829,63
ENSDARG00000003835,279
ENSDARG00000003841,8
ENSDARG00000003845,13
ENSDARG00000003846,4
ENSDARG00000003854,51
ENSDARG00000003860,60
ENSDARG00000003865,10
ENSDARG00000003866,87
ENSDARG00000003867,7
ENSDARG00000003869,20
ENSDARG00000003872,47
ENSDARG00000003877,121
ENSDARG00000003899,0
ENSDARG00000003900,0
ENSDARG00000003902,86
ENSDARG00000003903,0
ENSDARG00000003904,72
ENSDARG00000003909,2
ENSDARG00000003910,116
ENSDARG00000003920,61
ENSDARG00000003925,0
ENSDARG00000003927,60
ENSDARG00000003931,8
ENSDARG00000003934,0
ENSDARG00000003938,74
ENSDARG00000003940,30
ENSDARG00000003941,9
ENSDARG00000003944,0
ENSDARG00000003952,143
ENSDARG00000003961,13
ENSDARG00000003963,7
ENSDARG00000003965,3
ENSDARG00000003968,0
ENSDARG00000003970,5
ENSDARG00000003971,15
ENSDARG00000003973,0
ENSDARG00000003974,28
ENSDARG00000003977,0
ENSDARG00000003984,16
ENSDARG00000003989,38
ENSDARG00000003991,33
ENSDARG00000003994,8
ENSDARG00000003998,12
ENSDARG00000004015,3
ENSDARG00000004017,16
ENSDARG00000004018,0
ENSDARG00000004023,133
ENSDARG00000004034,8
ENSDARG00000004037,16
ENSDARG00000004046,2
ENSDARG00000004049,12
ENSDARG00000004051,10
ENSDARG00000004055,81
ENSDARG00000004059,0
ENSDARG00000004060,394
ENSDARG00000004074,139
ENSDARG00000004078,7
ENSDARG00000004082,0
ENSDARG00000004094,137
ENSDARG00000004105,52
ENSDARG00000004109,0
ENSDARG00000004111,0
ENSDARG00000004114,0
ENSDARG00000004115,29
ENSDARG00000004130,9
ENSDARG00000004131,10
ENSDARG00000004132,75
ENSDARG00000004150,7
ENSDARG00000004151,26
ENSDARG00000004154,1
ENSDARG00000004158,10
ENSDARG00000004160,66
ENSDARG00000004161,60
ENSDARG00000004167,11
ENSDARG00000004169,28
ENSDARG00000004171,49
ENSDARG00000004173,92
ENSDARG00000004174,431
ENSDARG00000004176,6
ENSDARG00000004177,22
ENSDARG00000004184,86
ENSDARG00000004187,15
ENSDARG00000004189,9
ENSDARG00000004196,146
ENSDARG00000004199,0
ENSDARG00000004204,0
ENSDARG00000004211,1
ENSDARG00000004218,9
ENSDARG00000004219,4
ENSDARG00000004227,23
ENSDARG00000004232,14
ENSDARG00000004243,4
ENSDARG00000004246,172
ENSDARG00000004251,8
ENSDARG00000004256,0
ENSDARG00000004260,4
ENSDARG00000004261,36
ENSDARG00000004262,19
ENSDARG00000004270,5
ENSDARG00000004274,0
ENSDARG00000004280,8
ENSDARG00000004282,5
ENSDARG00000004291,41
ENSDARG00000004296,21
ENSDARG00000004297,141
ENSDARG00000004301,39
ENSDARG00000004302,19
ENSDARG00000004305,10
ENSDARG00000004306,8
ENSDARG00000004307,15
ENSDARG00000004308,21
ENSDARG00000004311,2
ENSDARG00000004318,12
ENSDARG00000004322,18
ENSDARG00000004325,26
ENSDARG00000004328,0
ENSDARG00000004336,102
ENSDARG00000004343,15
ENSDARG00000004358,5
ENSDARG00000004363,2
ENSDARG00000004372,46
ENSDARG00000004377,81
ENSDARG00000004378,29
ENSDARG00000004386,84
ENSDARG00000004392,10
ENSDARG00000004396,0
ENSDARG00000004402,17
ENSDARG00000004405,8
ENSDARG00000004406,0
ENSDARG00000004415,178
ENSDARG00000004427,0
ENSDARG00000004433,0
ENSDARG00000004436,0
ENSDARG00000004445,61
ENSDARG00000004447,0
ENSDARG00000004451,8
ENSDARG00000004452,217
ENSDARG00000004455,0
ENSDARG00000004459,0
ENSDARG00000004460,7
ENSDARG00000004470,40
ENSDARG00000004472,6
ENSDARG00000004473,2
ENSDARG00000004492,7
ENSDARG00000004497,0
ENSDARG00000004498,0
ENSDARG00000004502,31
ENSDARG00000004517,30
ENSDARG00000004525,11
ENSDARG00000004527,2
ENSDARG00000004529,0
ENSDARG00000004537,389
ENSDARG00000004539,38
ENSDARG00000004561,8
ENSDARG00000004574,0
ENSDARG00000004576,7
ENSDARG00000004580,59
ENSDARG00000004581,7
ENSDARG00000004586,0
ENSDARG00000004587,36
ENSDARG00000004588,337
ENSDARG00000004592,37
ENSDARG00000004594,19
ENSDARG00000004597,17
ENSDARG00000004598,0
ENSDARG00000004616,15
ENSDARG00000004618,15
ENSDARG00000004621,208
ENSDARG00000004627,5
ENSDARG00000004632,0
ENSDARG00000004633,0
ENSDARG00000004634,128
ENSDARG00000004635,50
ENSDARG00000004636,30
ENSDARG00000004643,41
ENSDARG00000004647,9
ENSDARG00000004648,0
ENSDARG00000004658,41
ENSDARG00000004672,67
ENSDARG00000004680,18
ENSDARG00000004687,37
ENSDARG00000004692,32
ENSDARG00000004695,0
ENSDARG00000004696,35
ENSDARG00000004697,7
ENSDARG00000004702,51
ENSDARG00000004706,20
ENSDARG00000004712,56
ENSDARG00000004713,1
ENSDARG00000004714,413
ENSDARG00000004721,2
ENSDARG00000004724,26
ENSDARG00000004726,55
ENSDARG00000004735,187
ENSDARG00000004745,16
ENSDARG00000004748,7
ENSDARG00000004753,10
ENSDARG00000004754,19
ENSDARG00000004757,849
ENSDARG00000004763,4
ENSDARG00000004771,5
ENSDARG00000004774,14
ENSDARG00000004782,274
ENSDARG00000004785,72
ENSDARG00000004789,105
ENSDARG00000004794,0
ENSDARG00000004796,91
ENSDARG00000004806,0
ENSDARG00000004823,0
ENSDARG00000004830,68
ENSDARG00000004836,117
ENSDARG00000004840,20
ENSDARG00000004843,75
ENSDARG00000004851,8
ENSDARG00000004861,60
ENSDARG00000004864,0
ENSDARG00000004866,30
ENSDARG00000004869,0
ENSDARG00000004870,6
ENSDARG00000004871,12
ENSDARG00000004874,0
ENSDARG00000004875,15
ENSDARG00000004877,111
ENSDARG00000004880,9
ENSDARG00000004889,0
ENSDARG00000004891,30
ENSDARG00000004898,0
ENSDARG00000004904,11
ENSDARG00000004906,178
ENSDARG00000004925,10
ENSDARG00000004930,162
ENSDARG00000004931,3
ENSDARG00000004932,19
ENSDARG00000004937,0
ENSDARG00000004939,16
ENSDARG00000004948,32
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,37
ENSDARG00000004956,17
ENSDARG00000004964,61
ENSDARG00000004979,3
ENSDARG00000004988,98
ENSDARG00000005002,0
ENSDARG00000005004,0
ENSDARG00000005010,1
ENSDARG00000005015,129
ENSDARG00000005023,8
ENSDARG00000005026,122
ENSDARG00000005034,29
ENSDARG00000005049,13
ENSDARG00000005050,1
ENSDARG00000005057,0
ENSDARG00000005058,44
ENSDARG00000005078,57
ENSDARG00000005085,14
ENSDARG00000005092,1
ENSDARG00000005095,0
ENSDARG00000005098,3
ENSDARG00000005104,19
ENSDARG00000005108,20
ENSDARG00000005112,86
ENSDARG00000005115,3
ENSDARG00000005122,76
ENSDARG00000005126,46
ENSDARG00000005128,7
ENSDARG00000005134,19
ENSDARG00000005139,35
ENSDARG00000005141,62
ENSDARG00000005150,0
ENSDARG00000005154,17
ENSDARG00000005159,33
ENSDARG00000005162,92
ENSDARG00000005163,7
ENSDARG00000005172,11
ENSDARG00000005176,1
ENSDARG00000005179,11
ENSDARG00000005185,66
ENSDARG00000005186,77
ENSDARG00000005191,319
ENSDARG00000005210,13
ENSDARG00000005216,3
ENSDARG00000005218,0
ENSDARG00000005220,9
ENSDARG00000005221,26
ENSDARG00000005230,17
ENSDARG00000005232,44
ENSDARG00000005236,331
ENSDARG00000005246,14
ENSDARG00000005251,10
ENSDARG00000005254,12
ENSDARG00000005271,0
ENSDARG00000005274,5
ENSDARG00000005284,8
ENSDARG00000005314,0
ENSDARG00000005315,58
ENSDARG00000005318,25
ENSDARG00000005320,3
ENSDARG00000005327,0
ENSDARG00000005332,0
ENSDARG00000005335,1
ENSDARG00000005343,9
ENSDARG00000005350,73
ENSDARG00000005355,19
ENSDARG00000005356,15
ENSDARG00000005359,45
ENSDARG00000005364,14
ENSDARG00000005368,27
ENSDARG00000005371,0
ENSDARG00000005372,19
ENSDARG00000005374,21
ENSDARG00000005382,6
ENSDARG00000005392,0
ENSDARG00000005394,53
ENSDARG00000005397,93
ENSDARG00000005414,0
ENSDARG00000005416,88
ENSDARG00000005423,10
ENSDARG00000005425,2
ENSDARG00000005448,0
ENSDARG00000005451,59
ENSDARG00000005453,84
ENSDARG00000005454,14
ENSDARG00000005456,63
ENSDARG00000005458,74
ENSDARG00000005462,17
ENSDARG00000005463,35
ENSDARG00000005464,0
ENSDARG00000005468,43
ENSDARG00000005476,87
ENSDARG00000005479,331
ENSDARG00000005481,13
ENSDARG00000005482,401
ENSDARG00000005485,8
ENSDARG00000005500,6
ENSDARG00000005510,1
ENSDARG00000005513,765
ENSDARG00000005518,11
ENSDARG00000005522,0
ENSDARG00000005525,0
ENSDARG00000005526,17
ENSDARG00000005536,84
ENSDARG00000005540,82
ENSDARG00000005541,13
ENSDARG00000005544,67
ENSDARG00000005547,8
ENSDARG00000005549,83
ENSDARG00000005551,65
ENSDARG00000005559,8
ENSDARG00000005560,42
ENSDARG00000005561,17
ENSDARG00000005565,9
ENSDARG00000005574,3
ENSDARG00000005576,129
ENSDARG00000005578,53
ENSDARG00000005586,69
ENSDARG00000005590,10
ENSDARG00000005595,4
ENSDARG00000005606,51
ENSDARG00000005612,9
ENSDARG00000005616,0
ENSDARG00000005619,0
ENSDARG00000005625,62
ENSDARG00000005626,4
ENSDARG00000005627,0
ENSDARG00000005629,11
ENSDARG00000005640,9
ENSDARG00000005643,0
ENSDARG00000005645,120
ENSDARG00000005648,5
ENSDARG00000005651,10
ENSDARG00000005652,146
ENSDARG00000005670,70
ENSDARG00000005673,6
ENSDARG00000005675,17
ENSDARG00000005679,12
ENSDARG00000005690,17
ENSDARG00000005699,13
ENSDARG00000005704,2
ENSDARG00000005713,20
ENSDARG00000005716,16
ENSDARG00000005738,13
ENSDARG00000005739,8
ENSDARG00000005749,29
ENSDARG00000005754,321
ENSDARG00000005762,46
ENSDARG00000005772,6
ENSDARG00000005774,121
ENSDARG00000005775,253
ENSDARG00000005776,19
ENSDARG00000005780,0
ENSDARG00000005783,105
ENSDARG00000005786,18
ENSDARG00000005789,43
ENSDARG00000005791,401
ENSDARG00000005799,0
ENSDARG00000005800,9
ENSDARG00000005814,0
ENSDARG00000005821,0
ENSDARG00000005823,50
ENSDARG00000005827,37
ENSDARG00000005828,2
ENSDARG00000005834,59
ENSDARG00000005840,56
ENSDARG00000005841,51
ENSDARG00000005842,12
ENSDARG00000005853,3
ENSDARG00000005861,216
ENSDARG00000005865,0
ENSDARG00000005867,67
ENSDARG00000005870,5
ENSDARG00000005883,48
ENSDARG00000005891,53
ENSDARG00000005894,10
ENSDARG00000005897,1
ENSDARG00000005908,30
ENSDARG00000005913,18
ENSDARG00000005915,163
ENSDARG00000005916,40
ENSDARG00000005924,176
ENSDARG00000005926,28
ENSDARG00000005927,20
ENSDARG00000005941,143
ENSDARG00000005942,0
ENSDARG00000005943,0
ENSDARG00000005945,43
ENSDARG00000005948,15
ENSDARG00000005972,0
ENSDARG00000005980,60
ENSDARG00000005989,43
ENSDARG00000005993,2
ENSDARG00000006003,24
ENSDARG00000006008,55
ENSDARG00000006010,8
ENSDARG00000006011,28
ENSDARG00000006019,54
ENSDARG00000006025,32
ENSDARG00000006029,0
ENSDARG00000006031,297
ENSDARG00000006038,32
ENSDARG00000006040,7
ENSDARG00000006044,9
ENSDARG00000006052,0
ENSDARG00000006060,111
ENSDARG00000006062,58
ENSDARG00000006065,7
ENSDARG00000006074,14
ENSDARG00000006079,1
ENSDARG00000006092,207
ENSDARG00000006093,8
ENSDARG00000006094,104
ENSDARG00000006109,0
ENSDARG00000006110,0
ENSDARG00000006112,29
ENSDARG00000006120,8
ENSDARG00000006124,371
ENSDARG00000006125,40
ENSDARG00000006128,96
ENSDARG00000006137,0
ENSDARG00000006151,0
ENSDARG00000006169,74
ENSDARG00000006174,0
ENSDARG00000006181,32
ENSDARG00000006192,52
ENSDARG00000006196,9
ENSDARG00000006200,203
ENSDARG00000006202,146
ENSDARG00000006206,0
ENSDARG00000006207,0
ENSDARG00000006215,17
ENSDARG00000006219,35
ENSDARG00000006220,58
ENSDARG00000006225,68
ENSDARG00000006235,47
ENSDARG00000006240,24
ENSDARG00000006242,151
ENSDARG00000006251,27
ENSDARG00000006253,1
ENSDARG00000006257,100
ENSDARG00000006260,235
ENSDARG00000006266,88
ENSDARG00000006272,8
ENSDARG00000006279,7
ENSDARG00000006283,71
ENSDARG00000006288,1
ENSDARG00000006290,10
ENSDARG00000006292,5
ENSDARG00000006299,9
ENSDARG00000006300,26
ENSDARG00000006301,168
ENSDARG00000006307,20
ENSDARG00000006308,7
ENSDARG00000006314,99
ENSDARG00000006316,164
ENSDARG00000006332,77
ENSDARG00000006341,5
ENSDARG00000006345,15
ENSDARG00000006350,0
ENSDARG00000006353,19
ENSDARG00000006356,26
ENSDARG00000006368,0
ENSDARG00000006370,29
ENSDARG00000006372,0
ENSDARG00000006383,26
ENSDARG00000006385,75
ENSDARG00000006389,94
ENSDARG00000006392,6
ENSDARG00000006395,184
ENSDARG00000006396,123
ENSDARG00000006397,45
ENSDARG00000006399,72
ENSDARG00000006408,47
ENSDARG00000006409,0
ENSDARG00000006413,40
ENSDARG00000006420,124
ENSDARG00000006422,24
ENSDARG00000006427,88
ENSDARG00000006434,0
ENSDARG00000006447,0
ENSDARG00000006456,2
ENSDARG00000006467,33
ENSDARG00000006468,0
ENSDARG00000006474,0
ENSDARG00000006477,54
ENSDARG00000006487,105
ENSDARG00000006491,19
ENSDARG00000006494,24
ENSDARG00000006497,202
ENSDARG00000006501,0
ENSDARG00000006508,26
ENSDARG00000006514,3
ENSDARG00000006522,0
ENSDARG00000006524,199
ENSDARG00000006526,478
ENSDARG00000006527,80
ENSDARG00000006544,0
ENSDARG00000006545,27
ENSDARG00000006546,34
ENSDARG00000006553,2
ENSDARG00000006560,0
ENSDARG00000006566,117
ENSDARG00000006567,1
ENSDARG00000006568,0
ENSDARG00000006577,1
ENSDARG00000006580,5
ENSDARG00000006584,130
ENSDARG00000006585,50
ENSDARG00000006588,0
ENSDARG00000006598,0
ENSDARG00000006600,83
ENSDARG00000006601,25
ENSDARG00000006602,7
ENSDARG00000006603,26
ENSDARG00000006604,10
ENSDARG00000006607,5
ENSDARG00000006609,12
ENSDARG00000006615,26
ENSDARG00000006617,19
ENSDARG00000006621,36
ENSDARG00000006624,41
ENSDARG00000006636,40
ENSDARG00000006639,3
ENSDARG00000006640,24
ENSDARG00000006642,0
ENSDARG00000006666,29
ENSDARG00000006672,12
ENSDARG00000006677,34
ENSDARG00000006678,0
ENSDARG00000006683,82
ENSDARG00000006691,255
ENSDARG00000006712,18
ENSDARG00000006719,32
ENSDARG00000006747,195
