	dose_0.003.dose_0.0003	dose_0.03.dose_0.0003	dose_0.3.dose_0.0003	dose_3.dose_0.0003	AveExpr	F	P.Value	adj.P.Val
ENSDARG00000102542	0.431127121017235	-0.205992874387116	0.302473943015341	-1.2496161617448	3.66351070337997	14.8291652848106	1.56510006027225e-05	0.00524883544041857
ENSDARG00000040427	-0.102417686599533	-0.116528149206949	0.212185715713737	-1.23652562667539	4.45642567036774	13.3772358305711	3.09665807694311e-05	0.00524883544041857
ENSDARG00000096736	-1.59187354916605	-0.54652677132116	0.316112865233317	0.3903726364943	4.17606601335256	11.9407313663284	6.42182561249988e-05	0.00596744562211925
ENSDARG00000079267	-0.604097915867487	-0.0255536072616058	-1.29586683734084	0.280628567850504	4.0375253153269	11.4918824639454	8.16670888607217e-05	0.00596744562211925
ENSDARG00000104651	0.0589723770942596	0.11126126596343	-1.02141212039984	0.341999605500621	3.6699747362554	11.3544767663463	8.80154221551511e-05	0.00596744562211925
ENSDARG00000100703	0.756271727771261	0.736908566596093	1.15725549777595	1.16248341564991	3.85534495188381	9.64495330524855	0.000235995271763654	0.0123070550352707
ENSDARG00000104569	-1.26708642734973	-0.0247683860973762	-0.364994993602041	-1.57902866763795	7.46291837126367	9.51809633042756	0.000255032702734286	0.0123070550352707
ENSDARG00000087017	-0.246191580417386	0.956788425140875	0.34135210122501	0.609587355801172	5.40224371081037	9.307934748886	0.000290431977233527	0.0123070550352707
ENSDARG00000056762	1.54997948566711	0.682321988494076	1.23534480760744	1.15546314220124	3.88922080835627	8.90244220203519	0.000375192094678844	0.0137542657420424
ENSDARG00000042492	0.100123941191826	-0.41686551480055	-0.604448673340176	-1.11028301379027	6.19931195933177	8.60134615373862	0.000455898190622676	0.0137542657420424
ENSDARG00000082968	0.086687192608796	0.695024036799617	0.936165918122437	1.40554548739096	4.12348391403167	8.44219123025119	0.000506200054057372	0.0137542657420424
ENSDARG00000086494	0.635905935817732	1.0720449152547	0.30851384303622	0.84966478425615	4.49208962342237	8.41236823925285	0.000516293745514393	0.0137542657420424
ENSDARG00000016730	0.839810674465339	0.940409266786238	0.538990733253814	1.03007049315397	4.9304694511899	8.29916544239362	0.000556687756113846	0.0137542657420424
ENSDARG00000044754	0.262654873979001	-0.421296830926963	0.0659260582282042	0.846965253504459	4.1262348165689	8.26902901910987	0.000568022774007649	0.0137542657420424
ENSDARG00000096575	0.375189279841608	0.404866732657604	0.0605362118612005	1.1100513146051	4.11802705551511	8.09650406032213	0.00063804234673468	0.0144197570362038
ENSDARG00000037598	1.01728328307679	0.981700700167098	1.23649381617421	1.06967406405576	4.33282034368075	7.73290766190984	0.000819129017158539	0.0160860597504003
ENSDARG00000104718	0.534481168737185	0.618274784497803	0.416211884009067	1.12360691929617	4.93672757057845	7.65835510290981	0.000862905718225882	0.0160860597504003
ENSDARG00000087558	-0.172700421680636	-0.320001368188043	0.188603566836105	-1.06427243599304	4.36364319900367	7.6562490812968	0.000864179410983641	0.0160860597504003
ENSDARG00000041034	-0.889044764005005	-0.15194674644312	-0.214243154450267	0.402778293663264	4.0317353118471	7.58654385976638	0.000907533574370288	0.0160860597504003
ENSDARG00000101514	0.460161236535279	0.314619826083978	0.500250549455401	1.09091918268657	4.6259946145901	7.52319472533167	0.00094903007376993	0.0160860597504003
ENSDARG00000011326	-0.550363024669203	0.438903715813514	0.00565136155392398	0.692730803630251	4.50173826493386	7.17009988477976	0.00122247208700576	0.0197341922616644
ENSDARG00000099483	0.0223859963434032	-0.25690132585662	-0.796730420782693	-1.20642568920269	4.79211033834008	6.98262072520662	0.00140233139921593	0.0203142733344906
ENSDARG00000059399	1.06820592874333	1.33920329147655	0.793649903330067	1.4178336209078	4.09128226996563	6.97209281692776	0.00141326657200412	0.0203142733344906
ENSDARG00000109327	-0.0815578074384646	-0.852341895816976	0.114458571037332	0.386321669670685	3.66649833675176	6.90593799057044	0.00148417733304789	0.0203142733344906
ENSDARG00000110394	-0.756428664205709	0.365647158603447	0.00233260997986706	0.515054279836404	3.99751682873274	6.89335752072607	0.00149810275328102	0.0203142733344906
ENSDARG00000095179	0.526530656189986	0.847733198541536	0.478989405763244	1.38543106264786	4.13055901352222	6.67988339556296	0.0017578528519895	0.0224154922399495
ENSDARG00000091560	-0.659723723468902	-0.0529983361959676	-0.124702020093066	-1.08526708972769	10.8744661589077	6.65938609978551	0.0017853046916774	0.0224154922399495
ENSDARG00000117810	-0.656285728964846	-1.47333954333206	-0.831049520225044	-1.0589027296086	3.83702930925023	6.44659579319365	0.00210008065718846	0.0247665690901528
ENSDARG00000062631	-0.269263968745302	-0.24447151514953	-0.29145823883447	-1.33612225506772	3.68714758001579	6.41208389073061	0.00215669510627219	0.0247665690901528
ENSDARG00000095106	-0.583916517470389	-0.547639777990548	-0.131349239682744	-1.1098726193395	4.64329984586429	6.39122363941609	0.00219173177788962	0.0247665690901528
ENSDARG00000099558	-0.582577584029599	-0.0556321001582738	-0.154351325857521	-0.928662192753713	9.25481366935645	6.29815471417925	0.00235590437512395	0.0254328735973012
ENSDARG00000101812	-0.33040229458069	-0.729922713651104	-1.39926090467046	-1.07843330590317	4.67401850322574	6.2509497724146	0.00244433282090636	0.0254328735973012
ENSDARG00000113971	-1.1586639484309	1.0133828597673	1.58889777539535	1.07891837651725	4.46955186353526	6.23462289496809	0.00247576645637445	0.0254328735973012
ENSDARG00000052396	1.81678401421851	0.890481028482934	1.43904271315252	1.39570115039437	3.74125321233772	6.1763278865088	0.00259169871525164	0.0258407607197149
ENSDARG00000117069	-0.454528293800941	-0.251201364209797	-0.614672510605422	-0.992150112500496	4.6820391985939	5.96604368370424	0.00306253213869682	0.0290354748562382
ENSDARG00000012275	-0.594010281876581	0.4356463127517	0.641638721669647	1.15628173513503	3.73527063128151	5.95756125666552	0.00308341325906955	0.0290354748562382
ENSDARG00000115524	0.886224070610182	0.790091287630865	0.112690900804715	1.01146653712716	4.14687122845332	5.87462146787935	0.003296080411904	0.029409347473084
ENSDARG00000087258	-0.158077755799907	-0.754944208337886	-0.964560709153066	-1.43151266587228	5.29673202977899	5.87441748442951	0.00329662302058169	0.029409347473084
ENSDARG00000087740	0.402408225554608	0.529133485576084	-0.0704539472181653	0.848704434512237	3.95646602371862	5.81502488370116	0.00345888856762321	0.0300657237031864
ENSDARG00000029890	-0.246476788596135	0.110783040054023	0.113138222847541	-0.802429430718592	5.02981406187398	5.74572702990167	0.00365945794712495	0.031013906101884
ENSDARG00000060944	0.120622034376695	0.370027334206964	-0.00397293717850022	-0.701639130643702	5.30706066606411	5.68301499656656	0.00385207585696849	0.0318500906222516
ENSDARG00000093688	0.264287910515626	-0.4934765296363	0.380074859910041	1.07386442692259	4.29572110033512	5.57726863146605	0.00420272894937713	0.0326375462151274
ENSDARG00000004789	0.230700909963522	-0.900463566115397	-0.310858338161987	-0.835616162462831	6.31732142992604	5.53054973846865	0.00436874852552517	0.0326375462151274
ENSDARG00000017489	0.747261802718618	0.39342733820438	0.556628842054714	1.35856567797309	5.94144944129801	5.51826835530974	0.00441358372848326	0.0326375462151274
ENSDARG00000002241	-0.284448956531156	-0.391856934361893	-1.20281683835403	-0.522413022637626	4.51873650632077	5.49444984620678	0.00450199142904043	0.0326375462151274
ENSDARG00000105039	-0.309872861159058	-0.141427293271409	-0.000417309145385403	0.67440745364716	7.97970624403772	5.46243197588125	0.0046239264308948	0.0326375462151274
ENSDARG00000091119	0.0276186369374933	0.145307490473481	0.288090117623922	0.735617781438745	7.21332441811385	5.4542235614568	0.00465577061572386	0.0326375462151274
ENSDARG00000056926	0.0257117424327395	-0.700995292107601	-0.815534179014931	-1.26064929585615	5.27402368333021	5.44010938984574	0.00471109314256092	0.0326375462151274
ENSDARG00000092931	-0.447698356172003	0.0361703118363739	-0.298844883840383	-1.07709978035732	3.82316872894144	5.43848123916877	0.00471752142932519	0.0326375462151274
ENSDARG00000067596	0.269051169669191	-0.285186182685327	0.666215920556888	0.481827458086197	4.22564400177544	5.36838341088804	0.00500367589518882	0.0331829929583287
ENSDARG00000045139	0.347478571578781	0.456204892706214	0.746412551446972	0.811964104134694	5.84142027556941	5.34601839991372	0.0050989628247463	0.0331829929583287
ENSDARG00000009087	0.0291778067727892	0.50092307813151	0.672457935188231	1.344580913183	3.83100579395248	5.33185021067939	0.00516036157839202	0.0331829929583287
ENSDARG00000116487	-0.577276458577883	-0.0261700327634227	-1.11058084773326	-0.58525596894424	4.03790631961819	5.31305675027459	0.00524306593118953	0.0331829929583287
