E9,Counts
ENSDARG00000002293,0
ENSDARG00000002295,2
ENSDARG00000002298,7
ENSDARG00000002299,13
ENSDARG00000002300,0
ENSDARG00000002304,0
ENSDARG00000002305,248
ENSDARG00000002311,0
ENSDARG00000002330,3
ENSDARG00000002332,188
ENSDARG00000002333,89
ENSDARG00000002336,74
ENSDARG00000002339,27
ENSDARG00000002344,966
ENSDARG00000002347,0
ENSDARG00000002353,9
ENSDARG00000002355,16
ENSDARG00000002362,67
ENSDARG00000002365,43
ENSDARG00000002369,279
ENSDARG00000002377,25
ENSDARG00000002385,99
ENSDARG00000002391,0
ENSDARG00000002394,4
ENSDARG00000002396,302
ENSDARG00000002401,10
ENSDARG00000002402,77
ENSDARG00000002403,106
ENSDARG00000002405,68
ENSDARG00000002406,0
ENSDARG00000002411,75
ENSDARG00000002445,17
ENSDARG00000002463,9
ENSDARG00000002467,10
ENSDARG00000002479,46
ENSDARG00000002483,10
ENSDARG00000002487,80
ENSDARG00000002494,80
ENSDARG00000002506,15
ENSDARG00000002507,34
ENSDARG00000002508,59
ENSDARG00000002509,0
ENSDARG00000002510,19
ENSDARG00000002523,276
ENSDARG00000002533,13
ENSDARG00000002536,83
ENSDARG00000002538,141
ENSDARG00000002546,84
ENSDARG00000002549,60
ENSDARG00000002552,177
ENSDARG00000002564,128
ENSDARG00000002571,88
ENSDARG00000002576,66
ENSDARG00000002582,32
ENSDARG00000002587,755
ENSDARG00000002589,830
ENSDARG00000002591,67
ENSDARG00000002593,3
ENSDARG00000002597,0
ENSDARG00000002600,223
ENSDARG00000002601,16
ENSDARG00000002607,53
ENSDARG00000002609,58
ENSDARG00000002613,0
ENSDARG00000002632,125
ENSDARG00000002634,16
ENSDARG00000002635,173
ENSDARG00000002642,27
ENSDARG00000002644,95
ENSDARG00000002656,206
ENSDARG00000002659,185
ENSDARG00000002663,54
ENSDARG00000002666,6
ENSDARG00000002670,87
ENSDARG00000002682,176
ENSDARG00000002685,0
ENSDARG00000002690,83
ENSDARG00000002696,1170
ENSDARG00000002701,0
ENSDARG00000002707,0
ENSDARG00000002710,1424
ENSDARG00000002720,34
ENSDARG00000002722,0
ENSDARG00000002728,4
ENSDARG00000002731,269
ENSDARG00000002732,8
ENSDARG00000002745,610
ENSDARG00000002748,86
ENSDARG00000002750,66
ENSDARG00000002754,22
ENSDARG00000002758,1829
ENSDARG00000002760,38
ENSDARG00000002764,25
ENSDARG00000002768,4544
ENSDARG00000002771,57
ENSDARG00000002779,11
ENSDARG00000002787,184
ENSDARG00000002790,523
ENSDARG00000002791,1743
ENSDARG00000002792,109
ENSDARG00000002795,50
ENSDARG00000002797,0
ENSDARG00000002798,4
ENSDARG00000002816,157
ENSDARG00000002826,29
ENSDARG00000002830,4
ENSDARG00000002831,24
ENSDARG00000002840,178
ENSDARG00000002847,36
ENSDARG00000002872,44
ENSDARG00000002877,194
ENSDARG00000002880,210
ENSDARG00000002894,6
ENSDARG00000002897,104
ENSDARG00000002909,109
ENSDARG00000002912,55
ENSDARG00000002916,218
ENSDARG00000002917,21
ENSDARG00000002933,81
ENSDARG00000002937,206
ENSDARG00000002945,28
ENSDARG00000002947,40
ENSDARG00000002949,238
ENSDARG00000002952,86
ENSDARG00000002956,8
ENSDARG00000002959,0
ENSDARG00000002967,152
ENSDARG00000002968,339
ENSDARG00000002970,202
ENSDARG00000002971,87
ENSDARG00000002986,38
ENSDARG00000002988,349
ENSDARG00000002991,24
ENSDARG00000002994,87
ENSDARG00000003008,279
ENSDARG00000003017,44
ENSDARG00000003020,85
ENSDARG00000003021,72
ENSDARG00000003022,30
ENSDARG00000003027,1
ENSDARG00000003032,1763
ENSDARG00000003035,439
ENSDARG00000003041,17
ENSDARG00000003046,87
ENSDARG00000003054,10
ENSDARG00000003058,163
ENSDARG00000003061,7
ENSDARG00000003068,186
ENSDARG00000003069,31
ENSDARG00000003077,3
ENSDARG00000003081,11518
ENSDARG00000003084,38
ENSDARG00000003085,90
ENSDARG00000003087,150
ENSDARG00000003090,0
ENSDARG00000003091,32
ENSDARG00000003098,474
ENSDARG00000003109,51
ENSDARG00000003113,354
ENSDARG00000003127,86
ENSDARG00000003132,27
ENSDARG00000003142,77
ENSDARG00000003144,26
ENSDARG00000003146,17
ENSDARG00000003151,498
ENSDARG00000003153,47
ENSDARG00000003157,62
ENSDARG00000003165,65
ENSDARG00000003167,45
ENSDARG00000003169,386
ENSDARG00000003175,109
ENSDARG00000003181,5
ENSDARG00000003189,361
ENSDARG00000003193,26
ENSDARG00000003197,0
ENSDARG00000003200,7
ENSDARG00000003203,157
ENSDARG00000003205,53
ENSDARG00000003206,46
ENSDARG00000003207,62
ENSDARG00000003208,50
ENSDARG00000003210,40
ENSDARG00000003213,378
ENSDARG00000003216,147
ENSDARG00000003217,72
ENSDARG00000003219,66
ENSDARG00000003229,9
ENSDARG00000003235,21
ENSDARG00000003244,0
ENSDARG00000003250,76
ENSDARG00000003251,50
ENSDARG00000003257,47
ENSDARG00000003259,5
ENSDARG00000003269,405
ENSDARG00000003270,32
ENSDARG00000003281,65
ENSDARG00000003287,53
ENSDARG00000003290,59
ENSDARG00000003293,186
ENSDARG00000003303,1
ENSDARG00000003307,106
ENSDARG00000003308,92
ENSDARG00000003311,126
ENSDARG00000003313,19
ENSDARG00000003320,92
ENSDARG00000003326,8
ENSDARG00000003328,46
ENSDARG00000003344,27
ENSDARG00000003373,35
ENSDARG00000003375,23
ENSDARG00000003380,0
ENSDARG00000003381,33
ENSDARG00000003382,89
ENSDARG00000003383,74
ENSDARG00000003395,20
ENSDARG00000003398,49
ENSDARG00000003399,1
ENSDARG00000003403,317
ENSDARG00000003411,44
ENSDARG00000003414,1
ENSDARG00000003420,5
ENSDARG00000003421,160
ENSDARG00000003429,140
ENSDARG00000003444,36
ENSDARG00000003446,45
ENSDARG00000003449,81
ENSDARG00000003462,259
ENSDARG00000003469,53
ENSDARG00000003475,0
ENSDARG00000003486,282
ENSDARG00000003487,144
ENSDARG00000003495,419
ENSDARG00000003512,201
ENSDARG00000003517,31
ENSDARG00000003519,38
ENSDARG00000003520,122
ENSDARG00000003523,0
ENSDARG00000003526,155
ENSDARG00000003527,69
ENSDARG00000003531,102
ENSDARG00000003533,6
ENSDARG00000003544,102
ENSDARG00000003553,0
ENSDARG00000003564,71
ENSDARG00000003570,382
ENSDARG00000003573,77
ENSDARG00000003576,56
ENSDARG00000003584,34
ENSDARG00000003592,16
ENSDARG00000003599,4891
ENSDARG00000003607,93
ENSDARG00000003615,50
ENSDARG00000003616,112
ENSDARG00000003631,193
ENSDARG00000003632,4
ENSDARG00000003635,20
ENSDARG00000003641,189
ENSDARG00000003642,53
ENSDARG00000003655,792
ENSDARG00000003675,2
ENSDARG00000003680,289
ENSDARG00000003681,715
ENSDARG00000003684,135
ENSDARG00000003693,65
ENSDARG00000003695,1088
ENSDARG00000003697,20
ENSDARG00000003699,175
ENSDARG00000003701,1
ENSDARG00000003705,269
ENSDARG00000003706,28
ENSDARG00000003732,13
ENSDARG00000003749,24
ENSDARG00000003750,112
ENSDARG00000003751,102
ENSDARG00000003754,78
ENSDARG00000003757,29
ENSDARG00000003769,13
ENSDARG00000003776,175
ENSDARG00000003779,353
ENSDARG00000003789,136
ENSDARG00000003795,1657
ENSDARG00000003797,35
ENSDARG00000003803,19
ENSDARG00000003808,49
ENSDARG00000003811,689
ENSDARG00000003818,155
ENSDARG00000003820,430
ENSDARG00000003822,7
ENSDARG00000003827,15
ENSDARG00000003829,188
ENSDARG00000003835,567
ENSDARG00000003841,7
ENSDARG00000003845,70
ENSDARG00000003846,24
ENSDARG00000003854,374
ENSDARG00000003860,123
ENSDARG00000003865,60
ENSDARG00000003866,313
ENSDARG00000003867,33
ENSDARG00000003869,54
ENSDARG00000003872,94
ENSDARG00000003877,243
ENSDARG00000003899,6
ENSDARG00000003900,4
ENSDARG00000003902,974
ENSDARG00000003903,9
ENSDARG00000003904,2
ENSDARG00000003909,3
ENSDARG00000003910,211
ENSDARG00000003920,220
ENSDARG00000003925,3
ENSDARG00000003927,96
ENSDARG00000003931,109
ENSDARG00000003934,15
ENSDARG00000003938,130
ENSDARG00000003940,56
ENSDARG00000003941,57
ENSDARG00000003944,0
ENSDARG00000003952,642
ENSDARG00000003961,38
ENSDARG00000003963,150
ENSDARG00000003965,0
ENSDARG00000003968,0
ENSDARG00000003970,40
ENSDARG00000003971,33
ENSDARG00000003973,19
ENSDARG00000003974,126
ENSDARG00000003977,8
ENSDARG00000003984,38
ENSDARG00000003989,164
ENSDARG00000003991,107
ENSDARG00000003994,15
ENSDARG00000003998,46
ENSDARG00000004015,9
ENSDARG00000004017,50
ENSDARG00000004018,12
ENSDARG00000004023,435
ENSDARG00000004034,110
ENSDARG00000004037,71
ENSDARG00000004046,18
ENSDARG00000004049,98
ENSDARG00000004051,0
ENSDARG00000004055,227
ENSDARG00000004059,19
ENSDARG00000004060,1562
ENSDARG00000004074,303
ENSDARG00000004078,164
ENSDARG00000004082,18
ENSDARG00000004094,327
ENSDARG00000004105,201
ENSDARG00000004109,0
ENSDARG00000004111,19
ENSDARG00000004114,22
ENSDARG00000004115,49
ENSDARG00000004130,6
ENSDARG00000004131,10
ENSDARG00000004132,462
ENSDARG00000004150,23
ENSDARG00000004151,49
ENSDARG00000004154,2
ENSDARG00000004158,38
ENSDARG00000004160,66
ENSDARG00000004161,173
ENSDARG00000004167,7
ENSDARG00000004169,159
ENSDARG00000004171,18
ENSDARG00000004173,563
ENSDARG00000004174,675
ENSDARG00000004176,84
ENSDARG00000004177,155
ENSDARG00000004184,279
ENSDARG00000004187,64
ENSDARG00000004189,186
ENSDARG00000004196,103
ENSDARG00000004199,4
ENSDARG00000004204,12
ENSDARG00000004211,61
ENSDARG00000004218,63
ENSDARG00000004219,17
ENSDARG00000004227,84
ENSDARG00000004232,23
ENSDARG00000004243,19
ENSDARG00000004246,467
ENSDARG00000004251,33
ENSDARG00000004256,0
ENSDARG00000004260,5
ENSDARG00000004261,173
ENSDARG00000004262,36
ENSDARG00000004270,195
ENSDARG00000004274,5
ENSDARG00000004280,31
ENSDARG00000004282,70
ENSDARG00000004291,158
ENSDARG00000004296,129
ENSDARG00000004297,428
ENSDARG00000004301,3
ENSDARG00000004302,77
ENSDARG00000004305,15
ENSDARG00000004306,7
ENSDARG00000004307,22
ENSDARG00000004308,12
ENSDARG00000004311,15
ENSDARG00000004318,42
ENSDARG00000004322,43
ENSDARG00000004325,38
ENSDARG00000004328,0
ENSDARG00000004336,187
ENSDARG00000004343,35
ENSDARG00000004358,32
ENSDARG00000004363,36
ENSDARG00000004372,188
ENSDARG00000004377,178
ENSDARG00000004378,42
ENSDARG00000004386,227
ENSDARG00000004392,28
ENSDARG00000004396,35
ENSDARG00000004402,50
ENSDARG00000004405,0
ENSDARG00000004406,24
ENSDARG00000004415,270
ENSDARG00000004427,4
ENSDARG00000004433,1
ENSDARG00000004436,1
ENSDARG00000004445,37
ENSDARG00000004447,6
ENSDARG00000004451,60
ENSDARG00000004452,737
ENSDARG00000004455,19
ENSDARG00000004459,8
ENSDARG00000004460,18
ENSDARG00000004470,172
ENSDARG00000004472,49
ENSDARG00000004473,39
ENSDARG00000004492,30
ENSDARG00000004497,26
ENSDARG00000004498,0
ENSDARG00000004502,76
ENSDARG00000004517,33
ENSDARG00000004525,61
ENSDARG00000004527,9
ENSDARG00000004529,0
ENSDARG00000004537,1060
ENSDARG00000004539,47
ENSDARG00000004561,21
ENSDARG00000004574,23
ENSDARG00000004576,18
ENSDARG00000004580,107
ENSDARG00000004581,96
ENSDARG00000004586,9
ENSDARG00000004587,26
ENSDARG00000004588,918
ENSDARG00000004592,12
ENSDARG00000004594,71
ENSDARG00000004597,92
ENSDARG00000004598,0
ENSDARG00000004616,64
ENSDARG00000004618,18
ENSDARG00000004621,528
ENSDARG00000004627,0
ENSDARG00000004632,22
ENSDARG00000004633,44
ENSDARG00000004634,328
ENSDARG00000004635,269
ENSDARG00000004636,45
ENSDARG00000004643,91
ENSDARG00000004647,18
ENSDARG00000004648,4
ENSDARG00000004658,164
ENSDARG00000004672,417
ENSDARG00000004680,43
ENSDARG00000004687,92
ENSDARG00000004692,105
ENSDARG00000004695,30
ENSDARG00000004696,78
ENSDARG00000004697,48
ENSDARG00000004702,248
ENSDARG00000004706,78
ENSDARG00000004712,76
ENSDARG00000004713,6
ENSDARG00000004714,365
ENSDARG00000004721,27
ENSDARG00000004724,97
ENSDARG00000004726,161
ENSDARG00000004735,508
ENSDARG00000004745,22
ENSDARG00000004748,57
ENSDARG00000004753,70
ENSDARG00000004754,107
ENSDARG00000004757,3407
ENSDARG00000004763,3
ENSDARG00000004771,58
ENSDARG00000004774,130
ENSDARG00000004782,606
ENSDARG00000004785,228
ENSDARG00000004789,154
ENSDARG00000004794,20
ENSDARG00000004796,304
ENSDARG00000004806,0
ENSDARG00000004823,0
ENSDARG00000004830,296
ENSDARG00000004836,238
ENSDARG00000004840,58
ENSDARG00000004843,400
ENSDARG00000004851,22
ENSDARG00000004861,140
ENSDARG00000004864,0
ENSDARG00000004866,76
ENSDARG00000004869,22
ENSDARG00000004870,9
ENSDARG00000004871,7
ENSDARG00000004874,3
ENSDARG00000004875,44
ENSDARG00000004877,345
ENSDARG00000004880,22
ENSDARG00000004889,9
ENSDARG00000004891,94
ENSDARG00000004898,0
ENSDARG00000004904,58
ENSDARG00000004906,130
ENSDARG00000004925,19
ENSDARG00000004930,505
ENSDARG00000004931,56
ENSDARG00000004932,14
ENSDARG00000004937,10
ENSDARG00000004939,62
ENSDARG00000004948,157
ENSDARG00000004952,0
ENSDARG00000004953,0
ENSDARG00000004954,5
ENSDARG00000004956,31
ENSDARG00000004964,167
ENSDARG00000004979,44
ENSDARG00000004988,194
ENSDARG00000005002,13
ENSDARG00000005004,0
ENSDARG00000005010,6
ENSDARG00000005015,332
ENSDARG00000005023,82
ENSDARG00000005026,400
ENSDARG00000005034,30
ENSDARG00000005049,6
ENSDARG00000005050,4
ENSDARG00000005057,22
ENSDARG00000005058,109
ENSDARG00000005078,31
ENSDARG00000005085,62
ENSDARG00000005092,115
ENSDARG00000005095,19
ENSDARG00000005098,17
ENSDARG00000005104,85
ENSDARG00000005108,62
ENSDARG00000005112,574
ENSDARG00000005115,60
ENSDARG00000005122,237
ENSDARG00000005126,46
ENSDARG00000005128,35
ENSDARG00000005134,145
ENSDARG00000005139,85
ENSDARG00000005141,184
ENSDARG00000005150,25
ENSDARG00000005154,30
ENSDARG00000005159,86
ENSDARG00000005162,459
ENSDARG00000005163,29
ENSDARG00000005172,34
ENSDARG00000005176,11
ENSDARG00000005179,92
ENSDARG00000005185,442
ENSDARG00000005186,121
ENSDARG00000005191,1018
ENSDARG00000005210,103
ENSDARG00000005216,38
ENSDARG00000005218,6
ENSDARG00000005220,21
ENSDARG00000005221,46
ENSDARG00000005230,150
ENSDARG00000005232,157
ENSDARG00000005236,876
ENSDARG00000005246,11
ENSDARG00000005251,18
ENSDARG00000005254,83
ENSDARG00000005271,13
ENSDARG00000005274,0
ENSDARG00000005284,3
ENSDARG00000005314,0
ENSDARG00000005315,351
ENSDARG00000005318,85
ENSDARG00000005320,26
ENSDARG00000005327,1
ENSDARG00000005332,6
ENSDARG00000005335,0
ENSDARG00000005343,29
ENSDARG00000005350,120
ENSDARG00000005355,116
ENSDARG00000005356,106
ENSDARG00000005359,321
ENSDARG00000005364,11
ENSDARG00000005368,184
ENSDARG00000005371,16
ENSDARG00000005372,84
ENSDARG00000005374,68
ENSDARG00000005382,0
ENSDARG00000005392,0
ENSDARG00000005394,182
ENSDARG00000005397,216
ENSDARG00000005414,4
ENSDARG00000005416,242
ENSDARG00000005423,74
ENSDARG00000005425,60
ENSDARG00000005448,19
ENSDARG00000005451,443
ENSDARG00000005453,275
ENSDARG00000005454,157
ENSDARG00000005456,249
ENSDARG00000005458,144
ENSDARG00000005462,76
ENSDARG00000005463,54
ENSDARG00000005464,3
ENSDARG00000005468,258
ENSDARG00000005476,298
ENSDARG00000005479,688
ENSDARG00000005481,124
ENSDARG00000005482,635
ENSDARG00000005485,71
ENSDARG00000005500,17
ENSDARG00000005510,0
ENSDARG00000005513,2460
ENSDARG00000005518,3
ENSDARG00000005522,2
ENSDARG00000005525,74
ENSDARG00000005526,162
ENSDARG00000005536,349
ENSDARG00000005540,282
ENSDARG00000005541,35
ENSDARG00000005544,23
ENSDARG00000005547,12
ENSDARG00000005549,126
ENSDARG00000005551,78
ENSDARG00000005559,38
ENSDARG00000005560,254
ENSDARG00000005561,27
ENSDARG00000005565,66
ENSDARG00000005574,63
ENSDARG00000005576,372
ENSDARG00000005578,198
ENSDARG00000005586,96
ENSDARG00000005590,122
ENSDARG00000005595,16
ENSDARG00000005606,94
ENSDARG00000005612,15
ENSDARG00000005616,0
ENSDARG00000005619,5
ENSDARG00000005625,97
ENSDARG00000005626,11
ENSDARG00000005627,0
ENSDARG00000005629,121
ENSDARG00000005640,20
ENSDARG00000005643,35
ENSDARG00000005645,285
ENSDARG00000005648,54
ENSDARG00000005651,13
ENSDARG00000005652,281
ENSDARG00000005670,129
ENSDARG00000005673,10
ENSDARG00000005675,101
ENSDARG00000005679,86
ENSDARG00000005690,63
ENSDARG00000005699,117
ENSDARG00000005704,59
ENSDARG00000005713,56
ENSDARG00000005716,51
ENSDARG00000005738,16
ENSDARG00000005739,46
ENSDARG00000005749,85
ENSDARG00000005754,747
ENSDARG00000005762,90
ENSDARG00000005772,28
ENSDARG00000005774,512
ENSDARG00000005775,667
ENSDARG00000005776,40
ENSDARG00000005780,2
ENSDARG00000005783,242
ENSDARG00000005786,58
ENSDARG00000005789,75
ENSDARG00000005791,1366
ENSDARG00000005799,3
ENSDARG00000005800,78
ENSDARG00000005814,0
ENSDARG00000005821,0
ENSDARG00000005823,210
ENSDARG00000005827,186
ENSDARG00000005828,2
ENSDARG00000005834,265
ENSDARG00000005840,166
ENSDARG00000005841,129
ENSDARG00000005842,35
ENSDARG00000005853,8
ENSDARG00000005861,698
ENSDARG00000005865,0
ENSDARG00000005867,120
ENSDARG00000005870,11
ENSDARG00000005883,99
ENSDARG00000005891,200
ENSDARG00000005894,28
ENSDARG00000005897,66
ENSDARG00000005908,62
ENSDARG00000005913,4
ENSDARG00000005915,181
ENSDARG00000005916,23
ENSDARG00000005924,422
ENSDARG00000005926,78
ENSDARG00000005927,89
ENSDARG00000005941,358
ENSDARG00000005942,13
ENSDARG00000005943,73
ENSDARG00000005945,184
ENSDARG00000005948,35
ENSDARG00000005972,37
ENSDARG00000005980,175
ENSDARG00000005989,53
ENSDARG00000005993,5
ENSDARG00000006003,124
ENSDARG00000006008,164
ENSDARG00000006010,56
ENSDARG00000006011,24
ENSDARG00000006019,380
ENSDARG00000006025,49
ENSDARG00000006029,47
ENSDARG00000006031,1154
ENSDARG00000006038,87
ENSDARG00000006040,23
ENSDARG00000006044,48
ENSDARG00000006052,8
ENSDARG00000006060,619
ENSDARG00000006062,313
ENSDARG00000006065,30
ENSDARG00000006074,21
ENSDARG00000006079,8
ENSDARG00000006092,795
ENSDARG00000006093,30
ENSDARG00000006094,234
ENSDARG00000006109,0
ENSDARG00000006110,12
ENSDARG00000006112,150
ENSDARG00000006120,122
ENSDARG00000006124,533
ENSDARG00000006125,151
ENSDARG00000006128,319
ENSDARG00000006137,17
ENSDARG00000006151,14
ENSDARG00000006169,120
ENSDARG00000006174,0
ENSDARG00000006181,43
ENSDARG00000006192,156
ENSDARG00000006196,66
ENSDARG00000006200,1410
ENSDARG00000006202,228
ENSDARG00000006206,12
ENSDARG00000006207,6
ENSDARG00000006215,147
ENSDARG00000006219,134
ENSDARG00000006220,177
ENSDARG00000006225,223
ENSDARG00000006235,51
ENSDARG00000006240,109
ENSDARG00000006242,633
ENSDARG00000006251,90
ENSDARG00000006253,72
ENSDARG00000006257,431
ENSDARG00000006260,996
ENSDARG00000006266,160
ENSDARG00000006272,96
ENSDARG00000006279,49
ENSDARG00000006283,225
ENSDARG00000006288,19
ENSDARG00000006290,57
ENSDARG00000006292,0
ENSDARG00000006299,120
ENSDARG00000006300,31
ENSDARG00000006301,224
ENSDARG00000006307,51
ENSDARG00000006308,2
ENSDARG00000006314,268
ENSDARG00000006316,889
ENSDARG00000006332,312
ENSDARG00000006341,11
ENSDARG00000006345,30
ENSDARG00000006350,0
ENSDARG00000006353,130
ENSDARG00000006356,95
ENSDARG00000006368,2
ENSDARG00000006370,95
ENSDARG00000006372,0
ENSDARG00000006383,157
ENSDARG00000006385,70
ENSDARG00000006389,190
ENSDARG00000006392,61
ENSDARG00000006395,356
ENSDARG00000006396,420
ENSDARG00000006397,167
ENSDARG00000006399,280
ENSDARG00000006408,113
ENSDARG00000006409,4
ENSDARG00000006413,91
ENSDARG00000006420,217
ENSDARG00000006422,83
ENSDARG00000006427,420
ENSDARG00000006434,25
ENSDARG00000006447,0
ENSDARG00000006456,20
ENSDARG00000006467,51
ENSDARG00000006468,6
ENSDARG00000006474,1
ENSDARG00000006477,108
ENSDARG00000006487,335
ENSDARG00000006491,7
ENSDARG00000006494,99
ENSDARG00000006497,1002
ENSDARG00000006501,0
ENSDARG00000006508,41
ENSDARG00000006514,101
ENSDARG00000006522,17
ENSDARG00000006524,759
ENSDARG00000006526,1597
ENSDARG00000006527,124
ENSDARG00000006544,0
ENSDARG00000006545,68
ENSDARG00000006546,56
ENSDARG00000006553,53
ENSDARG00000006560,2
ENSDARG00000006566,253
ENSDARG00000006567,0
ENSDARG00000006568,6
ENSDARG00000006577,4
ENSDARG00000006580,0
ENSDARG00000006584,274
ENSDARG00000006585,73
ENSDARG00000006588,61
ENSDARG00000006598,4
ENSDARG00000006600,113
ENSDARG00000006601,95
ENSDARG00000006602,0
ENSDARG00000006603,138
ENSDARG00000006604,49
ENSDARG00000006607,43
ENSDARG00000006609,79
ENSDARG00000006615,114
ENSDARG00000006617,105
ENSDARG00000006621,136
ENSDARG00000006624,76
ENSDARG00000006636,83
ENSDARG00000006639,96
ENSDARG00000006640,101
ENSDARG00000006642,28
ENSDARG00000006666,0
ENSDARG00000006672,87
ENSDARG00000006677,55
ENSDARG00000006678,0
ENSDARG00000006683,146
ENSDARG00000006691,838
ENSDARG00000006712,40
