"gene","count"
"Bcat1_29039",0
"Laptm5_29040",0
"Skp2_29041",49
"Nme1_29042",1757
"Ctsd_29043",30
"Camk1_29044",194
"Epb41l2_29045",30
"Rbfox1_29046",0
"Mup16_29047",0
"Mup13_29048",0
"Eef1a2_29049",0
"Phlda3_29050",365
"Yars2_29051",39
"Tmem109_29052",564
"Pcna_29053",0
"Abcg1_29054",0
"Tes_29055",417
"Metrn_29056",4
"Serpina9_29057",0
"Sgo1_29058",178
"Degs1_29059",932
"Snx7_29060",148
"H2-Q7_29061",0
"Cdkn2b_29062",4
"Snap25_29063",0
"Atf1_29064",685
"Lrat_29065",0
"Dmtf1_29066",49
"Psmb8_29067",3
"Procr_29068",2
"Ppox_29069",35
"Smc2_29071",9
"Cyp4a12a_29072",0
"Prss23_29074",318
"Ero1l_29075",1798
"Panx1_29076",65
"Pnliprp1_29077",0
"Inmt_29078",0
"Atp6v1f_29079",7
"Scg2_29080",0
"Prkg1_29081",1
"Cyp2f2_29082",0
"Pdgfb_29083",0
"Pdhx_29085",4
"Try5_29086",0
"Ifitm3_29087",2407
"Cyp11b1_29088",1
"Cdk6_29089",301
"Fgf21_29090",6
"Ghr_29091",286
"Ugt2b35_29092",2
"Nup93_29093",199
"Actn3_29094",0
"Cat_29095",482
"Cyb561_29096",0
"Wfs1_29097",0
"Gstm2_29098",716
"Fhl2_29099",147
"Nat1_29100",0
"Zmym2_29101",960
"Il6_29102",20
"Hmgcr_29103",5
"Hbb-bh1_29104",0
"Pxmp2_29105",0
"Wrb_29106",17
"Cep57_29107",35
"Slc5a5_29108",3
"Gadd45a_29109",178
"Zfp131_29110",26
"Cavin4_29112",6
"Cct6a_29113",2200
"Abl1_29114",556
"Appbp2_29115",66
"Mcm4_29116",25
"Nck1_29117",42
"Reg1_29118",0
"Eif4g1_29119",1505
"Tgtp2_29120",11
"Triap1_29121",12
"Zcchc12_29122",0
"Zfp600_29123",0
"Sell_29124",0
"Fabp2_29125",4
"Cflar_29126",7
"Asah1_29127",1480
"Sele_29128",0
"Kif11_29129",101
"Chp1_29131",346
"B3gnt9_29132",48
"Bcl7b_29133",15
"Cul1_29134",675
"Lmod2_29135",0
"Arl1_29136",595
"Ptpn1_29137",2
"Slc51a_29138",0
"Senp6_29139",986
"B930025B16RIK_29140",13
"Gli1_29141",0
"Ddit3_29142",93
"Prr15l_29143",1
"Cltc_29144",24
"Arnt2_29145",0
"Slc27a1_29146",1
"Nup88_29147",669
"Ndufv3_29149",92
"Srd5a1_29150",1
"Ube3c_29151",10
"Obscn_29152",0
"Il20_29153",0
"Klhl9_29154",717
"Dlx1_29155",0
"Nrcam_29156",0
"Tab2_29157",68
"Stmn1_29158",0
"Glul_29159",1
"Iglc2_29160",0
"Ikzf1_29161",0
"Ankrd10_29162",173
"Tomm34_29163",166
"Eapp_29164",627
"Zeb2_29165",22
"Ugt1a6b_29166",0
"Cybb_29167",0
"Clk1_29168",183
"Sumo1_29169",86
"Ugt1a6a_29170",477
"Ugt1a7c_29171",284
"Slco2b1_29172",0
"Cops5_29173",1944
"Csk_29174",56
"Cyp1a2_29175",0
"Thap11_29176",4
"Cd55_29177",9
"Zzz3_29178",139
"Tnnt3_29180",1
"Mest_29181",0
"Ifi35_29182",11
"Psmd9_29183",182
"B4galt1_29184",32
"Gabrg2_29185",0
"Chtf18_29186",13
"2210016H18RIK_29188",20
"Cmpk2_29189",9
"Dynll1_29190",1
"Kctd10_29191",881
"Pebp1_29192",146
"Cfh_29193",73
"Sdc1_29194",19
"Sccpdh_29195",69
"Arhgef12_29196",33
"Ccnc_29197",33
"Zfp318_29198",0
"Ndc80_29199",205
"Plod3_29200",1
"Xpc_29201",5
"Mrps16_29202",1069
"Gm43302_29203",0
"Serpina3m_29204",0
"Spdl1_29205",31
"H2bc4_29206",581
"Snurf_29207",0
"Ly86_29208",0
"Cog4_29209",4
"Zg16_29210",0
"Exosc7_29212",195
"Bid_29213",59
"Mcm2_29214",98
"Ralb_29215",195
"Cpb1_29216",0
"Tcl1_29217",0
"Lhcgr_29218",0
"Cdca8_29219",3
"Prkx_29220",124
"Slco1c1_29221",0
"Mybpc2_29222",0
"AI506816_29223",169
"Evl_29224",77
"Deptor_29225",0
"Ptger2_29226",0
"Hspa2_29227",92
"Cblb_29228",430
"Ptprk_29229",644
"Dner_29230",0
"Pik3c2a_29231",172
"Vasp_29232",141
"Nup85_29233",455
"Mex3d_29234",217
"St3gal1_29235",9
"Zfp110_29236",95
"Ramp2_29237",0
"Cyp2e1_29238",0
"Tbpl1_29239",348
"Parpbp_29241",162
"Pfkp_29242",38
"Lamp3_29243",0
"Stx16_29244",148
"Cyp11b2_29245",0
"Dera_29246",2
"Ptger4_29247",3
"Trp53bp2_29248",55
"Uchl3_29249",67
"Prl2c2_29250",1
"Pcna-ps2_29251",12
"Kctd5_29252",38
"Map3k4_29253",26
"Spib_29254",4
"Snrpg_29255",0
"Topors_29256",100
"Cdc25b_29257",22
"Gclm_29258",37
"Myot_29259",0
"Myom2_29260",0
"Nfkbie_29261",24
"Myoz1_29262",0
"Rpe65_29263",0
"Eng_29264",4
"Npdc1_29266",116
"Pbx1_29267",24
"Unc5c_29268",0
"Dhx29_29269",41
"Copb2_29270",485
"Cbln1_29271",0
"Nipsnap1_29272",16
"Tm9sf3_29274",383
"Casq1_29275",0
"Slc2a10_29276",8
"Cdh2_29277",9
"Ecd_29278",228
"Dnajc9_29279",23
"Isoc1_29280",99
"Rbm22_29281",0
"Zfp82_29282",0
"Creb1_29283",65
"Strbp_29284",333
"Fabp5_29285",510
"C9_29286",3
"S100a11_29287",1204
"Psmc3ip_29288",29
"Fabp4_29289",0
"Slc16a7_29290",0
"Rnase1_29291",0
"Gdnf_29292",0
"Pin1_29293",21
"Ncor2_29294",564
"Sult1b1_29295",0
"Dipk1a_29296",32
"Glod4_29298",155
"Gulp1_29299",578
"Arpp19_29300",5
"Fbl_29301",11
"Wdhd1_29302",229
"Rpa3_29303",450
"Wars_29304",33
"Hao2_29305",0
"Fdft1_29306",1230
"Chka_29307",87
"Nefm_29308",0
"Mypn_29309",0
"Cpne6_29310",0
