G7,Counts
ENSDARG00000012610,175
ENSDARG00000012625,30
ENSDARG00000012627,19
ENSDARG00000012632,0
ENSDARG00000012640,7
ENSDARG00000012642,75
ENSDARG00000012649,0
ENSDARG00000012656,89
ENSDARG00000012667,26
ENSDARG00000012671,5
ENSDARG00000012672,37
ENSDARG00000012674,22
ENSDARG00000012682,160
ENSDARG00000012684,156
ENSDARG00000012688,79
ENSDARG00000012694,449
ENSDARG00000012699,21
ENSDARG00000012718,0
ENSDARG00000012723,75
ENSDARG00000012726,0
ENSDARG00000012729,8
ENSDARG00000012741,70
ENSDARG00000012745,16
ENSDARG00000012747,9
ENSDARG00000012763,23
ENSDARG00000012776,43
ENSDARG00000012777,107
ENSDARG00000012788,7
ENSDARG00000012789,0
ENSDARG00000012790,37
ENSDARG00000012796,3
ENSDARG00000012801,0
ENSDARG00000012816,20
ENSDARG00000012818,29
ENSDARG00000012820,39
ENSDARG00000012823,17
ENSDARG00000012824,67
ENSDARG00000012827,36
ENSDARG00000012829,74
ENSDARG00000012833,16
ENSDARG00000012840,20
ENSDARG00000012848,44
ENSDARG00000012860,0
ENSDARG00000012866,47
ENSDARG00000012871,36
ENSDARG00000012874,27
ENSDARG00000012881,5
ENSDARG00000012887,40
ENSDARG00000012892,35
ENSDARG00000012896,81
ENSDARG00000012899,13
ENSDARG00000012903,29
ENSDARG00000012914,345
ENSDARG00000012915,10
ENSDARG00000012927,54
ENSDARG00000012929,10
ENSDARG00000012932,5
ENSDARG00000012942,20
ENSDARG00000012944,4419
ENSDARG00000012945,0
ENSDARG00000012946,28
ENSDARG00000012949,53
ENSDARG00000012953,18
ENSDARG00000012968,80
ENSDARG00000012972,53
ENSDARG00000012981,91
ENSDARG00000012982,146
ENSDARG00000012986,0
ENSDARG00000012987,288
ENSDARG00000013000,42
ENSDARG00000013004,66
ENSDARG00000013005,40
ENSDARG00000013006,10
ENSDARG00000013009,19
ENSDARG00000013014,0
ENSDARG00000013016,6
ENSDARG00000013020,49
ENSDARG00000013022,8
ENSDARG00000013023,0
ENSDARG00000013024,9
ENSDARG00000013025,8
ENSDARG00000013031,73
ENSDARG00000013044,25
ENSDARG00000013050,29
ENSDARG00000013051,0
ENSDARG00000013056,25
ENSDARG00000013057,29
ENSDARG00000013058,13
ENSDARG00000013063,60
ENSDARG00000013072,31
ENSDARG00000013075,19
ENSDARG00000013076,15
ENSDARG00000013078,412
ENSDARG00000013079,28
ENSDARG00000013082,0
ENSDARG00000013087,20
ENSDARG00000013095,40
ENSDARG00000013110,22
ENSDARG00000013117,21
ENSDARG00000013122,66
ENSDARG00000013125,11
ENSDARG00000013128,90
ENSDARG00000013134,0
ENSDARG00000013144,354
ENSDARG00000013150,61
ENSDARG00000013153,4
ENSDARG00000013161,8
ENSDARG00000013168,19
ENSDARG00000013174,7
ENSDARG00000013203,0
ENSDARG00000013207,67
ENSDARG00000013210,0
ENSDARG00000013221,22
ENSDARG00000013222,1
ENSDARG00000013224,22
ENSDARG00000013227,2
ENSDARG00000013236,1
ENSDARG00000013240,0
ENSDARG00000013245,12
ENSDARG00000013250,53
ENSDARG00000013251,0
ENSDARG00000013252,2
ENSDARG00000013266,0
ENSDARG00000013274,3
ENSDARG00000013279,17
ENSDARG00000013292,10
ENSDARG00000013293,1
ENSDARG00000013295,68
ENSDARG00000013302,0
ENSDARG00000013307,523
ENSDARG00000013310,21
ENSDARG00000013312,143
ENSDARG00000013317,203
ENSDARG00000013329,2
ENSDARG00000013333,172
ENSDARG00000013335,23
ENSDARG00000013343,132
ENSDARG00000013346,78
ENSDARG00000013351,426
ENSDARG00000013360,22
ENSDARG00000013371,10
ENSDARG00000013379,129
ENSDARG00000013382,13
ENSDARG00000013389,2
ENSDARG00000013390,0
ENSDARG00000013393,3
ENSDARG00000013397,41
ENSDARG00000013409,0
ENSDARG00000013414,53
ENSDARG00000013415,28
ENSDARG00000013422,7
ENSDARG00000013430,318
ENSDARG00000013434,8
ENSDARG00000013438,0
ENSDARG00000013441,0
ENSDARG00000013443,112
ENSDARG00000013453,1
ENSDARG00000013457,57
ENSDARG00000013460,0
ENSDARG00000013461,10
ENSDARG00000013472,17
ENSDARG00000013475,207
ENSDARG00000013476,0
ENSDARG00000013477,0
ENSDARG00000013478,0
ENSDARG00000013491,0
ENSDARG00000013492,20
ENSDARG00000013500,21
ENSDARG00000013505,5
ENSDARG00000013522,363
ENSDARG00000013524,1
ENSDARG00000013526,15
ENSDARG00000013528,16
ENSDARG00000013533,9
ENSDARG00000013539,12
ENSDARG00000013542,120
ENSDARG00000013561,28
ENSDARG00000013575,40
ENSDARG00000013576,1
ENSDARG00000013582,45
ENSDARG00000013596,102
ENSDARG00000013598,0
ENSDARG00000013607,26
ENSDARG00000013613,0
ENSDARG00000013615,106
ENSDARG00000013623,582
ENSDARG00000013628,171
ENSDARG00000013647,32
ENSDARG00000013649,0
ENSDARG00000013653,2
ENSDARG00000013655,70
ENSDARG00000013659,3
ENSDARG00000013667,10
ENSDARG00000013669,85
ENSDARG00000013670,49
ENSDARG00000013681,13
ENSDARG00000013685,3
ENSDARG00000013687,7
ENSDARG00000013694,0
ENSDARG00000013704,43
ENSDARG00000013705,13
ENSDARG00000013708,309
ENSDARG00000013711,10
ENSDARG00000013719,4
ENSDARG00000013721,130
ENSDARG00000013726,23
ENSDARG00000013729,54
ENSDARG00000013730,264
ENSDARG00000013732,63
ENSDARG00000013734,27
ENSDARG00000013741,18
ENSDARG00000013749,17
ENSDARG00000013750,27
ENSDARG00000013752,0
ENSDARG00000013755,513
ENSDARG00000013763,96
ENSDARG00000013771,22
ENSDARG00000013775,22
ENSDARG00000013776,3
ENSDARG00000013777,18
ENSDARG00000013784,14
ENSDARG00000013787,4
ENSDARG00000013789,0
ENSDARG00000013794,32
ENSDARG00000013795,11
ENSDARG00000013800,0
ENSDARG00000013802,0
ENSDARG00000013804,9
ENSDARG00000013813,0
ENSDARG00000013822,2
ENSDARG00000013828,35
ENSDARG00000013830,50
ENSDARG00000013834,1
ENSDARG00000013837,0
ENSDARG00000013838,50
ENSDARG00000013839,0
ENSDARG00000013841,70
ENSDARG00000013842,0
ENSDARG00000013843,38
ENSDARG00000013845,121
ENSDARG00000013847,42
ENSDARG00000013853,35
ENSDARG00000013855,13
ENSDARG00000013856,485
ENSDARG00000013858,2
ENSDARG00000013860,11
ENSDARG00000013861,9
ENSDARG00000013863,42
ENSDARG00000013871,58
ENSDARG00000013880,18
ENSDARG00000013881,17
ENSDARG00000013892,167
ENSDARG00000013907,0
ENSDARG00000013921,157
ENSDARG00000013926,12
ENSDARG00000013928,11
ENSDARG00000013931,130
ENSDARG00000013933,0
ENSDARG00000013938,13
ENSDARG00000013946,25
ENSDARG00000013950,13
ENSDARG00000013961,43
ENSDARG00000013963,118
ENSDARG00000013965,23
ENSDARG00000013966,1
ENSDARG00000013968,169
ENSDARG00000013973,0
ENSDARG00000013976,45
ENSDARG00000013979,60
ENSDARG00000013990,31
ENSDARG00000013997,68
ENSDARG00000014003,0
ENSDARG00000014004,55
ENSDARG00000014005,8
ENSDARG00000014008,70
ENSDARG00000014013,65
ENSDARG00000014015,81
ENSDARG00000014017,31
ENSDARG00000014018,19
ENSDARG00000014024,1
ENSDARG00000014031,55
ENSDARG00000014039,1
ENSDARG00000014041,0
ENSDARG00000014047,5
ENSDARG00000014050,0
ENSDARG00000014053,75
ENSDARG00000014057,0
ENSDARG00000014058,0
ENSDARG00000014059,24
ENSDARG00000014068,61
ENSDARG00000014081,53
ENSDARG00000014083,20
ENSDARG00000014085,0
ENSDARG00000014091,4
ENSDARG00000014098,9
ENSDARG00000014101,30
ENSDARG00000014103,0
ENSDARG00000014106,154
ENSDARG00000014113,55
ENSDARG00000014137,56
ENSDARG00000014138,10
ENSDARG00000014139,51
ENSDARG00000014148,2
ENSDARG00000014159,44
ENSDARG00000014161,0
ENSDARG00000014165,6
ENSDARG00000014169,49
ENSDARG00000014171,0
ENSDARG00000014179,82
ENSDARG00000014180,21
ENSDARG00000014181,359
ENSDARG00000014190,0
ENSDARG00000014196,440
ENSDARG00000014201,4
ENSDARG00000014208,1
ENSDARG00000014209,0
ENSDARG00000014215,103
ENSDARG00000014218,8
ENSDARG00000014222,25
ENSDARG00000014230,94
ENSDARG00000014232,0
ENSDARG00000014233,29
ENSDARG00000014239,32
ENSDARG00000014244,86
ENSDARG00000014246,22
ENSDARG00000014248,10
ENSDARG00000014259,134
ENSDARG00000014273,134
ENSDARG00000014274,36
ENSDARG00000014280,34
ENSDARG00000014287,124
ENSDARG00000014292,18
ENSDARG00000014302,78
ENSDARG00000014303,12
ENSDARG00000014309,0
ENSDARG00000014311,6
ENSDARG00000014313,6
ENSDARG00000014320,29
ENSDARG00000014321,6
ENSDARG00000014324,1
ENSDARG00000014329,69
ENSDARG00000014333,34
ENSDARG00000014340,7
ENSDARG00000014348,3
ENSDARG00000014356,1
ENSDARG00000014357,0
ENSDARG00000014358,0
ENSDARG00000014361,8
ENSDARG00000014366,64
ENSDARG00000014373,0
ENSDARG00000014378,7
ENSDARG00000014386,1
ENSDARG00000014395,1
ENSDARG00000014402,6
ENSDARG00000014420,537
ENSDARG00000014427,0
ENSDARG00000014428,55
ENSDARG00000014430,70
ENSDARG00000014439,86
ENSDARG00000014462,0
ENSDARG00000014463,12
ENSDARG00000014465,19
ENSDARG00000014474,0
ENSDARG00000014477,14
ENSDARG00000014479,7
ENSDARG00000014480,0
ENSDARG00000014488,9
ENSDARG00000014490,33
ENSDARG00000014496,16
ENSDARG00000014498,96
ENSDARG00000014499,0
ENSDARG00000014506,2
ENSDARG00000014517,32
ENSDARG00000014522,26
ENSDARG00000014527,35
ENSDARG00000014531,15
ENSDARG00000014532,22
ENSDARG00000014536,17
ENSDARG00000014545,1
ENSDARG00000014550,21
ENSDARG00000014554,62
ENSDARG00000014556,35
ENSDARG00000014565,0
ENSDARG00000014569,245
ENSDARG00000014571,279
ENSDARG00000014572,67
ENSDARG00000014577,122
ENSDARG00000014582,12
ENSDARG00000014587,117
ENSDARG00000014588,14
ENSDARG00000014591,33
ENSDARG00000014592,3
ENSDARG00000014599,0
ENSDARG00000014623,10
ENSDARG00000014624,0
ENSDARG00000014626,18
ENSDARG00000014634,0
ENSDARG00000014646,176
ENSDARG00000014651,22
ENSDARG00000014652,7
ENSDARG00000014655,0
ENSDARG00000014657,0
ENSDARG00000014670,0
ENSDARG00000014673,0
ENSDARG00000014674,57
ENSDARG00000014675,19
ENSDARG00000014676,25
ENSDARG00000014680,3
ENSDARG00000014682,0
ENSDARG00000014685,4
ENSDARG00000014690,428
ENSDARG00000014692,34
ENSDARG00000014704,0
ENSDARG00000014717,272
ENSDARG00000014722,0
ENSDARG00000014727,38
ENSDARG00000014731,2
ENSDARG00000014746,193
ENSDARG00000014761,0
ENSDARG00000014763,52
ENSDARG00000014770,48
ENSDARG00000014775,69
ENSDARG00000014790,80
ENSDARG00000014792,73
ENSDARG00000014793,34
ENSDARG00000014794,104
ENSDARG00000014796,11
ENSDARG00000014803,17
ENSDARG00000014804,88
ENSDARG00000014805,13
ENSDARG00000014806,23
ENSDARG00000014817,31
ENSDARG00000014825,140
ENSDARG00000014828,29
ENSDARG00000014840,122
ENSDARG00000014849,11
ENSDARG00000014854,8
ENSDARG00000014858,0
ENSDARG00000014866,0
ENSDARG00000014867,448
ENSDARG00000014871,202
ENSDARG00000014875,40
ENSDARG00000014891,146
ENSDARG00000014898,0
ENSDARG00000014907,50
ENSDARG00000014910,18
ENSDARG00000014914,63
ENSDARG00000014915,4
ENSDARG00000014916,2
ENSDARG00000014927,0
ENSDARG00000014929,0
ENSDARG00000014939,3
ENSDARG00000014941,5
ENSDARG00000014943,0
ENSDARG00000014945,82
ENSDARG00000014946,14
ENSDARG00000014951,0
ENSDARG00000014953,11
ENSDARG00000014954,36
ENSDARG00000014956,5
ENSDARG00000014962,25
ENSDARG00000014963,0
ENSDARG00000014966,15
ENSDARG00000014967,0
ENSDARG00000014969,11
ENSDARG00000014973,8
ENSDARG00000014975,0
ENSDARG00000014976,1
ENSDARG00000014986,30
ENSDARG00000014994,0
ENSDARG00000014995,5
ENSDARG00000015002,28
ENSDARG00000015003,18
ENSDARG00000015006,296
ENSDARG00000015010,7
ENSDARG00000015015,39
ENSDARG00000015016,30
ENSDARG00000015025,172
ENSDARG00000015033,0
ENSDARG00000015050,402
ENSDARG00000015053,95
ENSDARG00000015057,77
ENSDARG00000015059,115
ENSDARG00000015064,12
ENSDARG00000015065,5
ENSDARG00000015068,0
ENSDARG00000015070,0
ENSDARG00000015072,0
ENSDARG00000015076,0
ENSDARG00000015088,32
ENSDARG00000015110,3
ENSDARG00000015111,48
ENSDARG00000015123,28
ENSDARG00000015126,45
ENSDARG00000015128,482
ENSDARG00000015134,4
ENSDARG00000015144,0
ENSDARG00000015149,0
ENSDARG00000015153,3
ENSDARG00000015156,9
ENSDARG00000015158,18
ENSDARG00000015161,25
ENSDARG00000015164,409
ENSDARG00000015174,160
ENSDARG00000015176,0
ENSDARG00000015184,21
ENSDARG00000015199,75
ENSDARG00000015201,110
ENSDARG00000015206,48
ENSDARG00000015208,14
ENSDARG00000015221,39
ENSDARG00000015222,3
ENSDARG00000015224,22
ENSDARG00000015228,0
ENSDARG00000015236,0
ENSDARG00000015239,40
ENSDARG00000015240,46
ENSDARG00000015252,12
ENSDARG00000015254,107
ENSDARG00000015263,0
ENSDARG00000015266,127
ENSDARG00000015273,1
ENSDARG00000015278,28
ENSDARG00000015290,17
ENSDARG00000015292,25
ENSDARG00000015293,6
ENSDARG00000015310,21
ENSDARG00000015312,1
ENSDARG00000015314,36
ENSDARG00000015315,63
ENSDARG00000015325,12
ENSDARG00000015337,25
ENSDARG00000015343,45
ENSDARG00000015349,57
ENSDARG00000015352,27
ENSDARG00000015355,1
ENSDARG00000015356,4
ENSDARG00000015374,27
ENSDARG00000015385,23
ENSDARG00000015392,36
ENSDARG00000015394,0
ENSDARG00000015399,9
ENSDARG00000015404,0
ENSDARG00000015422,1
ENSDARG00000015425,57
ENSDARG00000015427,139
ENSDARG00000015445,18
ENSDARG00000015449,43
ENSDARG00000015460,5
ENSDARG00000015471,21
ENSDARG00000015472,57
ENSDARG00000015474,37
ENSDARG00000015476,0
ENSDARG00000015482,18
ENSDARG00000015495,46
ENSDARG00000015502,38
ENSDARG00000015506,49
ENSDARG00000015515,0
ENSDARG00000015524,36
ENSDARG00000015527,0
ENSDARG00000015531,12
ENSDARG00000015536,172
ENSDARG00000015537,309
ENSDARG00000015538,32
ENSDARG00000015540,34
ENSDARG00000015543,0
ENSDARG00000015546,18
ENSDARG00000015551,396
ENSDARG00000015552,70
ENSDARG00000015554,43
ENSDARG00000015557,61
ENSDARG00000015559,3
ENSDARG00000015563,12
ENSDARG00000015566,61
ENSDARG00000015567,96
ENSDARG00000015575,50
ENSDARG00000015576,0
ENSDARG00000015589,0
ENSDARG00000015592,0
ENSDARG00000015607,7
ENSDARG00000015610,7
ENSDARG00000015611,4
ENSDARG00000015623,0
ENSDARG00000015627,8
ENSDARG00000015628,0
ENSDARG00000015638,5
ENSDARG00000015649,26
ENSDARG00000015653,123
ENSDARG00000015654,2
ENSDARG00000015657,0
ENSDARG00000015662,75
ENSDARG00000015674,18
ENSDARG00000015676,2
ENSDARG00000015678,0
ENSDARG00000015681,14
ENSDARG00000015686,22
ENSDARG00000015707,37
ENSDARG00000015709,7
ENSDARG00000015722,35
ENSDARG00000015731,14
ENSDARG00000015732,28
ENSDARG00000015734,0
ENSDARG00000015747,0
ENSDARG00000015749,19
ENSDARG00000015752,0
ENSDARG00000015757,20
ENSDARG00000015759,9
ENSDARG00000015765,5
ENSDARG00000015780,6
ENSDARG00000015790,52
ENSDARG00000015793,32
ENSDARG00000015803,2
ENSDARG00000015805,168
ENSDARG00000015807,37
ENSDARG00000015822,58
ENSDARG00000015823,1
ENSDARG00000015824,38
ENSDARG00000015829,26
ENSDARG00000015835,25
ENSDARG00000015851,83
ENSDARG00000015854,48
ENSDARG00000015856,9
ENSDARG00000015860,0
ENSDARG00000015862,621
ENSDARG00000015863,13
ENSDARG00000015866,449
ENSDARG00000015869,15
ENSDARG00000015876,25
ENSDARG00000015879,0
ENSDARG00000015887,218
ENSDARG00000015889,30
ENSDARG00000015890,37
ENSDARG00000015891,49
ENSDARG00000015901,63
ENSDARG00000015902,11
ENSDARG00000015905,28
ENSDARG00000015906,0
ENSDARG00000015907,97
ENSDARG00000015915,41
ENSDARG00000015917,10
ENSDARG00000015918,104
ENSDARG00000015921,8
ENSDARG00000015922,28
ENSDARG00000015930,27
ENSDARG00000015931,77
ENSDARG00000015937,29
ENSDARG00000015946,4
ENSDARG00000015947,176
ENSDARG00000015955,0
ENSDARG00000015964,0
ENSDARG00000015966,12
ENSDARG00000015968,28
ENSDARG00000015970,45
ENSDARG00000015971,158
ENSDARG00000015978,99
ENSDARG00000015985,41
ENSDARG00000015989,0
ENSDARG00000015990,134
ENSDARG00000015997,12
ENSDARG00000015998,21
ENSDARG00000016010,52
ENSDARG00000016011,39
ENSDARG00000016016,105
ENSDARG00000016022,25
ENSDARG00000016038,16
ENSDARG00000016044,2
ENSDARG00000016048,45
ENSDARG00000016056,15
ENSDARG00000016058,37
ENSDARG00000016059,13
ENSDARG00000016065,0
ENSDARG00000016074,44
ENSDARG00000016080,30
ENSDARG00000016081,3
ENSDARG00000016084,37
ENSDARG00000016085,92
ENSDARG00000016086,59
ENSDARG00000016088,40
ENSDARG00000016089,31
ENSDARG00000016093,0
ENSDARG00000016095,0
ENSDARG00000016112,14
ENSDARG00000016117,30
ENSDARG00000016122,0
ENSDARG00000016128,1
ENSDARG00000016132,56
ENSDARG00000016138,5
ENSDARG00000016139,0
ENSDARG00000016141,20
ENSDARG00000016143,2
ENSDARG00000016153,344
ENSDARG00000016154,17
ENSDARG00000016156,9
ENSDARG00000016160,19
ENSDARG00000016161,4
ENSDARG00000016163,55
ENSDARG00000016173,130
ENSDARG00000016177,27
ENSDARG00000016181,55
ENSDARG00000016188,20
ENSDARG00000016200,15
ENSDARG00000016207,0
ENSDARG00000016212,23
ENSDARG00000016213,0
ENSDARG00000016227,0
ENSDARG00000016231,10
ENSDARG00000016233,8
ENSDARG00000016238,49
ENSDARG00000016239,38
ENSDARG00000016253,36
ENSDARG00000016255,71
ENSDARG00000016256,50
ENSDARG00000016260,155
ENSDARG00000016263,160
ENSDARG00000016280,17
ENSDARG00000016290,19
ENSDARG00000016301,48
ENSDARG00000016302,138
ENSDARG00000016304,3
ENSDARG00000016307,21
ENSDARG00000016311,272
ENSDARG00000016318,5
ENSDARG00000016319,50
ENSDARG00000016336,0
ENSDARG00000016337,11
ENSDARG00000016343,16
ENSDARG00000016345,49
ENSDARG00000016348,0
ENSDARG00000016350,125
ENSDARG00000016357,0
ENSDARG00000016360,54
ENSDARG00000016363,0
ENSDARG00000016364,19
ENSDARG00000016368,10
ENSDARG00000016375,4
ENSDARG00000016391,18
ENSDARG00000016393,12
ENSDARG00000016396,0
ENSDARG00000016399,86
ENSDARG00000016404,150
ENSDARG00000016412,1
ENSDARG00000016415,74
ENSDARG00000016421,0
ENSDARG00000016427,14
ENSDARG00000016429,61
ENSDARG00000016439,0
ENSDARG00000016443,632
ENSDARG00000016447,36
ENSDARG00000016448,6
ENSDARG00000016454,0
ENSDARG00000016457,33
ENSDARG00000016460,118
ENSDARG00000016463,10
ENSDARG00000016464,610
ENSDARG00000016470,45
ENSDARG00000016474,1
ENSDARG00000016477,136
ENSDARG00000016479,0
ENSDARG00000016480,20
ENSDARG00000016481,4
ENSDARG00000016483,6
ENSDARG00000016484,8
ENSDARG00000016490,98
ENSDARG00000016494,13
ENSDARG00000016496,3
ENSDARG00000016505,1
ENSDARG00000016513,80
ENSDARG00000016514,0
ENSDARG00000016516,15
ENSDARG00000016519,0
ENSDARG00000016526,82
ENSDARG00000016527,7
ENSDARG00000016528,14
ENSDARG00000016531,2
ENSDARG00000016532,212
ENSDARG00000016536,32
ENSDARG00000016538,0
ENSDARG00000016541,0
ENSDARG00000016543,0
ENSDARG00000016545,28
ENSDARG00000016548,156
ENSDARG00000016551,113
ENSDARG00000016570,64
ENSDARG00000016573,23
ENSDARG00000016584,11
ENSDARG00000016594,6
ENSDARG00000016598,50
ENSDARG00000016605,0
ENSDARG00000016607,0
ENSDARG00000016611,3
ENSDARG00000016613,0
ENSDARG00000016623,111
ENSDARG00000016630,171
ENSDARG00000016649,16
ENSDARG00000016651,374
ENSDARG00000016656,7
ENSDARG00000016664,5
ENSDARG00000016667,97
ENSDARG00000016674,0
ENSDARG00000016676,292
ENSDARG00000016687,85
ENSDARG00000016691,3
ENSDARG00000016695,18
ENSDARG00000016699,1
ENSDARG00000016704,2
ENSDARG00000016706,63
ENSDARG00000016710,0
ENSDARG00000016718,0
ENSDARG00000016721,127
ENSDARG00000016724,7
ENSDARG00000016725,6
ENSDARG00000016730,0
ENSDARG00000016733,0
ENSDARG00000016739,2
ENSDARG00000016742,0
ENSDARG00000016743,5
ENSDARG00000016745,6
ENSDARG00000016749,8
ENSDARG00000016750,1
ENSDARG00000016753,6
ENSDARG00000016754,0
ENSDARG00000016763,269
ENSDARG00000016765,13
ENSDARG00000016769,11
ENSDARG00000016771,764
ENSDARG00000016773,0
ENSDARG00000016774,54
ENSDARG00000016775,79
ENSDARG00000016782,369
ENSDARG00000016783,65
ENSDARG00000016788,60
ENSDARG00000016789,0
ENSDARG00000016793,110
ENSDARG00000016794,16
ENSDARG00000016809,15
ENSDARG00000016811,40
ENSDARG00000016815,15
ENSDARG00000016818,0
ENSDARG00000016825,0
ENSDARG00000016830,208
ENSDARG00000016835,9
ENSDARG00000016837,1
ENSDARG00000016854,0
ENSDARG00000016855,3
ENSDARG00000016856,15
ENSDARG00000016858,28
ENSDARG00000016864,55
ENSDARG00000016866,36
ENSDARG00000016867,30
ENSDARG00000016868,28
ENSDARG00000016871,48
ENSDARG00000016875,44
ENSDARG00000016886,0
ENSDARG00000016889,298
ENSDARG00000016897,5
ENSDARG00000016903,22
ENSDARG00000016904,66
ENSDARG00000016908,0
ENSDARG00000016918,206
ENSDARG00000016923,11
ENSDARG00000016934,33
ENSDARG00000016936,60
ENSDARG00000016939,0
ENSDARG00000016951,0
ENSDARG00000016963,5
ENSDARG00000016964,9
ENSDARG00000016968,95
ENSDARG00000016977,42
ENSDARG00000016979,27
ENSDARG00000016981,16
ENSDARG00000016994,7
ENSDARG00000016999,0
ENSDARG00000017004,23
ENSDARG00000017006,52
ENSDARG00000017007,42
ENSDARG00000017010,12
ENSDARG00000017014,156
ENSDARG00000017023,0
ENSDARG00000017034,19
ENSDARG00000017036,87
ENSDARG00000017037,102
ENSDARG00000017038,0
ENSDARG00000017047,8
ENSDARG00000017049,0
ENSDARG00000017055,0
ENSDARG00000017058,27
ENSDARG00000017067,5
ENSDARG00000017078,0
ENSDARG00000017084,1
ENSDARG00000017086,9
ENSDARG00000017093,9
ENSDARG00000017105,34
ENSDARG00000017107,4
ENSDARG00000017108,9
ENSDARG00000017111,5
ENSDARG00000017115,7
ENSDARG00000017119,9
ENSDARG00000017121,15
ENSDARG00000017126,22
ENSDARG00000017127,17
ENSDARG00000017128,15
ENSDARG00000017140,6
ENSDARG00000017141,0
ENSDARG00000017143,24
ENSDARG00000017154,28
ENSDARG00000017155,0
ENSDARG00000017162,22
ENSDARG00000017163,0
ENSDARG00000017165,13
ENSDARG00000017168,0
ENSDARG00000017173,22
ENSDARG00000017174,0
ENSDARG00000017180,74
ENSDARG00000017188,0
ENSDARG00000017193,0
ENSDARG00000017195,0
ENSDARG00000017199,7
ENSDARG00000017211,86
ENSDARG00000017219,1276
ENSDARG00000017220,64
ENSDARG00000017229,12
ENSDARG00000017230,15
ENSDARG00000017234,11
ENSDARG00000017235,349
ENSDARG00000017240,10
ENSDARG00000017242,1
ENSDARG00000017244,246
ENSDARG00000017246,489
ENSDARG00000017251,0
ENSDARG00000017254,16
ENSDARG00000017255,0
ENSDARG00000017261,6
ENSDARG00000017266,23
ENSDARG00000017272,0
ENSDARG00000017274,223
ENSDARG00000017294,72
ENSDARG00000017299,14
ENSDARG00000017311,7
ENSDARG00000017312,80
ENSDARG00000017314,303
ENSDARG00000017315,26
ENSDARG00000017316,19
ENSDARG00000017320,9
ENSDARG00000017321,31
ENSDARG00000017329,0
ENSDARG00000017337,4
ENSDARG00000017338,309
ENSDARG00000017340,0
ENSDARG00000017354,0
ENSDARG00000017355,0
ENSDARG00000017359,0
ENSDARG00000017365,79
ENSDARG00000017366,31
ENSDARG00000017367,0
ENSDARG00000017369,27
ENSDARG00000017385,0
ENSDARG00000017386,9
ENSDARG00000017388,15
ENSDARG00000017391,30
ENSDARG00000017397,44
ENSDARG00000017398,8
ENSDARG00000017400,8
ENSDARG00000017422,48
ENSDARG00000017423,104
ENSDARG00000017425,2
ENSDARG00000017427,47
ENSDARG00000017429,58
ENSDARG00000017431,31
ENSDARG00000017437,5
ENSDARG00000017439,5
ENSDARG00000017441,3204
ENSDARG00000017444,10
ENSDARG00000017445,136
ENSDARG00000017446,20
ENSDARG00000017454,26
ENSDARG00000017466,9
ENSDARG00000017474,12
ENSDARG00000017489,0
ENSDARG00000017490,354
ENSDARG00000017494,24
ENSDARG00000017500,159
ENSDARG00000017504,2
ENSDARG00000017522,59
ENSDARG00000017525,42
ENSDARG00000017532,18
ENSDARG00000017537,0
ENSDARG00000017542,5
ENSDARG00000017562,15
ENSDARG00000017565,0
ENSDARG00000017569,16
ENSDARG00000017571,63
ENSDARG00000017579,6
ENSDARG00000017590,0
ENSDARG00000017591,681
ENSDARG00000017595,80
ENSDARG00000017602,76
ENSDARG00000017605,0
ENSDARG00000017606,1
ENSDARG00000017612,19
ENSDARG00000017615,0
ENSDARG00000017617,0
ENSDARG00000017624,2204
ENSDARG00000017634,50
ENSDARG00000017636,31
ENSDARG00000017649,0
ENSDARG00000017653,0
ENSDARG00000017657,0
ENSDARG00000017658,3
ENSDARG00000017659,50
ENSDARG00000017661,81
ENSDARG00000017665,46
ENSDARG00000017673,483
ENSDARG00000017675,26
ENSDARG00000017676,95
ENSDARG00000017687,0
ENSDARG00000017696,69
ENSDARG00000017703,0
ENSDARG00000017708,17
ENSDARG00000017710,0
ENSDARG00000017720,0
ENSDARG00000017722,0
ENSDARG00000017728,0
ENSDARG00000017739,1
ENSDARG00000017740,31
ENSDARG00000017741,12
ENSDARG00000017742,10
ENSDARG00000017744,43
ENSDARG00000017748,14
ENSDARG00000017757,31
ENSDARG00000017762,24
ENSDARG00000017772,132
ENSDARG00000017773,18
ENSDARG00000017775,5
ENSDARG00000017780,136
ENSDARG00000017781,2
ENSDARG00000017785,12
ENSDARG00000017790,27
ENSDARG00000017794,29
ENSDARG00000017798,99
ENSDARG00000017799,27
ENSDARG00000017803,26
ENSDARG00000017809,0
ENSDARG00000017811,12
ENSDARG00000017813,0
ENSDARG00000017821,21
ENSDARG00000017834,12
ENSDARG00000017835,9
ENSDARG00000017841,106
ENSDARG00000017842,8
ENSDARG00000017843,15
ENSDARG00000017844,0
ENSDARG00000017853,9
ENSDARG00000017860,0
ENSDARG00000017874,33
ENSDARG00000017880,16
ENSDARG00000017882,43
ENSDARG00000017884,0
ENSDARG00000017886,14
ENSDARG00000017891,97
ENSDARG00000017901,254
ENSDARG00000017905,65
ENSDARG00000017910,0
ENSDARG00000017917,0
ENSDARG00000017927,0
ENSDARG00000017928,0
ENSDARG00000017929,152
ENSDARG00000017931,6
ENSDARG00000017947,10
ENSDARG00000017953,3
ENSDARG00000017960,20
ENSDARG00000017982,1
ENSDARG00000017983,0
ENSDARG00000017984,3
ENSDARG00000017985,0
ENSDARG00000017986,51
ENSDARG00000017988,18
