gene.id	mod.name	b	c	d	e	f	SDres	AIC.model	lof.p	ctrl	adv.incr	bmd	bmdl	bmdu	bmr	conv.pass	hd.pass	CI.pass	ld.pass	all.pass
100000769	Hill	0.376435802661288	8.73436592263716	9.88941639150778	10.5920655979779	NA	0.586906867585991	42.78	0.497493563582486	9.87911214475	FALSE	12.6958725832824	0.294992191111571	59.0868851276354	9.29220527716401	TRUE	TRUE	FALSE	FALSE	FALSE
100002821	Exp4	0.0210464341126074	1.1620450546163	NA	4.40722260209692	NA	0.449127294924918	30.74	0.534785386378429	4.2141268225	TRUE	21.0938627162315	5.3930964658037	47.3483333652271	4.66325411742492	TRUE	TRUE	TRUE	TRUE	TRUE
100003863	Hill	0.266306756512067	5.30774671820765	6.36091219758254	7.47517294010004	NA	0.465388890554156	33.03	0.499769660094267	6.356237176	FALSE	3.32808518915703	NA	29.751034621808	5.89084828544584	FALSE	TRUE	NA	NA	FALSE
100004133	Exp4	0.725732481044248	1.11745313448509	NA	8.44585582425	NA	0.456004301366274	31.38	0.986947036281235	8.44585582425	TRUE	0.848251445965679	0.438403996187324	1.46688617356562	8.90186012561628	TRUE	TRUE	TRUE	TRUE	TRUE
100004296	Exp4	0.0026615455008442	0.736438047484637	NA	4.5468040019438	NA	0.828980472481993	56.48	0.330182748045616	5.15519912275	FALSE	76.4327140723493	NA	245.300495058847	4.32621865026801	FALSE	TRUE	NA	NA	FALSE
100004330	Exp2	-6.22419452073962e-07	NA	NA	4.8396912129711	NA	0.406945083405232	25.73	0.1634882603704	5.12386178075	FALSE	41283.3793081533	NA	101585.841635294	4.71691669734477	FALSE	TRUE	NA	NA	FALSE
100004674	Exp3	-3.27029927187704e-08	NA	0.109918431396588	5.17048158796815	NA	0.851841785919671	57.62	0.711770896843579	5.16321120025	FALSE	5.59116067664923	4.76905760320371	195.063487445673	4.31136941433033	TRUE	TRUE	FALSE	TRUE	FALSE
100004793	Lin	-2.41008625387685e-06	NA	4.64651621565116	NA	NA	0.491036255166647	33.62	0.125766810503371	5.06119417375	FALSE	31682.8055656141	18379.5447203429	153859.218965818	4.57015791858335	TRUE	TRUE	TRUE	TRUE	TRUE
100006895	Exp2	-4.64530529032642e-07	NA	NA	8.95002731503919	NA	0.471812628156084	31.94	0.303044185867608	9.45261252625	FALSE	NA	NA	NA	8.98079989809391	FALSE	NA	NA	NA	FALSE
100006972	Exp2	-2.32759103110178e-07	NA	NA	16.3369159716432	NA	0.581893830486878	40.75	0.617942771225613	16.7646866805	FALSE	40723.7547753262	NA	108769.957828889	16.1827928500131	FALSE	TRUE	NA	NA	FALSE
100007488	Poly2	5.6183937890814	4.10525472117704e-05	-1.51007146977134e-10	NA	NA	0.878062398392775	58.9	0.462958004505083	6.01881588225	FALSE	283033.761464476	274235.634661718	291334.003321001	5.14075348385723	TRUE	TRUE	TRUE	TRUE	TRUE
100073331	Exp4	0.0033324548720978	0.899059156214163	NA	7.71342383137986	NA	0.584657560648871	41.82	0.122345684465301	8.1654115535	FALSE	56.0566158301797	NA	204.481827838779	7.58075399285113	FALSE	TRUE	NA	NA	FALSE
100124531	Exp4	0.00206602802896806	0.86314942032661	NA	5.47295797802292	NA	0.485482062075205	34.01	0.388124650996893	5.8160673195	FALSE	102.04674730138	NA	306.319869528285	5.3305852574248	FALSE	TRUE	NA	NA	FALSE
100126123	Exp3	-1.62431789166555e-11	NA	0.0758452186404288	5.75916897799528	NA	0.609604305251474	43.57	0.683304961661769	5.779726185	FALSE	0.0109597096755619	0.0229786076561609	NA	5.17012187974853	FALSE	TRUE	NA	FALSE	FALSE
100136860	Exp4	0.289250537827807	0.827764161509127	NA	6.05623502290451	NA	0.484741988259183	33.94	0.877553972670108	6.056136848	FALSE	2.16119638945208	0.970815192358823	3.81346810254785	5.57139485974082	TRUE	TRUE	TRUE	TRUE	TRUE
100144564	Exp4	0.000313720086536589	0.911965224596451	NA	6.97595185227024	NA	0.462574412375784	31.98	0.132449392189924	7.40551191825	FALSE	176.134992023717	NA	1511.79116053379	6.94293750587422	FALSE	TRUE	NA	NA	FALSE
100148922	Exp2	-2.28053018661245e-07	NA	NA	11.1593718380144	NA	0.303658587550237	13.44	0.129007469427958	11.47156321625	FALSE	NA	NA	NA	11.1679046286998	FALSE	NA	NA	NA	FALSE
100170811	Exp4	0.00101507556859117	0.891550547098003	NA	8.86903950286165	NA	0.671638142329263	47.64	0.369953589498223	9.3919352025	FALSE	165.501514372102	NA	597.150892496416	8.72029706017074	FALSE	TRUE	NA	NA	FALSE
100170812	Exp4	0.00805721732454569	1.17484094400005	NA	4.79406330439105	NA	0.508130461247362	35.92	0.779146484812188	4.65430778	TRUE	71.8483367209164	26.6362774024109	152.501559219283	5.16243824124736	TRUE	TRUE	TRUE	TRUE	TRUE
100318353	Exp4	0.199772394003941	0.893473927162596	NA	7.28062351757906	NA	0.382874040961319	24.04	0.652855272586998	7.280232794	FALSE	3.41163351625121	1.57505003215185	6.15754467486552	6.89735875303868	TRUE	TRUE	TRUE	TRUE	TRUE
100329340	Exp4	0.30131652593983	0.809767572944495	NA	5.69227448789865	NA	0.402525686335381	26.14	0.891729665877831	5.6921142725	FALSE	1.54327680076403	0.708042900159708	2.5724647926305	5.28958858616462	TRUE	TRUE	TRUE	TRUE	TRUE
100330410	Exp2	-2.90633341004875e-07	NA	NA	9.02821293370098	NA	0.383518020607244	23.24	0.545754850369838	9.339218186	FALSE	27747.0629698333	NA	92795.2093028839	8.95570016539276	FALSE	TRUE	NA	NA	FALSE
100330435	Lin	-5.25028033024835e-06	NA	4.52005534383622	NA	NA	0.740471369829304	50.87	0.125513526629667	4.74027885025	FALSE	99089.5394462052	64118.2933324161	220270.308123336	3.9998074804207	TRUE	TRUE	TRUE	TRUE	TRUE
