	dose_3.dose_0	dose_30.dose_0	dose_300.dose_0	dose_3000.dose_0	dose_30000.dose_0	dose_300000.dose_0	AveExpr	F	P.Value	adj.P.Val
30067	-0.662985180333331	-1.25782350966666	-0.902863788666664	-0.952438549333332	-0.358918270500001	-0.869758646666665	5.99977251426191	9.48169177013456	5.95147121539039e-05	0.0220242656480873
553310	-0.504603874333333	-0.722667884999999	-0.853730963999999	-0.541879609999999	-0.195305668500001	-0.877332011666666	6.32279125292857	9.35005518484376	6.54834074907276e-05	0.0220242656480873
571083	-0.311622994166664	-0.640604804166665	-0.626473471833331	-0.621127898166665	-0.271321515499999	-0.674810508833331	7.21180841164286	9.33966068535782	6.59820235340143e-05	0.0220242656480873
503739	-0.588688174999998	-1.974072487	-0.929634922333331	-1.94545011333333	-1.522040007	-1.97864629733333	4.69952092292857	9.33770711056116	6.60762000571736e-05	0.0220242656480873
100151764	-0.300877871999999	-0.760966585	0.0014618620000002	-0.39415823	-0.561331662500002	-1.24668588	7.18674655988095	9.33258969237403	6.63235980265928e-05	0.0220242656480873
553676	-0.381434281833332	-0.585962132166666	-0.641580722833332	-0.373572330166667	-0.414579143500002	-1.1555491485	5.32356551383333	9.26362750583666	6.97587508386025e-05	0.0220242656480873
557026	-0.660985703166665	-1.49041150783333	-0.927632378499998	-1.29401888616667	-0.681599061000001	-1.5516188165	4.94410436697619	9.25726946108503	7.00851731044941e-05	0.0220242656480873
560219	-0.350226082333332	-0.651486415333332	-0.922294367666667	-0.332169273666667	-0.199362035000002	-1.06101232666667	4.8143367515	9.1921209299136	7.35283732566813e-05	0.0224817969365631
569571	-0.813645337749998	-1.00033348908333	-0.902340160083331	-0.504181460749998	-0.528532162249999	-1.50030661008333	4.87644029159524	9.11164567906956	7.80407239455513e-05	0.0226472860553731
324428	-0.574987747583332	-0.846304743583333	-0.852214438916665	-0.654724630583332	-0.415545191750002	-0.889359711249999	7.6759933855	9.08235201796695	7.97581098832074e-05	0.0226472860553731
561967	-0.610849394333334	-0.874326349999999	-0.691706894666666	-0.540539801666664	-0.7379761725	-1.51693706033333	9.30620817235714	9.07701817627533	8.00752622836493e-05	0.0226472860553731
557701	-0.655557818333333	-1.17310956933333	-0.984430822999998	-1.142847167	-0.1357043625	-0.579872242333331	5.04595287878572	9.02291705363446	8.33716418808043e-05	0.0230044727950619
103909721	-0.654309589083333	-0.678553673416666	-0.363477977749999	-0.639344417083333	-0.965274969250002	-1.48407657441667	5.61371194097619	8.97547997070275	8.63849400137077e-05	0.023268400627978
558759	-0.260099303166666	-1.03438017216667	-0.710256014833332	-0.7096543455	-0.258040485000001	-0.784237168833334	6.05838400692857	8.80370516724825	9.83403684453478e-05	0.0251305000739942
352938	-1.01157954075	-1.58507786475	-1.28030874841667	-1.49193869141667	-0.629508511750001	-1.22503215441667	4.38561598769048	8.80115700627942	9.85308806246415e-05	0.0251305000739942
555691	-0.377471037249999	-0.72293395958333	-0.600468147249997	-0.567706222583332	-0.477636390250001	-0.649457194916664	7.50329061978571	8.75432621043977	0.000102105374661067	0.0251305000739942
557037	-0.573802486083331	-0.750024425749999	-0.629795060083332	-0.621190008416664	-0.645709246250001	-1.20541179508333	6.93402030764286	8.69600582677322	0.000106757476557582	0.0251305000739942
497280	-0.615471278749999	-0.956237839083331	-0.808596013416665	-0.736300700416664	-0.347840249750001	-0.81701473675	6.23312534692857	8.69253269000791	0.000107041778672863	0.0251305000739942
555258	-0.682863575333333	-0.869386195	-0.562444179	-0.744055707333333	-0.505763246000002	-0.939950344333332	6.19546919159524	8.66848202463198	0.000109033480504903	0.0251305000739942
550539	-0.392340972416666	-0.535090774416667	-0.555576422083333	-0.454500119416667	-0.476055416750002	-0.963558760416667	6.08580047030952	8.66676322622466	0.000109177370057248	0.0251305000739942
60658	-0.40896015933333	-1.01214548433333	-0.540105988999998	-0.754190924999998	-0.299485071499999	-0.99684286733333	6.1460740237381	8.64012131216773	0.000111434591697697	0.0251305000739942
571189	-0.293314614833335	-0.531598111833333	-0.344195925833333	-0.408740112833334	-0.420743720000001	-1.0951217815	9.54465706626191	8.61865641080629	0.000113290506830523	0.0251305000739942
100334171	-0.481854896416664	-0.669025778083331	-0.546623340083331	-0.451123306749999	-0.706037553249999	-1.20672281875	10.8336705602143	8.54931621009447	0.000119521759941999	0.0258467835199165
571208	-0.7323188085	-1.48064985916667	-0.936905673499999	-0.988402488833332	-0.525123025	-1.0393632935	5.19719550354762	8.53250093481061	0.000121088970790734	0.0258467835199165
565839	-0.532549181083331	-0.734206259083331	-0.60416595108333	-0.548635338749997	-0.38574403175	-1.06728349408333	7.03596983940476	8.44416933742119	0.000129701282254365	0.0271724186322895
794389	-0.371206609916664	-0.955317531249999	-0.435660788583331	-0.577759915916664	-0.38280831725	-0.695063117249997	5.96630536964286	8.42027214019114	0.000132145366025067	0.027181100469847
572250	-0.396987922833332	-0.533976851833332	-0.377910661166664	-0.486402811166665	-0.2606129895	-1.03383739716667	5.64817752554762	8.32399745075757	0.000142517173129624	0.0284092900132711
767696	-0.466975064666665	-0.849888872333332	-0.478886614333332	-0.503672334333331	-0.216882013000001	-0.729833933333333	6.54534415054762	8.30791793419765	0.000144335041880426	0.0284092900132711
393519	-0.428675774416664	-0.840977425416664	-0.636803682083332	-0.711533486749999	-0.351257400750001	-0.630262239749998	8.19005658754762	8.29450623162431	0.0001458707911578	0.0284092900132711
569104	-0.837955296916664	-1.19938780358333	-1.20424027958333	-0.923017208916665	-0.992291267250001	-1.78182959391667	5.32292955040476	8.2688994854416	0.000148853067515121	0.0284092900132711
559762	-0.517776883333332	-0.981516711666666	-0.722381555666665	-0.809580905999999	-0.381018546000001	-0.947693088999999	5.97710000640476	8.25257472456289	0.000150789247039551	0.0284092900132711
798285	-0.272180244833334	-1.0501981325	-0.881908157833334	-0.8077979675	-0.371829065000004	-0.555636207166667	6.02982462197619	8.23270197773241	0.000153183655158626	0.0284092900132711
558239	-0.561514021999997	-0.901108541666665	-0.755889112333331	-0.456276979999997	-0.49704505	-0.990539123999998	6.49330724040476	8.19766815529146	0.000157507132895725	0.0287399708782151
556522	-0.528799601333332	-0.664531278666665	-0.688554355999998	-0.517622951	-0.592848755000001	-1.09379533666667	7.70271010378571	8.11156279415618	0.000168713831083174	0.0298521516770396
664719	-0.524053159333333	-0.713866255666666	-0.592756511666665	-0.549399340000001	-0.285897923500003	-0.537278180666667	7.25837390564286	8.11033490367422	0.000168879846842618	0.0298521516770396
100332120	-0.559702361166667	-0.988861750166667	-0.848216845166665	-0.520216529499999	-0.671349238000001	-0.840017275166667	5.05313354588095	8.07446194803215	0.000173810094890526	0.02994556523273
492478	-0.594146347083334	-0.802623869083333	-0.710681752083334	-0.866526896083333	-0.439399384250001	-0.65680784275	5.61181420554762	8.06808956438649	0.000174702316393545	0.02994556523273
792854	-0.420892329666666	-0.922011242999998	-0.845732344999999	-0.555398118666665	-0.537257300000001	-0.866735260999999	6.01363293126191	7.99079877561103	0.000185934069543595	0.0305720435540896
563561	-0.527339310999998	-1.15333080266667	-0.946649958999998	-1.10222813833333	-0.5374691935	-1.217963888	6.28218759654762	7.97997166414555	0.000187569798855572	0.0305720435540896
359841	-0.476584222499999	-0.460559955833332	-0.405158744166664	-0.364305200499999	-0.356778819000001	-0.869801564166666	7.51504097611905	7.96061439466538	0.000190533765034169	0.0305720435540896
562628	-0.48036717808333	-0.63592487208333	-0.491533090083331	-0.591573985416665	-0.473662938249999	-0.900244293749997	5.71802909545238	7.95923503197236	0.000190746926395711	0.0305720435540896
494048	-0.332596726083333	-0.79739013375	-0.703051004416665	-0.652075498416667	-0.317777341750002	-0.68972557575	7.9964709287381	7.94634842413863	0.000192751073123178	0.0305720435540896
30310	-0.656413103083334	-0.772841434083333	-0.988909727750001	-0.83701073075	-0.344484728750004	-0.71127068375	6.34141634978571	7.93150395171002	0.000195088417830797	0.0305720435540896
100150488	-0.381368239833331	-1.15296267716667	-1.04905404683333	-1.00355625183333	-0.217310618000001	-0.718903161166665	4.91937184640476	7.91773203774642	0.000197284737404756	0.0305720435540896
100000896	-0.473417694833333	-0.523457219166667	-0.229065329833332	-0.570106842166667	-0.230997195000002	-0.767064874166667	5.72810072669048	7.88782763446763	0.000202147921812811	0.0305720435540896
100319387	-0.492478155750001	-0.654142699416667	-0.366905270083334	-0.488641211083334	-0.190871538750002	-1.14437710275	4.73587594402381	7.87148214978156	0.000204861622993419	0.0305720435540896
567940	-0.338757262666666	-0.807144092333333	-0.512059084666665	-0.758278924999999	-0.0536695385000012	-0.680376556	6.12783877392857	7.86838085909557	0.000205381005048247	0.0305720435540896
797337	-0.690258495333333	-0.884886492999998	-0.615977015666665	-0.831868462666666	-0.4792623005	-0.801010300999998	5.32463744892857	7.8198470527329	0.000213700335339693	0.0310972471400293
100329297	-0.384629279333332	-0.729217535333332	-0.811516756333331	-0.771953797666665	-0.3817237995	-0.873913661333331	6.0389999705	7.81582097318344	0.000214406901522344	0.0310972471400293
559736	-0.834172348416668	-1.00733697408333	-0.879029105083334	-0.994159874416667	-0.614499861250002	-0.993781019750001	5.38194645883333	7.75183053453647	0.000225988401870967	0.0320205873206002
798920	-0.627620551499999	-0.828753419499999	-0.535625413166665	-0.614809924499999	-0.266475858000001	-1.2593821955	5.76462280383333	7.74523306299224	0.000227220988840722	0.0320205873206002
403052	-0.319586100749997	-0.775024926416664	-0.776642115416664	-0.728382252416663	-0.342019853249999	-0.816153457749997	6.77871542378572	7.73438199095246	0.00022926434835752	0.0320205873206002
767674	-0.533172178333333	-0.764927400999998	-0.799231188999998	-0.543500890666664	-0.332220421000002	-0.821629526666664	7.22143002716667	7.71677458373542	0.000232623051030648	0.0320934704428015
751680	-0.492160615000002	-0.602533515333335	-0.738541786000002	-0.667008643666668	-0.290971306000004	-0.815620914333336	5.97157224578572	7.65235778164674	0.000245379116941335	0.0333363023029715
492795	-0.303700035333332	-0.557528742	-0.634570481999999	-0.640344024333332	-0.375512034500002	-0.715808421666666	6.23208441540476	7.64188361965026	0.000247524917656643	0.0333363023029715
563343	-0.356734383333333	-0.788054226333332	-0.759736246666666	-0.551794078666666	-0.419120262500002	-0.852623393333332	5.64326074911905	7.59547114381726	0.000257284342821076	0.0338215123249902
568372	-0.302569984416665	-0.779293410083333	-0.973357917749999	-0.71071806275	-0.294212830250003	-0.817646603083333	6.11550251069048	7.58204657866944	0.000260185399373142	0.0338215123249902
574424	-0.664311877916666	-1.02701856391667	-1.16022173491667	-0.332574925583334	-0.169317870250002	-1.05069773991667	4.50818360283333	7.57479132696591	0.000261768196769695	0.0338215123249902
570106	-0.531200375499997	-0.833006923499997	-0.599631520166666	-0.769128101166666	-0.492727144000002	-0.799554316833332	7.93717667430952	7.56594951109942	0.000263711422767698	0.0338215123249902
795023	-0.787835191749998	-0.816660746416666	-0.625260646416665	-0.725276544416665	-0.29466857425	-0.713096952749999	6.22499550540476	7.54398056506764	0.00026860859108423	0.0338215123249902
100537309	-0.5624721095	-1.0718601845	-0.776653048499999	-0.853339720166666	-0.510692925500002	-0.8791917505	5.26682236421429	7.53217489115562	0.000271281402098649	0.0338215123249902
555340	-0.348139991249999	-1.09669555725	-0.893600021583334	-0.604020421583334	-0.385369251250002	-0.49362294125	6.11661994130952	7.51131122135293	0.000276076621261939	0.0338215123249902
558321	-0.664172010499999	-1.24433611283333	-1.35792668516667	-1.14484925816667	-0.750783087000001	-0.952209912833332	5.00454934121429	7.50221523239472	0.000278196264020213	0.0338215123249902
569007	-0.846201341749997	-0.950786119416665	-0.792731671749999	-0.638462560083332	-0.94395695375	-1.56831685275	5.96490751302381	7.47381217297023	0.000284930856808526	0.0338215123249902
641560	-0.623999706500002	-0.558119191500002	-0.527472347166668	-0.462839882833336	-0.576126369000004	-0.977116094833336	7.97193917045238	7.47291368149863	0.000285146796108101	0.0338215123249902
493613	-0.486716753499999	-0.833381627833333	-0.8451017035	-0.783065500499999	-0.3687120255	-0.697793689166666	7.01363600035714	7.46942547367945	0.000285986839889142	0.0338215123249902
492493	-0.608708917083334	-0.578666589416667	-0.402317296749997	-0.567175789083331	-0.424631483250002	-0.869795029083333	8.85190952226191	7.46522086864089	0.000287003021585703	0.0338215123249902
561030	-0.509532676666666	-1.064114356	-0.731971392333334	-0.861755663333334	-0.517039043000001	-0.958997389666667	6.96747612216667	7.44520757922574	0.000291894530328293	0.033918232444446
556421	-0.308037451833332	-0.643620200833331	-0.510088279833329	-0.562961797166665	-0.176824589500001	-0.74927248483333	8.47326937711905	7.4374300078072	0.000293820098961876	0.033918232444446
100535376	-0.398344338749998	-0.666219005416664	-0.707919871416665	-0.674974699749997	-0.222312948749998	-0.387931827083333	4.74517054597619	7.35595220882158	0.000314852230639897	0.0354221565881155
558752	-0.419429437083333	-0.70556776775	-0.784146837083332	-0.713274606416666	-0.167675011250001	-0.617026101416666	6.47259029016667	7.35561182214654	0.000314943489805235	0.0354221565881155
777615	-0.364511473999999	-0.754005671	-0.570124409	-0.477821073999999	-0.142786621500001	-0.563093382666667	6.87510043969048	7.35078281871223	0.000316241298983441	0.0354221565881155
436998	-0.549257846916666	-0.776250321583333	-0.639406248916666	-0.714357394916665	-0.406406243750001	-0.94233434125	5.90826300054762	7.32715266477454	0.000322677181160705	0.0355364994591722
565316	-0.46784412875	-0.770777342749998	-0.63403474808333	-0.481953804083332	-0.662625056750002	-1.29913870041667	8.72128765854762	7.32400762363456	0.0003235445455931	0.0355364994591722
565059	-0.353380383999998	-0.734415388666665	-0.503377551333331	-0.51367012233333	-0.342856682000001	-0.811279221666664	8.80542899159524	7.26740642155541	0.000339600048007943	0.0367380108120987
100329531	-0.63333311175	-1.00649112008333	-0.761227700083333	-0.805061398083333	-0.625571292750001	-0.954019288416666	5.84101248411905	7.26268397878547	0.000340978620637352	0.0367380108120987
100002040	-1.26075036808333	-1.37707147175	-1.00735483775	-1.17797332941666	-1.08628557975	-1.60178027508333	8.11636144359524	7.24569563564886	0.000345988862674322	0.0369261509757981
406575	-0.26832254483333	-0.413864568499996	-0.364098909166664	-0.308419834166665	-0.4974786365	-0.658494060166664	9.78799265411905	7.20704238667785	0.000357692269753499	0.0375293249133473
557829	-0.352435575166667	-0.5053534015	-0.6084276575	-0.629983631500001	-0.285374427000002	-1.05305314183333	6.07603672021429	7.20515361624486	0.00035827517817038	0.0375293249133473
100004272	-0.483944344749997	-0.71060824408333	-0.615844757749997	-0.53429610308333	-0.746421562750001	-1.21464372075	10.2090432107381	7.18821347523421	0.000363550056346134	0.0377324934627872
492518	-0.344147419499995	-0.288023789833328	-0.369690839499997	-0.26867629516666	-0.278791967499998	-0.809545218833328	8.72676359235714	7.15847404676563	0.000373017747903243	0.0381021177189213
795916	-0.614135447916667	-1.11204983925	-0.646800956916667	-0.824778370583332	-0.426900759750001	-1.11596997358333	5.59841881821429	7.15590770122848	0.000373847349668546	0.0381021177189213
100007164	-0.904376199833333	-0.7960854645	-0.585256954166667	-0.4401596465	-0.625010771500002	-1.14508567483333	5.28624919107143	7.10750122593431	0.000389880686136645	0.039381430377356
554842	-0.431642277666665	-0.429226627999999	-0.360327033333332	-0.250999249999998	-0.303809348000001	-0.784026125999998	6.79115596016667	7.08502259724997	0.000397581385456424	0.0395421748527317
30709	-0.634474697333331	-0.742025913666664	-0.59776806733333	-0.65288833133333	-0.537305771	-0.871455499666664	6.04153464726191	7.07282182395729	0.000401830862206114	0.0395421748527317
553402	-0.54557331608333	-1.12194660841667	-0.649713238416665	-1.15264200508333	-0.553183058249999	-0.854479718083332	6.7607640217381	7.07245916772666	0.000401957934063833	0.0395421748527317
724016	-2.40248496416667	-2.6048437135	-1.93760963583333	-1.3763731905	-1.0385625255	-0.714365122833332	7.60197862959524	7.04503860211795	0.000411694779630388	0.0401508882927464
571011	-0.155538087833333	-1.11576287983333	-0.627514810166666	-0.433772831833333	-0.123248690000001	-0.443191734499999	5.03500874935714	7.00853040358694	0.00042506240954181	0.0411002652918504
100005108	-0.863142339166665	-1.23237520116666	-1.02187780183333	-0.92278402283333	-1.054183695	-1.5338727015	7.8447825615	6.9654106781754	0.000441467556221613	0.0419225520504676
100616532	-0.559100961666664	-0.767174053999998	-0.578624067999998	-0.587183993666665	-0.753000216	-1.27416345066666	9.04020071792857	6.95139487941401	0.000446948542305287	0.0419225520504676
100332426	-0.405574023583331	-0.868660345583331	-0.668261570583331	-0.607438675583331	-0.489570525249999	-1.03673515425	5.68291403678572	6.94959269662934	0.000447658699187487	0.0419225520504676
393561	-0.452775836416667	-0.628115163083331	-0.498570657749999	-0.467867134083333	-0.672040139250004	-1.08486636008333	11.6517269362619	6.94774175784552	0.000448389357209103	0.0419225520504676
556480	-0.505022427083333	-0.841314469083332	-0.773186649416666	-0.695418094416666	-0.450808437250002	-0.734729795750001	5.91856146597619	6.9335457998842	0.000454036898368225	0.0421026182888502
563241	-0.728731945416667	-0.788634468083334	-0.629699311416667	-0.543368816416669	-0.929458427750003	-1.20760967841667	9.05638559702381	6.92418254558603	0.000457804540732849	0.0421068517830139
559435	-0.704424607166664	-0.865527918499997	-0.745757061833332	-0.702900071166665	-0.786558721500001	-1.03382728116666	7.1537057367381	6.91204537496906	0.000462739497528136	0.0422175156091597
564372	-0.346461565583334	-0.714802558583333	-0.55737519625	-0.51314589925	-0.187984462250002	-0.633897705583334	7.90093879988095	6.89076125725366	0.000471535077418562	0.0426336789252357
558703	-0.192915379166663	-0.862794253833329	-0.554416823166664	-0.749629749499996	-0.172446553499998	-0.551523678166663	5.89537043145238	6.88288060373351	0.000474838110543596	0.0426336789252357
100004439	-0.561353321583334	-1.05698365425	-0.660255044250001	-0.956792265250001	-0.227680294750003	-0.758762567583334	4.56459205759524	6.86669780833203	0.000481700687109694	0.0426826170801167
108192189	-0.569910083833334	-1.00114718516667	-0.732567488166665	-0.731131137833333	-0.812364302500002	-1.3770766315	7.14146608969048	6.85294062865496	0.000487620235659727	0.0426826170801167
570279	-0.46374209875	-1.19612848341667	-0.982543867416667	-0.639070372083332	-0.302297969750002	-0.880700333083333	5.04067908116667	6.847690883077	0.000489900131915976	0.0426826170801167
100537442	-0.490888193833332	-1.02026264483333	-0.644744326833332	-1.04913355816666	-0.1219997165	-1.0802308825	4.60273306964286	6.82668175165154	0.000499141850064312	0.0426826170801167
100301982	-0.236505494916665	-0.405584703916665	-0.300139038249998	-0.258308167249998	-0.390000828750003	-0.795681221249998	9.33917548130952	6.82033777020212	0.00050196996681822	0.0426826170801167
259251	-0.530113472916667	-0.575046285583333	-0.426982813916666	-0.471165021916667	-0.122596226750003	-0.714508471916666	6.10794693059524	6.804289536972	0.000509202966645866	0.0426826170801167
100148543	-0.515767393749997	-0.683658414416666	-0.634239619416666	-0.690550798083331	-0.375540731250002	-0.686935226749998	7.47745832154762	6.8038564202052	0.000509399751502069	0.0426826170801167
541385	-0.393696569166663	-0.908608866166664	-0.82764822983333	-0.573529789833331	-0.247944254	-0.801942018833331	6.12631770583333	6.80101140978697	0.000510694445645964	0.0426826170801167
678524	-0.42423340725	-0.471103035916665	-0.49780745725	-0.401775467916666	-0.504291973250003	-1.09368179825	7.18261436626191	6.79761279311475	0.000512245805000611	0.0426826170801167
560697	-0.271076703416666	-1.34447629341667	-0.827574262416667	-1.02413947275	-0.843542816250001	-1.24101442708333	4.97258524402381	6.78971095125779	0.000515872757614747	0.0426826170801167
100002445	-0.865144906833332	-1.22541138883333	-0.833031475166664	-0.999576178166665	-0.611090906	-1.22518193083333	6.05341648326191	6.77610710363204	0.00052218309679283	0.0426826170801167
30267	-0.512492793166666	-1.0225748455	-0.879366152166666	-0.732070002833332	-0.465252220999999	-0.699153639833332	6.32974684730952	6.77112983580757	0.000524512985653913	0.0426826170801167
394198	-1.87264512508333	-1.88927089008333	-1.52158584075	-0.83917248608333	-0.682294269249999	-0.21655430608333	7.79489168707143	6.73830449056425	0.000540167227639205	0.0426826170801167
557064	-0.590153312749999	-1.34520737441667	-0.990586022416665	-1.66651599841667	-1.41712504575	-1.69712073741666	4.93952134840476	6.72955886781256	0.000544423911050858	0.0426826170801167
795902	-0.237021802499999	-0.726795826833333	-0.564874091833333	-0.731972853833333	-0.235402228000001	-0.454027092499999	6.41660666183333	6.72568259282312	0.000546322331281705	0.0426826170801167
407621	-0.281878112999997	-0.819995756999998	-0.527104543333333	-0.448431776999998	-0.142477977	-0.635179275333332	4.77533238354762	6.72197663291212	0.000548144128816594	0.0426826170801167
553206	-0.274496592166666	-0.901566768833332	-0.813032379833333	-0.540455833833332	-0.190714139500002	-0.635203925166666	6.48797354807143	6.72177909408479	0.000548241422952326	0.0426826170801167
100332318	-0.112977448000001	-0.874581202333334	-0.624304299666667	-0.710975318666667	-0.186970612500001	-0.607786720666668	6.0381565387381	6.71332301743531	0.000552424118001466	0.0426826170801167
405843	-0.000216212249998016	0.214435706416668	0.470379929750001	0.601824760750001	0.575810661249999	0.784834553750001	7.33104873683333	6.70711747478558	0.000555515874883695	0.0426826170801167
100148175	-0.414874477416667	-0.888749998750001	-0.864687244750001	-0.99760343275	-0.516954622250002	-0.906663967083333	5.42560580845238	6.70255145577284	0.000557802896597034	0.0426826170801167
100332644	-0.767353652666664	-0.734732489333331	-0.63257498233333	-0.754136837999997	-0.3996344645	-0.349160874666664	5.22130611716667	6.70122868209108	0.000558467373085441	0.0426826170801167
100002601	-0.409314668166665	-0.610827175833332	-0.668237491499998	-0.425859490166665	-0.329151341500001	-0.578577948499998	6.78851457459524	6.69925733585508	0.000559459261992753	0.0426826170801167
436645	-0.219301465499997	-0.296632810166665	-0.201325136166664	-0.247790948166665	-0.436802184000001	-0.687010494166666	8.17480381054762	6.69391014428064	0.000562159457697993	0.0426826170801167
558427	-0.398273018833331	-0.75806175083333	-0.530417651833332	-0.405314677499998	-0.217406538000001	-0.604987479499997	7.12391237421429	6.66544422086375	0.000576776678537739	0.0433564728546495
100006614	-0.276670139249999	-0.96131098025	-0.830416301583333	-0.896138817916666	-0.444035261250002	-1.11930128158333	5.17593199916667	6.65228614838981	0.000583673752974976	0.0433564728546495
791729	-0.339493649833329	-0.247010485166664	-0.322529361166663	-0.248672951499997	-0.6164047685	-0.725191644166664	7.57114254726191	6.65226400166968	0.000583685437594644	0.0433564728546495
