"gene","count"
"Bcat1_29039",6
"Laptm5_29040",4
"Skp2_29041",1
"Nme1_29042",605
"Ctsd_29043",33
"Camk1_29044",74
"Epb41l2_29045",0
"Rbfox1_29046",0
"Mup16_29047",5
"Mup13_29048",15
"Eef1a2_29049",0
"Phlda3_29050",209
"Yars2_29051",0
"Tmem109_29052",109
"Pcna_29053",0
"Abcg1_29054",0
"Tes_29055",147
"Metrn_29056",13
"Serpina9_29057",17
"Sgo1_29058",0
"Degs1_29059",24
"Snx7_29060",11
"H2-Q7_29061",0
"Cdkn2b_29062",0
"Snap25_29063",0
"Atf1_29064",94
"Lrat_29065",0
"Dmtf1_29066",22
"Psmb8_29067",2
"Procr_29068",9
"Ppox_29069",11
"Smc2_29071",5
"Cyp4a12a_29072",0
"Prss23_29074",20
"Ero1l_29075",161
"Panx1_29076",16
"Pnliprp1_29077",13
"Inmt_29078",0
"Atp6v1f_29079",0
"Scg2_29080",0
"Prkg1_29081",8
"Cyp2f2_29082",0
"Pdgfb_29083",8
"Pdhx_29085",3
"Try5_29086",9
"Ifitm3_29087",36
"Cyp11b1_29088",4
"Cdk6_29089",96
"Fgf21_29090",0
"Ghr_29091",10
"Ugt2b35_29092",3
"Nup93_29093",52
"Actn3_29094",0
"Cat_29095",509
"Cyb561_29096",0
"Wfs1_29097",4
"Gstm2_29098",3
"Fhl2_29099",25
"Nat1_29100",34
"Zmym2_29101",109
"Il6_29102",0
"Hmgcr_29103",4
"Hbb-bh1_29104",9
"Pxmp2_29105",0
"Wrb_29106",88
"Cep57_29107",8
"Slc5a5_29108",5
"Gadd45a_29109",613
"Zfp131_29110",44
"Cavin4_29112",6
"Cct6a_29113",183
"Abl1_29114",169
"Appbp2_29115",8
"Mcm4_29116",0
"Nck1_29117",16
"Reg1_29118",4
"Eif4g1_29119",80
"Tgtp2_29120",8
"Triap1_29121",9
"Zcchc12_29122",0
"Zfp600_29123",6
"Sell_29124",6
"Fabp2_29125",15
"Cflar_29126",9
"Asah1_29127",109
"Sele_29128",0
"Kif11_29129",3
"Chp1_29131",46
"B3gnt9_29132",0
"Bcl7b_29133",30
"Cul1_29134",71
"Lmod2_29135",8
"Arl1_29136",148
"Ptpn1_29137",0
"Slc51a_29138",0
"Senp6_29139",869
"B930025B16RIK_29140",4
"Gli1_29141",4
"Ddit3_29142",2212
"Prr15l_29143",0
"Cltc_29144",20
"Arnt2_29145",3
"Slc27a1_29146",33
"Nup88_29147",44
"Ndufv3_29149",32
"Srd5a1_29150",8
"Ube3c_29151",0
"Obscn_29152",0
"Il20_29153",0
