"gene","count"
"Bcat1_29039",1
"Laptm5_29040",0
"Skp2_29041",2
"Nme1_29042",1023
"Ctsd_29043",100
"Camk1_29044",146
"Epb41l2_29045",0
"Rbfox1_29046",2
"Mup16_29047",0
"Mup13_29048",1
"Eef1a2_29049",0
"Phlda3_29050",692
"Yars2_29051",5
"Tmem109_29052",358
"Pcna_29053",0
"Abcg1_29054",0
"Tes_29055",199
"Metrn_29056",18
"Serpina9_29057",5
"Sgo1_29058",0
"Degs1_29059",24
"Snx7_29060",23
"H2-Q7_29061",0
"Cdkn2b_29062",0
"Snap25_29063",0
"Atf1_29064",48
"Lrat_29065",0
"Dmtf1_29066",16
"Psmb8_29067",1
"Procr_29068",1
"Ppox_29069",27
"Smc2_29071",4
"Cyp4a12a_29072",0
"Prss23_29074",121
"Ero1l_29075",84
"Panx1_29076",8
"Pnliprp1_29077",0
"Inmt_29078",0
"Atp6v1f_29079",0
"Scg2_29080",0
"Prkg1_29081",17
"Cyp2f2_29082",0
"Pdgfb_29083",0
"Pdhx_29085",6
"Try5_29086",24
"Ifitm3_29087",16
"Cyp11b1_29088",0
"Cdk6_29089",83
"Fgf21_29090",21
"Ghr_29091",55
"Ugt2b35_29092",0
"Nup93_29093",77
"Actn3_29094",0
"Cat_29095",2362
"Cyb561_29096",0
"Wfs1_29097",12
"Gstm2_29098",1
"Fhl2_29099",40
"Nat1_29100",0
"Zmym2_29101",88
"Il6_29102",1
"Hmgcr_29103",5
"Hbb-bh1_29104",2
"Pxmp2_29105",1
"Wrb_29106",140
"Cep57_29107",4
"Slc5a5_29108",0
"Gadd45a_29109",1403
"Zfp131_29110",21
"Cavin4_29112",2
"Cct6a_29113",281
"Abl1_29114",177
"Appbp2_29115",1
"Mcm4_29116",12
"Nck1_29117",20
"Reg1_29118",0
"Eif4g1_29119",109
"Tgtp2_29120",0
"Triap1_29121",14
"Zcchc12_29122",0
"Zfp600_29123",0
"Sell_29124",0
"Fabp2_29125",0
"Cflar_29126",5
"Asah1_29127",398
"Sele_29128",0
"Kif11_29129",1
"Chp1_29131",165
"B3gnt9_29132",0
