	dose_0.003.dose_0.0003	dose_0.03.dose_0.0003	dose_0.3.dose_0.0003	dose_3.dose_0.0003	AveExpr	F	P.Value	adj.P.Val
ENSDARG00000117309	2.43656108531046	1.93741719329463	2.69390637509702	1.94993813288271	4.73972718187349	9.10270422926851	0.00038744311308534	0.0767137363908974
ENSDARG00000058578	0.802330371495317	1.55774567565944	1.69187317259588	1.28287489791235	4.33755035561615	5.93303454627154	0.00345480832802259	0.312097755329944
ENSDARG00000098949	0.054058578928764	0.533479511905254	0.131776290771233	-0.58875120660032	6.87117791310926	5.149777424504	0.00651080861099848	0.312097755329944
ENSDARG00000091821	0.649290007887776	0.795263290677543	1.02109054173345	0.740715700796146	5.4185589636273	4.64210479701136	0.0100607498363512	0.312097755329944
ENSDARG00000040230	-0.617967386187984	0.291266428017993	0.333083661291503	0.57725834347553	4.06755053557934	4.57547060676024	0.0106684046763759	0.312097755329944
ENSDARG00000071306	0.525024603715819	0.510230564832567	0.745344934867556	-0.46732980722431	3.95908503118217	4.46761795305175	0.0117397802021991	0.312097755329944
ENSDARG00000101307	0.86543013700128	0.365030428229626	0.184941049682137	0.607155347860517	5.4719872588783	4.45375118124284	0.0118859507039405	0.312097755329944
ENSDARG00000103193	0.0507930587488676	0.0582544660296875	-0.764840178296536	-0.525161676427636	4.37571626042422	4.20479157606833	0.0148839349447817	0.312097755329944
ENSDARG00000101437	-0.994983487424345	-0.518489928868152	-0.441905971280645	-0.722798361091542	3.98089842248864	4.08793004491341	0.0165717736398557	0.312097755329944
ENSDARG00000097596	0.129121296910464	0.559911941793598	0.715718998951318	0.153251541232277	5.30249378137376	3.95830039296472	0.0186950649912588	0.312097755329944
ENSDARG00000071735	-0.833496980493825	-0.581419203093472	-0.878415069983082	-1.16163820677851	3.99785491392609	3.95652148560368	0.0187262145362101	0.312097755329944
ENSDARG00000079399	-0.853480165241976	-1.15502720733185	-0.763258561604492	-1.24925979530352	3.92304315533635	3.94580862633778	0.018915015474542	0.312097755329944
ENSDARG00000089617	0.0676453825252628	0.0655001224746692	0.85656585794661	-0.622155952604337	3.60010495769805	3.81112721599102	0.0214763683418773	0.327101610130131
ENSDARG00000039273	-0.874819821510668	-0.584002359114755	-0.440706168392735	-0.85782734653626	6.19738234609132	3.70924127100912	0.0236678731484795	0.33473134881421
ENSDARG00000036105	0.735282638574466	0.0634850235804718	0.342969275038205	0.245254081775495	4.86255815515225	3.57290603986755	0.0269943912278086	0.347598609439972
ENSDARG00000105589	1.43878242833303	1.40551666130338	1.61157891215526	1.45588815661002	3.76707132430702	3.53071724413665	0.0281254294875021	0.347598609439972
ENSDARG00000005586	0.739024925084351	0.652289179508908	1.10073793273995	0.787357176870185	5.53637836257623	3.45393061146457	0.0303199496548728	0.347598609439972
ENSDARG00000016999	0.749669293982603	0.402546093948096	0.811149624348263	0.911033947317463	4.46532843662776	3.41191215134377	0.031599873585452	0.347598609439972
ENSDARG00000089060	-0.959414880683934	-0.305131685312809	-0.511826026243248	-0.369098952866134	5.88940928532553	3.27790470183968	0.0360942696778059	0.357361486909277
