gene	0	0	0	0.1	0.1	0.1	1	1	1	10	10	10	100	100	100	1000	1000	1000
ENSDARG00000099104	0.0016384091975557066	6.214488208397708e-4	0.001376162265525451	6.263850276966143e-4	4.0781561927745257e-4	6.12274476684728e-4	6.881505965137689e-4	6.64307786564222e-4	6.172211386710375e-4	7.790790753874232e-4	5.106485589921262e-4	6.446997475536856e-4	8.042594580549772e-4	7.80639454395872e-4	6.704518767505658e-4	7.663004916429265e-4	8.14116982298363e-4	6.535315754943557e-4
ENSDARG00000099640	0	9.767368500428617e-6	1.1249282824458726e-5	7.624893824669682e-6	9.946722421401283e-6	1.490323269820839e-5	1.0990120091743238e-5	1.048405402038227e-5	7.033859130154273e-6	1.2996685224257292e-5	1.0594368443820045e-5	4.326843943313326e-6	1.0278076141277664e-5	2.4300060837225585e-5	1.1418888411810123e-5	1.7769286762734525e-5	1.7659804388250827e-5	1.3428731003308679e-5
ENSDARG00000103929	2.262996129220589e-5	3.6627631876607313e-6	1.499904376594497e-5	5.337425677268777e-6	1.657787070233547e-6	8.693552407288227e-6	5.07236311926611e-6	1.048405402038227e-5	8.792323912692841e-7	1.0108532952200117e-5	6.3566210662920275e-6	5.769125257751101e-6	1.284759517659708e-5	1.0631276616286194e-5	6.525079092462928e-6	2.2211608453418157e-5	5.297941316475247e-6	8.95248733553912e-6
ENSDARG00000100223	1.3577976775323535e-5	1.4651052750642925e-5	1.1249282824458726e-5	1.7156011105506783e-5	1.3262296561868376e-5	1.1177424523656293e-5	9.299332385321202e-6	1.5249533120556028e-5	1.2309253477769978e-5	1.8772989768371645e-5	1.2713242132584055e-5	5.769125257751101e-6	2.0556152282555328e-5	3.645009125583838e-5	2.1206507050504516e-5	3.9980895216152686e-5	2.4723726143551156e-5	1.3428731003308679e-5
ENSDARG00000088581	2.715595355064707e-5	1.58719738131965e-5	1.874880470743121e-5	1.7156011105506783e-5	6.631148280934188e-6	1.3661296640024358e-5	1.6907877064220366e-5	1.5249533120556028e-5	7.033859130154273e-6	1.5884837496314468e-5	1.0594368443820045e-5	2.163421971656663e-5	2.8264709388513578e-5	3.0375076046531983e-5	1.4681427958041587e-5	3.553857352546905e-5	1.9425784827075908e-5	1.3428731003308679e-5
ENSDARG00000013802	0	1.3430131688089348e-5	1.1249282824458726e-5	7.624893824669682e-6	4.973361210700641e-6	9.935488465472259e-6	1.0990120091743238e-5	9.530958200347518e-6	1.055078869523141e-5	1.2996685224257292e-5	1.4832115821348063e-5	4.326843943313326e-6	7.708557105958248e-6	1.822504562791919e-5	1.0603253525252258e-5	6.663482536025447e-6	7.0639217553003304e-6	8.95248733553912e-6
ENSDARG00000041592	4.525992258441178e-6	1.2209210625535772e-5	2.6248326590403698e-5	1.4106053575638912e-5	1.823565777256902e-5	2.7322593280048716e-5	1.8598664770642404e-5	2.0015012220729786e-5	1.055078869523141e-5	2.0217065904400233e-5	4.237747377528018e-6	1.8749657087691078e-5	2.569519035319416e-5	1.670629182559259e-5	2.2837776823620246e-5	1.554812591739271e-5	1.5893823949425742e-5	1.3428731003308679e-5
ENSDARG00000063385	1.3577976775323535e-5	6.104605312767886e-6	3.7497609414862424e-6	5.337425677268777e-6	4.973361210700641e-6	8.693552407288227e-6	9.299332385321202e-6	6.671670740243263e-6	5.275394347615705e-6	4.332228408085764e-6	0	1.0095969201064427e-5	2.0556152282555328e-5	4.556261406979798e-6	4.0781744327893294e-6	1.1105804226709079e-5	5.297941316475247e-6	0
ENSDARG00000011299	1.3577976775323535e-5	1.709289487575008e-5	7.499521882972485e-6	1.219983011947149e-5	1.160450949163483e-5	1.9870976930944518e-5	1.6907877064220366e-5	1.048405402038227e-5	1.494695065157783e-5	1.3718723292271586e-5	2.542648426516811e-5	5.769125257751101e-6	7.708557105958248e-6	9.112522813959595e-6	1.386579307148372e-5	1.3326965072050895e-5	1.0595882632950495e-5	8.95248733553912e-6
